episode,tasks,mean_reward,mean_latency,mean_safe_set_size,empty_safe_set_rate,feasibility_rate,conditional_rsr,overall_rsr,avoidable_violation_count,unavoidable_violation_count,mean_masked_entropy,pair_78_frequency,pair_selection_hhi,top1_pair_frequency,pair_selection_entropy
178,200,63.19541333428897,1.997037525447248,19.9,0.0,1.0,1.0,1.0,0,0,2.722206057906151,0.12,0.057199999999999994,0.12,3.056998472058147
179,200,62.614094597828995,1.9955052525294943,19.285,0.005,0.995,1.0,0.995,0,1,2.5653587010502816,0.09,0.07794999999999999,0.205,2.9185251503160887
180,200,61.26534278573743,2.0843615090511287,22.49,0.0,1.0,1.0,1.0,0,0,2.9558253836631776,0.08,0.05485000000000001,0.125,3.1006580966172663
181,200,63.555923244970266,1.9597797658980958,22.585,0.0,1.0,1.0,1.0,0,0,2.9956974631547926,0.085,0.057350000000000005,0.11,3.020442677378073
182,200,63.15278814185906,2.018862635292889,22.385,0.0,1.0,1.0,1.0,0,0,2.935720551609993,0.085,0.0568,0.095,3.0363701141330517
183,200,63.19101630684436,1.9913102486144236,22.405,0.0,1.0,1.0,1.0,0,0,2.9908798336982727,0.065,0.05075,0.075,3.1133085761783343
184,200,62.712117727270815,2.033693494763718,23.645,0.0,1.0,1.0,1.0,0,0,3.0669589745998382,0.07,0.04840000000000002,0.1,3.1613543927290553
185,200,55.178559293136544,2.040851073529759,18.27,0.125,0.875,1.0,0.875,0,25,2.366577972173691,0.075,0.09555000000000001,0.26,2.8885798485566747
186,200,62.9046437616713,2.0141731446497215,21.56,0.0,1.0,1.0,1.0,0,0,2.9165620929002762,0.09,0.053200000000000004,0.1,3.0979034338654325
187,200,62.84840492494411,1.9647066837510392,21.125,0.0,1.0,1.0,1.0,0,0,2.798810786306858,0.145,0.05790000000000001,0.145,3.0690335776946336
188,200,60.905810538067215,2.0150129141497395,19.85,0.03,0.97,1.0,0.97,0,6,2.6457981133460997,0.08,0.06284999999999999,0.155,3.0151652265944398
189,200,62.708125065476345,2.0362995739635084,24.375,0.0,1.0,1.0,1.0,0,0,3.076132570505142,0.06,0.04915000000000001,0.09,3.134921579584413
190,200,63.00662919999013,2.0258394443333425,23.055,0.0,1.0,1.0,1.0,0,0,2.973951315879822,0.12,0.06035000000000001,0.12,3.0231749971779944
191,200,61.73827169919352,2.0442818846724085,21.27,0.0,1.0,1.0,1.0,0,0,2.8974651205539703,0.135,0.06335,0.135,3.0012924671208925
192,200,56.920054158512386,2.0844538621877375,21.205,0.09,0.91,1.0,0.91,0,18,2.7132554361224175,0.075,0.07175,0.18,2.950037081602809
193,200,62.5116597863772,2.012538762781488,21.955,0.0,1.0,1.0,1.0,0,0,2.884482943415642,0.1,0.0587,0.1,3.011536197864722
194,200,61.836033279816526,2.0580357076974316,23.735,0.0,1.0,1.0,1.0,0,0,3.028364946842194,0.085,0.04845000000000001,0.085,3.145350197167382
195,200,64.13828616874866,1.946833196026542,24.315,0.0,1.0,1.0,1.0,0,0,3.1021974515914916,0.065,0.050100000000000006,0.08,3.113731028056786
196,200,58.30217184234874,2.0531003849600595,19.725,0.09,0.91,1.0,0.91,0,18,2.562875711321831,0.105,0.0761,0.2,2.95241843882484
197,200,60.51767691893579,2.1523270657459035,21.925,0.0,1.0,1.0,1.0,0,0,2.9128679794073107,0.1,0.05145000000000001,0.1,3.1050945986946417
198,200,63.18713046538418,1.9721315252838805,20.955,0.0,1.0,1.0,1.0,0,0,2.7509130769968033,0.15,0.06445000000000001,0.15,2.9661750873867416
199,200,63.25812485828816,1.990004250523524,23.58,0.0,1.0,1.0,1.0,0,0,3.0022982966899874,0.06,0.05255,0.095,3.0858176045606958
200,200,61.420771086842144,2.0713810958721797,26.32,0.0,1.0,1.0,1.0,0,0,3.2087511622905733,0.04,0.046100000000000016,0.1,3.1981847271162906
201,200,63.850619016013496,1.974884113240849,22.605,0.0,1.0,1.0,1.0,0,0,2.959683358669281,0.095,0.051150000000000015,0.1,3.1208409168330595
202,200,62.99331411511037,2.002653586091307,21.645,0.0,1.0,1.0,1.0,0,0,2.8693455243110657,0.08,0.05349999999999999,0.11,3.074723542592039
203,200,53.89710551237913,2.1368949475853656,20.035,0.15,0.85,1.0,0.85,0,30,2.5688020157814027,0.06,0.08489999999999999,0.235,2.9203074716670305
204,200,55.15161401228036,2.130991920540942,19.515,0.115,0.885,1.0,0.885,0,23,2.5339289411902426,0.205,0.0755,0.205,2.940944240849855
205,200,61.613830066411644,2.073300789189076,20.625,0.005,0.995,1.0,0.995,0,1,2.675072152912617,0.085,0.05825,0.145,3.047351107267296
206,200,63.15415103630231,2.0266709785741885,22.605,0.0,1.0,1.0,1.0,0,0,2.9908176577091217,0.12,0.0572,0.12,3.03696677695863
207,200,59.866041127086945,2.1284881082386935,22.01,0.0,1.0,1.0,1.0,0,0,2.8805892729759215,0.085,0.05270000000000001,0.11,3.1089938115763425
208,200,60.84429069033759,2.1322722994195087,21.73,0.0,1.0,1.0,1.0,0,0,2.850333366692066,0.055,0.05995,0.115,3.0228372499767953
209,200,59.86688876255841,2.046258486537407,20.725,0.055,0.945,1.0,0.945,0,11,2.7039395171403884,0.06,0.06175,0.15,2.9925022696900276
210,200,62.56866700663054,2.0329359793925716,20.615,0.0,1.0,1.0,1.0,0,0,2.8175861692428588,0.085,0.05945,0.12,3.035609086048188
211,200,62.41375480100582,2.0534661815590365,23.425,0.0,1.0,1.0,1.0,0,0,3.049981383085251,0.105,0.05739999999999999,0.105,3.0351078887309346
212,200,62.62645072008601,2.0061774886656982,19.415,0.0,1.0,1.0,1.0,0,0,2.775712329745293,0.145,0.06724999999999999,0.145,2.9504860540551183
213,200,52.08940425198867,2.0269894611592982,16.905,0.165,0.835,1.0,0.835,0,33,2.270616263449192,0.055,0.10445,0.27,2.774392912568257
214,200,62.83348371447426,2.0028815891968264,23.235,0.0,1.0,1.0,1.0,0,0,3.023695420026779,0.075,0.051350000000000014,0.095,3.1126669370076034
215,200,64.25941826874455,1.9464939082791195,24.26,0.0,1.0,1.0,1.0,0,0,3.1060322844982147,0.08,0.047900000000000005,0.08,3.1413476698496847
216,200,62.28904145537408,2.074822292982736,22.575,0.0,1.0,1.0,1.0,0,0,2.9980906337499618,0.06,0.0513,0.095,3.105085065963876
217,200,62.63787925221957,1.9900310262149639,20.61,0.0,1.0,1.0,1.0,0,0,2.811389197707176,0.095,0.060899999999999996,0.11,2.9564087546467492
218,200,61.24256329725551,2.0626896257085896,21.43,0.02,0.98,1.0,0.98,0,4,2.731059245467186,0.17,0.0665,0.17,2.9584655143810594
219,200,63.15992084584965,2.012227707793043,24.04,0.0,1.0,1.0,1.0,0,0,3.088254860639572,0.07,0.04820000000000001,0.085,3.1500358569132745
220,200,62.508918283653976,2.0760328696413204,19.825,0.0,1.0,1.0,1.0,0,0,2.676399952173233,0.1,0.06709999999999999,0.13,2.941304679691713
221,200,59.622896995325426,2.1243001391396636,21.745,0.02,0.98,1.0,0.98,0,4,2.7840519753098487,0.03,0.060700000000000004,0.15,3.054513560678925
222,200,61.16382242796451,2.0672951930469243,24.12,0.0,1.0,1.0,1.0,0,0,3.051856527328491,0.075,0.050449999999999995,0.095,3.108472205484769
223,200,59.46791333220244,2.0388384845472958,22.59,0.055,0.945,1.0,0.945,0,11,2.7920613703131676,0.125,0.05175000000000002,0.125,3.148615206453754
224,200,62.20389059393932,2.04469307229702,21.695,0.0,1.0,1.0,1.0,0,0,2.919489420056343,0.09,0.0528,0.09,3.078818845963034
225,200,61.17477438319652,2.0845062248663595,24.055,0.0,1.0,1.0,1.0,0,0,3.01071949839592,0.05,0.05155000000000001,0.12,3.1356676012026914
226,200,63.91924752706444,1.9520963728427558,20.095,0.0,1.0,1.0,1.0,0,0,2.7100716292858125,0.155,0.06655,0.155,2.9723311476573095
227,200,60.11416874719816,2.0820306400357427,20.135,0.02,0.98,1.0,0.98,0,4,2.5922394302487373,0.23,0.08495,0.23,2.912448080209709
228,200,62.81553400757476,1.992557681558309,21.74,0.0,1.0,1.0,1.0,0,0,2.925847551226616,0.09,0.052750000000000005,0.09,3.096893535743476
229,200,53.7777402641795,1.991495987430885,18.185,0.15,0.85,1.0,0.85,0,30,2.3906861680746077,0.06,0.10814999999999998,0.285,2.7991985042781256
230,200,63.125593065446445,1.9767547722290215,21.43,0.0,1.0,1.0,1.0,0,0,2.842469773888588,0.09,0.052550000000000006,0.11,3.110640576933237
231,200,62.001141355112665,2.04357610320843,21.66,0.0,1.0,1.0,1.0,0,0,2.886525021493435,0.13,0.06199999999999999,0.13,2.975169147483642
232,200,61.31586256451747,2.110811747405848,24.73,0.0,1.0,1.0,1.0,0,0,3.1166921257972717,0.05,0.04530000000000002,0.09,3.2024363848608863
233,200,62.327219035370206,2.0415267916291606,21.485,0.0,1.0,1.0,1.0,0,0,2.8155282014608383,0.105,0.059649999999999995,0.115,3.0203948086336676
234,200,63.30679233949513,2.0160348172578173,21.1,0.0,1.0,1.0,1.0,0,0,2.8128575122356416,0.145,0.05965000000000001,0.145,3.0562633924263225
235,200,63.439783510955806,1.9694544328964554,20.2,0.0,1.0,1.0,1.0,0,0,2.770595908164978,0.12,0.0627,0.12,3.023364934114064
236,200,62.367829316550235,2.014479607063211,24.105,0.0,1.0,1.0,1.0,0,0,3.0791927272081376,0.07,0.04615000000000001,0.08,3.1937027727286353
237,200,63.16172971794675,1.9785485606076576,21.905,0.0,1.0,1.0,1.0,0,0,2.841189018189907,0.14,0.059,0.14,3.046599320144975
238,200,63.220397427228846,1.9799026163968738,23.82,0.0,1.0,1.0,1.0,0,0,3.0556477773189545,0.085,0.05364999999999999,0.105,3.08420530156438
239,200,63.79471038200595,2.0051423991429753,20.86,0.0,1.0,1.0,1.0,0,0,2.825067186951637,0.14,0.06605000000000003,0.14,2.9740887875168336
240,200,60.02926330599299,2.0179442009839743,20.445,0.06,0.94,1.0,0.94,0,12,2.6327678924798965,0.18,0.06814999999999999,0.18,2.9732371407270044
241,200,53.271911980430396,2.0976199122822643,20.605,0.145,0.855,1.0,0.855,0,29,2.609766298234463,0.085,0.08249999999999998,0.215,2.8675624302895377
242,200,54.31402302601882,2.0407648181024785,18.645,0.14,0.86,1.0,0.86,0,28,2.456431237757206,0.075,0.08585,0.23,2.8931634636955468
243,200,62.58485308204172,2.024365102838339,23.245,0.0,1.0,1.0,1.0,0,0,2.9970455986261366,0.095,0.0579,0.115,3.061401827602996
244,200,62.90122590681143,2.029329468847802,23.675,0.0,1.0,1.0,1.0,0,0,3.0300947618484497,0.1,0.05005000000000002,0.1,3.1320245065567693
245,200,63.29105712125358,1.9830892539625666,20.315,0.0,1.0,1.0,1.0,0,0,2.7376744058728217,0.07,0.06604999999999998,0.145,2.9754450966998993
246,200,55.21740107175638,2.02376225759191,20.09,0.14,0.86,1.0,0.86,0,28,2.5532507994771003,0.065,0.07719999999999998,0.205,2.9223286035035865
247,200,62.22397525863416,2.0662280237380304,23.87,0.0,1.0,1.0,1.0,0,0,3.0277974301576616,0.065,0.05034999999999999,0.085,3.1094497218036214
248,200,63.46169930079723,2.005441721917836,22.5,0.0,1.0,1.0,1.0,0,0,2.895725079476833,0.12,0.058050000000000004,0.12,3.042631940980134
249,200,62.38764601648757,2.0333567330685356,21.5,0.0,1.0,1.0,1.0,0,0,2.8140025758743286,0.125,0.05845,0.125,3.022466743927943
250,200,63.346511604207535,2.006751894653281,22.345,0.0,1.0,1.0,1.0,0,0,2.944567592740059,0.095,0.052149999999999995,0.095,3.0890807018563358
251,200,62.62940599450696,2.0051001968048126,23.2,0.0,1.0,1.0,1.0,0,0,2.939311096668243,0.1,0.053350000000000015,0.105,3.1064630646080458
252,200,61.20149655886439,2.0972431029209844,23.085,0.0,1.0,1.0,1.0,0,0,2.926440069079399,0.09,0.05315000000000001,0.095,3.098775930115349
253,200,63.24824885412807,1.9730737303716444,24.39,0.0,1.0,1.0,1.0,0,0,3.090521538257599,0.065,0.04765,0.085,3.1363848964513115
254,200,63.49216325051693,2.0080086141943974,23.395,0.0,1.0,1.0,1.0,0,0,2.9332040774822237,0.12,0.06054999999999999,0.12,3.0055413180614394
255,200,63.18152435923017,2.000818588768983,21.66,0.0,1.0,1.0,1.0,0,0,2.837007541656494,0.135,0.06399999999999999,0.135,2.9915800210990935
256,200,62.70441221499085,1.9949950937037102,23.7,0.0,1.0,1.0,1.0,0,0,3.054535839557648,0.1,0.05015000000000001,0.1,3.125328439505444
257,200,63.26765030087402,1.960405438164825,21.905,0.0,1.0,1.0,1.0,0,0,2.9042274022102355,0.12,0.05999999999999999,0.12,3.0157490956463895
258,200,58.93863793102846,2.223160046498135,18.82,0.03,0.97,1.0,0.97,0,6,2.536068185865879,0.03,0.06345000000000002,0.15,3.0200200035476055
259,200,62.21331066949446,2.0308433678502307,23.32,0.0,1.0,1.0,1.0,0,0,3.0145151752233503,0.1,0.0537,0.1,3.0778060682683694
260,200,63.46078037425657,1.9807770965670652,20.885,0.0,1.0,1.0,1.0,0,0,2.732022066116333,0.09,0.05505000000000001,0.125,3.0919501030784997
261,200,63.33802601184948,1.9707319848232958,23.045,0.0,1.0,1.0,1.0,0,0,2.9267018675804137,0.085,0.05375000000000002,0.115,3.099266803836682
262,200,62.98466648283934,2.020185902596763,22.77,0.0,1.0,1.0,1.0,0,0,2.9757351589202883,0.09,0.0581,0.095,2.9945420042272524
263,200,61.19241933541089,2.0590868004153404,23.775,0.0,1.0,1.0,1.0,0,0,3.0528543812036513,0.03,0.05025000000000001,0.085,3.1247054952324635
264,200,62.34036724365922,2.0462375136499515,21.31,0.0,1.0,1.0,1.0,0,0,2.781615335047245,0.14,0.06165000000000001,0.14,2.998321380633614
265,200,61.34234156419776,1.9858257479930266,21.435,0.03,0.97,1.0,0.97,0,6,2.743989919126034,0.1,0.05934999999999999,0.11,3.0050990913074584
266,200,62.41934765559914,2.043780522356671,21.74,0.005,0.995,1.0,0.995,0,1,2.807351303398609,0.055,0.052450000000000004,0.095,3.088905338397457
267,200,64.11125911884504,1.9577895729246892,22.365,0.0,1.0,1.0,1.0,0,0,2.9558203172683717,0.07,0.0533,0.105,3.0919233833449202
268,200,63.92971768281348,1.9397282637921325,21.965,0.0,1.0,1.0,1.0,0,0,2.8580289345979693,0.12,0.061,0.12,3.02237152783729
269,200,62.60154349443848,2.047047159511647,23.31,0.0,1.0,1.0,1.0,0,0,2.993192682266235,0.09,0.05425000000000001,0.09,3.049971636019502
270,200,63.17694822010357,1.9994785886149982,20.285,0.0,1.0,1.0,1.0,0,0,2.716169779598713,0.135,0.0655,0.135,2.9537882776527273
271,200,59.77861164542086,1.9581858170548423,19.29,0.09,0.91,1.0,0.91,0,18,2.5394605883955954,0.06,0.09645,0.24,2.75837172228578
272,200,64.08492012987168,1.9634688701019973,21.255,0.0,1.0,1.0,1.0,0,0,2.77870345890522,0.115,0.055699999999999986,0.115,3.05599920134927
273,200,62.53563369534909,2.029943851271947,23.715,0.0,1.0,1.0,1.0,0,0,3.002630507349968,0.09,0.0558,0.115,3.064219166181844
274,200,62.69152625195257,2.0243536207070654,22.1,0.0,1.0,1.0,1.0,0,0,2.7669358345866204,0.075,0.063,0.15,2.9982041455224118
275,200,61.388588416230704,2.0113934829378786,19.845,0.035,0.965,1.0,0.965,0,7,2.562498227953911,0.055,0.073,0.18,2.9170283203940093
276,200,57.162397520962074,2.0313415225457616,19.24,0.09,0.91,1.0,0.91,0,18,2.5201022958755495,0.07,0.06715,0.17,2.99273377928751
277,200,61.623992641118555,2.0627081202207522,20.38,0.0,1.0,1.0,1.0,0,0,2.7370443126559256,0.13,0.0659,0.13,2.9519517608920594
278,200,61.308219490157995,2.102553110938327,21.595,0.0,1.0,1.0,1.0,0,0,2.854582521319389,0.11,0.056350000000000004,0.11,3.075717418796302
279,200,62.76302195421938,2.0294817432054786,23.22,0.0,1.0,1.0,1.0,0,0,2.931165816783905,0.12,0.05625,0.12,3.0744505665816764
280,200,60.43154870088356,1.954157389833821,22.745,0.065,0.935,1.0,0.935,0,13,2.754526699185371,0.055,0.0702,0.19,2.9733190733530344
281,200,62.31523516394682,2.037861930010918,26.28,0.0,1.0,1.0,1.0,0,0,3.1602829003334048,0.05,0.048850000000000005,0.085,3.1470634268785216
282,200,61.71222875039494,2.0237208283233015,20.8,0.005,0.995,1.0,0.995,0,1,2.6631147000193596,0.095,0.07114999999999999,0.18,2.943981870660454
283,200,58.88798225201744,2.0239115264081304,20.47,0.075,0.925,1.0,0.925,0,15,2.58550889313221,0.1,0.07350000000000001,0.175,2.9144233628352176
284,200,63.31809791988262,2.0029714635589575,25.245,0.0,1.0,1.0,1.0,0,0,3.1035616075992585,0.065,0.05184999999999999,0.08,3.1022068934696434
285,200,62.7937095214002,2.038177152807598,20.955,0.0,1.0,1.0,1.0,0,0,2.712801770567894,0.08,0.06135,0.14,3.024173690301799
286,200,62.27717424979521,1.9602237899923791,20.88,0.035,0.965,1.0,0.965,0,7,2.617162661850452,0.1,0.06855,0.16,2.9553140110467986
287,200,63.565038450183685,1.9874584557991373,22.99,0.0,1.0,1.0,1.0,0,0,2.93788638740778,0.115,0.06020000000000001,0.115,2.986972831428229
288,200,63.42065657765792,1.9256529009172028,21.36,0.02,0.98,1.0,0.98,0,4,2.6875217503309248,0.1,0.07669999999999999,0.185,2.892925163408182
289,200,60.713185850770515,2.1783548061538816,22.845,0.0,1.0,1.0,1.0,0,0,2.9032201635837556,0.09,0.0605,0.115,3.011763570964888
290,200,63.23912912307429,1.9861552999840593,23.83,0.0,1.0,1.0,1.0,0,0,2.9696167427301408,0.095,0.05230000000000002,0.095,3.1264887533871772
291,200,59.4876735307915,2.105998232743194,19.745,0.055,0.945,1.0,0.945,0,11,2.601115671992302,0.075,0.0749,0.185,2.891481497203173
292,200,58.96577063570945,1.9789562935920224,19.81,0.09,0.91,1.0,0.91,0,18,2.560275137424469,0.1,0.07025,0.17,2.9580102124696883
293,200,59.22341416128825,1.9981191642842333,20.385,0.075,0.925,1.0,0.925,0,15,2.602418726682663,0.085,0.07050000000000001,0.175,2.919582461775314
294,200,62.499543120117714,2.0461220351606677,22.49,0.0,1.0,1.0,1.0,0,0,2.927206189632416,0.065,0.05985,0.135,3.0052148139762083
295,200,62.74679103523931,2.014262196636204,22.86,0.0,1.0,1.0,1.0,0,0,2.887948994040489,0.145,0.059149999999999994,0.145,3.0411117056189747
296,200,63.312957497520365,1.9853146426598876,22.19,0.0,1.0,1.0,1.0,0,0,2.8610100519657133,0.095,0.05525000000000001,0.1,3.041807022019126
297,200,62.655859882619716,2.0012610672828375,21.755,0.0,1.0,1.0,1.0,0,0,2.8443036741018295,0.14,0.06645000000000001,0.14,2.970729001412177
298,200,63.01896082583602,1.9868171801320056,20.935,0.0,1.0,1.0,1.0,0,0,2.8086300605535506,0.06,0.05444999999999999,0.105,3.06714048471634
299,200,63.00693460537208,1.9972679062516412,22.33,0.0,1.0,1.0,1.0,0,0,2.9047456330060957,0.075,0.05835,0.125,3.0464816738300025
300,200,60.32000347197521,1.9997761408495205,20.79,0.055,0.945,1.0,0.945,0,11,2.65036174595356,0.105,0.07269999999999999,0.175,2.9070515636930003
