dataset_index,neighbor_index,episode,neighbor_episode,task_id,neighbor_task_id,s0_distance,pair_reliability_distance,effective_mask_hamming,safe_mask_hamming,policy_probability_tv,flight_standardized_distance,inflight_workload_standardized_distance,backlog_observation_distance,return_gap,mask_alias,flight_alias,close_s0_neighbor,flight_queue_change_gap,next_task_backlog_gap,realized_latency_gap
44353,553,222,3,154,154,0.05193237354080463,0.009624323893048322,8,8,0.61750627,0.0,0.0,0.051932372,82.65215913294276,True,False,False,0.9922695942207085,1.3327774556361422,0.04505181635840927
44354,52554,222,263,155,155,0.13762351870536804,0.01002380855021475,13,13,0.18604174,15.81601997863667,4.70645311722721,0.13762352,102.42303908923918,True,True,False,3.0748473396924023,3.9175970754206944,0.050962422104532834
44355,3280,222,17,156,81,0.16235778062615258,0.025872535140593317,2,2,0.01843654,4.466186581426151,2.82486005238536,0.129567,120.39952082386989,True,True,False,0.7279589317480832,0.2155483345529845,0.9643936724417301
44356,13661,222,69,157,62,0.33268876344929577,0.0030860649914709365,5,5,0.05727885,7.268617982310687,5.882562254976009,0.32406303,241.80881857144493,True,True,False,8.033674942096475,8.775755741899122,1.5237164550830187
44357,1957,222,10,158,158,0.0,0.0034908531576249018,9,9,0.24890858,22.775736677093867,3.9487246174053503,0.0,25.06273794230026,True,True,True,0.0,0.0,0.04978812302334745
44358,12558,222,63,159,159,0.0,0.001694883958558953,9,9,0.42111453,0.0,0.0,0.0,207.46285254860732,True,False,True,1.8978832945776352,1.8978832945776352,0.08333680701247204
44359,34733,222,174,160,134,0.046466044589531776,0.014216847453969447,0,0,0.0016347887,0.0,0.0,0.023550963,96.25180815000556,False,False,False,1.418774700658089,1.2132383215961067,0.06666296706947605
44360,56760,222,284,161,161,0.15726954593975134,0.0002933301550796459,6,6,0.07574253,0.0,0.0,0.15726955,35.45020842788989,True,False,False,1.1852738784932058,0.0,0.11310215043511107
44361,56761,222,284,162,162,0.0,0.001651599730590683,0,0,0.0,0.0,0.0,0.0,147.5028390109847,False,False,True,0.0,0.0,0.0
44362,1962,222,10,163,163,0.0,0.011238460452093167,0,0,0.0,0.0,0.0,0.0,142.1228189778193,False,False,True,0.6868036802096524,0.6868036802096524,0.3060200776944839
44363,19963,222,100,164,164,0.0,0.03355959968042187,11,11,0.4084656,10.760018442336689,5.132522725594209,0.0,35.37546825506706,True,True,True,1.0275204282235195,1.0275204282235195,0.33741042369439356
44364,19826,222,100,165,27,0.12346218172468693,0.028994042236717338,5,5,0.042050608,14.981673148812533,7.700622221813103,0.06454529,25.32517997900993,True,True,False,5.555540907163801,5.042933772121212,0.10131348449324662
44365,20365,222,102,166,166,0.35707826646778534,0.030513175861260646,12,12,0.53586614,18.62647553097101,13.977209765009592,0.35707825,0.1750465995115178,True,True,False,2.77595052960502,6.083707634982405,0.6850655882510068
44366,44166,222,221,167,167,0.33732044479524875,0.017708098369769835,3,2,1.0,0.0,0.0,0.33732045,105.90269968113341,True,False,False,1.693182141344196,2.829706226692669,0.43990247383845826
44367,35156,222,176,168,157,0.353623016995179,0.006726393857504597,3,3,0.03843288,0.0,0.0,0.3348728,0.8807108107604904,True,False,False,1.3446393414476354,4.554018542727705,0.39419499741558184
44368,7139,222,36,169,140,0.13585018960952464,0.00773639024285543,6,6,0.609533,0.0,0.0,0.13097875,11.009274176736596,True,False,False,2.8984529927881937,4.20840813936697,1.2562150109976642
44369,35317,222,177,170,118,0.20574275714804574,0.005685617537743213,6,6,0.11581142,0.0,0.0,0.07220175,49.21255912546485,True,False,False,1.5900695115365853,2.1702880529160593,0.03816637650902521
44370,1812,222,10,171,13,0.06886416595469039,0.004710522689213199,5,5,0.046768226,0.0,0.0,0.065767184,90.74546821667832,True,False,False,0.0485230301005628,0.0,0.0061258081663631
44371,171,222,1,172,172,0.0,0.016839032802159225,7,6,1.0,0.0,0.0,0.0,89.40923761105697,True,False,True,3.8866716578320704,3.8866716578320704,0.2923967319458711
44372,40772,222,204,173,173,0.29292383790016174,0.0019079692924747124,0,0,0.013838755,5.9281015059221644,4.498851194539648,0.29292384,210.04549210595462,False,True,False,3.343863231319837,0.456512634292757,0.22854741835942605
44373,36445,222,183,174,46,0.11046003000502244,0.01733606185589487,4,4,1.0,0.0,0.0,0.003596872,92.9976538001008,True,False,False,1.2841910174450288,1.306363868799389,0.16726144860130887
44374,42574,222,213,175,175,0.0,0.018525554249261493,0,0,0.0,17.968589614467902,10.449562022455694,0.0,98.5858816892652,False,True,True,5.124169706016909,5.124169706016909,0.7199260996809471
44375,44575,222,223,176,176,0.0,0.01278305054194654,0,0,0.0,0.0,0.0,0.0,22.45401286820902,False,False,True,3.1735166413268754,3.1735166413268754,0.0
44376,35976,222,180,177,177,0.15282591376082907,0.0004180346748708211,0,0,0.01044292,0.0,0.0,0.1528259,140.90722720022598,False,False,False,2.3979195483484883,4.110835699253803,0.181674334026809
44377,56977,222,285,178,178,0.0,0.006848082071602428,0,0,0.0,0.0,0.0,0.0,7.645057348561238,False,False,True,0.6204968457512321,0.6204968457512321,0.38400654020699676
44378,55378,222,277,179,179,0.017048854380846024,0.023226669092841004,2,2,0.009596935,0.0,0.0,0.017048854,75.60881289268303,True,False,False,2.493399757574018,2.4152521174139494,0.69920050288016
44379,59179,222,296,180,180,0.03202280788338103,0.012751724339369847,0,0,0.0019823867,0.0,0.0,0.032022808,56.58943512895797,False,False,False,0.7799057424443965,1.170305170056634,0.5175800607536871
44380,26580,222,133,181,181,0.0,0.014877603613429841,0,0,0.0,0.0,0.0,0.0,23.4177802673982,False,False,True,1.124785043759876,1.124785043759876,0.19501407159555129
44381,48581,222,243,182,182,0.017212674021720886,0.020004451103265534,0,0,0.0008511082,0.0,0.0,0.017212674,18.640351377996296,False,False,False,0.4199594142757861,0.3297581381517376,0.0
44382,21382,222,107,183,183,0.07616087049245834,0.024507762358720403,11,11,0.24271405,0.0,0.0,0.07616087,187.5128525935922,True,False,False,0.8619343861876738,1.1916925243394114,0.0
44383,12783,222,64,184,184,0.027784589151351412,0.00539867512556522,12,12,0.57610726,0.0,0.0,0.02778459,24.434591146644323,True,False,False,1.1755724620406756,1.1254102071746803,0.13390428589639214
44384,44584,222,223,185,185,0.08797002349438832,0.006865280764295248,0,0,0.0058139283,7.20316164862493,3.4401873692651446,0.087970026,60.17077929614169,False,True,False,0.5429934067009596,0.0,0.19427912071142828
44385,26585,222,133,186,186,0.0,0.01664198367902154,0,0,0.0,16.132207480215175,4.894998872673007,0.0,51.40709230729448,False,True,True,4.495915225245371,4.495915225245371,0.90600041566762
44386,8786,222,44,187,187,0.0,0.0014610426310033215,10,10,0.21492219,11.802551693200076,7.683355315670973,0.0,231.36272031075623,True,True,True,0.0,0.0,0.3137208998302867
44387,26587,222,133,188,188,0.0,0.0024427890718229364,0,0,0.0,0.0,0.0,0.0,9.904550368455261,False,False,True,0.03357599270531808,0.03357599270531808,0.32110289838249173
44388,188,222,1,189,189,0.008324125781655312,0.005127401110453068,0,0,0.00041767443,0.0,0.0,0.008324126,184.87204879277297,False,False,False,0.03357599270531808,0.0,0.0
44389,13189,222,66,190,190,0.0,0.00669716045539664,8,8,0.46474716,0.0,0.0,0.0,14.987012287911682,True,False,True,1.2581418844309329,1.2581418844309329,2.4288502086375274
44390,46390,222,232,191,191,0.0,0.009299868790874482,11,11,0.7935108,16.894561602630457,3.311948489900629,0.0,102.09032165196606,True,True,True,0.9580411393180397,0.9580411393180397,0.0
44391,27391,222,137,192,192,0.0,0.0022400593365446554,0,0,0.0,18.611131679006313,7.3671999989329855,0.0,13.35981732991661,False,True,True,0.0,0.0,0.24081542335750328
44392,13792,222,69,193,193,0.0,0.0010802531743729401,0,0,0.0,20.443884278732284,7.775901181955673,0.0,3.753294788567075,False,True,True,0.0,0.0,0.1659457632847534
44393,35393,222,177,194,194,0.0,0.026748684237244236,0,0,0.0,28.323347886375352,8.27997291430817,0.0,0.2369707737136082,False,True,True,1.4344963887740239,1.4344963887740239,3.110878959415402
44394,2041,222,11,195,42,0.18512325122869355,0.01078982724893362,0,0,0.014062298,27.901016045022843,13.234301433091256,0.16652817,371.08690374402147,False,True,False,6.5789874581719126,7.581679627471121,1.0781531360676695
44395,19795,222,99,196,196,0.1649522115966281,0.03505748284085476,9,9,0.28701878,11.320645378476344,6.747058046182322,0.16495222,28.253181391512882,True,True,False,2.003194184097289,0.9833635689288638,1.6568157885693608
44396,3282,222,17,197,83,0.23159798010076238,0.010808927199549803,10,10,0.15124312,12.589767593417433,1.2266754246239897,0.20847397,135.56880105676942,True,True,False,0.8192808583967146,0.09167951956624076,0.7224452899475864
44397,52799,222,264,198,200,0.17760359590013958,0.022789151994775887,7,6,1.0,0.0,0.0,0.018542916,24.9030898810338,True,False,False,0.842558501929892,,0.5578373290641707
44398,13598,222,68,199,199,0.19662360846996307,0.006694299073328893,0,0,0.009645679,0.0,0.0,0.19662361,3.2149195995003765,False,False,False,1.9131513433914282,0.9341651389440786,0.0
44399,40599,222,203,200,200,0.08566763623987232,0.01654185954527232,3,3,0.6323449,0.0,0.0,0.08566763,0.0,True,False,False,0.5996440442901705,,0.0
44400,26400,223,133,1,1,0.0,0.0004004946152608304,0,0,0.0,0.0,0.0,0.0,5.068449452736559,False,False,True,0.4330816178973327,0.4330816178973327,0.18760131308046368
44401,44034,223,221,2,35,0.07417679295039985,0.0032518982220975535,0,0,0.0032722014,21.568727844464696,4.612579844274481,0.07040046,171.87423331023075,False,True,False,0.6298594654118256,0.18767100001031634,0.12065918798498565
44402,56602,223,284,3,3,0.0,0.0007230872070689526,5,5,0.05665237,0.0,0.0,0.0,35.37154320627354,True,False,True,0.0,0.0,0.11105174355140157
44403,6203,223,32,4,4,0.0,0.015190704021481802,0,0,0.0,0.0,0.0,0.0,152.71540522737348,False,False,True,2.328167259384507,2.328167259384507,0.0
44404,56604,223,284,5,5,0.0,0.0005333479927906822,0,0,0.0,17.00774974034649,9.999482785357339,0.0,250.39989368991485,False,True,True,0.5388449794839494,0.5388449794839494,0.5787956887415717
44405,19805,223,100,6,6,0.042892903089523315,0.017132802097182244,2,2,0.022899576,0.0,0.0,0.042892903,136.6339141537655,True,False,False,4.422446499122485,4.63951682646631,0.8694593706580758
44406,1806,223,10,7,7,0.07023688065029741,0.01949414170265882,0,0,0.0047886297,0.0,0.0,0.070236884,95.70842863455022,False,False,False,1.6030916797392756,2.4949442201734673,1.1931329593947737
44407,11879,223,60,8,80,0.38704511433459526,0.007353143813094254,8,8,0.4404291,0.0,0.0,0.3841338,101.78695953174338,True,False,False,4.646982325868959,5.275958929216453,0.042377856760008825
44408,20408,223,103,9,9,0.0,0.00856641605627041,0,0,0.0,0.0,0.0,0.0,10.513817908384283,False,False,True,1.023681539870845,1.023681539870845,0.0
44409,13609,223,69,10,10,0.06931399223696921,0.0016733740211320569,2,2,0.020332247,0.0,0.0,0.069313996,88.65945686400158,True,False,False,0.5325919911507213,0.0,0.0416672024993332
44410,43810,223,220,11,11,0.0,0.01094370657630384,4,5,0.7614994,6.8802884458213835,2.1023367256620333,0.0,166.3352694220579,True,True,True,0.8280602343572823,0.8280602343572823,0.0
44411,12411,223,63,12,12,0.0,0.006118831981684572,7,7,0.06604584,0.0,0.0,0.0,31.1777252424493,True,False,True,1.8094800466156338,1.8094800466156338,0.9190539524352879
44412,43812,223,220,13,13,0.0,0.001464054770080053,1,1,0.008873858,0.0,0.0,0.0,43.43882875875454,True,False,True,0.3326745406139755,0.3326745406139755,0.07382611768049685
44413,11813,223,60,14,14,0.0767827183008194,0.005023389398560319,0,0,0.0051470846,0.0,0.0,0.07678272,202.6372007588763,False,False,False,0.3326745406139755,0.0,0.10426314171503037
44414,13014,223,66,15,15,0.0,0.0009308334645026909,0,0,0.0,0.0,0.0,0.0,188.10392521312167,False,False,True,0.6032634822297016,0.6032634822297016,0.1227550202116987
44415,1215,223,7,16,16,0.0061816715926522854,0.00022745758256244116,0,0,0.0005430486,9.09471367333865,1.6316662908910025,0.0061816717,39.9538673278679,False,True,False,0.27419800857688015,0.26356284949972564,0.07879249007014266
44416,41816,223,210,17,17,0.0024021940719987107,0.005605428310397169,0,0,0.00015200721,0.0,0.0,0.002402194,81.08358277299362,False,False,False,0.014471751143659617,0.0,0.12235529229808861
44417,7217,223,37,18,18,0.0,0.049278167414259166,0,0,0.0,0.0,0.0,0.0,112.78166318894495,False,False,True,4.341412049707581,4.341412049707581,0.28083331177373694
44418,1218,223,7,19,19,0.012054462305032732,0.008069736442922774,0,0,0.00091747055,0.0,0.0,0.012054462,110.43304913877273,False,False,False,1.8386754195518114,1.978050489106919,0.32001366631093475
44419,40299,223,202,20,100,0.27386187869698797,0.002612082031878455,9,9,0.21084183,8.616931879305305,5.898699689582875,0.22149591,69.74901003997405,True,True,False,8.615795108265553,9.963048106579345,0.35278910558268706
44420,39300,223,197,21,101,0.3670401650643694,0.009625861567395779,0,0,0.020577371,0.0,0.0,0.3397595,16.099111460956976,False,False,False,2.1692755609472743,4.986090691655842,2.415420067089329
44421,44420,223,223,22,21,0.3688887735568674,0.005040948608933438,0,0,0.02016576,0.0,0.0,0.3217777,36.44123429483574,False,False,False,4.319131446472328,3.934184795965784,1.7752688861955335
44422,19132,223,96,23,133,0.18290059381078158,0.0010835569040709057,0,0,0.005238668,0.0,0.0,0.116907306,27.935940905396393,False,False,False,1.6461460312516119,0.0,1.3285351903434375
44423,19023,223,96,24,24,0.0,0.011968567551805039,0,0,0.0,0.0,0.0,0.0,134.78063360725645,False,False,True,2.750257593763047,2.750257593763047,0.14723419356509027
44424,56624,223,284,25,25,0.026443507210137617,0.012137305071006932,3,3,0.53880656,0.0,0.0,0.026443508,79.82843439819891,True,False,False,0.20866298065952527,0.46263701284019,0.0
44425,41825,223,210,26,26,0.026773372461239814,0.008147020236618377,8,8,0.44559738,10.052320115929241,5.0230909083633986,0.026773373,114.63820018583033,True,True,False,0.4396492150735709,0.4738202620069474,0.09153180141413486
44426,40226,223,202,27,27,0.0,0.00994488266398108,0,0,0.0,0.0,0.0,0.0,54.041942786323546,False,False,True,0.33936806075482107,0.33936806075482107,0.2924119673718337
44427,39305,223,197,28,106,0.07771221481380187,0.0029659739634634807,0,0,0.00040846504,0.0,0.0,0.0020029247,103.23890596786063,False,False,False,0.009408381895336992,0.0,0.023305921596957546
44428,11228,223,57,29,29,0.0,0.03455915441091971,2,2,0.01803165,0.0,0.0,0.0,105.28706806904319,True,False,True,0.0,0.0,0.5715758527551102
44429,49229,223,247,30,30,0.0,0.04448635755680475,1,1,0.23284584,10.509575357070062,6.4981316975008285,0.0,280.01155904778057,True,True,True,2.9100365838968245,2.9100365838968245,0.017687891938898304
44430,1230,223,7,31,31,0.012330629969971344,0.004296661627223687,4,4,0.07541019,0.0,0.0,0.01233063,51.09716586828955,True,False,False,5.1335327102490185,5.261504561049176,0.553061280687281
44431,43945,223,220,32,146,0.16365893628089748,0.0112776137024597,5,5,0.1218956,0.0,0.0,0.0932107,21.06850889876864,True,False,False,0.10560709043858152,0.7757442943961572,0.5157329595854208
44432,432,223,3,33,33,0.1872512158257858,0.004691496003502868,0,0,0.015086422,0.0,0.0,0.18725121,59.43004018356686,False,False,False,2.02257080874302,2.3042806017602997,0.020652782555984572
44433,42433,223,213,34,34,0.0,0.002269090163490664,8,8,0.2295294,0.0,0.0,0.0,45.101486313187536,True,False,True,0.36026515865157793,0.36026515865157793,0.5356398739639943
44434,54434,223,273,35,35,0.0,0.005131734877086554,0,0,0.0,14.188545051997197,3.9487246174053503,0.0,7.168315476022315,False,True,True,0.8399562973699967,0.8399562973699967,0.04642894411541931
44435,13435,223,68,36,36,0.06813805550336838,0.00171826648563635,0,0,0.0058395118,10.157382780266571,5.606482965835332,0.068138056,2.3999271897033623,False,True,False,1.4492448280490517,1.795070714967826,0.280185447645394
44436,27236,223,137,37,37,0.0,0.0001432889801495236,0,0,0.0,8.646300027618208,3.716446698734447,0.0,47.503462041203875,False,True,True,0.0,0.0,0.01940273921675839
44437,37,223,1,38,38,0.0,0.003001714317554661,0,0,0.0,0.0,0.0,0.0,141.90849931711557,False,False,True,0.9696238970033486,0.9696238970033486,0.11715952845197819
44438,23838,223,120,39,39,0.0,0.0023563111687143158,8,8,0.7453109,13.00852395523536,2.614696176237339,0.0,28.43396693761042,True,True,True,1.6298127356913217,1.6298127356913217,0.11273896023813279
44439,35298,223,177,40,99,0.18835454738823323,0.012159582202589357,0,0,0.0070346943,0.0,0.0,0.07937805,120.73210942317527,False,False,False,4.891727046239206,5.479489788643992,0.4545189421524469
44440,23840,223,120,41,41,0.0,0.00020333697978279757,0,0,0.0,0.0,0.0,0.0,11.116798161157874,False,False,True,0.0,0.0,0.1082485639352484
44441,35241,223,177,42,42,0.0,0.004410201436602877,0,0,0.0,8.757424025355792,1.6945235712090314,0.0,15.222501951041636,False,True,True,1.501594304065715,1.501594304065715,0.1522142121325487
44442,12442,223,63,43,43,0.0,0.003031279950943123,0,0,0.0,0.0,0.0,0.0,265.3365743087031,False,False,True,1.0209757218355195,1.0209757218355195,0.0
44443,13043,223,66,44,44,0.0,0.027809094022796518,3,3,0.03179528,15.799094714968694,4.381553513716649,0.0,71.25923041133564,True,True,True,1.957516578829634,1.957516578829634,0.29793755996593063
44444,11444,223,58,45,45,0.049755763684496655,0.00014163584884038894,0,0,0.0022193762,0.0,0.0,0.049755763,19.461365154170892,False,False,False,1.0575870121408835,1.4782837135226552,0.40334888004537106
44445,36445,223,183,46,46,0.07417778232511049,0.009074628254043713,3,2,1.0,0.0,0.0,0.07417778,45.33464320491288,True,False,False,3.1774576498187206,3.6789663539580513,0.0
44446,13646,223,69,47,47,0.13008325320323555,0.028764470872547826,0,0,0.004519842,0.0,0.0,0.13008325,42.50774545018669,False,False,False,2.5509275686189827,1.8036247898488558,0.0
44447,34650,223,174,48,51,0.2332851283944662,0.006264170397918952,4,4,0.041241754,0.0,0.0,0.21945108,107.8829350643826,True,False,False,0.1526894465011326,2.296875158710864,0.24609741422155196
44448,7322,223,37,49,123,0.1823749640054739,0.03087368629164464,0,0,0.012427531,6.848057013599975,4.422586548081596,0.14231396,129.08025943207699,False,True,False,2.673988696752927,2.8727234707051412,0.07815213691205258
44449,19849,223,100,50,50,0.3714485074245869,0.0006660485160292056,0,0,0.016060608,0.0,0.0,0.37144852,103.92960287250014,False,False,False,4.678857930604664,7.072303310194746,0.2670022653978634
44450,21247,223,107,51,48,0.2610814075757405,0.02359476574251709,6,6,0.22626051,0.0,0.0,0.24879777,48.541505272862025,True,False,False,2.6519243399663868,1.9844686805790706,0.6210203146527249
44451,12651,223,64,52,52,0.0,0.0018148853134096932,0,0,0.0,14.36910827137199,5.883448024101977,0.0,32.347336357211134,False,True,True,0.0,0.0,0.0
44452,40452,223,203,53,53,0.0,0.00018179239968777865,0,0,0.0,0.0,0.0,0.0,32.671418310356614,False,False,True,0.0,0.0,0.10468904150279457
44453,35853,223,180,54,54,0.0,0.006339192725670818,7,7,0.10533802,0.0,0.0,0.0,138.08193319107602,True,False,True,0.0,0.0,0.0
44454,20254,223,102,55,55,0.0,0.0023952448470001488,0,0,0.0,0.0,0.0,0.0,103.20574200110912,False,False,True,1.2087337566867242,1.2087337566867242,0.0
44455,13755,223,69,56,156,0.12315125398404916,0.021135998640511855,4,4,0.05518214,0.0,0.0,0.058028307,27.91498388084841,True,False,False,0.13497605624829045,0.5512206816331964,0.06939897466597245
44456,41842,223,210,57,43,0.1238682869811345,0.007387970839117898,0,0,0.005339961,0.0,0.0,0.100277774,7.970869361419432,False,False,False,3.605196323180233,4.776717242851674,0.4030834901528806
44457,40394,223,202,58,195,0.22225631720220557,0.0035371861073898473,0,0,0.009070937,5.147898146437173,1.9662332298609582,0.11036269,41.26134066853683,False,True,False,5.25713954296141,5.141432202678028,0.26242081993909494
44458,52458,223,263,59,59,0.019663244485855103,0.0031337618767095163,0,0,0.000937358,14.060904523602042,6.297420954518486,0.019663244,151.17025998063008,False,True,False,8.403163474790784,8.255525274395815,0.24372864585781429
44459,40659,223,204,60,60,0.0,0.004203081308319715,5,5,0.06394522,0.0,0.0,0.0,30.290852380817967,True,False,True,2.056308918836936,2.056308918836936,0.0037277735670073753
44460,6260,223,32,61,61,0.03318543768994493,0.01726879851880858,3,4,0.7355533,0.0,0.0,0.033185437,179.58006846920762,True,False,False,1.9208880025334998,2.0819285729242405,0.20636288561814808
44461,44061,223,221,62,62,0.04977844413761952,0.0012555684410380337,1,1,0.009525361,0.0,0.0,0.049778447,45.9688522327487,True,False,False,2.302272319987066,2.7205949173994504,0.2645921604992907
44462,19062,223,96,63,63,0.0,0.001040388449198478,0,0,0.0,0.0,0.0,0.0,142.58279954504485,False,False,True,0.534604492232247,0.534604492232247,2.842170943040401e-14
44463,44063,223,221,64,64,0.0910542324183677,0.0010862113676670053,0,0,0.006904792,0.0,0.0,0.09105424,33.37036450722462,False,False,False,0.9110830165785182,0.49396732318583136,0.041890088778473
44464,35264,223,177,65,65,0.0,0.012780561395321985,0,0,0.0,0.0,0.0,0.0,182.60950547320408,False,False,True,1.0048392417913394,1.0048392417913394,0.07136131299864701
44465,1242,223,7,66,43,0.26230383101546506,0.0008666428917873342,0,0,0.008334465,0.0,0.0,0.14608693,43.58644946121149,False,False,False,3.7186386382445487,1.7126537790896204,0.28411151792334977
44466,11266,223,57,67,67,0.06766951084136963,0.021450202668535683,1,1,0.008805279,0.0,0.0,0.06766951,44.931121537259,True,False,False,1.5766504638274645,1.9362018897936382,0.13547854757680966
44467,40667,223,204,68,68,0.1462037042861654,0.002615795127093885,0,0,0.009404074,0.0,0.0,0.1462037,74.09014341512608,False,False,False,1.1592223704417441,2.5590408383085608,0.39843241705924015
44468,12717,223,64,69,118,0.14029769270080725,0.004410257034105165,3,3,0.03511366,0.0,0.0,0.006237861,173.97074192495808,True,False,False,1.4512654440346024,1.4513295777196664,0.6422999532765914
44469,19669,223,99,70,70,0.08983497614854992,0.009430051600993918,0,0,0.0016698837,7.794244523892422,3.6094741006083417,0.08983497,14.381257926748503,False,True,False,0.13460719433632473,0.004665725498936402,0.0
44470,11870,223,60,71,71,0.056740151995019916,0.013482210554405528,6,6,0.4919083,0.0,0.0,0.056740154,96.42752122048296,True,False,False,1.8843663400818258,1.5900591854272788,0.4854331977893196
44471,12671,223,64,72,72,0.04715527348700586,0.002969601634153539,4,4,0.04504151,10.244115889384128,5.160281053897718,0.047155276,44.76539162616689,True,True,False,3.3757978836869906,3.3447931295884823,0.7150650274561201
44472,3279,223,17,73,80,0.16613918392125468,0.0077263052952353545,5,5,0.42018014,0.0,0.0,0.15742621,10.520335365379424,True,False,False,2.9734494431076017,3.1811986933326573,0.5079534430123545
44473,55273,223,277,74,74,0.14166046616646305,0.0008966970370756861,0,0,0.011559097,0.0,0.0,0.14166047,86.82277615797483,False,False,False,2.082435307000365,2.0540585452394193,0.4565202704215494
44474,46250,223,232,75,51,0.18539523885947296,0.0030363175461540844,5,5,0.0725262,0.0,0.0,0.1797547,207.56306343563176,True,False,False,3.562670659198153,3.1727366393629532,0.6601798321469516
44475,54475,223,273,76,76,0.0,0.002443694499706383,8,8,0.15200305,0.0,0.0,0.0,70.90726506256698,True,False,True,0.0,0.0,0.0
44476,19676,223,99,77,77,0.0,0.019330639376288504,0,1,0.0,13.953373735153376,3.5712438519133354,0.0,149.80478673111392,False,True,True,5.447929818746404,5.447929818746404,0.0
44477,6281,223,32,78,82,0.1898762745030051,0.0008230602732206874,0,0,0.009140111,0.0,0.0,0.1350704,101.40971086486519,False,False,False,4.837039698721059,4.93551098659235,1.1116293617198778
44478,52498,223,263,79,99,0.037233577320345705,0.006359752592228085,0,0,0.0018729405,0.0,0.0,0.02547761,203.81972158304998,False,False,False,4.753702131761498,4.831447788574159,0.34075682155702225
44479,35879,223,180,80,80,0.022423474118113518,0.0028976618167319388,3,3,0.10512757,18.4212540901154,14.121029760075261,0.022423474,11.366598506228001,True,True,False,2.064496278315727,2.156247559945073,0.3372032469040107
44480,155,223,1,81,156,0.09812084411569935,0.01963884516291953,1,1,0.00967853,0.0,0.0,0.007433432,196.88976169116634,True,False,False,3.7132615887257643,3.7815290969025943,1.0477489137368536
44481,40681,223,204,82,82,0.10539946241761286,0.0002104716058118027,0,0,0.006498553,17.74896412429502,12.028101238169183,0.10539946,106.53640142816613,False,True,False,0.48568847861876896,0.4864157354415412,0.07542539054009012
44482,35082,223,176,83,83,0.0,0.00961799695033621,3,3,0.02412198,0.0,0.0,0.0,200.7295568571451,True,False,True,0.0,0.0,0.0
44483,7283,223,37,84,84,0.0,0.03591634187467135,0,0,0.0,0.0,0.0,0.0,77.42505453035932,False,False,True,0.10760778192372378,0.10760778192372378,0.0
44484,19684,223,99,85,85,0.010569421574473381,0.016567968973962694,0,1,0.0,0.0,0.0,0.010569422,36.40465206730332,False,False,False,3.7702189803027544,3.7261146864751105,0.0
44485,1885,223,10,86,86,0.0,0.034109768302038754,9,9,0.27690774,0.0,0.0,0.0,89.05829777412816,True,False,True,0.31256298909687397,0.31256298909687397,0.07253870659752693
44486,56886,223,285,87,87,0.028421356030817392,0.005148844163665479,6,6,0.99999994,0.0,0.0,0.028421355,6.223279785750549,True,False,False,3.797629167408238,3.417486648901636,0.0
44487,21287,223,107,88,88,0.1361496971041383,0.002036057743586698,6,6,0.19750766,0.0,0.0,0.1361497,40.48398597788855,True,False,False,1.6863251294183852,1.0950930588209242,0.07552648217264846
44488,54488,223,273,89,89,0.0,0.009880416429791419,7,7,0.7771027,0.0,0.0,0.0,1.073667512289262,True,False,True,1.5355785881459687,1.5355785881459687,0.21575131484510734
44489,23889,223,120,90,90,0.0,0.001393250623035667,0,0,0.0,12.234131804039196,5.190527271975512,0.0,64.18311111618246,False,True,True,0.9447719836840704,0.9447719836840704,0.6381651639928521
44490,40290,223,202,91,91,0.0,0.0011053118264630372,0,0,0.0,22.7458060464438,6.794381457883939,0.0,78.47001810625233,False,True,True,2.92018752367885,2.92018752367885,0.9544466896597612
44491,13011,223,66,92,12,0.20991117363329578,0.008399979397915362,8,8,0.143744,0.0,0.0,0.16141042,90.11273511642486,True,False,False,1.4099209614738055,0.0,0.42349867864255586
44492,56692,223,284,93,93,0.0,0.02270891208111415,10,10,0.21735965,15.120129795817157,5.542524094927178,0.0,3.320963652332267,True,True,True,2.2553490352404006,2.2553490352404006,1.4039724074065418
44493,1093,223,6,94,94,0.06913842716075545,0.028561949019684094,7,7,0.16012138,0.0,0.0,0.06913843,123.95679490791994,True,False,False,3.6463759164764937,3.7374633238622215,0.2668564210899831
44494,34694,223,174,95,95,0.10970111529137928,0.021442303222572852,4,3,1.0,0.0,0.0,0.10970111,162.00334485618507,True,False,False,0.7211873044636414,1.5761926434872837,0.0
44495,43895,223,220,96,96,0.0,0.016537477631211696,0,0,0.0,0.0,0.0,0.0,225.82335338197316,False,False,True,3.1466691131512783,3.1466691131512783,0.846158015017636
44496,28517,223,143,97,118,0.08290389808747557,0.0016014060416586337,1,1,0.009980196,0.0,0.0,0.06298188,41.49387595262925,True,False,False,0.6653736485819528,0.009667943461303175,0.43022090840923966
44497,97,223,1,98,98,0.0,0.00034914226339554305,3,3,0.022654016,0.0,0.0,0.0,34.18734291208199,True,False,True,0.0,0.0,0.22331312562386074
44498,28498,223,143,99,99,0.0,0.012012133653960533,0,0,0.0,0.0,0.0,0.0,75.86418361279317,False,False,True,4.304317118454761,4.304317118454761,0.0
44499,3279,223,17,100,80,0.13958728767721412,0.008680864236250037,12,12,0.5522278,0.0,0.0,0.036653902,124.19591041757195,True,False,False,4.10784778800721,3.590717134499087,0.7718747829246979
44500,3380,223,17,101,181,0.18795836991429488,0.019043072337015222,0,0,0.012438394,0.0,0.0,0.16015925,152.00504789674392,False,False,False,0.8580272517346672,2.0502516742824177,0.441564903689482
