Trial_ID,Source,Probe_ID,Task_ID,Reliability_Requirement,Normalized_Reliability_Feature,Top_Action_Index,Top_Server_J,Top_Server_K,Top_Action_Probability,Top_Action_True_Rho,Expected_True_Rho,Low_Rho_Quartile_Mass,Policy_Entropy,TV_From_R09,JS_From_R09,Argmax_Changed_From_R09
8,formal_recorded_probe_summary_no_checkpoint,probe-0089,196,0.9,0.0,27,7,8,0.234464630484581,0.126713192370195,0.2299323618674471,0.0243676970130763,2.3535215919023678,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0089,196,0.99,0.3333333333333332,27,7,8,0.2470459640026092,0.126713192370195,0.2306778416569884,0.022852087917272,2.312394821630884,0.0203401295002549,0.0002481146113793,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0089,196,0.999,0.6666666666666665,27,7,8,0.2578954100608825,0.126713192370195,0.2309133989925197,0.0222218669368885,2.283356766497889,0.0363445621624123,0.0007961159213235,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0089,196,0.9999,1.0,27,7,8,0.2660258710384369,0.126713192370195,0.2306441718938735,0.0225538348313421,2.269823503565786,0.0469707271258812,0.0013645360503553,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0090,36,0.9,0.0,27,7,8,0.2311374098062515,0.126713192370195,0.227623043781684,0.0243590243626385,2.388925989784929,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0090,36,0.99,0.3333333333333332,27,7,8,0.2451415061950683,0.126713192370195,0.228521412366288,0.0225693684187717,2.3426508021103007,0.0226901689020451,0.0003076544833425,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0090,36,0.999,0.6666666666666665,27,7,8,0.2577666640281677,0.126713192370195,0.2288640154480355,0.0216864359099417,2.307607009273856,0.0412414390302728,0.00101629482356,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0090,36,0.9999,1.0,27,7,8,0.2679322957992553,0.126713192370195,0.2286504662420426,0.0217743591638281,2.287489690249619,0.054476292716572,0.0017958067223877,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0091,76,0.9,0.0,27,7,8,0.2232089936733245,0.126713192370195,0.2295091416601863,0.0250716248119715,2.381010879765944,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0091,76,0.99,0.3333333333333332,27,7,8,0.2365639060735702,0.126713192370195,0.2306584158714487,0.0230630245641805,2.3331883483294624,0.0233433378161862,0.000326430649358,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0091,76,0.999,0.6666666666666665,27,7,8,0.2485883235931396,0.126713192370195,0.2312789032351629,0.0219421320070978,2.2961178651660235,0.0427608782629249,0.0010840914337313,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0091,76,0.9999,1.0,27,7,8,0.25827756524086,0.126713192370195,0.2313584173627848,0.0217685500101652,2.2734117357417247,0.0570128825347637,0.0019234330142728,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0092,117,0.9,0.0,27,7,8,0.2433913052082061,0.126713192370195,0.2227818985710367,0.025040072214324,2.418795203337384,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0092,117,0.99,0.3333333333333332,27,7,8,0.2573473155498504,0.126713192370195,0.2230341227721584,0.0239808778278529,2.3822300767307136,0.0189074251975398,0.0002223008361151,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0092,117,0.999,0.6666666666666665,27,7,8,0.2696885168552398,0.126713192370195,0.2227185712349893,0.0238746047252789,2.357885777217956,0.0335582776460796,0.000729676629393,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0092,117,0.9999,1.0,27,7,8,0.2793056070804596,0.126713192370195,0.221860629537604,0.0248111115652136,2.349072731037549,0.0432960305770393,0.0013083312533282,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0093,157,0.9,0.0,27,7,8,0.2324137538671493,0.126713192370195,0.2265433994467002,0.0246676343376748,2.4006701859378494,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0093,157,0.99,0.3333333333333332,27,7,8,0.245885819196701,0.126713192370195,0.2272673581230763,0.0231373084243387,2.358499675836778,0.0210045858984813,0.0002639546436369,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0093,157,0.999,0.6666666666666665,27,7,8,0.2580049037933349,0.126713192370195,0.2274272488189463,0.022516596596688,2.327731080696778,0.037872599408729,0.0008670065295733,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0093,157,0.9999,1.0,27,7,8,0.2677327692508697,0.126713192370195,0.2270207671942276,0.0228823699872009,2.3118861199598078,0.0495616188563872,0.0015303084657344,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0094,198,0.9,0.0,27,7,8,0.2329806685447693,0.126713192370195,0.2242019989174329,0.0258056707098148,2.404111378311624,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0094,198,0.99,0.3333333333333332,27,7,8,0.2456417828798294,0.126713192370195,0.2248295307624672,0.0245619289926253,2.367400140479556,0.0191422782372683,0.0002192786047818,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0094,198,0.999,0.6666666666666665,27,7,8,0.2564949095249176,0.126713192370195,0.2249060115281164,0.024301158147864,2.3436571273039024,0.0337637158227153,0.0006991402296077,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0094,198,0.9999,1.0,27,7,8,0.2645159661769867,0.126713192370195,0.2244298361292721,0.0251135793514549,2.3362367261225074,0.043149225966772,0.0012069264349571,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0095,38,0.9,0.0,27,7,8,0.2271444499492645,0.126713192370195,0.2284650584948063,0.0247343801020178,2.385391696496835,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0095,38,0.99,0.3333333333333332,27,7,8,0.2405413389205932,0.126713192370195,0.2294505618375152,0.0229190919199027,2.3397256815506777,0.0224435086856829,0.0003001974498203,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0095,38,0.999,0.6666666666666665,27,7,8,0.2525992691516876,0.126713192370195,0.2298881889964817,0.0220030721684452,2.305181175723652,0.0408206858264748,0.0009906423379894,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0095,38,0.9999,1.0,27,7,8,0.2622941434383392,0.126713192370195,0.2297668507198015,0.0220545615884475,2.285399562371542,0.0539622343349037,0.0017478401510816,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0096,78,0.9,0.0,27,7,8,0.2276030480861663,0.126713192370195,0.227436108694154,0.0248207614349667,2.396856349770521,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0096,78,0.99,0.3333333333333332,27,7,8,0.2414319664239883,0.126713192370195,0.2284207083856103,0.0229571701493114,2.350247190479079,0.0228851583815412,0.0003123714856626,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0096,78,0.999,0.6666666666666665,27,7,8,0.2539337873458862,0.126713192370195,0.2288543602412404,0.0220027505420148,2.314654297710764,0.0417212311149342,0.0010344947016007,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0096,78,0.9999,1.0,27,7,8,0.2640491724014282,0.126713192370195,0.22873050252314,0.0220204034121707,2.2937479932092764,0.0553064612468006,0.0018323817378482,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0097,119,0.9,0.0,27,7,8,0.2432837933301925,0.126713192370195,0.2246311402685705,0.024908858758863,2.3913882114571234,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0097,119,0.99,0.3333333333333332,27,7,8,0.2568760216236114,0.126713192370195,0.2250614784892775,0.0236662899260409,2.353039903267667,0.0194858876056969,0.0002303286859247,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0097,119,0.999,0.6666666666666665,27,7,8,0.2685328722000122,0.126713192370195,0.2249523182692268,0.0233807156910188,2.327640789784119,0.0343489099759608,0.0007362910235524,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0097,119,0.9999,1.0,27,7,8,0.2771623730659485,0.126713192370195,0.2243272909403099,0.0241339111817069,2.318594600494846,0.0439165759598836,0.0012712510670784,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0098,159,0.9,0.0,27,7,8,0.2233587056398391,0.126713192370195,0.2295571114907277,0.0250363083032425,2.3802148907356586,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0098,159,0.99,0.3333333333333332,27,7,8,0.2367006093263626,0.126713192370195,0.2307001225211473,0.0230364940362051,2.3324874958090542,0.0232993376703234,0.000325137360221,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0098,159,0.999,0.6666666666666665,27,7,8,0.2487150132656097,0.126713192370195,0.231313473543176,0.0219239421421661,2.2955242219485323,0.0426692004111828,0.0010796015983827,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0098,159,0.9999,1.0,27,7,8,0.2583973407745361,0.126713192370195,0.2313845568776553,0.0217590104439295,2.272941876981939,0.0568736097047803,0.0019150731050713,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0099,200,0.9,0.0,27,7,8,0.2405260652303695,0.126713192370195,0.226068182221375,0.024270018649986,2.381918487133708,0.0,0.0,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0099,200,0.99,0.3333333333333332,27,7,8,0.2543117105960846,0.126713192370195,0.2266381215243708,0.0228690284420736,2.34077424669514,0.020568589636241,0.0002547917512382,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0099,200,0.999,0.6666666666666665,27,7,8,0.266348272562027,0.126713192370195,0.2266569708083086,0.0224043527850881,2.312142657797453,0.0366257000860059,0.0008222536871793,False
8,formal_recorded_probe_summary_no_checkpoint,probe-0099,200,0.9999,1.0,27,7,8,0.2755351364612579,0.126713192370195,0.2261403195882497,0.0229539922438561,2.299593778993503,0.047236967322533,0.0014257668573779,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0000,1,0.9,0.0,27,7,8,0.2503535747528076,0.126713192370195,0.2307892145072043,0.0202133562997914,2.373028738336214,0.0,0.0,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0000,1,0.99,0.3333333333333332,27,7,8,0.2594044208526611,0.126713192370195,0.230856820415687,0.0196789555484429,2.348610196510463,0.0120817667921073,9.657845313798109e-05,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0000,1,0.999,0.6666666666666665,27,7,8,0.267252653837204,0.126713192370195,0.2306313392907489,0.0196015352848917,2.331350549358838,0.021679865225451,0.0003188429403869,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0000,1,0.9999,1.0,27,7,8,0.273496001958847,0.126713192370195,0.2301357405438254,0.0199977962183766,2.3224139643040127,0.0290331059368327,0.0005779002706806,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0001,41,0.9,0.0,27,7,8,0.1962901204824447,0.126713192370195,0.2291312580073344,0.0249201236874796,2.5258007510808484,0.0,0.0,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0001,41,0.99,0.3333333333333332,27,7,8,0.2022945880889892,0.126713192370195,0.2297386181191544,0.0243134379270486,2.506936721518485,0.0106846106646116,6.836776496492599e-05,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0001,41,0.999,0.6666666666666665,27,7,8,0.2074009925127029,0.126713192370195,0.2300098210955865,0.0242449627257883,2.49468678920909,0.0190487455402035,0.0002185534604103,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0001,41,0.9999,1.0,27,7,8,0.2113588154315948,0.126713192370195,0.229933406762865,0.0247276421869173,2.4899003166834683,0.0249084956594742,0.000384936428378,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0002,81,0.9,0.0,27,7,8,0.248691439628601,0.126713192370195,0.2309715566863651,0.0202229148126207,2.3768087877406647,0.0,0.0,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0002,81,0.99,0.3333333333333332,27,7,8,0.2582382261753082,0.126713192370195,0.2311482044844156,0.019547259027604,2.349418342177114,0.0133482653473038,0.0001140137438397,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0002,81,0.999,0.6666666666666665,27,7,8,0.2665886282920837,0.126713192370195,0.2310120126368663,0.0193473438266664,2.3293214267598263,0.0241217834700364,0.0003771248844737,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0002,81,0.9999,1.0,27,7,8,0.2733138799667358,0.126713192370195,0.230585505360075,0.0196369328186847,2.3178008290957424,0.0319472237606532,0.0006815694223769,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0003,122,0.9,0.0,27,7,8,0.2460633367300033,0.126713192370195,0.2308800632947238,0.0202818211982958,2.383061667338202,0.0,0.0,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0003,122,0.99,0.3333333333333332,27,7,8,0.255746841430664,0.126713192370195,0.2311013985096139,0.0195310851559042,2.354954506109698,0.0135383905726484,0.0001188650578237,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0003,122,0.999,0.6666666666666665,27,7,8,0.2643312811851501,0.126713192370195,0.2310084160909317,0.0192480440600775,2.3338159966399705,0.024579111370258,0.0003968641339228,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0003,122,0.9999,1.0,27,7,8,0.2713921666145324,0.126713192370195,0.230621660076422,0.0194447391550056,2.3209221561371858,0.0327621948963496,0.0007241399589451,False
9,formal_recorded_probe_summary_no_checkpoint,probe-0004,162,0.9,0.0,27,7,8,0.218622088432312,0.126713192370195,0.2298007492258958,0.0229461103444919,2.467860992806531,0.0,0.0,False
