state_id,R_req,second_distinct_gap,all_actions_tied,exact_optimal_set_size
trial02_episode05_task180,0.999,1.153126848614555,False,7
trial02_episode05_task180,0.9999,1.153126848614555,False,7
trial02_episode06_task020,0.9,5.6994351231851965,False,7
trial02_episode06_task020,0.99,5.6994351231851965,False,7
trial02_episode06_task020,0.999,5.6994351231851965,False,6
trial02_episode06_task020,0.9999,11.748786653528036,False,1
trial02_episode06_task060,0.9,6.244627539838035,False,7
trial02_episode06_task060,0.99,6.244627539838035,False,7
trial02_episode06_task060,0.999,6.244627539838035,False,5
trial02_episode06_task060,0.9999,10.127795782641478,False,1
trial02_episode06_task100,0.9,5.764162676948388,False,7
trial02_episode06_task100,0.99,5.764162676948388,False,7
trial02_episode06_task100,0.999,5.764162676948388,False,7
trial02_episode06_task100,0.9999,13.535647320883925,False,3
trial02_episode06_task140,0.9,5.193832369912101,False,7
trial02_episode06_task140,0.99,5.193832369912101,False,7
trial02_episode06_task140,0.999,5.193832369912101,False,7
trial02_episode06_task140,0.9999,72.76738918804263,False,3
trial02_episode06_task180,0.9,6.226617561241888,False,7
trial02_episode06_task180,0.99,6.226617561241888,False,7
trial02_episode06_task180,0.999,6.226617561241888,False,4
trial02_episode06_task180,0.9999,10.382763469821953,False,1
trial02_episode07_task020,0.9,5.6994351231851965,False,7
trial02_episode07_task020,0.99,5.6994351231851965,False,7
trial02_episode07_task020,0.999,5.6994351231851965,False,7
trial02_episode07_task020,0.9999,5.6994351231851965,False,2
trial02_episode07_task060,0.9,0.12903650540827982,False,7
trial02_episode07_task060,0.99,0.12903650540827982,False,7
trial02_episode07_task060,0.999,0.12903650540827982,False,6
trial02_episode07_task060,0.9999,74.79626285990102,False,2
trial02_episode07_task100,0.9,5.764162676948388,False,7
trial02_episode07_task100,0.99,5.764162676948388,False,7
trial02_episode07_task100,0.999,5.764162676948388,False,7
trial02_episode07_task100,0.9999,5.764162676948388,False,5
trial02_episode07_task140,0.9,7.4018662709662735,False,7
trial02_episode07_task140,0.99,7.4018662709662735,False,7
trial02_episode07_task140,0.999,7.4018662709662735,False,7
trial02_episode07_task140,0.9999,67.96933686442452,False,1
trial02_episode07_task180,0.9,6.226617561241888,False,7
trial02_episode07_task180,0.99,6.226617561241888,False,7
trial02_episode07_task180,0.999,6.226617561241888,False,5
trial02_episode07_task180,0.9999,2.405042898791373,False,1
trial02_episode08_task020,0.9,5.6994351231851965,False,7
trial02_episode08_task020,0.99,5.6994351231851965,False,7
trial02_episode08_task020,0.999,5.6994351231851965,False,7
trial02_episode08_task020,0.9999,5.6994351231851965,False,2
trial02_episode08_task060,0.9,6.244627539838035,False,7
trial02_episode08_task060,0.99,6.244627539838035,False,7
trial02_episode08_task060,0.999,6.244627539838035,False,7
trial02_episode08_task060,0.9999,12.658093343030934,False,3
trial02_episode08_task100,0.9,2.6397436072156353,False,7
trial02_episode08_task100,0.99,2.6397436072156353,False,7
trial02_episode08_task100,0.999,2.6397436072156353,False,7
trial02_episode08_task100,0.9999,2.6397436072156353,False,7
trial02_episode08_task140,0.9,7.4018662709662735,False,7
trial02_episode08_task140,0.99,7.4018662709662735,False,7
trial02_episode08_task140,0.999,7.4018662709662735,False,7
trial02_episode08_task140,0.9999,33.646993335039575,False,1
trial02_episode08_task180,0.9,6.226617561241888,False,7
trial02_episode08_task180,0.99,6.226617561241888,False,7
trial02_episode08_task180,0.999,6.226617561241888,False,6
trial02_episode08_task180,0.9999,0.0007557188580804564,False,1
trial02_episode09_task020,0.9,5.6994351231851965,False,7
trial02_episode09_task020,0.99,5.6994351231851965,False,7
trial02_episode09_task020,0.999,5.6994351231851965,False,7
trial02_episode09_task020,0.9999,5.6994351231851965,False,5
trial02_episode09_task060,0.9,6.244627539838035,False,7
trial02_episode09_task060,0.99,6.244627539838035,False,7
trial02_episode09_task060,0.999,6.244627539838035,False,7
trial02_episode09_task060,0.9999,6.244627539838035,False,5
trial02_episode09_task100,0.9,5.764162676948388,False,7
trial02_episode09_task100,0.99,5.764162676948388,False,7
trial02_episode09_task100,0.999,5.764162676948388,False,7
trial02_episode09_task100,0.9999,5.764162676948388,False,5
trial02_episode09_task140,0.9,7.401866270965513,False,7
trial02_episode09_task140,0.99,7.401866270965513,False,7
trial02_episode09_task140,0.999,7.401866270965513,False,7
trial02_episode09_task140,0.9999,7.401866270965513,False,5
trial02_episode09_task180,0.9,6.226617561241888,False,7
trial02_episode09_task180,0.99,6.226617561241888,False,7
trial02_episode09_task180,0.999,6.226617561241888,False,7
trial02_episode09_task180,0.9999,6.226617561241888,False,3
trial02_episode10_task020,0.9,5.6994351231851965,False,7
trial02_episode10_task020,0.99,5.6994351231851965,False,7
trial02_episode10_task020,0.999,5.6994351231851965,False,5
trial02_episode10_task020,0.9999,45.29962724099525,False,1
trial02_episode10_task060,0.9,3.8417659216275837,False,7
trial02_episode10_task060,0.99,3.8417659216275837,False,7
trial02_episode10_task060,0.999,3.8417659216275837,False,6
trial02_episode10_task060,0.9999,76.36684593147943,False,1
trial02_episode10_task100,0.9,5.764162676948388,False,7
trial02_episode10_task100,0.99,5.764162676948388,False,7
trial02_episode10_task100,0.999,5.764162676948388,False,6
trial02_episode10_task100,0.9999,5.764162676948388,False,1
trial02_episode10_task140,0.9,2.460110196914897,False,7
trial02_episode10_task140,0.99,2.460110196914897,False,7
trial02_episode10_task140,0.999,2.460110196914897,False,5
trial02_episode10_task140,0.9999,74.9664966697548,False,1
trial02_episode10_task180,0.9,6.226617561241888,False,7
trial02_episode10_task180,0.99,6.226617561241888,False,7
trial02_episode10_task180,0.999,6.226617561241888,False,2
trial02_episode10_task180,0.9999,35.539252971663565,False,1
trial02_episode11_task020,0.9,5.6994351231851965,False,7
trial02_episode11_task020,0.99,5.6994351231851965,False,7
trial02_episode11_task020,0.999,5.6994351231851965,False,7
trial02_episode11_task020,0.9999,5.6994351231851965,False,6
trial02_episode11_task060,0.9,0.1290365054087914,False,7
trial02_episode11_task060,0.99,0.1290365054087914,False,7
trial02_episode11_task060,0.999,0.1290365054087914,False,7
trial02_episode11_task060,0.9999,0.1290365054087914,False,6
trial02_episode11_task100,0.9,5.764162676948388,False,7
trial02_episode11_task100,0.99,5.764162676948388,False,7
trial02_episode11_task100,0.999,5.764162676948388,False,7
trial02_episode11_task100,0.9999,5.764162676948388,False,6
trial02_episode11_task140,0.9,7.4018662709662735,False,7
trial02_episode11_task140,0.99,7.4018662709662735,False,7
trial02_episode11_task140,0.999,7.4018662709662735,False,7
trial02_episode11_task140,0.9999,7.4018662709662735,False,6
trial02_episode11_task180,0.9,6.226617561241888,False,7
trial02_episode11_task180,0.99,6.226617561241888,False,7
trial02_episode11_task180,0.999,6.226617561241888,False,7
trial02_episode11_task180,0.9999,6.226617561241888,False,5
trial02_episode12_task020,0.9,5.6994351231851965,False,7
trial02_episode12_task020,0.99,5.6994351231851965,False,7
trial02_episode12_task020,0.999,5.6994351231851965,False,7
trial02_episode12_task020,0.9999,5.6994351231851965,False,3
trial02_episode12_task060,0.9,6.24462753983854,False,7
trial02_episode12_task060,0.99,6.24462753983854,False,7
trial02_episode12_task060,0.999,6.24462753983854,False,7
trial02_episode12_task060,0.9999,6.24462753983854,False,2
trial02_episode12_task100,0.9,5.764162676948388,False,7
trial02_episode12_task100,0.99,5.764162676948388,False,7
trial02_episode12_task100,0.999,5.764162676948388,False,7
trial02_episode12_task100,0.9999,5.764162676948388,False,4
trial02_episode12_task140,0.9,7.4018662709662735,False,7
trial02_episode12_task140,0.99,7.4018662709662735,False,7
trial02_episode12_task140,0.999,7.4018662709662735,False,6
trial02_episode12_task140,0.9999,7.4018662709662735,False,2
trial02_episode12_task180,0.9,6.226617561241888,False,7
trial02_episode12_task180,0.99,6.226617561241888,False,7
trial02_episode12_task180,0.999,6.226617561241888,False,6
trial02_episode12_task180,0.9999,6.226617561241888,False,1
trial02_episode13_task020,0.9,5.6994351231851965,False,7
trial02_episode13_task020,0.99,5.6994351231851965,False,7
trial02_episode13_task020,0.999,5.6994351231851965,False,7
trial02_episode13_task020,0.9999,5.6994351231851965,False,2
trial02_episode13_task060,0.9,0.1290365054087914,False,7
trial02_episode13_task060,0.99,0.1290365054087914,False,7
trial02_episode13_task060,0.999,0.1290365054087914,False,7
trial02_episode13_task060,0.9999,0.1290365054087914,False,2
trial02_episode13_task100,0.9,5.764162676948388,False,7
trial02_episode13_task100,0.99,5.764162676948388,False,7
trial02_episode13_task100,0.999,5.764162676948388,False,7
trial02_episode13_task100,0.9999,5.764162676948388,False,2
trial02_episode13_task140,0.9,7.4018662709662735,False,7
trial02_episode13_task140,0.99,7.4018662709662735,False,7
trial02_episode13_task140,0.999,7.4018662709662735,False,6
trial02_episode13_task140,0.9999,7.849700005178036,False,1
trial02_episode13_task180,0.9,1.153126848614555,False,7
trial02_episode13_task180,0.99,1.153126848614555,False,7
trial02_episode13_task180,0.999,1.153126848614555,False,7
trial02_episode13_task180,0.9999,64.1493446963863,False,2
trial02_episode14_task020,0.9,5.6994351231851965,False,7
trial02_episode14_task020,0.99,5.6994351231851965,False,7
trial02_episode14_task020,0.999,5.6994351231851965,False,7
trial02_episode14_task020,0.9999,5.6994351231851965,False,3
trial02_episode14_task060,0.9,6.244627539838035,False,7
trial02_episode14_task060,0.99,6.244627539838035,False,7
trial02_episode14_task060,0.999,6.244627539838035,False,7
trial02_episode14_task060,0.9999,6.244627539838035,False,3
trial02_episode14_task100,0.9,5.764162676948388,False,7
trial02_episode14_task100,0.99,5.764162676948388,False,7
trial02_episode14_task100,0.999,5.764162676948388,False,7
trial02_episode14_task100,0.9999,5.764162676948388,False,5
trial02_episode14_task140,0.9,7.4018662709662735,False,7
trial02_episode14_task140,0.99,7.4018662709662735,False,7
trial02_episode14_task140,0.999,7.4018662709662735,False,7
trial02_episode14_task140,0.9999,7.4018662709662735,False,1
trial02_episode14_task180,0.9,1.153126848614555,False,7
trial02_episode14_task180,0.99,1.153126848614555,False,7
trial02_episode14_task180,0.999,1.153126848614555,False,7
trial02_episode14_task180,0.9999,64.69623907760045,False,5
trial02_episode15_task020,0.9,1.6568582484915737,False,7
trial02_episode15_task020,0.99,1.6568582484915737,False,7
trial02_episode15_task020,0.999,1.6568582484915737,False,7
trial02_episode15_task020,0.9999,1.6568582484915737,False,5
trial02_episode15_task060,0.9,6.244627539838035,False,7
trial02_episode15_task060,0.99,6.244627539838035,False,7
trial02_episode15_task060,0.999,6.244627539838035,False,6
trial02_episode15_task060,0.9999,10.127795782641478,False,3
trial02_episode15_task100,0.9,5.764162676948388,False,7
trial02_episode15_task100,0.99,5.764162676948388,False,7
trial02_episode15_task100,0.999,5.764162676948388,False,7
trial02_episode15_task100,0.9999,5.764162676948388,False,5
trial02_episode15_task140,0.9,7.4018662709662735,False,7
trial02_episode15_task140,0.99,7.4018662709662735,False,7
trial02_episode15_task140,0.999,7.4018662709662735,False,5
trial02_episode15_task140,0.9999,7.849700005178036,False,2
trial02_episode15_task180,0.9,2.57532402556906,False,7
trial02_episode15_task180,0.99,2.57532402556906,False,7
trial02_episode15_task180,0.999,2.57532402556906,False,5
trial02_episode15_task180,0.9999,2.57532402556906,False,1
trial02_episode16_task020,0.9,5.6994351231851965,False,7
trial02_episode16_task020,0.99,5.6994351231851965,False,7
trial02_episode16_task020,0.999,5.6994351231851965,False,7
trial02_episode16_task020,0.9999,5.6994351231851965,False,5
trial02_episode16_task060,0.9,6.24462753983854,False,7
trial02_episode16_task060,0.99,6.24462753983854,False,7
trial02_episode16_task060,0.999,6.24462753983854,False,7
trial02_episode16_task060,0.9999,6.24462753983854,False,3
trial02_episode16_task100,0.9,5.764162676948388,False,7
trial02_episode16_task100,0.99,5.764162676948388,False,7
trial02_episode16_task100,0.999,5.764162676948388,False,7
trial02_episode16_task100,0.9999,5.764162676948388,False,6
trial02_episode16_task140,0.9,7.4018662709662735,False,7
trial02_episode16_task140,0.99,7.4018662709662735,False,7
trial02_episode16_task140,0.999,7.4018662709662735,False,7
trial02_episode16_task140,0.9999,7.849700005178036,False,3
trial02_episode16_task180,0.9,6.226617561241888,False,7
trial02_episode16_task180,0.99,6.226617561241888,False,7
trial02_episode16_task180,0.999,6.226617561241888,False,7
trial02_episode16_task180,0.9999,8.058231037527975,False,2
trial02_episode17_task020,0.9,5.6994351231851965,False,7
trial02_episode17_task020,0.99,5.6994351231851965,False,7
trial02_episode17_task020,0.999,5.6994351231851965,False,5
trial02_episode17_task020,0.9999,1.7948262340505154,False,1
trial02_episode17_task060,0.9,6.24462753983854,False,7
trial02_episode17_task060,0.99,6.24462753983854,False,7
trial02_episode17_task060,0.999,6.24462753983854,False,5
trial02_episode17_task060,0.9999,1.9641274282728167,False,1
trial02_episode17_task100,0.9,4.379025232870731,False,7
trial02_episode17_task100,0.99,4.379025232870731,False,7
trial02_episode17_task100,0.999,4.379025232870731,False,7
trial02_episode17_task100,0.9999,4.379025232870731,False,4
trial02_episode17_task140,0.9,7.4018662709662735,False,7
trial02_episode17_task140,0.99,7.4018662709662735,False,7
trial02_episode17_task140,0.999,7.4018662709662735,False,5
trial02_episode17_task140,0.9999,2.144462542894969,False,1
trial02_episode17_task180,0.9,6.226617561241888,False,7
trial02_episode17_task180,0.99,6.226617561241888,False,7
trial02_episode17_task180,0.999,6.226617561241888,False,4
trial02_episode17_task180,0.9999,2.142076769099086,False,1
trial02_episode18_task020,0.9,1.6568582484915737,False,7
trial02_episode18_task020,0.99,1.6568582484915737,False,7
trial02_episode18_task020,0.999,1.6568582484915737,False,7
trial02_episode18_task020,0.9999,1.6568582484915737,False,2
trial02_episode18_task060,0.9,6.244627539838035,False,7
trial02_episode18_task060,0.99,6.244627539838035,False,7
trial02_episode18_task060,0.999,6.244627539838035,False,7
trial02_episode18_task060,0.9999,10.127795782641478,False,1
trial02_episode18_task100,0.9,5.764162676948388,False,7
trial02_episode18_task100,0.99,5.764162676948388,False,7
trial02_episode18_task100,0.999,5.764162676948388,False,7
trial02_episode18_task100,0.9999,13.535647320883925,False,5
trial02_episode18_task140,0.9,7.4018662709662735,False,7
trial02_episode18_task140,0.99,7.4018662709662735,False,7
trial02_episode18_task140,0.999,7.4018662709662735,False,7
trial02_episode18_task140,0.9999,58.82376709488585,False,1
trial02_episode18_task180,0.9,6.226617561241888,False,7
trial02_episode18_task180,0.99,6.226617561241888,False,7
trial02_episode18_task180,0.999,6.226617561241888,False,6
trial02_episode18_task180,0.9999,0.2784555772131423,False,1
trial02_episode19_task020,0.9,5.6994351231851965,False,7
trial02_episode19_task020,0.99,5.6994351231851965,False,7
trial02_episode19_task020,0.999,5.6994351231851965,False,6
trial02_episode19_task020,0.9999,5.6994351231851965,False,3
trial02_episode19_task060,0.9,6.244627539838035,False,7
trial02_episode19_task060,0.99,6.244627539838035,False,7
trial02_episode19_task060,0.999,6.244627539838035,False,6
trial02_episode19_task060,0.9999,6.244627539838035,False,3
trial02_episode19_task100,0.9,5.764162676948388,False,7
trial02_episode19_task100,0.99,5.764162676948388,False,7
trial02_episode19_task100,0.999,5.764162676948388,False,6
trial02_episode19_task100,0.9999,5.764162676948388,False,4
trial02_episode19_task140,0.9,0.44783373421176265,False,7
trial02_episode19_task140,0.99,0.44783373421176265,False,7
trial02_episode19_task140,0.999,0.44783373421176265,False,5
trial02_episode19_task140,0.9999,0.44783373421176265,False,3
trial02_episode19_task180,0.9,6.226617561241888,False,7
trial02_episode19_task180,0.99,6.226617561241888,False,7
trial02_episode19_task180,0.999,6.226617561241888,False,5
trial02_episode19_task180,0.9999,6.226617561241888,False,3
trial02_episode20_task020,0.9,5.6994351231851965,False,7
trial02_episode20_task020,0.99,5.6994351231851965,False,7
trial02_episode20_task020,0.999,5.6994351231851965,False,6
trial02_episode20_task020,0.9999,11.748786653528036,False,1
trial02_episode20_task060,0.9,6.244627539838035,False,7
trial02_episode20_task060,0.99,6.244627539838035,False,7
trial02_episode20_task060,0.999,6.244627539838035,False,4
trial02_episode20_task060,0.9999,10.127795782641478,False,1
trial02_episode20_task100,0.9,4.379025232870731,False,7
trial02_episode20_task100,0.99,4.379025232870731,False,7
trial02_episode20_task100,0.999,4.379025232870731,False,7
trial02_episode20_task100,0.9999,94.93258029912576,False,7
trial02_episode20_task140,0.9,2.460110196914897,False,7
trial02_episode20_task140,0.99,2.460110196914897,False,7
trial02_episode20_task140,0.999,2.460110196914897,False,7
trial02_episode20_task140,0.9999,72.46677661065864,False,2
trial02_episode20_task180,0.9,1.153126848614555,False,7
trial02_episode20_task180,0.99,1.153126848614555,False,7
trial02_episode20_task180,0.999,5.213105259345419,False,7
trial02_episode20_task180,0.9999,65.4074651852875,False,2
trial03_episode01_task020,0.9,5.6994351231851965,False,7
trial03_episode01_task020,0.99,5.6994351231851965,False,7
trial03_episode01_task020,0.999,5.6994351231851965,False,7
trial03_episode01_task020,0.9999,5.6994351231851965,False,1
trial03_episode01_task060,0.9,6.244627539838035,False,7
trial03_episode01_task060,0.99,6.244627539838035,False,7
trial03_episode01_task060,0.999,6.244627539838035,False,7
trial03_episode01_task060,0.9999,10.127795782641478,False,1
trial03_episode01_task100,0.9,5.764162676948388,False,7
trial03_episode01_task100,0.99,5.764162676948388,False,7
trial03_episode01_task100,0.999,5.764162676948388,False,7
trial03_episode01_task100,0.9999,5.764162676948388,False,3
trial03_episode01_task140,0.9,2.8409668820222933,False,7
trial03_episode01_task140,0.99,2.8409668820222933,False,7
trial03_episode01_task140,0.999,2.8409668820222933,False,7
trial03_episode01_task140,0.9999,68.74081563591717,False,1
trial03_episode01_task180,0.9,6.226617561241888,False,7
trial03_episode01_task180,0.99,6.226617561241888,False,7
trial03_episode01_task180,0.999,6.226617561241888,False,6
trial03_episode01_task180,0.9999,2.7162309590247418,False,1
trial03_episode02_task020,0.9,5.6994351231851965,False,7
trial03_episode02_task020,0.99,5.6994351231851965,False,7
trial03_episode02_task020,0.999,5.6994351231851965,False,7
trial03_episode02_task020,0.9999,5.6994351231851965,False,5
trial03_episode02_task060,0.9,6.24462753983854,False,7
trial03_episode02_task060,0.99,6.24462753983854,False,7
trial03_episode02_task060,0.999,6.24462753983854,False,7
trial03_episode02_task060,0.9999,6.24462753983854,False,4
trial03_episode02_task100,0.9,5.764162676947123,False,7
trial03_episode02_task100,0.99,5.764162676947123,False,7
trial03_episode02_task100,0.999,5.764162676947123,False,7
trial03_episode02_task100,0.9999,5.764162676947123,False,6
trial03_episode02_task140,0.9,7.4018662709662735,False,7
trial03_episode02_task140,0.99,7.4018662709662735,False,7
trial03_episode02_task140,0.999,7.4018662709662735,False,7
trial03_episode02_task140,0.9999,7.4018662709662735,False,3
trial03_episode02_task180,0.9,6.226617561241888,False,7
trial03_episode02_task180,0.99,6.226617561241888,False,7
trial03_episode02_task180,0.999,6.226617561241888,False,7
trial03_episode02_task180,0.9999,6.226617561241888,False,1
trial03_episode03_task020,0.9,1.6568582484915737,False,7
trial03_episode03_task020,0.99,1.6568582484915737,False,7
trial03_episode03_task020,0.999,1.6568582484915737,False,7
trial03_episode03_task020,0.9999,1.6568582484915737,False,7
trial03_episode03_task060,0.9,3.6503642442162203,False,7
trial03_episode03_task060,0.99,3.6503642442162203,False,7
trial03_episode03_task060,0.999,3.6503642442162203,False,7
trial03_episode03_task060,0.9999,3.6503642442162203,False,7
trial03_episode03_task100,0.9,5.764162676948388,False,7
trial03_episode03_task100,0.99,5.764162676948388,False,7
trial03_episode03_task100,0.999,5.764162676948388,False,7
trial03_episode03_task100,0.9999,5.764162676948388,False,6
trial03_episode03_task140,0.9,7.401866270965513,False,7
trial03_episode03_task140,0.99,7.401866270965513,False,7
trial03_episode03_task140,0.999,7.401866270965513,False,7
trial03_episode03_task140,0.9999,7.401866270965513,False,3
trial03_episode03_task180,0.9,6.226617561241888,False,7
trial03_episode03_task180,0.99,6.226617561241888,False,7
trial03_episode03_task180,0.999,6.226617561241888,False,7
trial03_episode03_task180,0.9999,6.226617561241888,False,3
trial03_episode04_task020,0.9,5.68898293092451,False,7
trial03_episode04_task020,0.99,5.68898293092451,False,7
trial03_episode04_task020,0.999,5.68898293092451,False,7
trial03_episode04_task020,0.9999,5.68898293092451,False,2
trial03_episode04_task060,0.9,6.24462753983854,False,7
trial03_episode04_task060,0.99,6.24462753983854,False,7
trial03_episode04_task060,0.999,6.24462753983854,False,7
trial03_episode04_task060,0.9999,6.24462753983854,False,2
trial03_episode04_task100,0.9,2.6397436072156353,False,7
trial03_episode04_task100,0.99,2.6397436072156353,False,7
trial03_episode04_task100,0.999,2.6397436072156353,False,7
trial03_episode04_task100,0.9999,2.6397436072156353,False,4
trial03_episode04_task140,0.9,7.4018662709662735,False,7
trial03_episode04_task140,0.99,7.4018662709662735,False,7
trial03_episode04_task140,0.999,7.4018662709662735,False,5
trial03_episode04_task140,0.9999,7.849700005178036,False,2
trial03_episode04_task180,0.9,6.226617561241888,False,7
trial03_episode04_task180,0.99,6.226617561241888,False,7
trial03_episode04_task180,0.999,6.226617561241888,False,4
trial03_episode04_task180,0.9999,8.058231037527975,False,1
trial03_episode05_task020,0.9,1.6568582484915737,False,7
trial03_episode05_task020,0.99,1.6568582484915737,False,7
trial03_episode05_task020,0.999,1.6568582484915737,False,7
trial03_episode05_task020,0.9999,1.6568582484915737,False,5
trial03_episode05_task060,0.9,0.1290365054087914,False,7
trial03_episode05_task060,0.99,0.1290365054087914,False,7
trial03_episode05_task060,0.999,0.1290365054087914,False,7
trial03_episode05_task060,0.9999,0.1290365054087914,False,4
trial03_episode05_task100,0.9,5.764162676948388,False,7
trial03_episode05_task100,0.99,5.764162676948388,False,7
trial03_episode05_task100,0.999,5.764162676948388,False,7
trial03_episode05_task100,0.9999,5.764162676948388,False,5
trial03_episode05_task140,0.9,7.4018662709662735,False,7
trial03_episode05_task140,0.99,7.4018662709662735,False,7
trial03_episode05_task140,0.999,7.4018662709662735,False,7
trial03_episode05_task140,0.9999,7.4018662709662735,False,3
trial03_episode05_task180,0.9,6.226617561241888,False,7
trial03_episode05_task180,0.99,6.226617561241888,False,7
trial03_episode05_task180,0.999,6.226617561241888,False,6
trial03_episode05_task180,0.9999,6.226617561241888,False,3
trial03_episode06_task020,0.9,5.6994351231851965,False,7
trial03_episode06_task020,0.99,5.6994351231851965,False,7
trial03_episode06_task020,0.999,5.6994351231851965,False,5
trial03_episode06_task020,0.9999,5.6994351231851965,False,1
trial03_episode06_task060,0.9,6.24462753983854,False,7
trial03_episode06_task060,0.99,6.24462753983854,False,7
trial03_episode06_task060,0.999,6.24462753983854,False,4
trial03_episode06_task060,0.9999,3.883168242803791,False,3
trial03_episode06_task100,0.9,5.764162676948388,False,7
trial03_episode06_task100,0.99,5.764162676948388,False,7
trial03_episode06_task100,0.999,5.764162676948388,False,7
trial03_episode06_task100,0.9999,5.764162676948388,False,2
trial03_episode06_task140,0.9,6.318837682320073,False,7
trial03_episode06_task140,0.99,6.318837682320073,False,7
trial03_episode06_task140,0.999,6.318837682320073,False,7
trial03_episode06_task140,0.9999,13.720703953286346,False,1
trial03_episode06_task180,0.9,6.226617561241888,False,7
trial03_episode06_task180,0.99,6.226617561241888,False,7
trial03_episode06_task180,0.999,6.226617561241888,False,4
trial03_episode06_task180,0.9999,53.95865029935491,False,2
trial03_episode07_task020,0.9,5.6994351231851965,False,7
trial03_episode07_task020,0.99,5.6994351231851965,False,7
trial03_episode07_task020,0.999,5.6994351231851965,False,7
trial03_episode07_task020,0.9999,5.6994351231851965,False,4
trial03_episode07_task060,0.9,6.244627539838035,False,7
trial03_episode07_task060,0.99,6.244627539838035,False,7
trial03_episode07_task060,0.999,6.244627539838035,False,7
trial03_episode07_task060,0.9999,6.244627539838035,False,3
trial03_episode07_task100,0.9,5.764162676948388,False,7
trial03_episode07_task100,0.99,5.764162676948388,False,7
trial03_episode07_task100,0.999,5.764162676948388,False,7
trial03_episode07_task100,0.9999,5.764162676948388,False,5
trial03_episode07_task140,0.9,7.4018662709662735,False,7
trial03_episode07_task140,0.99,7.4018662709662735,False,7
trial03_episode07_task140,0.999,7.4018662709662735,False,7
trial03_episode07_task140,0.9999,7.4018662709662735,False,2
trial03_episode07_task180,0.9,5.213105259345419,False,7
trial03_episode07_task180,0.99,5.213105259345419,False,7
trial03_episode07_task180,0.999,5.213105259345419,False,7
trial03_episode07_task180,0.9999,5.213105259345419,False,5
trial03_episode08_task020,0.9,1.6568582484915737,False,7
trial03_episode08_task020,0.99,1.6568582484915737,False,7
trial03_episode08_task020,0.999,1.6568582484915737,False,6
trial03_episode08_task020,0.9999,1.6568582484915737,False,3
trial03_episode08_task060,0.9,6.244627539838035,False,7
trial03_episode08_task060,0.99,6.244627539838035,False,7
trial03_episode08_task060,0.999,6.244627539838035,False,6
trial03_episode08_task060,0.9999,6.244627539838035,False,3
trial03_episode08_task100,0.9,5.764162676948388,False,7
trial03_episode08_task100,0.99,5.764162676948388,False,7
trial03_episode08_task100,0.999,5.764162676948388,False,7
trial03_episode08_task100,0.9999,5.764162676948388,False,4
trial03_episode08_task140,0.9,7.401866270965513,False,7
trial03_episode08_task140,0.99,7.401866270965513,False,7
trial03_episode08_task140,0.999,7.401866270965513,False,6
trial03_episode08_task140,0.9999,7.401866270965513,False,1
trial03_episode08_task180,0.9,6.226617561241888,False,7
trial03_episode08_task180,0.99,6.226617561241888,False,7
trial03_episode08_task180,0.999,6.226617561241888,False,6
trial03_episode08_task180,0.9999,0.890487970336256,False,1
trial03_episode09_task020,0.9,1.6568582484915737,False,7
trial03_episode09_task020,0.99,1.6568582484915737,False,7
trial03_episode09_task020,0.999,1.6568582484915737,False,7
trial03_episode09_task020,0.9999,1.6568582484915737,False,5
trial03_episode09_task060,0.9,6.24462753983854,False,7
trial03_episode09_task060,0.99,6.24462753983854,False,7
trial03_episode09_task060,0.999,6.24462753983854,False,7
trial03_episode09_task060,0.9999,10.12779578264233,False,3
trial03_episode09_task100,0.9,2.6397436072156353,False,7
trial03_episode09_task100,0.99,2.6397436072156353,False,7
trial03_episode09_task100,0.999,2.6397436072156353,False,7
trial03_episode09_task100,0.9999,2.6397436072156353,False,6
trial03_episode09_task140,0.9,7.4018662709662735,False,7
trial03_episode09_task140,0.99,7.4018662709662735,False,7
trial03_episode09_task140,0.999,7.4018662709662735,False,7
trial03_episode09_task140,0.9999,7.849700005178036,False,2
trial03_episode09_task180,0.9,6.226617561241888,False,7
trial03_episode09_task180,0.99,6.226617561241888,False,7
trial03_episode09_task180,0.999,6.226617561241888,False,6
trial03_episode09_task180,0.9999,8.058231037527975,False,2
trial03_episode10_task020,0.9,5.6994351231851965,False,7
trial03_episode10_task020,0.99,5.6994351231851965,False,7
trial03_episode10_task020,0.999,5.6994351231851965,False,7
trial03_episode10_task020,0.9999,11.748786653527944,False,2
trial03_episode10_task060,0.9,6.244627539838035,False,7
trial03_episode10_task060,0.99,6.244627539838035,False,7
trial03_episode10_task060,0.999,6.244627539838035,False,7
trial03_episode10_task060,0.9999,29.106818488367864,False,2
trial03_episode10_task100,0.9,5.764162676948388,False,7
trial03_episode10_task100,0.99,5.764162676948388,False,7
trial03_episode10_task100,0.999,5.764162676948388,False,7
trial03_episode10_task100,0.9999,13.535647320883925,False,5
trial03_episode10_task140,0.9,2.460110196914897,False,7
trial03_episode10_task140,0.99,2.460110196914897,False,7
trial03_episode10_task140,0.999,2.460110196914897,False,7
trial03_episode10_task140,0.9999,2.460110196914897,False,1
trial03_episode10_task180,0.9,6.226617561241888,False,7
trial03_episode10_task180,0.99,6.226617561241888,False,7
trial03_episode10_task180,0.999,6.226617561241888,False,7
trial03_episode10_task180,0.9999,1.183512372965259,False,1
trial03_episode11_task020,0.9,5.6994351231851965,False,7
trial03_episode11_task020,0.99,5.6994351231851965,False,7
trial03_episode11_task020,0.999,5.6994351231851965,False,5
