episode,task_id,R_req,greedy_action_index,greedy_server_j,greedy_server_k,greedy_latency,greedy_pair_reliability,greedy_joint_failure_probability,greedy_reward,greedy_reliability_satisfied,greedy_rho,greedy_safe_set_empty,greedy_selected_action_safe,greedy_pair,native_sample_action_index,native_sample_server_j,native_sample_server_k,native_sample_latency,native_sample_pair_reliability,native_sample_joint_failure_probability,native_sample_reward,native_sample_reliability_satisfied,native_sample_rho,native_sample_safe_set_empty,native_sample_selected_action_safe,native_sample_pair,masked_sample_action_index,masked_sample_server_j,masked_sample_server_k,masked_sample_latency,masked_sample_pair_reliability,masked_sample_joint_failure_probability,masked_sample_reward,masked_sample_reliability_satisfied,masked_sample_rho,masked_sample_safe_set_empty,masked_sample_selected_action_safe,masked_sample_pair,masked_greedy_action_index,masked_greedy_server_j,masked_greedy_server_k,masked_greedy_latency,masked_greedy_pair_reliability,masked_greedy_joint_failure_probability,masked_greedy_reward,masked_greedy_reliability_satisfied,masked_greedy_rho,masked_greedy_safe_set_empty,masked_greedy_selected_action_safe,masked_greedy_pair,greedy_safe_set_size,native_sample_safe_set_size,masked_sample_safe_set_size,masked_greedy_safe_set_size
2,192,0.99,27,7,8,1.7595976954663115,0.9999924868090576,7.513190942233008e-06,61.53284608407632,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.7595976954663115,0.9999924868090576,7.513190942233008e-06,61.53284608407632,True,0.126713192370195,False,True,"(7, 8)",26,6,8,1.1669932551249076,0.9999876173918054,1.2382608194609929e-05,82.74476692803404,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,1.7595976954663115,0.9999924868090576,7.513190942233008e-06,61.53284608407632,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
2,193,0.9,27,7,8,0.7077975838486736,0.9999963958227344,3.604177265783098e-06,112.5442085690098,True,0.126713192370195,False,True,"(7, 8)",25,6,7,0.7077975838486736,0.999989152645161,1.0847354839068764e-05,112.5442085690098,True,0.3499394055117266,False,True,"(6, 7)",25,6,7,0.7077975838486736,0.999989152645161,1.0847354839068764e-05,112.5442085690098,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,0.7077975838486736,0.9999963958227344,3.604177265783098e-06,112.5442085690098,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
2,194,0.9,27,7,8,2.721463263875364,0.9999066116604328,9.338833956721618e-05,42.55918376181526,True,0.126713192370195,False,True,"(7, 8)",25,6,7,2.8084335138807432,0.9997205593362656,0.0002794406637342,41.33835414435664,True,0.3499394055117266,False,True,"(6, 7)",25,6,7,2.8084335138807432,0.9997205593362656,0.0002794406637342,41.33835414435664,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.721463263875364,0.9999066116604328,9.338833956721618e-05,42.55918376181526,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
2,195,0.99,27,7,8,3.683604753745328,0.9999676909770948,3.230902290505385e-05,31.65264293240692,True,0.126713192370195,False,True,"(7, 8)",25,6,7,3.920575003750685,0.9999030352248846,9.696477511540491e-05,29.64030219859685,True,0.3499394055117266,False,True,"(6, 7)",20,4,7,2.088869413442467,0.999891032032399,0.000108967967601,53.61852157964649,True,0.3447276787973151,False,True,"(4, 7)",27,7,8,3.683604753745328,0.9999676909770948,3.230902290505385e-05,31.65264293240692,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
2,196,0.999,27,7,8,3.687152223884653,0.9999145181752934,8.548182470661916e-05,31.62096690939119,True,0.126713192370195,False,True,"(7, 8)",20,4,7,3.5395020836591584,0.9997126070195148,0.0002873929804853,32.98260947851458,True,0.3447276787973151,False,True,"(4, 7)",21,4,8,2.794967411202947,0.999842207423452,0.0001577925765481,41.52358005973047,True,0.098982176155866,False,True,"(4, 8)",27,7,8,3.687152223884653,0.9999145181752934,8.548182470661916e-05,31.62096690939119,True,0.126713192370195,False,True,"(7, 8)",15,15,15,15
2,197,0.999,27,7,8,1.7897453228740687,0.9999676909770948,3.230902290505385e-05,60.72349827710033,True,0.126713192370195,False,True,"(7, 8)",21,4,8,1.832908871456823,0.9999402368028344,5.976319716550756e-05,59.59754641688044,True,0.098982176155866,False,True,"(4, 8)",27,7,8,1.7897453228740687,0.9999676909770948,3.230902290505385e-05,60.72349827710033,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.7897453228740687,0.9999676909770948,3.230902290505385e-05,60.72349827710033,True,0.126713192370195,False,True,"(7, 8)",23,23,23,23
2,198,0.9999,27,7,8,2.7383035112789003,0.9999106081888748,8.939181112536837e-05,42.31818273589965,True,0.126713192370195,False,True,"(7, 8)",23,5,7,2.79298210676734,0.9993727773082366,0.0006272226917633,-16.353163939664444,False,0.3245189745730765,False,False,"(5, 7)",27,7,8,2.7383035112789003,0.9999106081888748,8.939181112536837e-05,42.31818273589965,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.7383035112789003,0.9999106081888748,8.939181112536837e-05,42.31818273589965,True,0.126713192370195,False,True,"(7, 8)",1,1,1,1
2,199,0.9,27,7,8,3.541225157834731,0.9999785256191064,2.1474380893512136e-05,32.96619177163442,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.726662233968682,0.9999785256191064,2.1474380893512136e-05,62.439569288307865,True,0.126713192370195,False,True,"(7, 8)",9,2,5,2.406660017619629,0.9993778785345326,0.0006221214654673,47.52295992133913,True,0.0514157914379756,False,True,"(2, 5)",27,7,8,3.541225157834731,0.9999785256191064,2.1474380893512136e-05,32.96619177163442,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
2,200,0.9999,27,7,8,4.084542210221969,0.9999292915460904,7.070845390955177e-05,28.36132191415541,True,0.126713192370195,False,True,"(7, 8)",12,2,8,2.419649449117628,0.999713539991644,0.0002864600083559,-11.829588349911418,False,0.1712773597674974,False,False,"(2, 8)",27,7,8,2.984542210221946,0.9999292915460904,7.070845390955177e-05,39.03535781286943,True,0.126713192370195,False,True,"(7, 8)",27,7,8,4.084542210221969,0.9999292915460904,7.070845390955177e-05,28.36132191415541,True,0.126713192370195,False,True,"(7, 8)",1,1,1,1
3,1,0.99,27,7,8,0.7286241918429184,0.9999984705945872,1.5294054128349168e-06,110.70609298906516,True,0.126713192370195,False,True,"(7, 8)",24,5,8,0.9162255049233812,0.9999978781054002,2.12189459975005e-06,96.64876515899124,True,0.0721700390814354,False,True,"(5, 8)",27,7,8,0.7286241918429184,0.9999984705945872,1.5294054128349168e-06,110.70609298906516,True,0.126713192370195,False,True,"(7, 8)",27,7,8,0.7286241918429184,0.9999984705945872,1.5294054128349168e-06,110.70609298906516,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,2,0.99,27,7,8,1.3358726264455625,0.9999835394590472,1.6460540952839365e-05,75.42139057481937,True,0.126713192370195,False,True,"(7, 8)",21,4,8,1.3358726264455625,0.9999438969370832,5.610306291683139e-05,75.42139057481937,True,0.098982176155866,False,True,"(4, 8)",23,5,7,1.3893013536451146,0.9999471485486832,5.28514513168182e-05,73.35816602014219,True,0.3245189745730765,False,True,"(5, 7)",27,7,8,1.3358726264455625,0.9999835394590472,1.6460540952839365e-05,75.42139057481937,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,3,0.9999,27,7,8,1.3981961069587294,0.9999984705945872,1.5294054128349168e-06,73.02506827962141,True,0.126713192370195,False,True,"(7, 8)",27,7,8,0.6137998375493243,0.9999984705945872,1.5294054128349168e-06,121.75951421149315,True,0.126713192370195,False,True,"(7, 8)",19,4,6,0.733066061111546,0.999990920641324,9.079358675873448e-06,110.32249998433606,True,0.203391793976239,False,True,"(4, 6)",27,7,8,1.3981961069587294,0.9999984705945872,1.5294054128349168e-06,73.02506827962141,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,4,0.9,27,7,8,2.640590925079806,0.9999453111186664,5.4688881333564894e-05,43.74889149233469,True,0.126713192370195,False,True,"(7, 8)",11,2,7,2.6576878883812167,0.9992233134659274,0.0007766865340725,43.49281235064614,True,0.1518135268103064,False,True,"(2, 7)",25,6,7,2.6576878883812167,0.9999053822422824,9.461775771757444e-05,43.49281235064614,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.640590925079806,0.9999453111186664,5.4688881333564894e-05,43.74889149233469,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,5,0.999,27,7,8,1.2288211129935185,0.9999988761387376,1.1238612623294266e-06,79.90892268306298,True,0.126713192370195,False,True,"(7, 8)",26,6,8,0.7177673061685272,0.9999991603243038,8.396756961828061e-07,111.65604028528524,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,0.7256304846475956,0.9999988761387376,1.1238612623294266e-06,110.96626908380344,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.2288211129935185,0.9999988761387376,1.1238612623294266e-06,79.90892268306298,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,6,0.99,27,7,8,2.4555854079828183,0.9999426869099858,5.731309001423817e-05,46.68936913983368,True,0.126713192370195,False,True,"(7, 8)",19,4,6,2.79134211440544,0.9996642442499262,0.0003357557500738,41.57367932333021,True,0.203391793976239,False,True,"(4, 6)",25,6,7,2.57224013367858,0.9999008462831008,9.915371689911564e-05,44.79820052207577,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.4555854079828183,0.9999426869099858,5.731309001423817e-05,46.68936913983368,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,7,0.9,27,7,8,1.925244293935222,0.9999701432135176,2.985678648253284e-05,57.3102364460476,True,0.126713192370195,False,True,"(7, 8)",11,2,7,1.947368798583355,0.999572298918397,0.0004277010816029,56.78522843111245,True,0.1518135268103064,False,True,"(2, 7)",26,6,8,1.925244293935222,0.999977673980712,2.232601928805077e-05,57.3102364460476,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,1.925244293935222,0.9999701432135176,2.985678648253284e-05,57.3102364460476,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,8,0.9999,27,7,8,2.782684675780681,0.9999849367944716,1.5063205528404444e-05,41.693722955506615,True,0.126713192370195,False,True,"(7, 8)",19,4,6,1.7451591733869538,0.9999110708538956,8.892914610429671e-05,61.92739149754063,True,0.203391793976239,False,True,"(4, 6)",27,7,8,1.454161767823491,0.9999849367944716,1.5063205528404444e-05,70.9931221617308,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.782684675780681,0.9999849367944716,1.5063205528404444e-05,41.693722955506615,True,0.126713192370195,False,True,"(7, 8)",12,12,12,12
3,9,0.9,27,7,8,2.862518856180284,0.99998208044133,1.7919558669950768e-05,40.6079074618039,True,0.126713192370195,False,True,"(7, 8)",24,5,8,1.639643082878095,0.999975160461712,2.48395382880657e-05,64.95604643935854,True,0.0721700390814354,False,True,"(5, 8)",17,3,8,2.479610635867012,0.9999433003594173,5.669964058278109e-05,46.28902412468231,True,0.0280289848630594,False,True,"(3, 8)",27,7,8,2.862518856180284,0.99998208044133,1.7919558669950768e-05,40.6079074618039,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,10,0.999,27,7,8,2.4187754345245907,0.999996226213638,3.773786362106929e-06,47.314204254344766,True,0.126713192370195,False,True,"(7, 8)",21,4,8,1.1780852045599062,0.999987087152488,1.2912847512069274e-05,82.22159130773501,True,0.098982176155866,False,True,"(4, 8)",26,6,8,0.979408549709902,0.9999971799934302,2.820006569857143e-06,92.71700417546388,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,2.4187754345245907,0.999996226213638,3.773786362106929e-06,47.314204254344766,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,11,0.9999,27,7,8,2.205704999673081,0.9999503764826786,4.962351732143228e-05,51.22856342993059,True,0.126713192370195,False,True,"(7, 8)",21,4,8,2.205704999673081,0.99983180019694,0.00016819980306,-8.87536982862291,False,0.098982176155866,False,False,"(4, 8)",25,6,7,2.3456452220260715,0.999914138586782,8.586141321806835e-05,48.59845503160623,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.205704999673081,0.9999503764826786,4.962351732143228e-05,51.22856342993059,True,0.126713192370195,False,True,"(7, 8)",4,4,4,4
3,12,0.999,27,7,8,1.595545695689708,0.9999835394590472,1.6460540952839365e-05,66.30324602647802,True,0.126713192370195,False,True,"(7, 8)",12,2,8,1.6796131965198846,0.9998975521069688,0.0001024478930312,63.77763076796136,True,0.1712773597674974,False,True,"(2, 8)",26,6,8,1.6796131965198846,0.999987694642854,1.230535714602543e-05,63.77763076796136,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,1.595545695689708,0.9999835394590472,1.6460540952839365e-05,66.30324602647802,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,13,0.999,27,7,8,1.6429220539609943,0.999993890620652,6.10937934805852e-06,64.8578785328633,True,0.126713192370195,False,True,"(7, 8)",27,7,8,0.9865316129314614,0.999993890620652,6.10937934805852e-06,92.29423153529636,True,0.126713192370195,False,True,"(7, 8)",27,7,8,0.9865316129314614,0.999993890620652,6.10937934805852e-06,92.29423153529636,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.6429220539609943,0.999993890620652,6.10937934805852e-06,64.8578785328633,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,14,0.9,27,7,8,2.2143852971963014,0.9999920234751498,7.97652485021585e-06,51.05836712304447,True,0.126713192370195,False,True,"(7, 8)",25,6,7,1.1144283373071922,0.9999861844863694,1.3815513630574654e-05,85.3161759805471,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,1.6405940220032598,0.9999920234751498,7.97652485021585e-06,64.92754861232609,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.2143852971963014,0.9999920234751498,7.97652485021585e-06,51.05836712304447,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,15,0.999,27,7,8,2.166569123756023,0.9999984705945872,1.5294054128349168e-06,52.00821585554748,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.3665691237560225,0.9999984705945872,1.5294054128349168e-06,74.22270812950255,True,0.126713192370195,False,True,"(7, 8)",25,6,7,0.8556159780346917,0.9999973500227818,2.6499772182509773e-06,100.76015791504908,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.166569123756023,0.9999984705945872,1.5294054128349168e-06,52.00821585554748,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,16,0.99,27,7,8,1.831352245858064,0.9999984705945872,1.5294054128349168e-06,59.63750001836036,True,0.126713192370195,False,True,"(7, 8)",26,6,8,0.6210647283488555,0.9999988572893056,1.1427106944333695e-06,120.98716290883937,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,1.3353387484427977,0.9999984705945872,1.5294054128349168e-06,75.44256526209507,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.831352245858064,0.9999984705945872,1.5294054128349168e-06,59.63750001836036,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,17,0.99,27,7,8,2.431560216809263,0.999993890620652,6.10937934805852e-06,47.09559311231601,True,0.126713192370195,False,True,"(7, 8)",23,5,7,1.6244356082828837,0.999980361298872,1.9638701127917454e-05,65.41492072314178,True,0.3245189745730765,False,True,"(5, 7)",26,6,8,1.252385990498702,0.9999954342277406,4.565772259393498e-06,78.8774029987051,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,2.431560216809263,0.999993890620652,6.10937934805852e-06,47.09559311231601,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,18,0.9,27,7,8,4.174009747177752,0.9999575163633464,4.2483636653574166e-05,27.698839554845943,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.6740097471777453,0.9999575163633464,4.2483636653574166e-05,43.25065858524069,True,0.126713192370195,False,True,"(7, 8)",23,5,7,3.183551805318036,0.999863838910568,0.000136161089432,36.674014160641214,True,0.3245189745730765,False,True,"(5, 7)",27,7,8,4.174009747177752,0.9999575163633464,4.2483636653574166e-05,27.698839554845943,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,19,0.9,27,7,8,5.447111654006939,0.9999372556164378,6.274438356224388e-05,20.33705407026541,True,0.126713192370195,False,True,"(7, 8)",20,4,7,3.5738297813052498,0.9995090348230732,0.0004909651769266,32.65793666198048,True,0.3447276787973151,False,True,"(4, 7)",25,6,7,3.109329766840247,0.9998914591642926,0.0001085408357074,37.527051105457865,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,5.447111654006939,0.9999372556164378,6.274438356224388e-05,20.33705407026541,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,20,0.9999,27,7,8,3.888633882316171,0.9999887583493048,1.124165069520947e-05,29.899789106423874,True,0.126713192370195,False,True,"(7, 8)",21,4,8,1.3139715610957268,0.9999616346189306,3.836538106935668e-05,76.29947763100759,True,0.098982176155866,False,True,"(4, 8)",19,4,6,1.599790564540008,0.9999335588033892,6.644119661074087e-05,66.17133441040207,True,0.203391793976239,False,True,"(4, 6)",27,7,8,3.888633882316171,0.9999887583493048,1.124165069520947e-05,29.899789106423874,True,0.126713192370195,False,True,"(7, 8)",15,15,15,15
3,21,0.9,27,7,8,4.156098244174018,0.9999597740041674,4.022599583266448e-05,27.829561020016172,True,0.126713192370195,False,True,"(7, 8)",25,6,7,2.3314108535777507,0.999930386886587,6.961311341300406e-05,48.85532966727039,True,0.3499394055117266,False,True,"(6, 7)",25,6,7,2.3314108535777507,0.999930386886587,6.961311341300406e-05,48.85532966727039,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,4.156098244174018,0.9999597740041674,4.022599583266448e-05,27.829561020016172,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,22,0.9,27,7,8,2.4341176893655145,0.9999400017307708,5.99982692291976e-05,47.05206710552869,True,0.126713192370195,False,True,"(7, 8)",26,6,8,2.4341176893655145,0.9999551152580812,4.488474191891176e-05,47.05206710552869,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,2.4341176893655145,0.9999400017307708,5.99982692291976e-05,47.05206710552869,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.4341176893655145,0.9999400017307708,5.99982692291976e-05,47.05206710552869,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,23,0.99,27,7,8,1.7157839030726905,0.9999968805675448,3.119432455118213e-06,62.74438724047696,True,0.126713192370195,False,True,"(7, 8)",25,6,7,0.8120573026969637,0.9999945956969608,5.404303039212682e-06,103.9499834069172,True,0.3499394055117266,False,True,"(6, 7)",23,5,7,1.3079210345201844,0.9999899673684212,1.0032631578679156e-05,76.54552957452566,True,0.3245189745730765,False,True,"(5, 7)",27,7,8,1.7157839030726905,0.9999968805675448,3.119432455118213e-06,62.74438724047696,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,24,0.9,27,7,8,2.123581182753924,0.999952817567096,4.7182432903950666e-05,52.8885738728514,True,0.126713192370195,False,True,"(7, 8)",25,6,7,2.270815376319014,0.9999183588226088,8.164117739106882e-05,49.97524993065723,True,0.3499394055117266,False,True,"(6, 7)",25,6,7,2.270815376319014,0.9999183588226088,8.164117739106882e-05,49.97524993065723,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,2.123581182753924,0.999952817567096,4.7182432903950666e-05,52.8885738728514,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,25,0.9999,27,7,8,2.0490828251584574,0.9999720330073792,2.796699262073166e-05,54.47705576580529,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.0490828251584574,0.9999720330073792,2.796699262073166e-05,54.47705576580529,True,0.126713192370195,False,True,"(7, 8)",26,6,8,2.0896047368679618,0.9999790878232496,2.091217675045383e-05,53.60287695820265,True,0.3540107070824934,False,True,"(6, 8)",27,7,8,2.0490828251584574,0.9999720330073792,2.796699262073166e-05,54.47705576580529,True,0.126713192370195,False,True,"(7, 8)",8,8,8,8
3,26,0.9999,27,7,8,1.3311192699899197,0.9999909969850214,9.003014978668123e-06,75.61031940141642,True,0.126713192370195,False,True,"(7, 8)",16,3,7,1.3311192699899197,0.9999338536479055,6.614635209436835e-05,75.61031940141642,True,0.2198676965397751,False,True,"(3, 7)",27,7,8,1.3311192699899197,0.9999909969850214,9.003014978668123e-06,75.61031940141642,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.3311192699899197,0.9999909969850214,9.003014978668123e-06,75.61031940141642,True,0.126713192370195,False,True,"(7, 8)",19,19,19,19
3,27,0.99,27,7,8,3.377472363686038,0.9999478743213804,5.212567861968732e-05,34.58611322966382,True,0.126713192370195,False,True,"(7, 8)",13,3,4,3.339303011856913,0.998713773588585,0.0012862264114149,34.98184984050435,True,0.1724905931622923,False,True,"(3, 4)",27,7,8,3.377472363686038,0.9999478743213804,5.212567861968732e-05,34.58611322966382,True,0.126713192370195,False,True,"(7, 8)",27,7,8,3.377472363686038,0.9999478743213804,5.212567861968732e-05,34.58611322966382,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,28,0.9,27,7,8,3.71419561730098,0.9999875462753852,1.2453724614725008e-05,31.38110969564144,True,0.126713192370195,False,True,"(7, 8)",22,5,6,1.4223780487955722,0.9999700990176436,2.9900982356388104e-05,72.13379560725262,True,0.1915213163295505,False,True,"(5, 6)",19,4,6,1.4223780487955722,0.999926422271712,7.35777282878264e-05,72.13379560725262,True,0.203391793976239,False,True,"(4, 6)",27,7,8,3.71419561730098,0.9999875462753852,1.2453724614725008e-05,31.38110969564144,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,29,0.99,27,7,8,3.1049832716504184,0.999964105593548,3.589440645199455e-05,37.57799382043074,True,0.126713192370195,False,True,"(7, 8)",17,3,8,2.1783996960885545,0.9998867578379382,0.0001132421620617,51.770379824998734,True,0.0280289848630594,False,True,"(3, 8)",25,6,7,2.358311165731209,0.9999378776439845,6.212235601563959e-05,48.37181249714921,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,3.1049832716504184,0.999964105593548,3.589440645199455e-05,37.57799382043074,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,30,0.9999,27,7,8,3.793104810988801,0.9999681920228528,3.180797714720008e-05,30.69721301449923,True,0.126713192370195,False,True,"(7, 8)",23,5,7,2.0179126065360933,0.9998979891466722,0.0001020108533278,-6.140201624445537,False,0.3245189745730765,False,False,"(5, 7)",25,6,7,3.224210482847369,0.9999449453400046,5.505465999547636e-05,36.2198458428544,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,3.793104810988801,0.9999681920228528,3.180797714720008e-05,30.69721301449923,True,0.126713192370195,False,True,"(7, 8)",5,5,5,5
3,31,0.999,27,7,8,2.035413187479868,0.9999681920228528,3.180797714720008e-05,54.77759253386169,True,0.126713192370195,False,True,"(7, 8)",27,7,8,2.035413187479868,0.9999681920228528,3.180797714720008e-05,54.77759253386169,True,0.126713192370195,False,True,"(7, 8)",20,4,7,2.039025690265696,0.9997498044648871,0.0002501955351128,54.69788720827872,True,0.3447276787973151,False,True,"(4, 7)",27,7,8,2.035413187479868,0.9999681920228528,3.180797714720008e-05,54.77759253386169,True,0.126713192370195,False,True,"(7, 8)",25,25,25,25
3,32,0.999,27,7,8,3.007838410215065,0.9999503764826786,4.962351732143228e-05,38.746399380509,True,0.126713192370195,False,True,"(7, 8)",26,6,8,2.756975898329621,0.9999628816582098,3.711834179025564e-05,42.0535871288736,True,0.3540107070824934,False,True,"(6, 8)",21,4,8,2.471373842168873,0.99983180019694,0.00016819980306,46.425623989722965,True,0.098982176155866,False,True,"(4, 8)",27,7,8,3.007838410215065,0.9999503764826786,4.962351732143228e-05,38.746399380509,True,0.126713192370195,False,True,"(7, 8)",22,22,22,22
3,33,0.99,27,7,8,1.689540839862829,0.999980559777064,1.9440222936012136e-05,63.490972475883545,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.689540839862829,0.999980559777064,1.9440222936012136e-05,63.490972475883545,True,0.126713192370195,False,True,"(7, 8)",23,5,7,1.689540839862829,0.9999375974466956,6.240255330427191e-05,63.490972475883545,True,0.3245189745730765,False,True,"(5, 7)",27,7,8,1.689540839862829,0.999980559777064,1.9440222936012136e-05,63.490972475883545,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,34,0.9999,27,7,8,1.7247489067837734,0.9999909969850214,9.003014978668123e-06,62.49298711275278,True,0.126713192370195,False,True,"(7, 8)",25,6,7,1.4362350934235053,0.999984407246133,1.5592753866962764e-05,71.6322712417519,True,0.3499394055117266,False,True,"(6, 7)",27,7,8,1.3589409423274077,0.9999909969850214,9.003014978668123e-06,74.51717725519022,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.7247489067837734,0.9999909969850214,9.003014978668123e-06,62.49298711275278,True,0.126713192370195,False,True,"(7, 8)",19,19,19,19
3,35,0.99,27,7,8,1.2894831952670105,0.9999849367944716,1.5063205528404444e-05,77.30482234814991,True,0.126713192370195,False,True,"(7, 8)",25,6,7,1.3359121393824296,0.9999739168549788,2.608314502122141e-05,75.41982386322519,True,0.3499394055117266,False,True,"(6, 7)",12,2,8,1.2894831952670105,0.999906182139138,9.381786086208068e-05,77.30482234814991,True,0.1712773597674974,False,True,"(2, 8)",27,7,8,1.2894831952670105,0.9999849367944716,1.5063205528404444e-05,77.30482234814991,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,36,0.99,27,7,8,1.3914496706655086,0.9999920234751498,7.97652485021585e-06,73.27745059478292,True,0.126713192370195,False,True,"(7, 8)",20,4,7,1.405029079628548,0.999936852628943,6.314737105690296e-05,72.77112205975357,True,0.3447276787973151,False,True,"(4, 7)",24,5,8,1.3914496706655086,0.999988938576776,1.106142322405266e-05,73.27745059478292,True,0.0721700390814354,False,True,"(5, 8)",27,7,8,1.3914496706655086,0.9999920234751498,7.97652485021585e-06,73.27745059478292,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,37,0.999,27,7,8,0.5374258180752776,0.9999992193904296,7.806095703563383e-07,130.6194845040266,True,0.126713192370195,False,True,"(7, 8)",27,7,8,0.5374258180752776,0.9999992193904296,7.806095703563383e-07,130.6194845040266,True,0.126713192370195,False,True,"(7, 8)",21,4,8,0.6456406796956458,0.9999973237219352,2.676278064954618e-06,118.45417408794628,True,0.098982176155866,False,True,"(4, 8)",27,7,8,0.5374258180752776,0.9999992193904296,7.806095703563383e-07,130.6194845040266,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,38,0.99,27,7,8,1.1340726260112888,0.9999929880323184,7.011967681506213e-06,84.33690798248412,True,0.126713192370195,False,True,"(7, 8)",25,6,7,1.1340726260112888,0.9999878546039276,1.2145396072400608e-05,84.33690798248412,True,0.3499394055117266,False,True,"(6, 7)",12,2,8,1.251232154463267,0.99995610901995,4.389098004996451e-05,78.92730798074834,True,0.1712773597674974,False,True,"(2, 8)",27,7,8,1.1340726260112888,0.9999929880323184,7.011967681506213e-06,84.33690798248412,True,0.126713192370195,False,True,"(7, 8)",28,28,28,28
3,39,0.9999,27,7,8,1.4713983277841578,0.9999862724118432,1.3727588156822092e-05,70.3886074060339,True,0.126713192370195,False,True,"(7, 8)",24,5,8,1.557886101862465,0.999980968266984,1.9031733015921007e-05,67.49512966187139,True,0.0721700390814354,False,True,"(5, 8)",27,7,8,1.4713983277841578,0.9999862724118432,1.3727588156822092e-05,70.3886074060339,True,0.126713192370195,False,True,"(7, 8)",27,7,8,1.4713983277841578,0.9999862724118432,1.3727588156822092e-05,70.3886074060339,True,0.126713192370195,False,True,"(7, 8)",13,13,13,13
