policy,episode,task_id,Reliability_Requirement,safe_set_size,safe_set_empty,selected_action_safe,selected_action,selected_pair,selected_rho,selected_pair_reliability,selected_joint_failure_probability,probability_before,probability_after,safe_mask
masked_sample,6,34,0.9999,20,False,True,26,"(6, 8)",0.3540107070824934,0.9999983857965312,1.6142034688039078e-06,"[0.0014185381587594748, 0.0015355880605056882, 0.002015315927565098, 0.0020059652160853148, 0.002446893136948347, 0.0034447968937456608, 0.0031110092531889677, 0.0033506646286696196, 0.007667694240808487, 0.0035117696970701218, 0.00816576648503542, 0.01134525891393423, 0.009527952410280704, 0.009073848836123943, 0.006319163367152214, 0.010381484404206276, 0.015925751999020576, 0.01330005843192339, 0.020837638527154922, 0.04872031882405281, 0.08868854492902756, 0.052114009857177734, 0.0383991040289402, 0.05614099279046059, 0.04603085666894913, 0.17487916350364685, 0.16004164516925812, 0.1996002197265625]","[0.0, 0.0, 0.0, 0.0, 0.002530005802893504, 0.003561804967844011, 0.003216679692534372, 0.0, 0.0, 0.0, 0.008443129894090268, 0.0, 0.009851584657990804, 0.009382056724636052, 0.006533803927484164, 0.010734108240643097, 0.016466695812966937, 0.013751816335369113, 0.02154542247727596, 0.050375182913546764, 0.09170099418418434, 0.053884146127911675, 0.03970339143633016, 0.058047912021695285, 0.047594368845156, 0.18081921592259884, 0.1654777173832065, 0.20637996263164216]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,35,0.99,28,False,True,27,"(7, 8)",0.12671319237019502,0.9999931807324146,6.819267585444559e-06,"[0.0014306699158623815, 0.0015321039827540517, 0.0020509669557213783, 0.0019917667377740145, 0.0024589160457253456, 0.0035227607004344463, 0.0031530605629086494, 0.003362308954820037, 0.007776103913784027, 0.0035365531221032143, 0.008241333067417145, 0.011632690206170082, 0.009717193432152271, 0.009105859324336052, 0.006293377839028835, 0.010374058037996292, 0.016038700938224792, 0.01349861640483141, 0.02070530131459236, 0.04871954023838043, 0.09069668501615524, 0.052459895610809326, 0.03794819861650467, 0.055344000458717346, 0.046239905059337616, 0.17324768006801605, 0.16154882311820984, 0.19737297296524048]","[0.0014306698549043891, 0.001532103917474156, 0.002050966868333766, 0.0019917666529088054, 0.002458915940955836, 0.003522760550336637, 0.0031530604285630263, 0.003362308811558757, 0.007776103582459745, 0.0035365529714177376, 0.008241332716270377, 0.011632689710524348, 0.009717193018122036, 0.009105858936353543, 0.006293377570880555, 0.010374057595978365, 0.016038700254847726, 0.013498615829682281, 0.02070530043238076, 0.04871953816253797, 0.09069668115175035, 0.05245989337559778, 0.037948196999607595, 0.055343998100619844, 0.046239903089147466, 0.17324767268627786, 0.1615488162349366, 0.19737296455557166]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,36,0.99,28,False,True,22,"(5, 6)",0.19152131632955052,0.9999934415472316,6.558452768422394e-06,"[0.001370396581478417, 0.001476528588682413, 0.0019984717946499586, 0.0019411941757425666, 0.0024301321245729923, 0.003489642171189189, 0.0031036233995109797, 0.0033328388817608356, 0.007868055254220963, 0.00351795949973166, 0.008410848677158356, 0.011797145009040833, 0.009844275191426277, 0.009251479059457779, 0.006359992083162069, 0.010669616982340813, 0.016371987760066986, 0.01374206691980362, 0.021157102659344673, 0.04998800903558731, 0.09042217582464218, 0.053467608988285065, 0.039174217730760574, 0.056058790534734726, 0.04726811870932579, 0.17137107253074646, 0.15992936491966248, 0.19418729841709137]","[0.0013703965629723387, 0.0014765285687431094, 0.0019984717676622414, 0.0019411941495283366, 0.002430132091756058, 0.003489642124064443, 0.0031036233575990994, 0.003332838836753589, 0.00786805514796935, 0.0035179594522245115, 0.008410848563576765, 0.011797144849730096, 0.009844275058487442, 0.009251478934524167, 0.00635999199727561, 0.010669616838256415, 0.016371987538976764, 0.013742066734228313, 0.02115710237363541, 0.04998800836054038, 0.0904221746035651, 0.053467608266249, 0.039174217201745, 0.05605878977770689, 0.04726811807100874, 0.17137107021652115, 0.159929362759948, 0.1941872957947517]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,37,0.999,28,False,True,27,"(7, 8)",0.12671319237019502,0.9999996469351192,3.5306488073465797e-07,"[0.0014027635334059596, 0.001519106444902718, 0.0020323859062045813, 0.0019061923958361149, 0.002403038088232279, 0.0035300685558468103, 0.003161358879879117, 0.0034143293742090464, 0.008014325983822346, 0.003406318835914135, 0.008249995298683643, 0.011921840719878674, 0.009955286979675293, 0.009463654831051826, 0.006154841743409634, 0.01048821397125721, 0.01666986756026745, 0.01393456943333149, 0.020389501005411148, 0.049218785017728806, 0.09193053096532822, 0.05434764549136162, 0.03804107382893562, 0.05429653450846672, 0.04529431462287903, 0.17092280089855194, 0.15784621238708496, 0.20008443295955658]","[0.0014027635471234258, 0.0015191064597578885, 0.0020323859260790536, 0.0019061924144765552, 0.002403038111731317, 0.0035300685903669523, 0.0031613589107936887, 0.003414329407597388, 0.008014326062193535, 0.0034063188692241425, 0.008249995379359417, 0.011921840836461008, 0.009955287077026921, 0.009463654923595839, 0.006154841803597136, 0.01048821407382027, 0.0166698677232802, 0.01393456956959607, 0.020389501204797777, 0.049218785499033746, 0.0919305318643065, 0.054347646022821106, 0.03804107420093499, 0.0542965350394264, 0.04529431506580702, 0.1709228025699867, 0.15784621393064527, 0.20008443491615965]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,38,0.99,28,False,True,22,"(5, 6)",0.19152131632955052,0.9999942346033537,5.765396646278553e-06,"[0.0013889868278056383, 0.0015006508911028504, 0.0020390504505485296, 0.0019278627587482333, 0.002476429333910346, 0.0035559635143727064, 0.003115840256214142, 0.0034209289588034153, 0.008117228746414185, 0.0035132283810526133, 0.00864347442984581, 0.012077400460839272, 0.00995380524545908, 0.00955444946885109, 0.006364387925714254, 0.010988060384988785, 0.016776639968156815, 0.013894280418753624, 0.02108774520456791, 0.05102764442563057, 0.09104204177856445, 0.0537697859108448, 0.038975074887275696, 0.05569343641400337, 0.047249823808670044, 0.1710750013589859, 0.15837492048740387, 0.19239580631256104]","[0.0013889868986299565, 0.0015006509676209097, 0.002039050554519536, 0.0019278628570497888, 0.0024764294601832635, 0.0035559636956909784, 0.0031158404150905673, 0.003420929133236287, 0.008117229160310976, 0.0035132285601918245, 0.008643474870575823, 0.012077401076664877, 0.009953805753002748, 0.009554449956031642, 0.006364388250233844, 0.010988060945269034, 0.016776640823596235, 0.013894281127221781, 0.021087746279830216, 0.05102764702752575, 0.09104204642079029, 0.05376978865256154, 0.038975076874611395, 0.05569343925380688, 0.04724982621793448, 0.17107501008208542, 0.15837492856292737, 0.19239581612280657]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,39,0.9999,19,False,True,27,"(7, 8)",0.12671319237019502,0.9999937857163587,6.214283641387592e-06,"[0.001441068365238607, 0.0015579962637275457, 0.002042592503130436, 0.001958397449925542, 0.002447880106046796, 0.003485342487692833, 0.003147677518427372, 0.003385003190487623, 0.0077242013067007065, 0.00341019406914711, 0.008121700957417488, 0.011437544599175453, 0.009609963744878769, 0.009137426503002644, 0.006097917910665274, 0.01030991692095995, 0.01604757085442543, 0.013401050120592117, 0.02000471204519272, 0.048465508967638016, 0.08972480893135071, 0.05261801555752754, 0.03708600625395775, 0.054163262248039246, 0.04443588852882385, 0.175376757979393, 0.16055060923099518, 0.20281103253364563]","[0.0, 0.0, 0.0, 0.0, 0.002540460305059724, 0.0, 0.0032667244482033333, 0.0, 0.0, 0.0, 0.008428868244370726, 0.0, 0.009973417965455245, 0.009483009099970657, 0.00632854458733107, 0.010699843763370008, 0.016654498987754673, 0.01390788535491667, 0.02076130147854173, 0.05029850170874615, 0.09311825154593871, 0.054608058427661525, 0.03848861981787568, 0.056211747214981095, 0.04611647876408603, 0.18200960536267247, 0.16662272335028375, 0.21048145957278078]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,40,0.9,28,False,True,24,"(5, 8)",0.07217003908143543,0.9999598743729227,4.012562707729325e-05,"[0.0015420920681208372, 0.001650449587032199, 0.002239443361759186, 0.002143350662663579, 0.0027108173817396164, 0.0037238318473100662, 0.003290393855422735, 0.00364265707321465, 0.008408467285335064, 0.0038651663344353437, 0.009071013890206814, 0.01211392693221569, 0.01012827642261982, 0.009815157391130924, 0.006822478957474232, 0.01139337383210659, 0.016531623899936676, 0.013963581994175911, 0.021969880908727646, 0.05149754509329796, 0.08928327262401581, 0.052835382521152496, 0.040475957095623016, 0.054854389280080795, 0.046715617179870605, 0.1677042692899704, 0.15810544788837433, 0.19350212812423706]","[0.0015420920792512723, 0.0016504495989447315, 0.002239443377922928, 0.0021433506781337484, 0.0027108174013056184, 0.0037238318741877534, 0.0032903938791719756, 0.0036426570995064383, 0.008408467346025279, 0.003865166362333148, 0.009071013955679124, 0.012113927019650987, 0.010128276495723187, 0.009815157461974276, 0.006822479006717179, 0.011393373914341115, 0.016531624019257805, 0.013963582094961555, 0.021969881067300755, 0.05149754546499437, 0.08928327326844016, 0.05283538290250508, 0.04047595738776836, 0.05485438967600607, 0.04671561751705225, 0.1677042705004179, 0.15810544902953994, 0.19350212952088705]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,41,0.999,28,False,True,26,"(6, 8)",0.3540107070824934,0.9999997987564112,2.0124358880735876e-07,"[0.0014234232949092984, 0.0015377354575321078, 0.0020500794053077698, 0.0020203208550810814, 0.0024954804684966803, 0.003412820864468813, 0.003052190877497196, 0.0034266766160726547, 0.008001202717423439, 0.003599428804591298, 0.008530721999704838, 0.011414964683353901, 0.009497991763055325, 0.009436355903744698, 0.006510660517960787, 0.010836455039680004, 0.01590837724506855, 0.013268574140965939, 0.021672645583748817, 0.05111958459019661, 0.08925412595272064, 0.05192485824227333, 0.04004349932074547, 0.05528504028916359, 0.04575984179973602, 0.1725509613752365, 0.1583886295557022, 0.19757743179798126]","[0.0014234231822276764, 0.0015377353358012591, 0.0020500792430185382, 0.0020203206951476082, 0.002495480270948426, 0.0034128205943016795, 0.0030521906358784026, 0.003426676344808667, 0.008001202084028929, 0.0035994285196518302, 0.008530721324392303, 0.011414963779717758, 0.009497991011171382, 0.009436355156739998, 0.006510660002561193, 0.01083645418184008, 0.015908375985723026, 0.013268573090593597, 0.021672643868089907, 0.051119580543446966, 0.0892541188871487, 0.05192485413177628, 0.040043496150805456, 0.05528503591266642, 0.045759838177276545, 0.1725509477156861, 0.15838861701727616, 0.1975774161572751]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,42,0.99,28,False,True,16,"(3, 7)",0.2198676965397751,0.999938082626295,6.19173737049618e-05,"[0.0014504427090287209, 0.0015549770323559642, 0.0020884033292531967, 0.002025668742135167, 0.0025303238071501255, 0.0034854586701840162, 0.0031003830954432487, 0.0034309865441173315, 0.007970564067363739, 0.003615643596276641, 0.008545301854610443, 0.01150448340922594, 0.009586356580257416, 0.00934535264968872, 0.006451800465583801, 0.010779142379760742, 0.01588423177599907, 0.013308645226061344, 0.02129465527832508, 0.05063227564096451, 0.08958569914102554, 0.05189566686749458, 0.039521474391222, 0.054714951664209366, 0.045695092529058456, 0.1724681407213211, 0.16006237268447876, 0.19747157394886017]","[0.0014504426092361586, 0.001554976925371289, 0.0020884031855680184, 0.0020256686027662193, 0.0025303236330601773, 0.0034854584303794043, 0.003100382882132395, 0.003430986308060481, 0.00797056351897737, 0.003615643347515117, 0.008545301266681281, 0.011504482617700795, 0.009586355920702179, 0.009345352006714904, 0.006451800021690571, 0.010779141638140111, 0.015884230683140883, 0.013308644310407248, 0.02129465381322191, 0.0506322721573905, 0.0895856929773995, 0.05189566329699743, 0.039521471672087236, 0.05471494789974133, 0.045695089385169814, 0.17246812885526286, 0.16006236167195537, 0.19747156036252944]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,43,0.99,28,False,True,26,"(6, 8)",0.3540107070824934,0.9999985700098567,1.429990143259172e-06,"[0.0014203160535544157, 0.0015259070787578821, 0.0020542198326438665, 0.0019035806180909276, 0.002493312582373619, 0.003558310680091381, 0.0030826919246464968, 0.0034025488421320915, 0.007966415956616402, 0.003406980773434043, 0.008522230200469494, 0.01192393060773611, 0.009629043750464916, 0.009350098669528961, 0.006088353227823973, 0.010775425471365452, 0.016504747793078423, 0.013409002684056759, 0.020114516839385033, 0.05069670081138611, 0.09254302084445953, 0.0522819347679615, 0.037270382046699524, 0.053646720945835114, 0.045634686946868896, 0.17698420584201813, 0.15970101952552795, 0.19410967826843262]","[0.0014203160768682798, 0.0015259071038049765, 0.0020542198663629826, 0.001903580649337367, 0.0024933126233002497, 0.0035583107384994875, 0.00308269197524753, 0.003402548897983436, 0.00796641608738162, 0.0034069808293581355, 0.008522230340358159, 0.011923930803462194, 0.009629043908521439, 0.009350098823006723, 0.006088353327761616, 0.010775425648239327, 0.016504748063996606, 0.013409002904159646, 0.02011451716955599, 0.050696701643550175, 0.09254302236351256, 0.05228193562614649, 0.03727038265847647, 0.05364672182642247, 0.045634687695942235, 0.1769842087471361, 0.15970102214695003, 0.1941096814546577]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,44,0.99,28,False,True,24,"(5, 8)",0.07217003908143543,0.999965139826913,3.486017308692097e-05,"[0.0014381313230842352, 0.0015408751787617803, 0.0020731964614242315, 0.0020012962631881237, 0.002507472410798073, 0.0035858566407114267, 0.0031922985799610615, 0.003385215299203992, 0.00781707651913166, 0.003579351818189025, 0.00839710608124733, 0.011781522072851658, 0.009877230040729046, 0.009169171564280987, 0.00634766137227416, 0.010586190968751907, 0.016256794333457947, 0.013672028668224812, 0.02079964429140091, 0.049098554998636246, 0.08970169723033905, 0.053020037710666656, 0.038481783121824265, 0.055570755153894424, 0.0466914139688015, 0.1721106320619583, 0.1609639674425125, 0.19635313749313354]","[0.001438131180609386, 0.0015408750261081561, 0.002073196256033842, 0.0020012960649208457, 0.0025074721623842126, 0.0035858562854626567, 0.003192298263701864, 0.003385214963832645, 0.007817075744698353, 0.003579351463584684, 0.008397105249350825, 0.011781520905662993, 0.009877229062197505, 0.009169170655896395, 0.006347660743414973, 0.010586189919984012, 0.016256792722906612, 0.013672027313744737, 0.020799642230792025, 0.04909855013447043, 0.08970168834364312, 0.05302003245800179, 0.03848177930945598, 0.05557074964853144, 0.04669140934310977, 0.17211061501105626, 0.16096395149590415, 0.19635311804054031]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,45,0.9,28,False,True,27,"(7, 8)",0.12671319237019502,0.9999996469351192,3.5306488073465797e-07,"[0.0014689090894535184, 0.0015871662180870771, 0.002176522510126233, 0.001893932931125164, 0.0026532444171607494, 0.0038303546607494354, 0.0031318289693444967, 0.003670866833999753, 0.008778708986938, 0.003471889067441225, 0.009374937042593956, 0.013104972429573536, 0.010027565062046051, 0.01028756145387888, 0.006251182872802019, 0.011896801181137562, 0.018059896305203438, 0.013981069438159466, 0.0203536543995142, 0.05429001525044441, 0.09621500968933105, 0.05301034450531006, 0.03738947957754135, 0.05255439877510071, 0.04662427306175232, 0.1763288676738739, 0.15386460721492767, 0.18372197449207306]","[0.0014689090393494874, 0.0015871661639493325, 0.002176522435885729, 0.0018939328665237025, 0.00265324432665941, 0.0038303545300972324, 0.0031318288625187874, 0.00367086670878763, 0.008778708687498974, 0.003471888949016172, 0.009374936722817776, 0.013104971982567014, 0.010027564720008934, 0.010287561102973367, 0.006251182659576121, 0.011896800775341384, 0.018059895689186006, 0.013981068961269548, 0.020353653705257393, 0.05429001339862893, 0.09621500640746708, 0.05301034269714374, 0.03738947830219786, 0.052554396982486554, 0.046624271471412904, 0.17632886165935122, 0.1538646019666539, 0.18372196822537382]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,46,0.9999,9,False,True,25,"(6, 7)",0.3499394055117266,0.9999709605739407,2.9039426059288467e-05,"[0.0015109217492863536, 0.001621972885914147, 0.00210967636667192, 0.001989210257306695, 0.0025410086382180452, 0.0035497252829372883, 0.0031693242490291595, 0.003423426765948534, 0.007639681920409203, 0.0034000459127128124, 0.008165049366652966, 0.011327884159982204, 0.00940521527081728, 0.00900474563241005, 0.005960051901638508, 0.01029483787715435, 0.015792764723300934, 0.01301172561943531, 0.01926807500422001, 0.048269033432006836, 0.08950810134410858, 0.05109861120581627, 0.03558729961514473, 0.05271270126104355, 0.04320769011974335, 0.1802884191274643, 0.1624646633863449, 0.2036782205104828]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01376498326295284, 0.0, 0.017397669347578824, 0.0, 0.06453937839904494, 0.0, 0.06832273964887517, 0.04758293325465748, 0.0, 0.057771976443549276, 0.24105936406253956, 0.21722764350636461, 0.2723333120744373]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
masked_sample,6,47,0.9,28,False,True,26,"(6, 8)",0.3540107070824934,0.9999871610025114,1.28389974886368e-05,"[0.0015727122081443667, 0.0016774876276031137, 0.0022565058898180723, 0.002059004968032241, 0.00272371550090611, 0.003862065030261874, 0.0034148877020925283, 0.003620978444814682, 0.008219823241233826, 0.0036360209342092276, 0.008882640860974789, 0.01236412487924099, 0.010290759615600109, 0.009564693085849285, 0.006311868317425251, 0.01109094824641943, 0.01679234765470028, 0.014135390520095825, 0.01999174803495407, 0.049902185797691345, 0.09125348925590515, 0.053114358335733414, 0.03674442321062088, 0.05252806842327118, 0.0450328029692173, 0.1731829047203064, 0.1615244746208191, 0.19424952566623688]","[0.001572712277717733, 0.0016774877018115165, 0.002256505989640983, 0.002059005059118141, 0.0027237156213973574, 0.0038620652011112284, 0.0034148878531597305, 0.00362097860499889, 0.008219823604860921, 0.0036360210950588828, 0.008882641253923493, 0.012364125426202972, 0.010290760070840925, 0.009564693508970497, 0.0063118685966485726, 0.01109094873705885, 0.016792348397557205, 0.014135391145414747, 0.019991748919345506, 0.04990218800525547, 0.09125349329276097, 0.053114360685397065, 0.03674442483611422, 0.05252807074699864, 0.04503280496137052, 0.1731829123815413, 0.1615244817663104, 0.19424953425941324]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,48,0.999,27,False,True,20,"(4, 7)",0.3447276787973151,0.9999641610790557,3.5838920944255045e-05,"[0.0015035278629511595, 0.001627218909561634, 0.0021821963600814342, 0.0021381701808422804, 0.0023339276667684317, 0.0036870529875159264, 0.0032437555491924286, 0.0036515037063509226, 0.008537659421563148, 0.00385024631395936, 0.00786523800343275, 0.012327734380960464, 0.010195917449891567, 0.010089165531098843, 0.006966063287109137, 0.009933391585946083, 0.01722198724746704, 0.014192254282534122, 0.023084675893187523, 0.0459199920296669, 0.09356722980737686, 0.05527133867144585, 0.03586697578430176, 0.05910127982497215, 0.04875358194112778, 0.16185812652111053, 0.15062174201011658, 0.20440803468227386]","[0.0, 0.0016296691823153582, 0.0021854823201037546, 0.0021413898460675047, 0.0023374421044002965, 0.0036926049666772803, 0.0032486400092950145, 0.0036570021552622643, 0.008550515463327602, 0.003856044030285532, 0.007877081510331622, 0.012346297532784304, 0.010211270503239146, 0.010104357836979385, 0.0069765528131174835, 0.009948349326795882, 0.017247920184866854, 0.014213625035896241, 0.023119436890639836, 0.04598913853765078, 0.09370812371691249, 0.05535456647467054, 0.03592098442014439, 0.059190274768931087, 0.04882699528015355, 0.16210185313653583, 0.1508485488327249, 0.20471583311989108]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,49,0.9,28,False,True,21,"(4, 8)",0.09898217615586608,0.9999740701641769,2.5929835823045512e-05,"[0.0014709261013194919, 0.0015830332413315773, 0.0021669373381882906, 0.0020758197642862797, 0.0025357715785503387, 0.0038039223290979862, 0.003354877233505249, 0.0035920809023082256, 0.008446093648672104, 0.0038141568657010794, 0.008709187619388103, 0.012730972841382027, 0.010648481547832489, 0.00988469272851944, 0.006838856730610132, 0.010991434566676617, 0.017458995804190636, 0.01477426290512085, 0.02218986488878727, 0.049519848078489304, 0.09191393107175827, 0.05568629875779152, 0.03899390622973442, 0.057399872690439224, 0.049436572939157486, 0.16304276883602142, 0.1546938419342041, 0.19224265217781067]","[0.0014709260110768946, 0.0015830331442111094, 0.002166937205244798, 0.0020758196369329296, 0.002535771422978544, 0.003803922095724039, 0.003354877027680609, 0.003592080681930934, 0.008446093130496903, 0.003814156631699234, 0.00870918708507186, 0.012730972060325757, 0.010648480894538874, 0.009884692122084933, 0.006838856311040316, 0.010991433892342535, 0.01745899473306604, 0.014774261998706954, 0.022189863527419734, 0.0495198450404035, 0.09191392543275856, 0.055686295341388595, 0.038993903837424314, 0.05739986916890705, 0.049436569906180686, 0.16304275883320557, 0.15469383244360219, 0.19224264038355654]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,50,0.999,28,False,True,19,"(4, 6)",0.20339179397623902,0.9999981162365627,1.8837634373332904e-06,"[0.00139198312535882, 0.00150743976701051, 0.0020182672888040543, 0.0019872584380209446, 0.0023793024010956287, 0.003509507980197668, 0.003136910730972886, 0.0033890027552843094, 0.007955996319651604, 0.0035674376413226128, 0.008167707361280918, 0.011846612207591534, 0.009889336302876472, 0.009397365152835846, 0.006479854229837656, 0.01038437895476818, 0.01657217927277088, 0.013835426419973373, 0.021582094952464104, 0.048704225569963455, 0.09118843078613281, 0.054001353681087494, 0.03819239139556885, 0.057361748069524765, 0.04774807021021843, 0.16903001070022583, 0.1562320441007614, 0.19854362308979034]","[0.001391983182561824, 0.0015074398289581597, 0.002018267371743962, 0.0019872585196865555, 0.0023793024988721335, 0.003509508124419531, 0.00313691085988301, 0.003389002894554057, 0.007955996646600173, 0.0035674377879250725, 0.00816770769692967, 0.011846612694423445, 0.009889336709274894, 0.009397365539016905, 0.00647985449612474, 0.010384379381510187, 0.01657217995379813, 0.01383542698853483, 0.021582095839371884, 0.048704227571444624, 0.09118843453348584, 0.05400135590025208, 0.038192392965070286, 0.057361750426783445, 0.047748072172406765, 0.16903001764644826, 0.15623205052105638, 0.19854363124886315]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,51,0.999,27,False,True,27,"(7, 8)",0.12671319237019502,0.9999918867541644,8.113245835562209e-06,"[0.001402402063831687, 0.0015157826710492373, 0.0020300657488405704, 0.001988219330087304, 0.0024257854092866182, 0.003529503708705306, 0.003134177066385746, 0.0033866853918880224, 0.00790244247764349, 0.003569940570741892, 0.00827633123844862, 0.011804168112576008, 0.009851193986833096, 0.009335390292108059, 0.006445714272558689, 0.010519856587052345, 0.01651180349290371, 0.013723982498049736, 0.021385006606578827, 0.04909859225153923, 0.09009998291730881, 0.05364060774445534, 0.03865225613117218, 0.05702470242977142, 0.04734324291348457, 0.17036740481853485, 0.15775541961193085, 0.19727930426597595]","[0.0, 0.0015179114469143812, 0.002032916787484386, 0.0019910115993257253, 0.0024291921994102532, 0.0035344605685866948, 0.0031385787267447416, 0.003391441676718813, 0.007913540723548657, 0.0035749542204372886, 0.008287954576364305, 0.011820745969458854, 0.00986502907309088, 0.009348500980022035, 0.006454766679106877, 0.010534630747778032, 0.01653499278609002, 0.01374325655578473, 0.021415039860560096, 0.04916754666050161, 0.09022651996826446, 0.05371594099198416, 0.038706539632070394, 0.05710478832372447, 0.04740973209746641, 0.1706066700024638, 0.15797697243495729, 0.19755636471114063]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
masked_sample,6,52,0.99,28,False,True,27,"(7, 8)",0.12671319237019502,0.999998588717912,1.4112820880098535e-06,"[0.0014469011221081018, 0.0015710891457274556, 0.0019124867394566536, 0.002085483632981777, 0.002582918619737029, 0.003786805085837841, 0.003333275206387043, 0.0036324020475149155, 0.007570064626634121, 0.003845448372885585, 0.009092846885323524, 0.012918095104396343, 0.010748493485152721, 0.008824475109577179, 0.007021244615316391, 0.011578775011003017, 0.0179433636367321, 0.015001019462943077, 0.019714530557394028, 0.04635145515203476, 0.08222762495279312, 0.04944530129432678, 0.04157450050115585, 0.059566743671894073, 0.050627484917640686, 0.17045362293720245, 0.15968884527683258, 0.19545474648475647]","[0.0014469010589425572, 0.0015710890771403903, 0.0019124866559656224, 0.002085483541938438, 0.0025829185069777957, 0.0037868049205220483, 0.0033332750608704347, 0.003632401888939702, 0.00757006429615732, 0.003845448205009676, 0.009092846488368531, 0.012918094540447293, 0.010748493015919243, 0.008824474724338154, 0.007021244308798735, 0.011578774505522983, 0.017943362853401215, 0.015001018808062415, 0.019714529696741534, 0.04635145312852751, 0.082227621363085, 0.04944529913575538, 0.04157449868619011, 0.05956674107146357, 0.050627482707460175, 0.17045361549592278, 0.15968883830549727, 0.19545473795203414]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
