trial_id,policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
8,Masked PPO greedy,6,259,259,0,0.0517522881730159,0.0044384957369951,0.0,0.1395641130561825,421.4705882352937,8143.999098672735,259
8,Masked PPO greedy,7,3725,3653,72,0.6689861032904763,1.2248584200004913,6.0,2.677918353955896,5448.222222222224,8143.999098672735,3725
8,Masked PPO greedy,8,3928,0,3928,0.6355599917543654,0.910687259375862,4.0,1.888145677069696,5176.000000000003,8143.999098672735,3928
9,Masked PPO greedy,1,0,0,0,0.0,0.0,0.0,0.0,0.0,8120.57816530582,0
9,Masked PPO greedy,2,0,0,0,0.0,0.0,0.0,0.0,0.0,8120.57816530582,0
9,Masked PPO greedy,3,0,0,0,0.0,0.0,0.0,0.0,0.0,8120.57816530582,0
9,Masked PPO greedy,4,36,36,0,0.010291315084987,6.65916229713729e-05,0.0,0.0150211799859335,83.57142857142853,8120.57816530582,36
9,Masked PPO greedy,5,15,15,0,0.0048682904749608,0.00015931863439,0.0,0.086250628250256,39.53333333333342,8120.57816530582,15
9,Masked PPO greedy,6,133,130,3,0.036066687245556,0.0024911521450341,0.0,0.1521022234242036,292.88235294117635,8120.57816530582,133
9,Masked PPO greedy,7,3881,3819,62,0.6949491494336673,0.95950782656973,4.0,2.007667690255654,5643.38888888889,8120.57816530582,3881
9,Masked PPO greedy,8,3935,0,3935,0.6378671437620386,0.6804445203713895,3.0,1.4042192922058183,5179.849999999999,8120.57816530582,3935
0,Masked PPO stochastic,1,280,280,0,0.08717478159036313,0.003513472367261729,0.0,0.10242915320444959,711.6,8162.911188511253,280
0,Masked PPO stochastic,2,429,416,13,0.11386312113289804,0.009167894560552456,0.0,0.17444454331800727,929.4545454545455,8162.911188511253,429
0,Masked PPO stochastic,3,520,480,40,0.1434741404898543,0.012370023714324193,0.0,0.19418347111501247,1171.166666666667,8162.911188511253,520
0,Masked PPO stochastic,4,1060,890,170,0.23782656677552388,0.053892129251185174,0.0,0.4150157215445228,1941.3571428571427,8162.911188511253,1060
0,Masked PPO stochastic,5,803,583,220,0.1759257982235349,0.02504449845406723,0.0,0.2545903071498857,1436.0666666666664,8162.911188511253,803
0,Masked PPO stochastic,6,1335,808,527,0.2488515303260266,0.06266496130550206,1.0,0.3831674260436761,2031.35294117647,8162.911188511253,1335
0,Masked PPO stochastic,7,1806,543,1263,0.3314381275895553,0.09926957467228534,1.0,0.44868699987328425,2705.5000000000014,8162.911188511253,1806
0,Masked PPO stochastic,8,1767,0,1767,0.2975286566168,0.09201801905169839,1.0,0.4250905021288912,2428.6999999999994,8162.911188511253,1767
1,Masked PPO stochastic,1,455,455,0,0.14528837794668692,0.013344782278134133,0.0,0.23277492367722954,1153.1000000000006,7936.629318162852,455
1,Masked PPO stochastic,2,646,636,10,0.1840144583938572,0.023549784764982217,0.0,0.2893280374646791,1460.4545454545453,7936.629318162852,646
1,Masked PPO stochastic,3,585,514,71,0.15761308945145822,0.015484045436269942,0.0,0.21007030593720635,1250.9166666666674,7936.629318162852,585
1,Masked PPO stochastic,4,969,790,179,0.22275559315623997,0.042449014075353,0.0,0.34768017506455534,1767.9285714285704,7936.629318162852,969
1,Masked PPO stochastic,5,752,525,227,0.16667025093042873,0.01577075331712541,0.0,0.1664449775880473,1322.8,7936.629318162852,752
1,Masked PPO stochastic,6,1139,619,520,0.22417280677536708,0.038579272439088,0.0,0.2688229892128691,1779.1764705882342,7936.629318162852,1139
1,Masked PPO stochastic,7,1786,461,1325,0.33831882572193167,0.10976024171391224,1.0,0.48775271688425376,2685.1111111111113,7936.629318162852,1786
1,Masked PPO stochastic,8,1668,0,1668,0.29069015415905053,0.06336361547360841,1.0,0.30149492102676134,2307.0999999999995,7936.629318162852,1668
2,Masked PPO stochastic,1,517,517,0,0.16250910906572938,0.021663321110855553,0.0,0.3399929065151755,1318.6000000000001,8114.006701413097,517
2,Masked PPO stochastic,2,605,594,11,0.16628932867873322,0.02447789162554237,0.0,0.32828723419192446,1349.2727272727266,8114.006701413097,605
2,Masked PPO stochastic,3,595,548,47,0.15021349848294646,0.014086022969320851,0.0,0.19209089877198018,1218.8333333333337,8114.006701413097,595
2,Masked PPO stochastic,4,929,750,179,0.2155355802889058,0.03965073466383002,0.0,0.34631466822203366,1748.8571428571422,8114.006701413097,929
2,Masked PPO stochastic,5,824,547,277,0.17795564959070892,0.02495988702038855,0.0,0.24578239144410977,1443.9333333333332,8114.006701413097,824
2,Masked PPO stochastic,6,1122,584,538,0.21680737215583823,0.044216314632340686,0.0,0.31976067133565267,1759.1764705882347,8114.006701413097,1122
2,Masked PPO stochastic,7,1597,460,1137,0.29198480526939485,0.06556379815514653,1.0,0.33311527714524375,2369.166666666668,8114.006701413097,1597
