state_id,trial_id,task_id,requirement,load_tertile,safe_set_size,choice,action_index,horizon,effective_horizon,delta_total_queue_length,delta_maximum_server_queue_length,delta_total_backlog_seconds,delta_maximum_server_backlog_seconds,delta_mean_waiting_time_seconds,delta_mean_future_task_latency_seconds,delta_mean_future_task_reward,delta_mean_server_utilization
trial_006_ep1_task003,6,3,0.9999,low,25,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010305198100521162
trial_006_ep1_task003,6,3,0.9999,low,25,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004569663574958138
trial_006_ep1_task003,6,3,0.9999,low,25,PPO sampled,19,1,1,1.0,0.0,0.43890387144926996,0.1361012165178263,0.0,0.11926622356222083,-11.437014227157036,0.024395505270161405
trial_006_ep1_task003,6,3,0.9999,low,25,PPO sampled,19,5,5,0.0,0.0,0.0,0.0,0.0,0.02385324471244421,-2.2874028454314157,-0.003225367414549818
trial_006_ep1_task003,6,3,0.9999,low,25,PPO sampled,19,10,10,0.0,0.0,0.0,0.0,0.0,0.011926622356221994,-1.1437014227156936,-0.0017213174456735536
trial_006_ep1_task003,6,3,0.9999,low,25,PPO sampled,19,20,20,0.0,0.0,0.0,0.0,0.0,0.005963311178110997,-0.5718507113578539,-0.0005215142269358042
trial_006_ep1_task003,6,3,0.9999,low,25,PPO sampled,19,50,50,0.0,0.0,0.0,0.0,0.0,0.002385324471244399,-0.22874028454313589,-0.00023125655066547068
trial_006_ep1_task005,6,5,0.999,high,28,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task005,6,5,0.999,high,28,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task005,6,5,0.999,high,28,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task005,6,5,0.999,high,28,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task005,6,5,0.999,high,28,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task005,6,5,0.999,high,28,Next-best immediate,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004925385173236541
trial_006_ep1_task005,6,5,0.999,high,28,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008309155794094525
trial_006_ep1_task005,6,5,0.999,high,28,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003273471196443556
trial_006_ep1_task005,6,5,0.999,high,28,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014987990038711763
trial_006_ep1_task005,6,5,0.999,high,28,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.82094069899275e-05
trial_006_ep1_task005,6,5,0.999,high,28,PPO high probability,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02230909754936533
trial_006_ep1_task005,6,5,0.999,high,28,PPO high probability,25,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003763558800854605
trial_006_ep1_task005,6,5,0.999,high,28,PPO high probability,25,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014826898948596956
trial_006_ep1_task005,6,5,0.999,high,28,PPO high probability,25,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006788677841063628
trial_006_ep1_task005,6,5,0.999,high,28,PPO high probability,25,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00030894849048376805
trial_006_ep1_task005,6,5,0.999,high,28,PPO sampled,26,1,1,1.0,1.0,0.30000000000000027,0.0,0.0,0.1290556820466353,-12.858973435666258,-0.052408673608032974
trial_006_ep1_task005,6,5,0.999,high,28,PPO sampled,26,5,5,0.0,0.0,0.0,0.0,0.16704301938414995,0.025811136409327418,-2.5717946871332558,-0.004271340543827051
trial_006_ep1_task005,6,5,0.999,high,28,PPO sampled,26,10,10,0.0,0.0,0.0,0.0,0.07516935872286745,0.012905568204663709,-1.2858973435666314,-0.0016827353568645842
trial_006_ep1_task005,6,5,0.999,high,28,PPO sampled,26,20,20,0.0,0.0,0.0,0.0,0.03854838908864994,0.006452784102331854,-0.6429486717833015,-0.0007704610565651415
trial_006_ep1_task005,6,5,0.999,high,28,PPO sampled,26,50,50,0.0,0.0,0.0,0.0,0.01503387174457349,0.0025811136409323865,-0.25717946871333197,-0.0003506320169776034
trial_006_ep1_task006,6,6,0.99,medium,26,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task006,6,6,0.99,medium,26,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task006,6,6,0.99,medium,26,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task006,6,6,0.99,medium,26,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task006,6,6,0.99,medium,26,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task006,6,6,0.99,medium,26,Next-best immediate,11,1,1,0.0,0.0,-0.5538879751665919,-0.5538879751665924,0.0,0.0,0.0,0.01404673715427407
trial_006_ep1_task006,6,6,0.99,medium,26,Next-best immediate,11,5,5,1.0,1.0,0.2599159211477158,0.2599159211477158,0.5017671560527174,0.09053162581002683,-1.2792884098618273,-0.008222767278184884
trial_006_ep1_task006,6,6,0.99,medium,26,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.26283041507523297,0.045265812905013414,-0.6396442049309172,-0.001736715153376922
trial_006_ep1_task006,6,6,0.99,medium,26,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.14524838727841816,0.02263290645250704,-0.3198221024654515,-0.0011056597004488744
trial_006_ep1_task006,6,6,0.99,medium,26,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.05464790808494946,0.009053162581002638,-0.1279288409861863,-0.0004891422724399852
trial_006_ep1_task006,6,6,0.99,medium,26,PPO high probability,27,1,1,0.0,0.0,-1.7127236886207902,-1.7127236886207906,0.17971270468004907,0.0,0.0,-0.037687737511011565
trial_006_ep1_task006,6,6,0.99,medium,26,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.04901255582183159,0.0,0.0,-0.0271639063044406
trial_006_ep1_task006,6,6,0.99,medium,26,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.025673243525721312,0.0,0.0,-0.009551933343573016
trial_006_ep1_task006,6,6,0.99,medium,26,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.014187845106319652,0.0,0.0,-0.006081128352468851
trial_006_ep1_task006,6,6,0.99,medium,26,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.005338001129110426,0.0,0.0,-0.0026902824984198492
trial_006_ep1_task006,6,6,0.99,medium,26,PPO sampled,11,1,1,0.0,0.0,-0.5538879751665919,-0.5538879751665924,0.0,0.0,0.0,0.01404673715427407
trial_006_ep1_task006,6,6,0.99,medium,26,PPO sampled,11,5,5,1.0,1.0,0.2599159211477158,0.2599159211477158,0.5017671560527174,0.09053162581002683,-1.2792884098618273,-0.008222767278184884
trial_006_ep1_task006,6,6,0.99,medium,26,PPO sampled,11,10,10,0.0,0.0,0.0,0.0,0.26283041507523297,0.045265812905013414,-0.6396442049309172,-0.001736715153376922
trial_006_ep1_task006,6,6,0.99,medium,26,PPO sampled,11,20,20,0.0,0.0,0.0,0.0,0.14524838727841816,0.02263290645250704,-0.3198221024654515,-0.0011056597004488744
trial_006_ep1_task006,6,6,0.99,medium,26,PPO sampled,11,50,50,0.0,0.0,0.0,0.0,0.05464790808494946,0.009053162581002638,-0.1279288409861863,-0.0004891422724399852
trial_006_ep1_task008,6,8,0.9999,high,11,Safe Min-Latency,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task008,6,8,0.9999,high,11,Safe Min-Latency,17,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task008,6,8,0.9999,high,11,Safe Min-Latency,17,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task008,6,8,0.9999,high,11,Safe Min-Latency,17,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task008,6,8,0.9999,high,11,Safe Min-Latency,17,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task008,6,8,0.9999,high,11,Next-best immediate,21,1,1,0.0,0.0,-0.38405705101148424,0.0,0.0,0.0,0.0,0.02110556665892188
trial_006_ep1_task008,6,8,0.9999,high,11,Next-best immediate,21,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005458124454411684
trial_006_ep1_task008,6,8,0.9999,high,11,Next-best immediate,21,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013404789295727026
trial_006_ep1_task008,6,8,0.9999,high,11,Next-best immediate,21,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007446192775101279
trial_006_ep1_task008,6,8,0.9999,high,11,Next-best immediate,21,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003400711549906843
trial_006_ep1_task008,6,8,0.9999,high,11,PPO high probability,27,1,1,0.0,0.0,-0.7524587599346031,0.0,0.0,0.0,0.0,0.024422155705323745
trial_006_ep1_task008,6,8,0.9999,high,11,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01273562372696066
trial_006_ep1_task008,6,8,0.9999,high,11,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003127784169002973
trial_006_ep1_task008,6,8,0.9999,high,11,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017374449808569836
trial_006_ep1_task008,6,8,0.9999,high,11,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007934993616449115
trial_006_ep1_task008,6,8,0.9999,high,11,PPO sampled,23,1,1,0.0,0.0,-0.24182689539215696,0.0,0.0,0.007050063921600014,-0.2646042217185567,-0.00045226214269117326
trial_006_ep1_task008,6,8,0.9999,high,11,PPO sampled,23,5,5,0.0,0.0,0.0,0.0,0.0,0.0014100127843201804,-0.05292084434371702,-0.005094249490784353
trial_006_ep1_task008,6,8,0.9999,high,11,PPO sampled,23,10,10,0.0,0.0,0.0,0.0,0.0,0.0007050063921600902,-0.026460422171851405,-0.0012511136676011947
trial_006_ep1_task008,6,8,0.9999,high,11,PPO sampled,23,20,20,0.0,0.0,0.0,0.0,0.0,0.00035250319607982306,-0.013230211085939914,-0.0006949779923428046
trial_006_ep1_task008,6,8,0.9999,high,11,PPO sampled,23,50,50,0.0,0.0,0.0,0.0,0.0,0.00014100127843197363,-0.005292084434373123,-0.0003173997446579979
trial_006_ep1_task010,6,10,0.999,high,27,Safe Min-Latency,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task010,6,10,0.999,high,27,Safe Min-Latency,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task010,6,10,0.999,high,27,Safe Min-Latency,5,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task010,6,10,0.999,high,27,Safe Min-Latency,5,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task010,6,10,0.999,high,27,Safe Min-Latency,5,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task010,6,10,0.999,high,27,Next-best immediate,11,1,1,1.0,1.0,0.2599159211477158,0.2599159211477158,0.437446052142454,0.0,0.0,-0.014643527895075115
trial_006_ep1_task010,6,10,0.999,high,27,Next-best immediate,11,5,5,0.0,0.0,0.0,0.0,0.11930346876612385,0.0,0.0,-0.0009902579544847911
trial_006_ep1_task010,6,10,0.999,high,27,Next-best immediate,11,10,10,0.0,0.0,0.0,0.0,0.0624922931632077,0.0,0.0,-0.00039323486610765013
trial_006_ep1_task010,6,10,0.999,high,27,Next-best immediate,11,20,20,0.0,0.0,0.0,0.0,0.0328084539106841,0.0,0.0,-0.00029143924015592737
trial_006_ep1_task010,6,10,0.999,high,27,Next-best immediate,11,50,50,0.0,0.0,0.0,0.0,0.013391205677830198,0.0,0.0,-0.00013231289684614844
trial_006_ep1_task010,6,10,0.999,high,27,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,-0.2365656458374883,0.0,0.0,-0.022377282773733714
trial_006_ep1_task010,6,10,0.999,high,27,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,-0.06451790341022401,0.0,0.0,-0.005446418749666365
trial_006_ep1_task010,6,10,0.999,high,27,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,-0.03379509226249833,0.0,0.0,-0.0021627917635919647
trial_006_ep1_task010,6,10,0.999,high,27,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,-0.017742423437811627,0.0,0.0,-0.0016029158208575867
trial_006_ep1_task010,6,10,0.999,high,27,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,-0.007241805484821062,0.0,0.0,-0.0007277209326538303
trial_006_ep1_task010,6,10,0.999,high,27,PPO sampled,10,1,1,1.0,1.0,0.2599159211477158,0.2599159211477158,0.437446052142454,0.13565263027244967,-8.891003575023177,-0.013180960393523844
trial_006_ep1_task010,6,10,0.999,high,27,PPO sampled,10,5,5,0.0,0.0,0.0,0.0,0.11930346876612385,0.027130526054490067,-1.7782007150046297,-0.0006342828728072292
trial_006_ep1_task010,6,10,0.999,high,27,PPO sampled,10,10,10,0.0,0.0,0.0,0.0,0.0624922931632077,0.013565263027244923,-0.8891003575023291,-0.00025187592731076847
trial_006_ep1_task010,6,10,0.999,high,27,PPO sampled,10,20,20,0.0,0.0,0.0,0.0,0.0328084539106841,0.006782631513623016,-0.44455017875115743,-0.0001866735002305775
trial_006_ep1_task010,6,10,0.999,high,27,PPO sampled,10,50,50,0.0,0.0,0.0,0.0,0.013391205677830198,0.0027130526054492954,-0.17782007150046297,-8.474943719555261e-05
trial_006_ep1_task012,6,12,0.999,high,25,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014443391746562367
trial_006_ep1_task012,6,12,0.999,high,25,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009163764649853245
trial_006_ep1_task012,6,12,0.999,high,25,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006312829427155553
trial_006_ep1_task012,6,12,0.999,high,25,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002855855011717201
trial_006_ep1_task012,6,12,0.999,high,25,PPO high probability,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task012,6,12,0.999,high,25,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.1795485195433244,0.0,0.0,-0.007061213742763819
trial_006_ep1_task012,6,12,0.999,high,25,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.10099604224311998,0.0,0.0,-0.004480062717705999
trial_006_ep1_task012,6,12,0.999,high,25,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.04252464936552419,0.0,0.0,-0.003086272164387116
trial_006_ep1_task012,6,12,0.999,high,25,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.01719081570095657,0.0,0.0,-0.001396195783506221
trial_006_ep1_task012,6,12,0.999,high,25,PPO sampled,23,1,1,0.0,0.0,0.0,0.0,0.0,1.531869175059743,-27.41658237124186,0.0
trial_006_ep1_task012,6,12,0.999,high,25,PPO sampled,23,5,5,0.0,0.0,0.0,0.0,0.4797926391550548,0.3063738350119485,-5.483316474248369,-0.0044132585892273785
trial_006_ep1_task012,6,12,0.999,high,25,PPO sampled,23,10,10,0.0,0.0,0.0,0.0,0.2698833595247183,0.15318691750597413,-2.7416582371241844,-0.002800039198566237
trial_006_ep1_task012,6,12,0.999,high,25,PPO sampled,23,20,20,0.0,0.0,0.0,0.0,0.11363509874724981,0.07659345875298706,-1.3708291185620993,-0.0019289201027419267
trial_006_ep1_task012,6,12,0.999,high,25,PPO sampled,23,50,50,0.0,0.0,0.0,0.0,0.04593759311059034,0.030637383501194826,-0.5483316474248312,-0.0008726223646913778
trial_006_ep1_task013,6,13,0.999,high,25,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task013,6,13,0.999,high,25,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task013,6,13,0.999,high,25,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task013,6,13,0.999,high,25,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task013,6,13,0.999,high,25,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task013,6,13,0.999,high,25,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00436970255826008
trial_006_ep1_task013,6,13,0.999,high,25,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008634683530563403
trial_006_ep1_task013,6,13,0.999,high,25,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005376189875297421
trial_006_ep1_task013,6,13,0.999,high,25,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037456252754541897
trial_006_ep1_task013,6,13,0.999,high,25,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017241556430158678
trial_006_ep1_task013,6,13,0.999,high,25,PPO high probability,27,1,1,1.0,0.0,0.3176579911479598,0.0,0.6179746052327157,0.0,0.0,-0.03226926192931384
trial_006_ep1_task013,6,13,0.999,high,25,PPO high probability,27,5,5,0.0,0.0,0.0,0.0,0.2247180382664421,0.0,0.0,-0.004221400837164366
trial_006_ep1_task013,6,13,0.999,high,25,PPO high probability,27,10,10,0.0,0.0,0.0,0.0,0.12359492104654313,0.0,0.0,-0.0026283594945898103
trial_006_ep1_task013,6,13,0.999,high,25,PPO high probability,27,20,20,0.0,0.0,0.0,0.0,0.05885472430787769,0.0,0.0,-0.0018311945791110174
trial_006_ep1_task013,6,13,0.999,high,25,PPO high probability,27,50,50,0.0,0.0,0.0,0.0,0.025483488875575888,0.0,0.0,-0.000842920536585634
trial_006_ep1_task013,6,13,0.999,high,25,PPO sampled,18,1,1,0.0,0.0,0.9333333333333336,0.9333333333333336,0.7359755419765284,0.18402564713684555,-9.036150541879621,-0.03776671496781964
trial_006_ep1_task013,6,13,0.999,high,25,PPO sampled,18,5,5,0.0,0.0,0.0,0.0,0.2676274698096467,0.03680512942736913,-1.8072301083759186,-0.0011307323670975838
trial_006_ep1_task013,6,13,0.999,high,25,PPO sampled,18,10,10,0.0,0.0,0.0,0.0,0.1471951083953057,0.01840256471368451,-0.9036150541879664,-0.0007040248646222741
trial_006_ep1_task013,6,13,0.999,high,25,PPO sampled,18,20,20,0.0,0.0,0.0,0.0,0.07009290875966934,0.009201282356842366,-0.4518075270939761,-0.0004904985479761426
trial_006_ep1_task013,6,13,0.999,high,25,PPO sampled,18,50,50,0.0,0.0,0.0,0.0,0.03034950688563004,0.003680512942737302,-0.18072301083759612,-0.00022578228658542976
trial_006_ep1_task014,6,14,0.9,medium,28,Safe Min-Latency,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task014,6,14,0.9,medium,28,Safe Min-Latency,6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task014,6,14,0.9,medium,28,Safe Min-Latency,6,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task014,6,14,0.9,medium,28,Safe Min-Latency,6,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task014,6,14,0.9,medium,28,Safe Min-Latency,6,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trial_006_ep1_task014,6,14,0.9,medium,28,Next-best immediate,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033256674477066123
trial_006_ep1_task014,6,14,0.9,medium,28,Next-best immediate,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008040747362127454
trial_006_ep1_task014,6,14,0.9,medium,28,Next-best immediate,12,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006816676547931055
trial_006_ep1_task014,6,14,0.9,medium,28,Next-best immediate,12,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004656707189405751
trial_006_ep1_task014,6,14,0.9,medium,28,Next-best immediate,12,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00019670247919983952
