Beta_p,Task_ID,Primary_Server,Best_Backup,Second_Backup,Third_Backup,Best_Marginal,Second_Marginal,Third_Marginal,Marginal_Gap_1_2,Marginal_Gap_Ratio_1_2,Best_Rho,Second_Rho,Third_Rho,Best_Distance_km,Second_Distance_km,Third_Distance_km,Best_Joint_Risk,Second_Joint_Risk,Third_Joint_Risk,Best_Amplification,Second_Amplification,Third_Amplification,Joint_Risk_Gap_1_2,Joint_Risk_Ratio_1_2,Required_Amplification_Ratio_For_Reversal,Observed_Amplification_Ratio,Reversal_Margin,Near_Tie_5pct,Near_Tie_10pct
0.0,33,5,7,8,1,0.0003808122289762,0.0005029372358745,0.0069908127556315,0.00012212500689830002,1.3206961268723663,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,4.20646197356753e-06,5.555458036325638e-06,7.722070296940339e-05,1.0,1.0,1.0,1.3489960627581076e-06,1.3206961268721549,1.3206961268723663,1.0,0.7571764463095463,False,False
0.0,33,6,7,8,1,0.0003808122289762,0.0005029372358745,0.0069908127556315,0.00012212500689830002,1.3206961268723663,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,8.380220217219876e-06,1.106772438321802e-05,0.0001538410427286,1.0,1.0,1.0,2.6875041659981443e-06,1.320696126872155,1.3206961268723663,1.0,0.7571764463095463,False,False
0.0,33,7,8,1,5,0.0005029372358745,0.0069908127556315,0.0110460265020253,0.006487875519757,13.899970527089678,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,1.915246498285647e-07,2.6621869878279967e-06,4.20646197356753e-06,1.0,1.0,1.0,2.470662337999432e-06,13.89997052708851,13.899970527089678,1.0,0.07194259858688895,False,False
0.0,33,8,7,1,5,0.0003808122289762,0.0069908127556315,0.0110460265020253,0.0066100005266553,18.35763723876738,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,1.915246498285647e-07,3.515940043833884e-06,5.555458036325638e-06,1.0,1.0,1.0,3.3244153940053194e-06,18.3576372387629,18.35763723876738,1.0,0.054473241136294766,False,False
0.0,34,1,7,8,5,0.0004022360744538,0.0005312297997999,0.0116639434125583,0.00012899372534609996,1.3206915876982483,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,2.969599328093173e-06,3.921924851446831e-06,8.611171578252656e-05,1.0,1.0,1.0,9.523255233536584e-07,1.3206915876981835,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,2,7,8,1,0.0004022360744538,0.0005312297997999,0.0073827274993302,0.00012899372534609996,1.3206915876982483,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,8.016079010579543e-06,1.058676811559638e-05,0.0001471288397704,1.0,1.0,1.0,2.570689105016836e-06,1.3206915876981833,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,3,7,8,1,0.0004022360744538,0.0005312297997999,0.0073827274993302,0.00012899372534609996,1.3206915876982483,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,5.237698506069678e-06,6.9173843558655645e-06,9.613384589252528e-05,1.0,1.0,1.0,1.6796858497958866e-06,1.320691587698183,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,4,7,8,1,0.0004022360744538,0.0005312297997999,0.0073827274993302,0.00012899372534609996,1.3206915876982483,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,5.157047638265281e-06,6.81086943321574e-06,9.465356250324247e-05,1.0,1.0,1.0,1.6538217949504593e-06,1.3206915876981833,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,5,7,8,1,0.0004022360744538,0.0005312297997999,0.0073827274993302,0.00012899372534609996,1.3206915876982483,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,4.69165881091942e-06,6.196234323931339e-06,8.611171578252656e-05,1.0,1.0,1.0,1.504575513011919e-06,1.320691587698183,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,6,7,8,1,0.0004022360744538,0.0005312297997999,0.0073827274993302,0.00012899372534609996,1.3206915876982483,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,9.34392819798866e-06,1.2340447367139468e-05,0.0001715004696004,1.0,1.0,1.0,2.9965191691508087e-06,1.3206915876981833,1.3206915876982483,1.0,0.7571790487004147,False,False
0.0,34,7,8,1,5,0.0005312297997999,0.0073827274993302,0.0116639434125583,0.0068514976995303,13.897427256737245,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,2.136797893044431e-07,2.969599328093173e-06,4.69165881091942e-06,1.0,1.0,1.0,2.7559195387887296e-06,13.897427256735998,13.897427256737245,1.0,0.07195576429552573,False,False
0.0,34,8,7,1,5,0.0004022360744538,0.0073827274993302,0.0116639434125583,0.0069804914248764,18.354215268621225,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,2.136797893044431e-07,3.921924851446831e-06,6.196234323931339e-06,1.0,1.0,1.0,3.708245062142388e-06,18.354215268618677,18.354215268621225,1.0,0.05448339715779744,False,False
0.0,35,1,7,8,5,0.0005194064551604,0.0006859628410194,0.0150368379473607,0.00016655638585900002,1.320666761462495,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,4.946611220825131e-06,6.5328250212210345e-06,0.0001432045955092,1.0,1.0,1.0,1.5862138003959034e-06,1.3206667614624688,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,2,7,8,1,0.0005194064551604,0.0006859628410194,0.0095235844138614,0.00016655638585900002,1.320666761462495,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,1.3328195114105198e-05,1.760210427748521e-05,0.000244379310254,1.0,1.0,1.0,4.273909163380014e-06,1.3206667614624688,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,3,7,8,1,0.0005194064551604,0.0006859628410194,0.0095235844138614,0.00016655638585900002,1.320666761462495,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,8.717488526432274e-06,1.151289734028954e-05,0.0001598396343239,1.0,1.0,1.0,2.795408813857266e-06,1.3206667614624688,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,4,7,8,1,0.0005194064551604,0.0006859628410194,0.0095235844138614,0.00016655638585900002,1.320666761462495,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,8.58350807998993e-06,1.1335953817987231e-05,0.0001573830339509,1.0,1.0,1.0,2.752445737997302e-06,1.3206667614624685,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,5,7,8,1,0.0005194064551604,0.0006859628410194,0.0095235844138614,0.00016655638585900002,1.320666761462495,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,7.810230695060853e-06,1.0314712078320782e-05,0.0001432045955092,1.0,1.0,1.0,2.5044813832599292e-06,1.3206667614624688,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,6,7,8,1,0.0005194064551604,0.0006859628410194,0.0095235844138614,0.00016655638585900002,1.320666761462495,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,1.5528415710766562e-05,2.0507862487381e-05,0.0002847214861612,1.0,1.0,1.0,4.979446776614437e-06,1.320666761462469,1.320666761462495,1.0,0.7571932823482349,False,False
0.0,35,7,8,1,5,0.0006859628410194,0.0095235844138614,0.0150368379473607,0.008837621572842,13.883528151041727,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,3.562935276257103e-07,4.946611220825131e-06,7.810230695060853e-06,1.0,1.0,1.0,4.590317693199421e-06,13.883528151040657,13.883528151041727,1.0,0.07202780079535955,False,False
0.0,35,8,7,1,5,0.0005194064551604,0.0095235844138614,0.0150368379473607,0.009004177958701,18.335514160909657,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,3.562935276257103e-07,6.5328250212210345e-06,1.0314712078320782e-05,1.0,1.0,1.0,6.176531493595324e-06,18.33551416090788,18.335514160909657,1.0,0.054538966904563106,False,False
0.0,36,1,7,8,5,0.0002798697891598,0.0003696289320271,0.0081295722300433,8.975914286730004e-05,1.3207175134435443,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,1.4391642005837595e-06,1.900729364431768e-06,4.180440252111884e-05,1.0,1.0,1.0,4.615651638480084e-07,1.3207175134434184,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,2,7,8,1,0.0002798697891598,0.0003696289320271,0.00514226349655,8.975914286730004e-05,1.3207175134435443,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,3.892347438954181e-06,5.140691431033423e-06,7.151710161825828e-05,1.0,1.0,1.0,1.2483439920792415e-06,1.3207175134434181,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,3,7,8,1,0.0002798697891598,0.0003696289320271,0.00514226349655,8.975914286730004e-05,1.3207175134435443,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,2.540553120123698e-06,3.355352999580688e-06,4.667954197513468e-05,1.0,1.0,1.0,8.147998794569903e-07,1.3207175134434184,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,4,7,8,1,0.0002798697891598,0.0003696289320271,0.00514226349655,8.975914286730004e-05,1.3207175134435443,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,2.501356287639119e-06,3.303585056446797e-06,4.595934833983406e-05,1.0,1.0,1.0,8.02228768807678e-07,1.3207175134434181,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,5,7,8,1,0.0002798697891598,0.0003696289320271,0.00514226349655,8.975914286730004e-05,1.3207175134435443,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,2.2752216659818463e-06,3.004925101228136e-06,4.180440252111884e-05,1.0,1.0,1.0,7.297034352462899e-07,1.3207175134434186,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,6,7,8,1,0.0002798697891598,0.0003696289320271,0.00514226349655,8.975914286730004e-05,1.3207175134435443,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,4.539422884799932e-06,5.995295304881114e-06,8.340631786655507e-05,1.0,1.0,1.0,1.4558724200811824e-06,1.3207175134434181,1.3207175134435443,1.0,0.7571641852409995,False,False
0.0,36,7,8,1,5,0.0003696289320271,0.00514226349655,0.0081295722300433,0.0047726345645229,13.911961567372614,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,1.0344797127379975e-07,1.4391642005837595e-06,2.2752216659818463e-06,1.0,1.0,1.0,1.3357162293099597e-06,13.91196156737253,13.911961567372614,1.0,0.07188058960321424,False,False
0.0,36,8,7,1,5,0.0002798697891598,0.00514226349655,0.0081295722300433,0.0048623937073902,18.37377128838251,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,1.0344797127379975e-07,1.900729364431768e-06,3.004925101228136e-06,1.0,1.0,1.0,1.7972813931579681e-06,18.37377128838065,18.37377128838251,1.0,0.05442540806156037,False,False
0.0,37,1,7,8,5,0.0004018931970153,0.0005307769936477,0.0116540569121812,0.00012888379663239996,1.3206916603455057,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,2.964547589334898e-06,3.9152532779323565e-06,8.59656410746885e-05,1.0,1.0,1.0,9.507056885974584e-07,1.3206916603456351,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,2,7,8,1,0.0004018931970153,0.0005307769936477,0.0073764562608951,0.00012888379663239996,1.3206916603455057,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,8.002485638966955e-06,1.0568816045419369e-05,0.0001468797823219,1.0,1.0,1.0,2.5663304064524137e-06,1.3206916603456351,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,3,7,8,1,0.0004018931970153,0.0005307769936477,0.0073764562608951,0.00012888379663239996,1.3206916603455057,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,5.228801041778436e-06,6.9056339294833485e-06,9.597082624946932e-05,1.0,1.0,1.0,1.6768328877049128e-06,1.3206916603456351,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,4,7,8,1,0.0004018931970153,0.0005307769936477,0.0073764562608951,0.00012888379663239996,1.3206916603455057,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,5.148286734582144e-06,6.799299355430699e-06,9.449304491397912e-05,1.0,1.0,1.0,1.6510126208485546e-06,1.320691660345635,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,5,7,8,1,0.0004018931970153,0.0005307769936477,0.0073764562608951,0.00012888379663239996,1.3206916603455057,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,4.683686190635125e-06,6.185705291647825e-06,8.59656410746885e-05,1.0,1.0,1.0,1.5020191010127003e-06,1.320691660345635,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,6,7,8,1,0.0004018931970153,0.0005307769936477,0.0073764562608951,0.00012888379663239996,1.3206916603455057,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,9.328096427936754e-06,1.231953915927598e-05,0.0001712104006962,1.0,1.0,1.0,2.9914427313392256e-06,1.3206916603456351,1.3206916603455057,1.0,0.7571790070502833,False,False
0.0,37,7,8,1,5,0.0005307769936477,0.0073764562608951,0.0116540569121812,0.0068456792672474,13.89746795580062,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,2.133156628792945e-07,2.964547589334898e-06,4.683686190635125e-06,1.0,1.0,1.0,2.7512319264556038e-06,13.89746795579844,13.89746795580062,1.0,0.07195555357136932,False,False
0.0,37,8,7,1,5,0.0004018931970153,0.0073764562608951,0.0116540569121812,0.0069745630638797995,18.35427002914478,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,2.133156628792945e-07,3.9152532779323565e-06,6.185705291647825e-06,1.0,1.0,1.0,3.7019376150530622e-06,18.354270029143702,18.35427002914478,1.0,0.054483234604922895,False,False
0.0,38,1,7,8,5,0.0003535829704801,0.0004669776995077,0.0102601286225429,0.00011339472902760001,1.320701896003733,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,2.29563253407715e-06,3.0318462402831305e-06,6.661374284439656e-05,1.0,1.0,1.0,7.362137062059804e-07,1.320701896003552,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,2,7,8,1,0.0003535829704801,0.0004669776995077,0.0064924861368732,0.00011339472902760001,1.320701896003733,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,6.201535241752444e-06,8.190379351915298e-06,0.0001138725135142,1.0,1.0,1.0,1.9888441101628536e-06,1.3207018960035517,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,3,7,8,1,0.0003535829704801,0.0004669776995077,0.0064924861368732,0.00011339472902760001,1.320701896003733,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,4.050365232620745e-06,5.349325042229086e-06,7.437275637553993e-05,1.0,1.0,1.0,1.2989598096083407e-06,1.320701896003552,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,4,7,8,1,0.0003535829704801,0.0004669776995077,0.0064924861368732,0.00011339472902760001,1.320701896003733,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,3.987948299387364e-06,5.266890880165032e-06,7.322665741841675e-05,1.0,1.0,1.0,1.2789425807776682e-06,1.320701896003552,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,5,7,8,1,0.0003535829704801,0.0004669776995077,0.0064924861368732,0.00011339472902760001,1.320701896003733,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,3.627806755867653e-06,4.791251260808904e-06,6.661374284439656e-05,1.0,1.0,1.0,1.1634445049412508e-06,1.320701896003552,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,6,7,8,1,0.0003535829704801,0.0004669776995077,0.0064924861368732,0.00011339472902760001,1.320701896003733,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,7.230273877488783e-06,9.549036418624389e-06,0.0001327621996377,1.0,1.0,1.0,2.318762541135606e-06,1.320701896003552,1.320701896003733,1.0,0.7571731387876902,False,False
0.0,38,7,8,1,5,0.0004669776995077,0.0064924861368732,0.0102601286225429,0.0060255084373654995,13.903203822618826,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,1.6511536213996565e-07,2.29563253407715e-06,3.627806755867653e-06,1.0,1.0,1.0,2.1305171719371843e-06,13.903203822616936,13.903203822618826,1.0,0.07192586778977672,False,False
0.0,38,8,7,1,5,0.0003535829704801,0.0064924861368732,0.0102601286225429,0.0061389031663931,18.36198764905903,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,1.6511536213996565e-07,3.0318462402831305e-06,4.791251260808904e-06,1.0,1.0,1.0,2.8667308781431647e-06,18.361987649054015,18.36198764905903,1.0,0.05446033507441366,False,False
0.0,39,1,7,8,5,0.0002729178962756,0.0003604478473117,0.0079284109829425,8.75299510361e-05,1.320718986298025,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,1.3686380651119788e-06,1.807586277963344e-06,3.975966843942505e-05,1.0,1.0,1.0,4.389482128513652e-07,1.3207189862978503,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,2,7,8,1,0.0002729178962756,0.0003604478473117,0.0050148344384474,8.75299510361e-05,1.320718986298025,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,3.7020088898264846e-06,4.889313428237264e-06,6.802398056515357e-05,1.0,1.0,1.0,1.1873045384107794e-06,1.3207189862978501,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,3,7,8,1,0.0002729178962756,0.0003604478473117,0.0050148344384474,8.75299510361e-05,1.320718986298025,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,2.41617217603196e-06,3.1910844670500007e-06,4.43968812706353e-05,1.0,1.0,1.0,7.749122910180407e-07,1.3207189862978501,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,4,7,8,1,0.0002729178962756,0.0003604478473117,0.0050148344384474,8.75299510361e-05,1.320718986298025,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,2.3788901867647674e-06,3.141845435977867e-06,4.371182907632233e-05,1.0,1.0,1.0,7.629552492130994e-07,1.3207189862978501,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,5,7,8,1,0.0002729178962756,0.0003604478473117,0.0050148344384474,8.75299510361e-05,1.320718986298025,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,2.163805246273782e-06,2.857778671404679e-06,3.975966843942505e-05,1.0,1.0,1.0,6.939734251308972e-07,1.3207189862978501,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,6,7,8,1,0.0002729178962756,0.0003604478473117,0.0050148344384474,8.75299510361e-05,1.320718986298025,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,4.317567151157182e-06,5.70229291114921e-06,7.933479165492426e-05,1.0,1.0,1.0,1.3847257599920276e-06,1.3207189862978501,1.320718986298025,1.0,0.7571633408579971,False,False
0.0,39,7,8,1,5,0.0003604478473117,0.0050148344384474,0.0079284109829425,0.0046543865911357,13.912787871668947,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,9.837266820543286e-08,1.3686380651119788e-06,2.163805246273782e-06,1.0,1.0,1.0,1.2702653969065459e-06,13.912787871666092,13.912787871668947,1.0,0.07187632049190744,False,False
0.0,39,8,7,1,5,0.0002729178962756,0.0050148344384474,0.0079284109829425,0.0047419165421718,18.37488309445007,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,9.837266820543286e-08,1.807586277963344e-06,2.857778671404679e-06,1.0,1.0,1.0,1.7092136097579111e-06,18.374883094443867,18.37488309445007,1.0,0.05442211495223275,False,False
0.0,40,1,7,8,5,0.0002239851264552,0.0002958237312007,0.0065113683231535,7.18386047455e-05,1.3207293532495725,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,9.222484325581152e-07,1.218040575867497e-06,2.681025889920363e-05,1.0,1.0,1.0,2.957921433093818e-07,1.320729353249123,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,2,7,8,1,0.0002239851264552,0.0002958237312007,0.0041174539004144,7.18386047455e-05,1.3207293532495725,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,2.496501585577329e-06,3.297202924504957e-06,4.589246774373833e-05,1.0,1.0,1.0,8.007013389276279e-07,1.3207293532491233,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,3,7,8,1,0.0002239851264552,0.0002958237312007,0.0041174539004144,7.18386047455e-05,1.3207293532495725,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,1.6286860239989542e-06,2.1510534391220246e-06,2.993966487057703e-05,1.0,1.0,1.0,5.223674151230704e-07,1.320729353249123,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,4,7,8,1,0.0002239851264552,0.0002958237312007,0.0041174539004144,7.18386047455e-05,1.3207293532495725,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,1.6035353328652929e-06,2.117836183087296e-06,2.9477326978122877e-05,1.0,1.0,1.0,5.143008502220031e-07,1.3207293532491233,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,5,7,8,1,0.0002239851264552,0.0002958237312007,0.0041174539004144,7.18386047455e-05,1.3207293532495725,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,1.4584496572584703e-06,1.926217272577385e-06,2.681025889920363e-05,1.0,1.0,1.0,4.677676153189146e-07,1.3207293532491233,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,6,7,8,1,0.0002239851264552,0.0002958237312007,0.0041174539004144,7.18386047455e-05,1.3207293532495725,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,2.912206869402403e-06,3.846237095153489e-06,5.353425793488372e-05,1.0,1.0,1.0,9.340302257510863e-07,1.320729353249123,1.3207293532495725,1.0,0.7571573975694279,False,False
0.0,40,7,8,1,5,0.0002958237312007,0.0041174539004144,0.0065113683231535,0.0038216301692137002,13.918605798467656,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,6.626011584146354e-08,9.222484325581152e-07,1.4584496572584703e-06,1.0,1.0,1.0,8.559883167166516e-07,13.918605798467386,13.918605798467656,1.0,0.0718462764503391,False,False
0.0,40,8,7,1,5,0.0002239851264552,0.0041174539004144,0.0065113683231535,0.0038934687739592003,18.382711234345937,0.126713192370195,0.0253963508325299,0.0721700390814354,1.0329145370926014,1.836574891644758,1.314365145189487,6.626011584146354e-08,1.218040575867497e-06,1.926217272577385e-06,1.0,1.0,1.0,1.1517804600260335e-06,18.382711234339325,18.382711234345937,1.0,0.05439893970219243,False,False
0.0,41,1,7,8,5,0.0003060671044946,0.0004042264864293,0.0088872687047066,9.815938193469996e-05,1.3207119631388933,0.1381715084459112,0.0253963508325299,0.3518939894755551,0.989629775327275,1.836574891644758,0.5222126575031668,1.7208086967391922e-06,2.272692632057122e-06,4.996711195921882e-05,1.0,1.0,1.0,5.518839353179298e-07,1.320711963139023,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,2,7,8,1,0.0003060671044946,0.0004042264864293,0.0056223248806189,9.815938193469996e-05,1.3207119631388933,0.1518135268103064,0.1712773597674974,0.0210093691473638,0.9425511542841536,0.8822355247676016,1.9313933954397549,4.652158854323358e-06,6.14416185332799e-06,8.545821517945139e-05,1.0,1.0,1.0,1.4920029990046314e-06,1.3207119631390227,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,3,7,8,1,0.0003060671044946,0.0004042264864293,0.0056223248806189,9.815938193469996e-05,1.3207119631388933,0.2198676965397751,0.0280289848630594,0.1830678766361335,0.7573646464477674,1.78725806527452,0.848949142165538,3.037177329870603e-06,4.01123643373474e-06,5.579167907240016e-05,1.0,1.0,1.0,9.740591038641372e-07,1.320711963139023,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,4,7,8,1,0.0003060671044946,0.0004042264864293,0.0056223248806189,9.815938193469996e-05,1.3207119631388933,0.3447276787973151,0.098982176155866,0.0561603031188028,0.5325002552302455,1.1564077419430592,1.4397725609322831,2.9903380686391723e-06,3.949375261081795e-06,5.493126140599948e-05,1.0,1.0,1.0,9.590371924426229e-07,1.3207119631390227,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,5,7,8,1,0.0003060671044946,0.0004042264864293,0.0056223248806189,9.815938193469996e-05,1.3207119631388933,0.3245189745730765,0.0721700390814354,0.3518939894755551,0.5627056356434252,1.314365145189487,0.5222126575031668,2.720100599315356e-06,3.5924694024574165e-06,4.996711195921882e-05,1.0,1.0,1.0,8.723688031420605e-07,1.320711963139023,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,6,7,8,1,0.0003060671044946,0.0004042264864293,0.0056223248806189,9.815938193469996e-05,1.3207119631388933,0.3499394055117266,0.3540107070824934,0.0679947897999913,0.5249976332981291,0.5192140601550097,1.3441620986649505,5.424954633454298e-06,7.164802483889564e-06,9.96541508838759e-05,1.0,1.0,1.0,1.739847850435266e-06,1.320711963139023,1.3207119631388933,1.0,0.7571673672307264,False,False
0.0,41,7,8,1,5,0.0004042264864293,0.0056223248806189,0.0088872687047066,0.005218098394189599,13.908848305026284,0.126713192370195,0.1381715084459112,0.3245189745730765,1.0329145370926014,0.989629775327275,0.5627056356434252,1.2372043026148153e-07,1.7208086967391922e-06,2.720100599315356e-06,1.0,1.0,1.0,1.5970882664777106e-06,13.908848305023554,13.908848305026284,1.0,0.0718966788672666,False,False
