episode,task,C_i,j,k,f_j,f_k,lambda_j_0,lambda_k_0,distance_km,rho_jk,Z_j,Z_k,lambda_j_eff,lambda_k_eff,t_ij,t_ik,p_ij,p_ik,joint_failure,joint_success
247,150,29.7875634683097,5,7,10.63,40.15,0.001709914088673922,0.000221464621839621,0.5627056356434252,0.3245189745730765,-1.1894884990002381,0.40111615081140123,0.00047943465539707986,0.00022166246048747342,2.802216695043245,0.7419069356988718,0.0013425777305694042,0.0001644393951800429,2.2077266999702743e-07,0.99999977922733
247,170,27.83349922363659,5,7,10.63,40.15,0.001709914088673922,0.000221464621839621,0.5627056356434252,0.3245189745730765,-1.1894884990002381,0.40111615081140123,0.00047943465539707986,0.00022166246048747342,2.6183912722141662,0.6932378386958055,0.0012545598982071668,0.0001536529991968996,1.9276689103168824e-07,0.999999807233109
247,190,51.33048636029659,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-1.1894884990002381,-0.4876921640356501,0.00047943465539707986,0.00020180239503458428,4.828832206989331,0.9109225618508712,0.0023124317059825808,0.00018380945964347536,4.2504682233909807e-07,0.9999995749531777
248,10,57.81777252679737,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,5.439113125757043,1.0260474272723579,0.0032134902720569384,0.00016688269281578275,5.362759099381842e-07,0.9999994637240901
248,30,11.55327504852977,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,1.0868556019313047,0.2050270638603331,0.0006429538921804484,3.334909511179567e-05,2.1441930502824994e-08,0.9999999785580695
248,50,41.17089163372808,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,3.873084819729829,0.7306280680342162,0.0022893228743517424,0.00011883671815401922,2.7205561718288717e-07,0.9999997279443829
248,70,66.48692590821491,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,6.254649662108646,1.1798922077766623,0.00369442752315523,0.00019190255735655528,7.08970089661933e-07,0.9999992910299104
248,90,68.77720052962201,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,6.470103530538288,1.2205359455123692,0.003821445971970574,0.00019851236709002697,7.586042856025275e-07,0.9999992413957144
248,110,12.33299322717335,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,1.160206324287239,0.2188641211565812,0.0006863312687910618,3.559974981681633e-05,2.443322146041992e-08,0.9999999755667786
248,130,58.402427945288,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,5.494113635492756,1.0364228561719253,0.0032459324075130246,0.00016857007443371236,5.471670675412697e-07,0.9999994528329325
248,150,29.7875634683097,5,8,10.63,56.35,0.001709914088673922,0.0004105274135071343,1.314365145189487,0.07217003908143543,-0.9263657358369985,-0.7572276300194407,0.0005917627645575865,0.0001626597512411813,2.802216695043245,0.5286169204668979,0.0016568733656209928,8.59810002069348e-05,1.4245962919232333e-07,0.9999998575403708
248,170,27.83349922363659,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,0.06168508281066714,-1.2682508109450625,0.002915646002112388,5.830350473997464e-05,2.3468380458378237,0.6932378386958055,0.006819192031795229,4.0417378810066935e-05,2.7561386752765776e-07,0.9999997243861325
248,190,51.33048636029659,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,0.06168508281066714,-1.2682508109450625,0.002915646002112388,5.830350473997464e-05,4.328034263094148,1.278467904366042,0.012539729870226071,7.45363815479829e-05,9.346660901158085e-07,0.9999990653339099
249,10,57.81777252679737,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,4.875022978650706,1.440044147616373,0.035106672834199215,0.0005877172561753001,2.063279743155951e-05,0.9999793672025684
249,30,11.55327504852977,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,0.9741378624392724,0.2877528032012396,0.00711575355964959,0.00011746658486757729,8.358632694113438e-07,0.9999991641367306
249,50,41.17089163372808,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,3.4714073890158588,1.0254269398188813,0.025127052892186287,0.00041853724493422445,1.0516607490812185e-05,0.9999894833925091
249,70,66.48692590821491,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,5.605980262075457,1.6559632853851785,0.04026321391304223,0.0006758093570183918,2.721025670606704e-05,0.999972789743294
249,90,68.77720052962201,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,5.799089420710119,1.7130062398411459,0.041620895377688295,0.0006990808176752244,2.90963695730093e-05,0.999970903630427
249,110,12.33299322717335,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,1.0398813850905018,0.3071729321836451,0.00759416018190311,0.00012539378200664722,9.522604663731189e-07,0.9999990477395336
249,130,58.402427945288,6,7,11.86,40.15,0.003821883416475691,0.000221464621839621,0.5249976332981291,0.3499394055117266,1.2141733860681945,1.1645040986504913,0.007330780943382318,0.00040824444905592725,4.924319388304216,1.4546059264081694,0.035455304125605325,0.0005936585100345477,2.104834302002861e-05,0.9999789516569799
249,150,29.7875634683097,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,1.2141733860681945,1.3795160489882807,0.007330780943382318,0.0008987955116869065,2.5115989433650676,0.5286169204668979,0.018243516646323774,0.000475005664588738,8.66577374902273e-06,0.999991334226251
249,170,27.83349922363659,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,1.2141733860681945,1.3795160489882807,0.007330780943382318,0.0008987955116869065,2.3468380458378237,0.49393964904412757,0.017057009190063806,0.00044385220805706035,7.5707911918593915e-06,0.9999924292088082
249,190,51.33048636029659,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,1.2141733860681945,1.3795160489882807,0.007330780943382318,0.0008987955116869065,4.328034263094148,0.9109225618508712,0.03122982342401778,0.0008183980395838027,2.5558426266764472e-05,0.9999744415737333
250,10,57.81777252679737,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,4.875022978650706,1.0260474272723579,0.010424138837648922,0.0008867406556931442,9.243507707933176e-06,0.9999907564922921
250,30,11.55327504852977,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,0.9741378624392724,0.2050270638603331,0.0020917164088462064,0.00017725337321703238,3.707637892814073e-07,0.9999996292362107
250,50,41.17089163372808,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,3.4714073890158588,0.7306280680342162,0.00743401224487083,0.0006315111088141441,4.694661315696302e-06,0.9999953053386843
250,70,66.48692590821491,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,5.605980262075457,1.1798922077766623,0.011977730715758595,0.0010196300783691834,1.2212854508393912e-05,0.9999877871454916
250,90,68.77720052962201,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,5.799089420710119,1.2205359455123692,0.01238776149584866,0.0010547347385442432,1.3065802382472379e-05,0.9999869341976175
250,110,12.33299322717335,6,8,11.86,56.35,0.003821883416475691,0.0004105274135071343,0.5192140601550097,0.3540107070824934,-0.3193864390133846,1.3310492644986356,0.0021494977084430033,0.0008646130960230487,1.0398813850905018,0.2188641211565812,0.0022327264043852557,0.00018921488200734075,4.2246506316043035e-07,0.9999995775349368
250,130,58.402427945288,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,-0.16695682011464666,1.3310492644986356,0.0001407094885232074,0.0008646130960230487,1.4546059264081694,1.0364228561719253,0.00020465591102904933,0.0008957033924828398,1.8331099380038573e-07,0.9999998166890062
250,150,29.7875634683097,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,-0.16695682011464666,1.3310492644986356,0.0001407094885232074,0.0008646130960230487,0.7419069356988718,0.5286169204668979,0.0001043878966583285,0.0004569446811802092,4.7699494157612544e-08,0.9999999523005059
250,170,27.83349922363659,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,-0.16695682011464666,1.3310492644986356,0.0001407094885232074,0.0008646130960230487,0.6932378386958055,0.49393964904412757,9.75403843351726e-05,0.0004269755092105074,4.164735527009892e-08,0.9999999583526448
250,190,51.33048636029659,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,-0.16695682011464666,1.3310492644986356,0.0001407094885232074,0.0008646130960230487,1.278467904366042,0.9109225618508712,0.00017987638521944343,0.0007872855044522332,1.4161407067653374e-07,0.9999998583859293
251,10,57.81777252679737,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,0.10822914706293789,-0.11277873279190727,0.00017536090657931493,0.00027238587558895685,1.440044147616373,1.0260474272723579,0.0002524955648682203,0.0002794417757451814,7.055780901455812e-08,0.999999929442191
251,30,11.55327504852977,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,0.10822914706293789,-0.11277873279190727,0.00017536090657931493,0.00027238587558895685,0.2877528032012396,0.2050270638603331,5.0459319325827986e-05,5.5844916923600594e-05,2.8178964957722978e-09,0.9999999971821035
251,50,41.17089163372808,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,0.10822914706293789,-0.11277873279190727,0.00017536090657931493,0.00027238587558895685,1.0254269398188813,0.7306280680342162,0.00017980363118669178,0.00019899296431446478,3.577965756434454e-08,0.9999999642203424
251,70,66.48692590821491,7,8,40.15,56.35,0.000221464621839621,0.0004105274135071343,1.0329145370926014,0.12671319237019502,0.10822914706293789,-0.11277873279190727,0.00017536090657931493,0.00027238587558895685,1.6559632853851785,1.1798922077766623,0.0002903490635370219,0.00032133433317645555,9.329912272007727e-08,0.9999999067008772
251,91,51.18970735828495,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,3.4378581167417694,4.462921304122489,0.0059085496533152395,0.009455055711235078,5.58656661446943e-05,0.9999441343338553
251,111,32.10974931541395,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,2.156464023869305,2.79945504057663,0.003710346021322703,0.005941365607689953,2.204452224371596e-05,0.9999779554777563
251,131,35.57338683031903,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,2.3890790349441926,3.101428668728773,0.0041097527946506104,0.006580140123812253,2.704274926303002e-05,0.999972957250737
251,151,54.10473410883696,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,3.633628885751307,4.717064874353701,0.00624396277135815,0.009990780795090488,6.238206334134499e-05,0.9999376179366587
251,171,10.60510472593611,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,0.7122300017418476,0.9245950066204106,0.0012269668542939183,0.001966212139768041,2.4124771240057075e-06,0.999997587522876
251,191,30.99292366373328,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.5632218358259709,-0.0960704776630806,0.001723769275937202,0.002128659205698379,2.0814589431654316,2.7020857596977574,0.003581525956209551,0.00573530968131677,2.0541160490535943e-05,0.9999794588395094
252,11,60.20629815197702,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.2646281219524969,-0.029567471665373674,0.0013574912966851235,0.00224497571871918,4.04340484566669,5.249023378550743,0.00547385047097936,0.0117147714481939,6.412490720911173e-05,0.9999358750927909
252,31,52.04782177376918,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.2646281219524969,-0.029567471665373674,0.0013574912966851235,0.00224497571871918,3.495488366270596,4.5377351154114365,0.004733854857029987,0.01013539234662165,4.797947628795945e-05,0.999952020523712
252,51,36.20911811232581,1,2,14.89,11.47,0.001512760101333253,0.003165619220516837,1.9313933954397549,0.021009369147363816,0.2646281219524969,-0.029567471665373674,0.0013574912966851235,0.00224497571871918,2.431774218423493,3.156854238214979,0.0032956696562963486,0.007062007116062583,2.327404256495634e-05,0.999976725957435
252,71,57.19324236092296,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,3.8410505279330396,4.960385287157239,0.005200622355548443,0.008541500614296687,4.442111904464211e-05,0.9999555788809553
252,91,51.18970735828495,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,3.4378581167417694,4.439697082245009,0.004655989590703246,0.007648343240227471,3.561060651262464e-05,0.9999643893934874
252,111,32.10974931541395,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,2.156464023869305,2.784887191276145,0.002923100541839458,0.0048044359423978535,1.4043849306456132e-05,0.9999859561506935
252,131,35.57338683031903,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,2.3890790349441926,3.0852894041907226,0.003237900653773664,0.005321303080133217,1.7229850722091155e-05,0.9999827701492779
252,151,54.10473410883696,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,3.633628885751307,4.692518136065652,0.00492047419752791,0.008082117786565469,3.976785203017677e-05,0.9999602321479698
252,171,10.60510472593611,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,0.7122300017418476,0.91978358420955,0.0009663787835778735,0.0015893533656228251,1.535917372145985e-06,0.9999984640826278
252,191,30.99292366373328,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,0.2646281219524969,0.17405282440134603,0.0013574912966851235,0.001729339112859199,2.0814589431654316,2.6880246022318546,0.0028215742554515244,0.004637718498429073,1.3085667119198773e-05,0.9999869143328808
253,11,60.20629815197702,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,1.3926767392155934,0.3280890519129727,0.003347042952678082,0.001956130528687787,4.04340484566669,5.221708426017088,0.013442284287417927,0.010162354022436142,0.0001366052517989717,0.9998633947482011
253,31,52.04782177376918,1,3,14.89,11.53,0.001512760101333253,0.002071964229127699,0.848949142165538,0.18306787663613355,1.3926767392155934,0.3280890519129727,0.003347042952678082,0.001956130528687787,3.495488366270596,4.514121576215888,0.011631376096711216,0.008791339211649882,0.00010225537276446447,0.9998977446272356
253,51,36.20911811232581,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,2.431774218423493,2.6821568972093193,0.008106218727401613,0.005997409222679823,4.861631095677833e-05,0.9999513836890432
253,71,57.19324236092296,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,3.8410505279330396,4.236536471179479,0.012773873672225305,0.009456587196652197,0.0001207972502204184,0.9998792027497796
253,91,51.18970735828495,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,3.4378581167417694,3.791830174687774,0.011440710374755055,0.008468151368270066,9.688166721396356e-05,0.999903118332786
253,111,32.10974931541395,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,2.156464023869305,2.3784999492899224,0.0071917921132483706,0.0053202298465292045,3.826198705093732e-05,0.9999617380129491
253,131,35.57338683031903,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,2.3890790349441926,2.635065691134743,0.007964464385969774,0.005892422263962067,4.6929987268421276e-05,0.9999530700127316
253,151,54.10473410883696,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,3.633628885751307,4.007758082136071,0.01208825480979544,0.00894821121330714,0.00010816825723832553,0.9998918317427616
253,171,10.60510472593611,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,0.7122300017418476,0.7855633130323044,0.0023810252597543146,0.0017602881357070492,4.191290515564315e-06,0.9999958087094845
253,191,30.99292366373328,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,1.3926767392155934,0.32137173556143195,0.003347042952678082,0.002242771822708621,2.0814589431654316,2.295772123239502,0.0069425210637010645,0.005135660200861968,3.565442912049545e-05,0.9999643455708795
254,11,60.20629815197702,1,4,14.89,13.5,0.001512760101333253,0.002388379573547085,1.4397725609322833,0.05616030311880285,-0.4054010093994939,-0.23999516114866556,0.0007942278107715948,0.001431351359069514,4.04340484566669,4.4597257890353355,0.003206233598582426,0.0063631037339515,2.040159698306059e-05,0.999979598403017
254,31,52.04782177376918,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,3.495488366270596,4.8963143719444195,0.002772363954173784,0.008522420240436543,2.362725067690735e-05,0.999976372749323
254,51,36.20911811232581,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,2.431774218423493,3.406314027500076,0.0019295187943694275,0.005936674351395076,1.145492473706773e-05,0.9999885450752629
254,71,57.19324236092296,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,3.8410505279330396,5.380361463868575,0.003046020589003528,0.009360987046858862,2.8513759278127425e-05,0.9999714862407219
254,91,51.18970735828495,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,3.4378581167417694,4.815588650826429,0.002726718258013992,0.008382501350758704,2.285671948094071e-05,0.999977143280519
254,111,32.10974931541395,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,2.156464023869305,3.020672560245903,0.0017112578264465927,0.005266334489930018,9.012056112578367e-06,0.9999909879438874
254,131,35.57338683031903,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,2.3890790349441926,3.3465086387882437,0.0018956739478406062,0.0058327474576807216,1.1056987399858873e-05,0.9999889430126001
254,151,54.10473410883696,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,3.633628885751307,5.089815061979017,0.002881768824721365,0.00885772741444097,2.5525922720815767e-05,0.9999744740772791
254,171,10.60510472593611,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,0.7122300017418476,0.9976580174916377,0.0005655129123121091,0.0017424243675249168,9.853634785626003e-07,0.9999990146365214
254,191,30.99292366373328,1,5,14.89,10.63,0.001512760101333253,0.001709914088673922,0.5222126575031668,0.35189398947555517,-0.4054010093994939,0.4275636300203858,0.0007942278107715948,0.0017480380290169513,2.0814589431654316,2.9156089994104684,0.0016517868755915068,0.005083629802501832,8.397072988138368e-06,0.9999916029270118
255,11,60.20629815197702,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,4.04340484566669,5.0764163703184675,0.013332005534758728,0.00906301811829084,0.00012082820771467211,0.9998791717922854
255,31,52.04782177376918,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,3.495488366270596,4.388517856135682,0.01153586680098636,0.007839728111913514,9.043805925498258e-05,0.999909561940745
255,51,36.20911811232581,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,2.431774218423493,3.0530453720342168,0.008039537917921516,0.00546054391026459,4.39002498190476e-05,0.999956099750181
255,71,57.19324236092296,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,3.8410505279330396,4.822364448644432,0.012669043194185502,0.008611413309433262,0.00010909836718019393,0.9998909016328198
255,91,51.18970735828495,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,3.4378581167417694,4.316164195470907,0.011346757698373528,0.007710973849939658,8.749455189375978e-05,0.9999125054481063
255,111,32.10974931541395,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,2.156464023869305,2.7073987618392876,0.007132606197754959,0.0048438352734913375,3.45491694926084e-05,0.9999654508305074
255,131,35.57338683031903,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,2.3890790349441926,2.999442397160121,0.007898944982251913,0.005364929603635945,4.2377283772774895e-05,0.9999576227162272
255,151,54.10473410883696,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,3.633628885751307,4.561950599396034,0.01198901672394772,0.008148285876808018,9.768993564855834e-05,0.9999023100643515
255,171,10.60510472593611,1,6,14.89,11.86,0.001512760101333253,0.003821883416475691,1.3441620986649503,0.06799478979999132,1.3823099030477544,-0.5457475134305068,0.0033193991459033825,0.0017934575184808215,0.7122300017418476,0.8941909549693179,0.002361383197251463,0.0016024082618702436,3.7838999447173155e-06,0.9999962161000553
255,191,30.99292366373328,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,1.3823099030477544,-0.16901882497026147,0.0033193991459033825,0.00014047756494796237,2.0814589431654316,0.771928360242423,0.006885379439769247,0.00010843273710688456,7.466005386736468e-07,0.9999992533994613
256,11,60.20629815197702,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,4.04340484566669,1.499534200547373,0.000722097651676814,0.00011816660328334702,8.532782673753058e-08,0.9999999146721733
256,31,52.04782177376918,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,3.495488366270596,1.2963342907539024,0.0006242776972138277,0.00010215482000314614,6.377297579085714e-08,0.9999999362270242
256,51,36.20911811232581,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,2.431774218423493,0.9018460301949144,0.00043434464358659084,7.10691305372805e-05,3.0868496173223996e-08,0.9999999691315038
256,71,57.19324236092296,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,3.8410505279330396,1.424489224431456,0.000685972293356024,0.00011225322553003383,7.700260255344829e-08,0.9999999229973975
256,91,51.18970735828495,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,3.4378581167417694,1.2749615780394756,0.0006139883674832198,0.00010047067421444776,6.168782524086722e-08,0.9999999383121747
256,111,32.10974931541395,1,7,14.89,40.15,0.001512760101333253,0.000221464621839621,0.989629775327275,0.13817150844591128,-2.2703209058436147,-0.8915784696285856,0.00017865104221133013,7.880686246657474e-05,2.156464023869305,0.799744690296736,0.0003851803443521953,6.302338375969223e-05,2.4275368658798806e-08,0.9999999757246314
