Alpha,Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,Best_Backup,Second_Backup,Best_Marginal,Second_Marginal,Marginal_Ratio,Best_Rho,Second_Rho,Best_Amplification,Second_Amplification,Required_Amplification_Ratio,Observed_Amplification_Ratio,Reversal_Margin,Actual_Reversal
0.6666666666666666,H2,0.2,18,6,8,7,0.0003447175881590488,0.00041703541287544445,1.2097886130574487,0.3540107070824934,0.3499394055117266,1.0143496877260458,1.0140102324081757,1.2097886130574487,1.0003347651798977,0.8268674001252112,False
0.6666666666666666,H2,0.2,18,7,8,1,0.0003447175881590488,0.0023582417573725823,6.841083363244339,0.12671319237019502,0.13817150844591128,1.0052449083424133,1.0055481259479195,6.841083363244339,0.9996984554019029,0.14613159967806655,False
0.6666666666666666,H2,0.2,18,8,7,1,0.00041703541287544445,0.0023582417573725823,5.6547757925702005,0.12671319237019502,0.025396350832529932,1.0052449083424133,1.0009868179630743,5.6547757925702005,1.0042538925617461,0.17759393641764426,False
0.6666666666666666,H2,0.2,19,1,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.025396350832529932,0.13817150844591128,1.0009846429919511,1.0055348202094019,1.2097134494460375,0.9954748685714303,0.8229013813372802,False
0.6666666666666666,H2,0.2,19,2,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.1712773597674974,0.15181352681030647,1.0067104142364114,1.0060522537182486,1.2097134494460375,1.0006542011269597,0.8271828353939422,False
0.6666666666666666,H2,0.2,19,3,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.02802898486305948,0.2198676965397751,1.0011846481661295,1.0086313414639394,1.2097134494460375,0.9926170316232672,0.8205389731574986,False
0.6666666666666666,H2,0.2,19,4,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.09898217615586608,0.3447276787973151,1.003783038780678,1.0138602595829633,1.2097134494460375,0.9900605426566079,0.8184256718894751,False
0.6666666666666666,H2,0.2,19,5,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.07217003908143543,0.3245189745730765,1.0031215765688382,1.0129086473052589,1.2097134494460375,0.9903376570409798,0.8186547462909367,False
0.6666666666666666,H2,0.2,19,6,8,7,0.0009139651832142266,0.0011056359744596618,1.2097134494460375,0.3540107070824934,0.3499394055117266,1.014273654913584,1.0139357022935225,1.2097134494460375,1.0003333077425887,0.8269175714303829,False
0.6666666666666666,H2,0.2,19,7,8,1,0.0009139651832142266,0.006241691822338894,6.829244633135973,0.12671319237019502,0.13817150844591128,1.005241468476105,1.0055348202094019,6.829244633135973,0.9997082629786647,0.14638635993913737,False
0.6666666666666666,H2,0.2,19,8,7,1,0.0011056359744596618,0.006241691822338894,5.64534075095493,0.12671319237019502,0.025396350832529932,1.005241468476105,1.0009846429919511,5.64534075095493,1.0042526381537986,0.17789052644588824,False
0.6666666666666666,H2,0.2,20,1,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.025396350832529932,0.13817150844591128,1.0009853977587515,1.00553943710619,1.2097395445663006,0.9954710484945827,0.8228804728801896,False
0.6666666666666666,H2,0.2,20,2,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.1712773597674974,0.15181352681030647,1.0067213247652296,1.0060622816616978,1.2097395445663006,1.0006550718733271,0.8271657121302656,False
0.6666666666666666,H2,0.2,20,3,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.02802898486305948,0.2198676965397751,1.0011861128144404,1.008642087254927,1.2097395445663006,0.9926079086578882,0.8205137321635166,False
0.6666666666666666,H2,0.2,20,4,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.09898217615586608,0.3447276787973151,1.0037873926585366,1.0138767834755658,1.2097395445663006,0.9900487012016955,0.818398229311942,False
0.6666666666666666,H2,0.2,20,5,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.07217003908143543,0.3245189745730765,1.0031251824467484,1.0129241764440953,1.2097395445663006,0.9903260340455625,0.8186274793559805,False
0.6666666666666666,H2,0.2,20,6,8,7,0.0007163530727750253,0.0008666006400075291,1.2097395445663006,0.3540107070824934,0.3499394055117266,1.014300017353871,1.0139615437014398,1.2097395445663006,1.0003338131061614,0.8269001518544122,False
0.6666666666666666,H2,0.2,20,7,8,1,0.0007163530727750253,0.0048950924614782915,6.833351663468919,0.12671319237019502,0.13817150844591128,1.0052426626157236,1.00553943710619,6.833351663468919,0.9997048604166928,0.14629787981805656,False
0.6666666666666666,H2,0.2,20,8,7,1,0.0008666006400075291,0.0048950924614782915,5.648613946829952,0.12671319237019502,0.025396350832529932,1.0052426626157236,1.0009853977587515,5.648613946829952,1.0042530738874955,0.1777875215655498,False
0.6666666666666666,H2,0.2,21,1,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.025396350832529932,0.13817150844591128,1.0009853233936339,1.0055389821917786,1.2097369740311936,0.9954714248986956,0.8228825325405213,False
0.6666666666666666,H2,0.2,21,2,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.1712773597674974,0.15181352681030647,1.0067202494285183,1.0060612932942747,1.2097369740311936,1.0006549860715601,0.8271673988247943,False
0.6666666666666666,H2,0.2,21,3,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.02802898486305948,0.2198676965397751,1.0011859684796818,1.0086410282935765,1.2097369740311936,0.9926088076879965,0.8205162188110501,False
0.6666666666666666,H2,0.2,21,4,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.09898217615586608,0.3447276787973151,1.0037869636142696,1.0138751551242369,1.2097369740311936,0.990049868113465,0.8184009329022427,False
0.6666666666666666,H2,0.2,21,5,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.07217003908143543,0.3245189745730765,1.003124827113109,1.012922646114769,1.2097369740311936,0.9903271794354277,0.818630165642843,False
0.6666666666666666,H2,0.2,21,6,8,7,0.0007358199657202684,0.0008901486187621741,1.2097369740311936,0.3540107070824934,0.3499394055117266,1.014297418859923,1.0139589965641245,1.2097369740311936,1.0003337632951088,0.8269018677355188,False
0.6666666666666666,H2,0.2,21,7,8,1,0.0007358199657202684,0.005027818789078197,6.832946948044065,0.12671319237019502,0.13817150844591128,1.0052425449804352,1.0055389821917786,6.832946948044065,0.9997051957044,0.14630659411025665,False
0.6666666666666666,H2,0.2,21,8,7,1,0.0008901486187621741,0.005027818789078197,5.648291401125577,0.12671319237019502,0.025396350832529932,1.0052425449804352,1.0009853233936339,5.648291401125577,1.0042530309758868,0.17779766652544907,False
0.6666666666666666,H2,0.2,22,1,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.025396350832529932,0.13817150844591128,1.0009847357882231,1.0055353878134468,1.2097166584245187,0.9954743989317779,0.822898810229033,False
0.6666666666666666,H2,0.2,22,2,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.1712773597674974,0.15181352681030647,1.0067117552251736,1.0060534862086625,1.2097166584245187,1.0006543081710215,0.8271807296381529,False
0.6666666666666666,H2,0.2,22,3,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.02802898486305948,0.2198676965397751,1.0011848282074416,1.0086326623737651,1.2097166584245187,0.9926159101879614,0.8205358695156767,False
0.6666666666666666,H2,0.2,22,4,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.09898217615586608,0.3447276787973151,1.0037835739934389,1.0138622907842345,1.2097166584245187,0.9900590870353807,0.8184222976021425,False
0.6666666666666666,H2,0.2,22,5,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.07217003908143543,0.3245189745730765,1.0031220198321393,1.012910556218706,1.2097166584245187,0.9903362282814899,0.8186513936009279,False
0.6666666666666666,H2,0.2,22,6,8,7,0.0008896653819358356,0.0010762430329513922,1.2097166584245187,0.3540107070824934,0.3499394055117266,1.0142768947904603,1.0139388781362229,1.2097166584245187,1.0003333698524894,0.826915429233883,False
0.6666666666666666,H2,0.2,22,7,8,1,0.0008896653819358356,0.0060761917028142225,6.829749506036697,0.12671319237019502,0.13817150844591128,1.0052416153162576,1.0055353878134468,6.829749506036697,0.9997078446957217,0.14637547743326418,False
0.6666666666666666,H2,0.2,22,8,7,1,0.0010762430329513922,0.0060761917028142225,5.645743123791863,0.12671319237019502,0.025396350832529932,1.0052416153162576,1.0009847357882231,5.645743123791863,1.0042526917502717,0.17787785765849423,False
0.6666666666666666,H2,0.2,23,1,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.025396350832529932,0.13817150844591128,1.0009849110449627,1.0055364598232592,1.2097227184527368,0.9954735119409827,0.8228939547520577,False
0.6666666666666666,H2,0.2,23,2,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.1712773597674974,0.15181352681030647,1.0067142881680313,1.006055814229735,1.2097227184527368,1.0006545103452342,0.8271767530538687,False
0.6666666666666666,H2,0.2,23,3,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.02802898486305948,0.2198676965397751,1.0011851682617916,1.0086351572612693,1.2097227184527368,0.9926137920675832,0.8205300081800224,False
0.6666666666666666,H2,0.2,23,4,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.09898217615586608,0.3447276787973151,1.0037845848697158,1.0138661272241534,1.2097227184527368,0.9900563377316494,0.8184159250955907,False
0.6666666666666666,H2,0.2,23,5,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.07217003908143543,0.3245189745730765,1.0031228570396256,1.0129141616928061,1.2097227184527368,0.9903335297071796,0.8186450618814854,False
0.6666666666666666,H2,0.2,23,6,8,7,0.0008437753890888098,0.0010207342574520308,1.2097227184527368,0.3540107070824934,0.3499394055117266,1.01428301467909,1.0139448770694965,1.2097227184527368,1.000333487171976,0.8269113838346572,False
0.6666666666666666,H2,0.2,23,7,8,1,0.0008437753890888098,0.005763579144669229,6.830703074775976,0.12671319237019502,0.13817150844591128,1.0052418926226436,1.0055364598232592,6.830703074775976,0.9997070546793824,0.14635492770444708,False
0.6666666666666666,H2,0.2,23,8,7,1,0.0010207342574520308,0.005763579144669229,5.646503095777686,0.12671319237019502,0.025396350832529932,1.0052418926226436,1.0009849110449627,5.646503095777686,1.0042527929549276,0.1778539347133065,False
0.6666666666666666,H2,0.2,24,1,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.025396350832529932,0.13817150844591128,1.0009841730181968,1.0055319456618683,1.2096971944735133,0.9954772469802756,0.8229144049668803,False
0.6666666666666666,H2,0.2,24,2,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.1712773597674974,0.15181352681030647,1.006703624537991,1.00604601346261,1.2096971944735133,1.0006536590440012,0.8271935023206427,False
0.6666666666666666,H2,0.2,24,3,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.02802898486305948,0.2198676965397751,1.0011837364741953,1.0086246527028038,1.2096971944735133,0.9926227103326604,0.8205546932467439,False
0.6666666666666666,H2,0.2,24,4,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.09898217615586608,0.3447276787973151,1.0037803285134976,1.0138499739641513,1.2096971944735133,0.9900679136862021,0.8184427625436473,False
0.6666666666666666,H2,0.2,24,5,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.07217003908143543,0.3245189745730765,1.003119331922723,1.0128989809616231,1.2096971944735133,0.9903448920151785,0.8186717275526114,False
0.6666666666666666,H2,0.2,24,6,8,7,0.0010370505890559178,0.0012545171881080482,1.2096971944735133,0.3540107070824934,0.3499394055117266,1.0142572519298552,1.0139196235074701,1.2096971944735133,1.0003329932812792,0.826928422956826,False
0.6666666666666666,H2,0.2,24,7,8,1,0.0010370505890559178,0.007079620795340016,6.826687984223576,0.12671319237019502,0.13817150844591128,1.005240724688155,1.0055319456618683,6.826687984223576,0.9997103811818513,0.14644149307719562,False
0.6666666666666666,H2,0.2,24,8,7,1,0.0012545171881080482,0.007079620795340016,5.643303146780216,0.12671319237019502,0.025396350832529932,1.005240724688155,1.0009841730181968,5.643303146780216,1.0042523666054817,0.17795470852535317,False
0.6666666666666666,H2,0.2,25,1,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.025396350832529932,0.13817150844591128,1.0009857429725053,1.0055415489545427,1.209751475804295,0.9954693011076727,0.8228709127598639,False
0.6666666666666666,H2,0.2,25,2,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.1712773597674974,0.15181352681030647,1.006726317642965,1.006066870785114,1.209751475804295,1.000655470204815,0.8271578834318313,False
0.6666666666666666,H2,0.2,25,3,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.02802898486305948,0.2198676965397751,1.0011867829146195,1.008647003703177,1.209751475804295,0.9926037347444966,0.8205021895795338,False
0.6666666666666666,H2,0.2,25,4,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.09898217615586608,0.3447276787973151,1.0037893845409214,1.013884343371149,1.209751475804295,0.9900432836385833,0.8183856795713844,False
0.6666666666666666,H2,0.2,25,5,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.07217003908143543,0.3245189745730765,1.0031268321186138,1.0129312812739435,1.209751475804295,0.9903207163836436,0.8186150099343632,False
0.6666666666666666,H2,0.2,25,6,8,7,0.0006259943199669954,0.0007572975524251788,1.209751475804295,0.3540107070824934,0.3499394055117266,1.014312083018147,1.0139733709013294,1.209751475804295,1.0003340443906494,0.8268921876913472,False
0.6666666666666666,H2,0.2,25,7,8,1,0.0006259943199669954,0.004278815522563826,6.835230586100876,0.12671319237019502,0.13817150844591128,1.005243208638623,1.0055415489545427,6.835230586100876,0.9997033038403734,0.14625743656303616,False
0.6666666666666666,H2,0.2,25,8,7,1,0.0007572975524251788,0.004278815522563826,5.650111384701159,0.12671319237019502,0.025396350832529932,1.005243208638623,1.0009857429725053,5.650111384701159,1.004253273032116,0.17774043813566912,False
0.6666666666666666,H2,0.2,26,1,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.025396350832529932,0.13817150844591128,1.000985221481101,1.005538358769887,1.2097334510870659,0.9954719407279937,0.8228853553098521,False
0.6666666666666666,H2,0.2,26,2,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.1712773597674974,0.15181352681030647,1.0067187758748155,1.0060599389225522,1.2097334510870659,1.0006548684892163,0.827169710476327,False
0.6666666666666666,H2,0.2,26,3,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.02802898486305948,0.2198676965397751,1.0011857706878968,1.008639577130046,1.2097334510870659,0.9926100396899376,0.8205196266979132,False
0.6666666666666666,H2,0.2,26,4,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.09898217615586608,0.3447276787973151,1.003786375661478,1.0138729236806865,1.2097334510870659,0.9900514672168272,0.8184046380854952,False
0.6666666666666666,H2,0.2,26,5,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.07217003908143543,0.3245189745730765,1.0031243401715728,1.0129205489998394,1.2097334510870659,0.9903287490436052,0.8186338471121025,False
0.6666666666666666,H2,0.2,26,6,8,7,0.0007624992377063332,0.0009224208342817394,1.2097334510870659,0.3540107070824934,0.3499394055117266,1.014293858175287,1.0139555062530334,1.2097334510870659,1.0003336950390493,0.8269042193882875,False
0.6666666666666666,H2,0.2,26,7,8,1,0.0007624992377063332,0.005209693946111519,6.832392333640556,0.12671319237019502,0.13817150844591128,1.005242383761851,1.005538358769887,6.832392333640556,0.9997056551791837,0.14631853768949227,False
0.6666666666666666,H2,0.2,26,8,7,1,0.0009224208342817394,0.005209693946111519,5.6478493898808635,0.12671319237019502,0.025396350832529932,1.005242383761851,1.000985221481101,5.6478493898808635,1.0042529721612181,0.17781157088935792,False
0.6666666666666666,H2,0.2,27,1,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.025396350832529932,0.13817150844591128,1.0009835258410025,1.0055279876120946,1.209674802751116,0.9954805218481445,0.822932344779078,False
0.6666666666666666,H2,0.2,27,2,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.1712773597674974,0.15181352681030647,1.0066942798195977,1.006037425202673,1.209674802751116,1.0006529127053025,0.8272081971365832,False
0.6666666666666666,H2,0.2,27,3,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.02802898486305948,0.2198676965397751,1.0011824814145487,1.0086154449183722,1.209674802751116,0.9926305277781811,0.8205763445850739,False
0.6666666666666666,H2,0.2,27,4,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.09898217615586608,0.3447276787973151,1.003776597321093,1.0138358144054112,1.209674802751116,0.9900780610219243,0.8184663008357524,False
0.6666666666666666,H2,0.2,27,5,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.07217003908143543,0.3245189745730765,1.0031162417388193,1.0128856740093573,1.209674802751116,0.9903548519628409,0.8186951151751823,False
0.6666666666666666,H2,0.2,27,6,8,7,0.0012065924156464119,0.0014595844423980658,1.209674802751116,0.3540107070824934,0.3499394055117266,1.0142346795681427,1.0138974972863042,1.209674802751116,1.0003325605228743,0.8269433720929437,False
0.6666666666666666,H2,0.2,27,7,8,1,0.0012065924156464119,0.008232783026224499,6.823168221071506,0.12671319237019502,0.13817150844591128,1.0052397001683289,1.0055279876120946,6.823168221071506,0.99971329744441,0.1465174630103749,False
0.6666666666666666,H2,0.2,27,8,7,1,0.0014595844423980658,0.008232783026224499,5.640497930149361,0.12671319237019502,0.025396350832529932,1.0052397001683289,1.0009835258410025,5.640497930149361,1.004251992382942,0.17804314527181278,False
0.6666666666666666,H2,0.2,28,1,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.025396350832529932,0.13817150844591128,1.0009865018343373,1.0055461916986856,1.2097776944716292,0.9954654595661632,0.822849903841989,False
0.6666666666666666,H2,0.2,28,2,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.1712773597674974,0.15181352681030647,1.0067372990000611,1.0060769644201575,1.2097776944716292,1.000656345988683,0.8271406809378479,False
0.6666666666666666,H2,0.2,28,3,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.02802898486305948,0.2198676965397751,1.0011882563999162,1.0086578146636844,1.2097776944716292,0.9925945566918957,0.8204768208471653,False
0.6666666666666666,H2,0.2,28,4,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.09898217615586608,0.3447276787973151,1.003793764305776,1.0139009667360974,1.2097776944716292,0.9900313711477581,0.8183580964270916,False
0.6666666666666666,H2,0.2,28,5,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.07217003908143543,0.3245189745730765,1.0031304594210193,1.0129469041039605,1.2097776944716292,0.9903090234609832,0.8185876033145916,False
0.6666666666666666,H2,0.2,28,6,8,7,0.0004274187145034419,0.0005170816270060014,1.2097776944716292,0.3540107070824934,0.3499394055117266,1.0143386239994414,1.0139993873375295,1.2097776944716292,1.000334553123156,0.826874687551627,False
0.6666666666666666,H2,0.2,28,7,8,1,0.0004274187145034419,0.0029232712772202098,6.8393619138000314,0.12671319237019502,0.13817150844591128,1.0052444085953836,1.0055461916986856,6.8393619138000314,0.9996998814119198,0.1461685891186411,False
0.6666666666666666,H2,0.2,28,8,7,1,0.0005170816270060014,0.0029232712772202098,5.6534038816008465,0.12671319237019502,0.025396350832529932,1.0052444085953836,1.0009865018343373,5.6534038816008465,1.0042537104678668,0.17763700091129828,False
0.6666666666666666,H2,0.2,29,1,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.025396350832529932,0.13817150844591128,1.000985798315637,1.0055418875272446,1.2097533883282612,0.9954690209645949,0.8228693802959441,False
0.6666666666666666,H2,0.2,29,2,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.1712773597674974,0.15181352681030647,1.0067271182330584,1.0060676066424998,1.2097533883282612,1.000655534067695,0.827156628550952,False
0.6666666666666666,H2,0.2,29,3,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.02802898486305948,0.2198676965397751,1.0011868903538972,1.0086477919772843,1.2097533883282612,0.9926030655272032,0.82050033924589,False
0.6666666666666666,H2,0.2,29,4,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.09898217615586608,0.3447276787973151,1.0037897039006505,1.0138855554701043,1.2097533883282612,0.9900424150290091,0.8183836677631735,False
0.6666666666666666,H2,0.2,29,5,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.07217003908143543,0.3245189745730765,1.00312709661132,1.0129324204136965,1.2097533883282612,0.9903198637887689,0.8186130110015861,False
0.6666666666666666,H2,0.2,29,6,8,7,0.0006115098470496436,0.0007397761094644032,1.2097533883282612,0.3540107070824934,0.3499394055117266,1.0143140178023413,1.0139752674468843,1.2097533883282612,1.0003340814774604,0.826890911097018,False
0.6666666666666666,H2,0.2,29,7,8,1,0.0006115098470496436,0.004179995025891274,6.835531833311482,0.12671319237019502,0.13817150844591128,1.0052432961658135,1.0055418875272446,6.835531833311482,0.9997030542783599,0.14625095437439467,False
0.6666666666666666,H2,0.2,29,8,7,1,0.0007397761094644032,0.004179995025891274,5.6503514677130955,0.12671319237019502,0.025396350832529932,1.0052432961658135,1.000985798315637,5.6503514677130955,1.0042533049493216,0.17773289160643663,False
0.6666666666666666,H2,0.2,30,1,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.025396350832529932,0.13817150844591128,1.0009874214698782,1.0055518187988972,1.2098094512585802,0.9954608034676213,0.8228244558942988,False
0.6666666666666666,H2,0.2,30,2,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.1712773597674974,0.15181352681030647,1.006750617613688,1.0060892069176566,1.2098094512585802,1.0006574076050947,0.8271198464883028,False
0.6666666666666666,H2,0.2,30,3,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.02802898486305948,0.2198676965397751,1.0011900428812845,1.0086709223855135,1.2098094512585802,0.9925834290072162,0.8204460859308208,False
0.6666666666666666,H2,0.2,30,4,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.09898217615586608,0.3447276787973151,1.0037990740633562,1.0139211210126136,1.2098094512585802,0.9900169285958376,0.8183246771348252,False
0.6666666666666666,H2,0.2,30,5,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.07217003908143543,0.3245189745730765,1.0031348569253669,1.0129658455163666,1.2098094512585802,0.99029484692449,0.8185543978799915,False
0.6666666666666666,H2,0.2,30,6,8,7,0.0001868726362969754,0.00022608028157368806,1.2098094512585802,0.3540107070824934,0.3499394055117266,1.0143708207516793,1.0140309477797111,1.2098094512585802,1.0003351702161678,0.8268534926516786,False
0.6666666666666666,H2,0.2,30,7,8,1,0.0001868726362969754,0.0012790255353025343,6.844370372502931,0.12671319237019502,0.13817150844591128,1.005245862167453,1.0055518187988972,6.844370372502931,0.9996957326059936,0.14606102215365838,False
0.6666666666666666,H2,0.2,30,8,7,1,0.00022608028157368806,0.0012790255353025343,5.657395357080939,0.12671319237019502,0.025396350832529932,1.005245862167453,1.0009874214698782,5.657395357080939,1.0042542399696908,0.17751176585400572,False
0.6666666666666666,H2,0.2,31,1,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.025396350832529932,0.13817150844591128,1.0009849194318967,1.0055365111251633,1.2097230084395452,0.9954734694932424,0.8228937224045453,False
0.6666666666666666,H2,0.2,31,2,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.1712773597674974,0.15181352681030647,1.0067144093930587,1.006055925647882,1.2097230084395452,1.0006545200205967,0.82717656276652,False
0.6666666666666666,H2,0.2,31,3,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.02802898486305948,0.2198676965397751,1.0011851845359572,1.0086352766607627,1.2097230084395452,0.9926136906995062,0.8205297276935369,False
0.6666666666666666,H2,0.2,31,4,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.09898217615586608,0.3447276787973151,1.0037846332474183,1.0138663108265327,1.2097230084395452,0.9900562061571061,0.8184156201461413,False
0.6666666666666666,H2,0.2,31,5,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.07217003908143543,0.3245189745730765,1.003122897106013,1.0129143342419324,1.2097230084395452,0.9903334005602288,0.8186447588838431,False
0.6666666666666666,H2,0.2,31,6,8,7,0.0008415794177170236,0.0010180779850414384,1.2097230084395452,0.3540107070824934,0.3499394055117266,1.014283307579869,1.0139451641813102,1.2097230084395452,1.0003334927868923,0.826911190254412,False
0.6666666666666666,H2,0.2,31,7,8,1,0.0008415794177170236,0.005748617521752704,6.830748709785634,0.12671319237019502,0.13817150844591128,1.0052419058925666,1.0055365111251633,6.830748709785634,0.9997070168717523,0.14635394439845023,False
0.6666666666666666,H2,0.2,31,8,7,1,0.0010180779850414384,0.005748617521752704,5.646539465754895,0.12671319237019502,0.025396350832529932,1.0052419058925666,1.0009849194318967,5.646539465754895,1.0042527977974791,0.1778527899943083,False
0.6666666666666666,H2,0.2,32,1,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.025396350832529932,0.13817150844591128,1.0009864664934718,1.0055459754697893,1.2097764737204681,0.9954656384814355,0.8228508820476935,False
0.6666666666666666,H2,0.2,32,2,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.1712773597674974,0.15181352681030647,1.0067367874108133,1.0060764941782154,1.2097764737204681,1.0006563051978838,0.8271414818644393,False
0.6666666666666666,H2,0.2,32,3,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.02802898486305948,0.2198676965397751,1.0011881877648001,1.0086573110827701,1.2097764737204681,0.9925949842073201,0.8204780021508914,False
0.6666666666666666,H2,0.2,32,4,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.09898217615586608,0.3447276787973151,1.0037935603016543,1.0139001924212365,1.2097764737204681,0.9900319260267156,0.8183593808714396,False
0.6666666666666666,H2,0.2,32,5,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.07217003908143543,0.3245189745730765,1.0031302904659156,1.0129461763907635,1.2097764737204681,0.9903095681156299,0.8185888795391235,False
0.6666666666666666,H2,0.2,32,6,8,7,0.0004366648968485976,0.0005282669191070084,1.2097764737204681,0.3540107070824934,0.3499394055117266,1.014337387419831,1.0139981751969434,1.2097764737204681,1.0003345294214379,0.8268755023356289,False
0.6666666666666666,H2,0.2,32,7,8,1,0.0004366648968485976,0.0029864252370001227,6.839169483402714,0.12671319237019502,0.13817150844591128,1.0052443527224406,1.0055459754697893,6.839169483402714,0.9997000408189116,0.1461727251013419,False
0.6666666666666666,H2,0.2,32,8,7,1,0.0005282669191070084,0.0029864252370001227,5.653250523520246,0.12671319237019502,0.025396350832529932,1.0052443527224406,1.0009864664934718,5.653250523520246,1.0042536901062054,0.17764181614241686,False
0.6666666666666666,H2,0.2,33,1,8,7,0.001116362311812482,0.0013504486631390963,1.2096867198486494,0.025396350832529932,0.13817150844591128,1.0009838702425393,1.005530093876415,1.2096867198486494,0.9954787791419056,0.8229227971242468,False
0.6666666666666666,H2,0.2,33,2,8,7,0.001116362311812482,0.0013504486631390963,1.2096867198486494,0.1712773597674974,0.15181352681030647,1.006699251974817,1.0060419948231678,1.2096867198486494,1.000653309856876,0.8272003762941808,False
0.6666666666666666,H2,0.2,33,3,8,7,0.001116362311812482,0.0013504486631390963,1.2096867198486494,0.02802898486305948,0.2198676965397751,1.0011831492509493,1.008620344500278,1.2096867198486494,0.9926263679987405,0.8205648220416386,False
