Gamma,CPU_Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,CPU_Mean,CPU_Std,CPU_CV,Best_Backup,Second_Backup,Best_Marginal,Second_Marginal,Marginal_Ratio,Best_Rho,Second_Rho,Best_Amplification,Second_Amplification,Observed_Amplification_Ratio,Required_Amplification_Ratio,Reversal_Margin,Actual_Reversal
0.6666666666666666,C2,0.0,63,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0029579269622998917,0.0038993848456696646,1.3182830054186856,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3182830054186856,0.7585624603287674,False
0.6666666666666666,C2,0.0,63,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0029579269622998917,0.0038993848456696646,1.3182830054186856,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3182830054186856,0.7585624603287674,False
0.6666666666666666,C2,0.0,63,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0029579269622998917,0.0038993848456696646,1.3182830054186856,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3182830054186856,0.7585624603287674,False
0.6666666666666666,C2,0.0,63,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0029579269622998917,0.0038993848456696646,1.3182830054186856,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3182830054186856,0.7585624603287674,False
0.6666666666666666,C2,0.0,63,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0029579269622998917,0.0038993848456696646,1.3182830054186856,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3182830054186856,0.7585624603287674,False
0.6666666666666666,C2,0.0,63,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0029579269622998917,0.007741251360837851,2.6171205237666713,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6171205237666713,0.38209933051182426,False
0.6666666666666666,C2,0.0,63,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0038993848456696646,0.007741251360837851,1.9852493834853584,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9852493834853584,0.5037150537955954,False
0.6666666666666666,C2,0.0,64,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0017577293056908433,0.0023176288076889144,1.3185356813391769,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3185356813391769,0.7584170941694542,False
0.6666666666666666,C2,0.0,64,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0017577293056908433,0.004604677365848409,2.619673775103058,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.619673775103058,0.3817269193988324,False
0.6666666666666666,C2,0.0,64,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0023176288076889144,0.004604677365848409,1.9868053721855856,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9868053721855856,0.5033205637550445,False
0.6666666666666666,C2,0.0,65,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0018650866244629177,0.0024591411193326117,1.3185130851714524,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3185130851714524,0.7584300916285297,False
0.6666666666666666,C2,0.0,65,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0018650866244629177,0.004885492458922328,2.6194453355908793,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6194453355908793,0.38176020946603406,False
0.6666666666666666,C2,0.0,65,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0024591411193326117,0.004885492458922328,1.9866661658881153,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9866661658881153,0.5033558315787605,False
0.6666666666666666,C2,0.0,66,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0019054554292581853,0.002512351726107923,1.3185045882107087,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3185045882107087,0.7584349792495307,False
0.6666666666666666,C2,0.0,66,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0019054554292581853,0.00499107266566009,2.6193594397551294,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6193594397551294,0.381772728409311,False
0.6666666666666666,C2,0.0,66,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.002512351726107923,0.00499107266566009,1.986613822337744,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.986613822337744,0.5033690940613973,False
0.6666666666666666,C2,0.0,67,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0021994587599638536,0.0028998603475718096,1.3184427007030888,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3184427007030888,0.7584705800765766,False
0.6666666666666666,C2,0.0,67,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0021994587599638536,0.0057597972374850885,2.618733909600445,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.618733909600445,0.38186392146752157,False
0.6666666666666666,C2,0.0,67,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0028998603475718096,0.0057597972374850885,1.9862326274808508,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9862326274808508,0.5034656999207113,False
0.6666666666666666,C2,0.0,68,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0014584759320789768,0.0019231444115049216,1.3185986612501623,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3185986612501623,0.7583808700760403,False
0.6666666666666666,C2,0.0,68,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0014584759320789768,0.003821659934680636,2.6203105931498447,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6203105931498447,0.38163414772823234,False
0.6666666666666666,C2,0.0,68,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0019231444115049216,0.003821659934680636,1.987193427502444,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.987193427502444,0.503222276281794,False
0.6666666666666666,C2,0.0,69,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023380221377913564,0.0030824800206838915,1.3184135303337192,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3184135303337192,0.7584873615085536,False
0.6666666666666666,C2,0.0,69,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0023380221377913564,0.0061219686398010665,2.618439124611654,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.618439124611654,0.38190691186999126,False
0.6666666666666666,C2,0.0,69,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0030824800206838915,0.0061219686398010665,1.9860529828974598,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9860529828974598,0.5035112399373638,False
0.6666666666666666,C2,0.0,70,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0028432525400122455,0.0037482801630620076,1.3183071536254969,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3183071536254969,0.7585485652944267,False
0.6666666666666666,C2,0.0,70,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0028432525400122455,0.007441828041876541,2.6173644223120927,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6173644223120927,0.38206372466721056,False
0.6666666666666666,C2,0.0,70,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0037482801630620076,0.007441828041876541,1.9853980273975136,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9853980273975136,0.503677341369586,False
0.6666666666666666,C2,0.0,71,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0024463032218196286,0.0032251834995028405,1.3183907337144654,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3183907337144654,0.7585004767005425,False
0.6666666666666666,C2,0.0,71,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0024463032218196286,0.006404932562068934,2.6182087751594287,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6182087751594287,0.38194051195902345,False
0.6666666666666666,C2,0.0,71,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0032251834995028405,0.006404932562068934,1.9859126040599704,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9859126040599704,0.5035468317969355,False
0.6666666666666666,C2,0.0,72,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.002943805556564905,0.003880777590653445,1.3182859791805959,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3182859791805959,0.7585607491794518,False
0.6666666666666666,C2,0.0,72,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.002943805556564905,0.007704382353976606,2.617150557649863,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.617150557649863,0.38209494561825114,False
0.6666666666666666,C2,0.0,72,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.003880777590653445,0.007704382353976606,1.9852676877262998,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9852676877262998,0.5037104095243128,False
0.6666666666666666,C2,0.0,73,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023156813679417435,0.0030530365387903134,1.3184182336380572,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3184182336380572,0.7584846556927458,False
0.6666666666666666,C2,0.0,73,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0023156813679417435,0.006063580752387823,2.6184866520635954,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6184866520635954,0.3818999799796241,False
0.6666666666666666,C2,0.0,73,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.0030530365387903134,0.006063580752387823,1.9860819467265072,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9860819467265072,0.5035038970311454,False
0.6666666666666666,C2,0.0,74,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.00036682683521649465,0.00048378162382080135,1.318828333633994,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.318828333633994,0.7582487989506022,False
0.6666666666666666,C2,0.0,74,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.00036682683521649465,0.0009620526473907639,2.6226343196047193,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.6226343196047193,0.38129600933107555,False
0.6666666666666666,C2,0.0,74,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.00048378162382080135,0.0009620526473907639,1.988609322926908,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.988609322926908,0.5028639806073942,False
0.6666666666666666,C2,0.0,75,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0023420646842805533,0.003087807775423681,1.3184126792690223,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3184126792690223,0.758487851129009,False
0.6666666666666666,C2,0.0,75,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0023420646842805533,0.006132533659908092,2.618430524600098,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.618430524600098,0.3819081662106448,False
0.6666666666666666,C2,0.0,75,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.003087807775423681,0.006132533659908092,1.9860477419345317,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9860477419345317,0.5035125686484954,False
0.6666666666666666,C2,0.0,76,1,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.025396350832529932,0.13817150844591128,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,2,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.1712773597674974,0.15181352681030647,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,3,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.02802898486305948,0.2198676965397751,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,4,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.09898217615586608,0.3447276787973151,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,5,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.07217003908143543,0.3245189745730765,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,6,21.2975,10.751737198135832,0.5048356472889227,8,7,0.0022590390408152657,0.002978385199701466,1.3184301580846496,0.3540107070824934,0.3499394055117266,1.0,1.0,1.0,1.3184301580846496,0.7584777956329145,False
0.6666666666666666,C2,0.0,76,7,21.2975,10.751737198135832,0.5048356472889227,8,1,0.0022590390408152657,0.005915535793819243,2.61860715416604,0.12671319237019502,0.13817150844591128,1.0,1.0,1.0,2.61860715416604,0.3818824058465825,False
0.6666666666666666,C2,0.0,76,8,21.2975,10.751737198135832,0.5048356472889227,7,1,0.002978385199701466,0.005915535793819243,1.9861553819204374,0.12671319237019502,0.025396350832529932,1.0,1.0,1.0,1.9861553819204374,0.503485280710056,False
