Gamma,CPU_Heterogeneity_Scenario,Beta_p,Task_ID,Primary_Server,CPU_Mean,CPU_Std,CPU_CV,Primary_CPU,Primary_Marginal_Failure,Independent_Selected_Backup,Independent_Backup_CPU,Independent_Backup_Marginal_Failure,Independent_Selected_Rho,Independent_Selected_Distance_km,Independent_Actual_Joint_Risk,Correlation_Aware_Selected_Backup,Correlation_Aware_Backup_CPU,Correlation_Aware_Backup_Marginal_Failure,Correlation_Aware_Selected_Rho,Correlation_Aware_Selected_Distance_km,Correlation_Aware_Actual_Joint_Risk,Selection_Changed,Absolute_Risk_Reduction,Relative_Risk_Reduction
0.3333333333333333,C1,0.8,193,7,21.2975,5.375868599067917,0.2524178236444614,27.581666666666663,0.00403140985688167,8,32.98166666666667,0.003372471887507422,0.12671319237019502,1.0329145370926014,1.47580334860497e-05,8,32.98166666666667,0.003372471887507422,0.12671319237019502,1.0329145370926014,1.47580334860497e-05,False,0.0,0.0
0.3333333333333333,C1,0.8,193,8,21.2975,5.375868599067917,0.2524178236444614,32.98166666666667,0.003372471887507422,7,27.581666666666663,0.00403140985688167,0.12671319237019502,1.0329145370926014,1.47580334860497e-05,7,27.581666666666663,0.00403140985688167,0.12671319237019502,1.0329145370926014,1.47580334860497e-05,False,0.0,0.0
0.3333333333333333,C1,0.8,194,1,21.2975,5.375868599067917,0.2524178236444614,19.161666666666665,0.00310505161130623,8,32.98166666666667,0.001793236143886599,0.025396350832529932,1.836574891644758,5.651125357727557e-06,8,32.98166666666667,0.001793236143886599,0.025396350832529932,1.836574891644758,5.651125357727557e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,2,21.2975,5.375868599067917,0.2524178236444614,18.02166666666667,0.003271612673194931,8,32.98166666666667,0.001793236143886599,0.1712773597674974,0.8822355247676016,6.517792220254452e-06,8,32.98166666666667,0.001793236143886599,0.1712773597674974,0.8822355247676016,6.517792220254452e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,3,21.2975,5.375868599067917,0.2524178236444614,18.041666666666664,0.0032726376042556205,8,32.98166666666667,0.001793236143886599,0.02802898486305948,1.78725806527452,5.973131795550816e-06,8,32.98166666666667,0.001793236143886599,0.02802898486305948,1.78725806527452,5.973131795550816e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,4,21.2975,5.375868599067917,0.2524178236444614,18.698333333333334,0.0031591749652372415,8,32.98166666666667,0.001793236143886599,0.09898217615586608,1.1564077419430592,6.013428204513086e-06,8,32.98166666666667,0.001793236143886599,0.09898217615586608,1.1564077419430592,6.013428204513086e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,5,21.2975,5.375868599067917,0.2524178236444614,17.741666666666667,0.0033272535293338338,8,32.98166666666667,0.001793236143886599,0.07217003908143543,1.314365145189487,6.269473270873599e-06,8,32.98166666666667,0.001793236143886599,0.07217003908143543,1.314365145189487,6.269473270873599e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,6,21.2975,5.375868599067917,0.2524178236444614,18.151666666666667,0.0032501866710514275,8,32.98166666666667,0.001793236143886599,0.3540107070824934,0.5192140601550097,7.335789769832673e-06,8,32.98166666666667,0.001793236143886599,0.3540107070824934,0.5192140601550097,7.335789769832673e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,7,21.2975,5.375868599067917,0.2524178236444614,27.581666666666663,0.002144199018972306,8,32.98166666666667,0.001793236143886599,0.12671319237019502,1.0329145370926014,4.174876037278281e-06,8,32.98166666666667,0.001793236143886599,0.12671319237019502,1.0329145370926014,4.174876037278281e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,194,8,21.2975,5.375868599067917,0.2524178236444614,32.98166666666667,0.001793236143886599,7,27.581666666666663,0.002144199018972306,0.12671319237019502,1.0329145370926014,4.174876037278281e-06,7,27.581666666666663,0.002144199018972306,0.12671319237019502,1.0329145370926014,4.174876037278281e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,1,21.2975,5.375868599067917,0.2524178236444614,19.161666666666665,0.0038417636159139897,8,32.98166666666667,0.002219365700935926,0.025396350832529932,1.836574891644758,8.653347401394542e-06,8,32.98166666666667,0.002219365700935926,0.025396350832529932,1.836574891644758,8.653347401394542e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,2,21.2975,5.375868599067917,0.2524178236444614,18.02166666666667,0.004047687316305827,8,32.98166666666667,0.002219365700935926,0.1712773597674974,0.8822355247676016,9.97878196473924e-06,8,32.98166666666667,0.002219365700935926,0.1712773597674974,0.8822355247676016,9.97878196473924e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,3,21.2975,5.375868599067917,0.2524178236444614,18.041666666666664,0.0040489922003844585,8,32.98166666666667,0.002219365700935926,0.02802898486305948,1.78725806527452,9.146100493369321e-06,8,32.98166666666667,0.002219365700935926,0.02802898486305948,1.78725806527452,9.146100493369321e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,4,21.2975,5.375868599067917,0.2524178236444614,18.698333333333334,0.003908729334792806,8,32.98166666666667,0.002219365700935926,0.09898217615586608,1.1564077419430592,9.207582834319114e-06,8,32.98166666666667,0.002219365700935926,0.09898217615586608,1.1564077419430592,9.207582834319114e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,5,21.2975,5.375868599067917,0.2524178236444614,17.741666666666667,0.00411650641625988,8,32.98166666666667,0.002219365700935926,0.07217003908143543,1.314365145189487,9.599306500626062e-06,8,32.98166666666667,0.002219365700935926,0.07217003908143543,1.314365145189487,9.599306500626062e-06,False,0.0,0.0
0.3333333333333333,C1,0.8,195,6,21.2975,5.375868599067917,0.2524178236444614,18.151666666666667,0.004021230090828997,8,32.98166666666667,0.002219365700935926,0.3540107070824934,0.5192140601550097,1.1229255190181788e-05,8,32.98166666666667,0.002219365700935926,0.3540107070824934,0.5192140601550097,1.1229255190181788e-05,False,0.0,0.0
0.3333333333333333,C1,0.8,195,7,21.2975,5.375868599067917,0.2524178236444614,27.581666666666663,0.002653532198595389,8,32.98166666666667,0.002219365700935926,0.12671319237019502,1.0329145370926014,6.3938494970383e-06,8,32.98166666666667,0.002219365700935926,0.12671319237019502,1.0329145370926014,6.3938494970383e-06,False,0.0,0.0
