Beta_p,Task_ID,Server_J,Server_K,Distance_km,Rho_phy,Service_Time_J,Service_Time_K,Marginal_Failure_J_Spatial,Marginal_Failure_K_Spatial,Marginal_Failure_J_Independent,Marginal_Failure_K_Independent,Joint_Failure_Spatial,Joint_Failure_Independent,Joint_Failure_Amplification,Excess_Joint_Failure,Relative_Joint_Underestimation,Reliability_Overestimation,Binary_Failure_Correlation,Absolute_Marginal_Difference_J,Absolute_Marginal_Difference_K,Empirical_Latent_Correlation,Theoretical_Latent_Correlation,Empirical_Hazard_Correlation,Theoretical_Hazard_Correlation
0.5,117,2,6,0.8289911193094304,0.19052302251529626,6.647781075599234,6.42917781931899,0.02076015104360109,0.024202909498085963,0.02082274274468518,0.024263285874600377,0.0005261179331702732,0.0005060462786634491,1.0396636737648515,2.007165450682415e-05,0.03966367376485147,2.007165450679249e-05,0.001079880845949424,6.259170108409082e-05,6.037637651441427e-05,0.19137142217651287,0.19052302251529626,0.1709858731527675,0.17175690488686154
0.5,117,2,7,0.9425511542841537,0.15181352681030647,6.647781075599234,1.899129487848648,0.02076015104360109,0.000421129389286644,0.02082274274468518,0.0004197787439582042,9.077412402247686e-06,8.734304977444858e-06,1.0392827392321262,3.4310742480282797e-07,0.03928273923212622,3.4310742480503365e-07,0.00011441502942106568,6.259170108409082e-05,1.3506453284397799e-06,0.15192651599834628,0.15181352681030647,0.13701021774885747,0.1361948890939235
0.5,117,2,8,0.8822355247676016,0.1712773597674974,6.647781075599234,1.353150824083819,0.02076015104360109,0.0005558198505679368,0.02082274274468518,0.0005556901734940894,1.2021530457274254e-05,1.157990187612731e-05,1.038137506333917,4.416285811469445e-07,0.038137506333917104,4.4162858114926706e-07,0.00014361671488628347,6.259170108409082e-05,1.296770738473717e-07,0.1698816308626508,0.1712773597674974,0.14904554038979845,0.1540330950485802
0.5,117,3,4,0.878706288195088,0.1724905931622923,6.613187245197157,5.6481517731202375,0.013600158090269597,0.013397768807560207,0.013587411385573882,0.013351265239438937,0.00019003808137609216,0.0001814228131165808,1.0474872377487348,8.61526825951135e-06,0.047487237748734756,8.615268259459796e-06,0.0005877209175563562,1.274670469571422e-05,4.6503568121270336e-05,0.1723698024491774,0.1724905931622923,0.15546533106266222,0.15514787519674503
0.5,117,3,5,0.8574841534545671,0.1799694244100487,6.613187245197157,7.1730996177914585,0.013600158090269597,0.01218367296603488,0.013587411385573882,0.012175032168076366,0.0001733191381619891,0.00016544552087677258,1.0475903925563568,7.873617285216524e-06,0.047590392556356775,7.873617285159007e-06,0.0005996351528191264,1.274670469571422e-05,8.640797958514232e-06,0.18288197191683087,0.1799694244100487,0.16589457086991669,0.1620272746933067
0.5,117,3,6,1.2822336742801248,0.07696016346817264,6.613187245197157,6.42917781931899,0.013600158090269597,0.024202909498085963,0.013587411385573882,0.024263285874600377,0.0003353184962869669,0.00032966209271303646,1.0171581862123718,5.656403573930447e-06,0.01715818621237175,5.656403573972568e-06,0.0003457985367785523,1.274670469571422e-05,6.037637651441427e-05,0.07610017267271235,0.07696016346817264,0.06791409991728771,0.06839642541622275
0.5,117,3,7,0.7573646464477674,0.2198676965397751,6.613187245197157,1.899129487848648,0.013600158090269597,0.000421129389286644,0.013587411385573882,0.0004197787439582042,6.038653214691617e-06,5.708497551734896e-06,1.057835824569353,3.301556629567213e-07,0.0578358245693531,3.301556629198288e-07,0.0001309671581809591,1.274670469571422e-05,1.3506453284397799e-06,0.2176397948861664,0.2198676965397751,0.19445110205916402,0.19894581941850473
0.5,117,3,8,1.78725806527452,0.02802898486305948,6.613187245197157,1.353150824083819,0.013600158090269597,0.0005558198505679368,0.013587411385573882,0.0005556901734940894,7.613766431860208e-06,7.562437787283902e-06,1.0067873146226227,5.1328644576305946e-08,0.00678731462262272,5.1328644556924985e-08,1.9974666154808387e-05,1.274670469571422e-05,1.296770738473717e-07,0.03011370433827461,0.02802898486305948,0.02569576988215767,0.0247578350293917
0.5,117,4,5,1.0838445765538174,0.11444176899201255,5.6481517731202375,7.1730996177914585,0.013397768807560207,0.01218367296603488,0.013351265239438937,0.012175032168076366,0.0001678452547826261,0.00016242781060877027,1.0333529347810055,5.417444173855837e-06,0.03335293478100554,5.417444173816399e-06,0.0003655960112410581,4.6503568121270336e-05,8.640797958514232e-06,0.11580492741275254,0.11444176899201255,0.10209578212772451,0.10218681335942893
0.5,117,4,6,0.7963105702239037,0.20339179397623902,5.6481517731202375,6.42917781931899,0.013397768807560207,0.024202909498085963,0.013351265239438937,0.024263285874600377,0.000340473257325511,0.00032416293192390937,1.0503152081726301,1.6310325401601617e-05,0.05031520817263013,1.6310325401613923e-05,0.0009173516912679224,4.6503568121270336e-05,6.037637651441427e-05,0.2027625714227629,0.20339179397623902,0.18205905410864687,0.1836557403028136
0.5,117,4,7,0.5325002552302455,0.3447276787973151,5.6481517731202375,1.899129487848648,0.013397768807560207,0.000421129389286644,0.013351265239438937,0.0004197787439582042,6.144107327958749e-06,5.607638672150986e-06,1.0956674791605259,5.36468655807763e-07,0.09566747916052587,5.364686557207676e-07,0.00021277713830316573,4.6503568121270336e-05,1.3506453284397799e-06,0.3466890355543499,0.3447276787973151,0.31929955334191734,0.316889258112397
0.5,117,4,8,1.1564077419430592,0.09898217615586608,5.6481517731202375,1.353150824083819,0.013397768807560207,0.0005558198505679368,0.013351265239438937,0.0005556901734940894,7.621913309637039e-06,7.414597210863887e-06,1.0279605341837574,2.0731609877315162e-07,0.027960534183757435,2.073160987325906e-07,6.464275106259922e-05,4.6503568121270336e-05,1.296770738473717e-07,0.09571089135001869,0.09898217615586608,0.0840402728818254,0.08821131736344151
0.5,117,5,6,0.8263780820651767,0.19152131632955052,7.1730996177914585,6.42917781931899,0.01218367296603488,0.024202909498085963,0.012175032168076366,0.024263285874600377,0.0003089457283711087,0.00029496467844902655,1.0473990648493807,1.3981049922082134e-05,0.04739906484938072,1.3981049922118238e-05,0.0008342786783171651,8.640797958514232e-06,6.037637651441427e-05,0.19484497015945473,0.19152131632955052,0.1728639543766308,0.17267858698607402
0.5,117,5,7,0.5627056356434252,0.3245189745730765,7.1730996177914585,1.899129487848648,0.01218367296603488,0.000421129389286644,0.012175032168076366,0.0004197787439582042,5.555610348690937e-06,5.114334767491065e-06,1.0862821073045144,4.412755811998724e-07,0.08628210730451435,4.412755811866731e-07,0.00018868896407895808,8.640797958514232e-06,1.3506453284397799e-06,0.3243505498030459,0.3245189745730765,0.2959551650645253,0.29754941269102875
0.5,117,5,8,1.314365145189487,0.07217003908143543,7.1730996177914585,1.353150824083819,0.01218367296603488,0.0005558198505679368,0.012175032168076366,0.0005556901734940894,6.903527477978161e-06,6.762162882600107e-06,1.0209052336999753,1.4136459537805413e-07,0.020905233699975323,1.413645953629583e-07,5.089592402732198e-05,8.640797958514232e-06,1.296770738473717e-07,0.07919871655927567,0.07217003908143543,0.06914212982556578,0.06410080969650793
0.5,117,6,7,0.5249976332981291,0.3499394055117266,6.42917781931899,1.899129487848648,0.024202909498085963,0.000421129389286644,0.024263285874600377,0.0004197787439582042,1.1096664050533018e-05,1.0188350122610217e-05,1.0891522098270898,9.083139279228014e-07,0.08915220982708982,9.083139279608687e-07,0.00028674129442045196,6.037637651441427e-05,1.3506453284397799e-06,0.3509559022274131,0.3499394055117266,0.31941700219102287,0.32189277913224174
0.5,117,6,8,0.5192140601550097,0.3540107070824934,6.42917781931899,1.353150824083819,0.024202909498085963,0.0005558198505679368,0.024263285874600377,0.0005556901734940894,1.4690468540343e-05,1.3488752210236494e-05,1.0890902517428214,1.2017163301065064e-06,0.08909025174282137,1.2017163301125677e-06,0.0003417941752381088,6.037637651441427e-05,1.296770738473717e-07,0.35662247013872816,0.3540107070824934,0.33025144046427657,0.32580597242718434
0.5,117,7,8,1.0329145370926014,0.12671319237019502,1.899129487848648,1.353150824083819,0.000421129389286644,0.0005558198505679368,0.0004197787439582042,0.0005556901734940894,2.418055271537532e-07,2.3318069307787706e-07,1.0369877709943836,8.624834075876146e-09,0.03698777099438355,8.624834069159704e-09,1.599229673220598e-05,1.3506453284397799e-06,1.296770738473717e-07,0.13078637806084992,0.12671319237019502,0.11670609427040779,0.1133187172208329
0.5,118,1,2,1.9313933954397549,0.021009369147363816,4.880104768786919,6.335201395574299,0.007386763111652582,0.019796466693192624,0.007327642435744647,0.019856187452391306,0.0001469444897565206,0.0001454940401757278,1.0099691339868009,1.4504495807928224e-06,0.009969133986800882,1.450449580775448e-06,5.974827715881861e-05,5.91206759079357e-05,5.9720759198682305e-05,0.019303665551603847,0.021009369147363816,0.017428506548374138,0.01854115761620333
0.5,118,1,3,0.848949142165538,0.18306787663613355,4.880104768786919,6.302234172353619,0.007386763111652582,0.012966005010181051,0.007327642435744647,0.012953863759448516,0.00010022322941775662,9.481752329723212e-05,1.0570116781428556,5.405706120524499e-06,0.05701167814285557,5.405706120509279e-06,0.00045901238506373254,5.91206759079357e-05,1.2141250732535663e-05,0.18265252158023934,0.18306787663613355,0.16601200958794285,0.16488115500420394
0.5,118,1,4,1.4397725609322833,0.05616030311880285,4.880104768786919,5.382574815350905,0.007386763111652582,0.01277296845644145,0.007327642435744647,0.012728624085676663,9.554717777667471e-05,9.325111788680255e-05,1.024622330990813,2.2960598898721615e-06,0.024622330990812902,2.2960598898835727e-06,0.00012441229547106213,5.91206759079357e-05,4.434437076478691e-05,0.05245971184276063,0.05616030311880285,0.045403132776331866,0.04978111009987058
0.5,118,1,5,0.5222126575031668,0.35189398947555517,4.880104768786919,6.83581937979654,0.007386763111652582,0.01161507032842138,0.007327642435744647,0.01160683492441965,9.353943317660543e-05,8.510526547033844e-05,1.0991027718397346,8.434167706266986e-06,0.0991027718397346,8.434167706239393e-06,0.0008438067693857361,5.91206759079357e-05,8.235404001730173e-06,0.351762826067618,0.35189398947555517,0.3223958798463449,0.32377096009833106
0.5,118,1,6,1.3441620986649503,0.06799478979999132,4.880104768786919,6.1268768977434425,0.007386763111652582,0.0230818099335989,0.007327642435744647,0.023139453666342947,0.00017314896576841907,0.00016958409272710697,1.0210212702381742,3.564873041312104e-06,0.02102127023817424,3.56487304120634e-06,0.00020602399179782575,5.91206759079357e-05,5.764373274404558e-05,0.06394009410891056,0.06799478979999132,0.055789805975115105,0.06036078616974613
0.5,118,1,7,0.989629775327275,0.13817150844591128,4.880104768786919,1.8098321296945759,0.007386763111652582,0.00040133291591490876,0.007327642435744647,0.000400045741870683,3.0678865612541808e-06,2.9265697507561715e-06,1.0482875251688417,1.4131681049800923e-07,0.048287525168841716,1.4131681047580003e-07,6.0251339955320794e-05,5.91206759079357e-05,1.287174044225744e-06,0.13879438394690585,0.13817150844591128,0.12354801505365372,0.12374389560818624
0.5,118,1,8,1.836574891644758,0.025396350832529932,4.880104768786919,1.2895254659669426,0.007386763111652582,0.0005296940081108599,0.007327642435744647,0.0005295704272256724,3.936331182849832e-06,3.8777824847891534e-06,1.01509849979733,5.854869806067868e-08,0.015098499797330023,5.854869811194874e-08,1.1981926000089627e-05,5.91206759079357e-05,1.2358088518748395e-07,0.024924455797724225,0.025396350832529932,0.021262972429312053,0.02242505605245305
0.5,118,2,3,1.4783709335735,0.05198802542815817,6.335201395574299,6.302234172353619,0.019796466693192624,0.012966005010181051,0.019856187452391306,0.012953863759448516,0.00025973707361269825,0.0002569542021242459,1.010830223695298,2.782871488452368e-06,0.010830223695297958,2.78287148847145e-06,0.0001939234913196671,5.9720759198682305e-05,1.2141250732535663e-05,0.05101761731169511,0.05198802542815817,0.042818905362867435,0.04605867567249951
0.5,118,2,4,0.60420632526679,0.29867099860174734,6.335201395574299,5.382574815350905,0.019796466693192624,0.01277296845644145,0.019856187452391306,0.012728624085676663,0.00027156680494794494,0.0002525417994450771,1.0753340854649505,1.9025005502867844e-05,0.07533408546495046,1.9025005502881775e-05,0.001195918146168475,5.9720759198682305e-05,4.434437076478691e-05,0.29299833241058426,0.29867099860174734,0.2678261775877923,0.2729547372562439
0.5,118,2,5,1.483904963642815,0.05141579143797567,6.335201395574299,6.83581937979654,0.019796466693192624,0.01161507032842138,0.019856187452391306,0.01160683492441965,0.0002327010888747765,0.00023068451990793494,1.0087416744203137,2.0165689668415524e-06,0.008741674420313705,2.0165689668116826e-06,0.00018516998841138714,5.9720759198682305e-05,8.235404001730173e-06,0.05170135201603366,0.05141579143797567,0.04323484751371233,0.045548441058307895
0.5,118,2,6,0.8289911193094304,0.19052302251529626,6.335201395574299,6.1268768977434425,0.019796466693192624,0.0230818099335989,0.019856187452391306,0.023139453666342947,0.000478487141245879,0.00046020636862201123,1.0397229892289532,1.8280772623867792e-05,0.03972298922895323,1.828077262389094e-05,0.0010301685593808192,5.9720759198682305e-05,5.764373274404558e-05,0.19137142217651287,0.19052302251529626,0.1709858731527675,0.17175690488686154
0.5,118,2,7,0.9425511542841537,0.15181352681030647,6.335201395574299,1.8098321296945759,0.019796466693192624,0.00040133291591490876,0.019856187452391306,0.000400045741870683,8.249341750551695e-06,7.93733685535741e-06,1.0393085112651723,3.1200489519428417e-07,0.03930851126517232,3.1200489525318176e-07,0.00010908922606885294,5.9720759198682305e-05,1.287174044225744e-06,0.15192651599834628,0.15181352681030647,0.13701021774885747,0.1361948890939235
0.5,118,2,8,0.8822355247676016,0.1712773597674974,6.335201395574299,1.2895254659669426,0.019796466693192624,0.0005296940081108599,0.019856187452391306,0.0005295704272256724,1.0924955590208663e-05,1.0523350784007006e-05,1.0381632062300918,4.016048062016569e-07,0.03816320623009184,4.0160480618833816e-07,0.0001369310943383113,5.9720759198682305e-05,1.2358088518748395e-07,0.1698816308626508,0.1712773597674974,0.14904554038979845,0.1540330950485802
0.5,118,3,4,0.878706288195088,0.1724905931622923,6.302234172353619,5.382574815350905,0.012966005010181051,0.01277296845644145,0.012953863759448516,0.012728624085676663,0.00017273376003531333,0.0001648973276411691,1.047523101230585,7.836432394144223e-06,0.04752310123058501,7.836432394214832e-06,0.000560426956160418,1.2141250732535663e-05,4.434437076478691e-05,0.1723698024491774,0.1724905931622923,0.15546533106266222,0.15514787519674503
0.5,118,3,5,0.8574841534545671,0.1799694244100487,6.302234172353619,6.83581937979654,0.012966005010181051,0.01161507032842138,0.012953863759448516,0.01160683492441965,0.00015753179190553142,0.00015036991375754272,1.0476283983213328,7.1618781479887005e-06,0.04762839832133281,7.161878148087553e-06,0.0005717892262680302,1.2141250732535663e-05,8.235404001730173e-06,0.18288197191683087,0.1799694244100487,0.16589457086991669,0.1620272746933067
0.5,118,3,6,1.2822336742801248,0.07696016346817264,6.302234172353619,6.1268768977434425,0.012966005010181051,0.0230818099335989,0.012953863759448516,0.023139453666342947,0.00030488183677319133,0.0002997335391708829,1.0171762479986375,5.148297602308423e-06,0.017176247998637484,5.1482976023420335e-06,0.0003298263847843748,1.2141250732535663e-05,5.764373274404558e-05,0.07610017267271235,0.07696016346817264,0.06791409991728771,0.06839642541622275
0.5,118,3,7,0.7573646464477674,0.2198676965397751,6.302234172353619,1.8098321296945759,0.012966005010181051,0.00040133291591490876,0.012953863759448516,0.000400045741870683,5.4865745853265665e-06,5.186494724483325e-06,1.0578579323385189,3.000798608432417e-07,0.05785793233851888,3.000798608487898e-07,0.0001248484638528064,1.2141250732535663e-05,1.287174044225744e-06,0.2176397948861664,0.2198676965397751,0.19445110205916402,0.19894581941850473
0.5,118,3,8,1.78725806527452,0.02802898486305948,6.302234172353619,1.2895254659669426,0.012966005010181051,0.0005296940081108599,0.012953863759448516,0.0005295704272256724,6.91757848305831e-06,6.870937000648564e-06,1.006788227341532,4.664148240974629e-08,0.00678822734153206,4.66414823430128e-08,1.9041175865449112e-05,1.2141250732535663e-05,1.2358088518748395e-07,0.03011370433827461,0.02802898486305948,0.02569576988215767,0.0247578350293917
0.5,118,4,5,1.0838445765538174,0.11444176899201255,5.382574815350905,6.83581937979654,0.01277296845644145,0.01161507032842138,0.012728624085676663,0.01160683492441965,0.0001525532253356716,0.00014762597799470117,1.0333765601955727,4.927247340970434e-06,0.03337656019557267,4.927247341024454e-06,0.00034860282930498866,4.434437076478691e-05,8.235404001730173e-06,0.11580492741275254,0.11444176899201255,0.10209578212772451,0.10218681335942893
0.5,118,4,6,0.7963105702239037,0.20339179397623902,5.382574815350905,6.1268768977434425,0.01277296845644145,0.0230818099335989,0.012728624085676663,0.023139453666342947,0.0003095775576871354,0.00029473105203436,1.0503730623234249,1.4846505652775402e-05,0.050373062323424866,1.4846505652754693e-05,0.0008749856921855035,4.434437076478691e-05,5.764373274404558e-05,0.2027625714227629,0.20339179397623902,0.18205905410864687,0.1836557403028136
0.5,118,4,7,0.5325002552302455,0.3447276787973151,5.382574815350905,1.8098321296945759,0.01277296845644145,0.00040133291591490876,0.012728624085676663,0.000400045741870683,5.582430457663986e-06,5.094809125334587e-06,1.0957094407923231,4.876213323293985e-07,0.09570944079232313,4.876213323123935e-07,0.00020283950659472766,4.434437076478691e-05,1.287174044225744e-06,0.3466890355543499,0.3447276787973151,0.31929955334191734,0.316889258112397
0.5,118,4,8,1.1564077419430592,0.09898217615586608,5.382574815350905,1.2895254659669426,0.01277296845644145,0.0005296940081108599,0.012728624085676663,0.0005295704272256724,6.924982316383606e-06,6.7365485556346715e-06,1.0279718552004382,1.8843376074893492e-07,0.02797185520043821,1.8843376070609708e-07,6.162242318392493e-05,4.434437076478691e-05,1.2358088518748395e-07,0.09571089135001869,0.09898217615586608,0.0840402728818254,0.08821131736344151
0.5,118,5,6,0.8263780820651767,0.19152131632955052,6.83581937979654,6.1268768977434425,0.01161507032842138,0.0230818099335989,0.01160683492441965,0.023139453666342947,0.00028089891458739705,0.00026817379212520177,1.0474510292797528,1.2725122462195276e-05,0.047451029279752754,1.2725122462198257e-05,0.0007956867984588241,8.235404001730173e-06,5.764373274404558e-05,0.19484497015945473,0.19152131632955052,0.1728639543766308,0.17267858698607402
0.5,118,5,7,0.5627056356434252,0.3245189745730765,6.83581937979654,1.8098321296945759,0.01161507032842138,0.00040133291591490876,0.01160683492441965,0.000400045741870683,5.047522683237095e-06,4.646458840641164e-06,1.0863160218030874,4.0106384259593107e-07,0.0863160218030874,4.010638425810953e-07,0.0001798714857128255,8.235404001730173e-06,1.287174044225744e-06,0.3243505498030459,0.3245189745730765,0.2959551650645253,0.29754941269102875
0.5,118,5,8,1.314365145189487,0.07217003908143543,6.83581937979654,1.2895254659669426,0.01161507032842138,0.0005296940081108599,0.01160683492441965,0.0005295704272256724,6.272040087101804e-06,6.143564253341619e-06,1.0209122633803829,1.2847583376018456e-07,0.02091226338038288,1.2847583374941962e-07,4.8515988808359735e-05,8.235404001730173e-06,1.2358088518748395e-07,0.07919871655927567,0.07217003908143543,0.06914212982556578,0.06410080969650793
0.5,118,6,7,0.5249976332981291,0.3499394055117266,6.1268768977434425,1.8098321296945759,0.0230818099335989,0.00040133291591490876,0.023139453666342947,0.000400045741870683,1.0085843012561189e-05,9.259694565724738e-06,1.0892198377573366,8.261484468364512e-07,0.08921983775733655,8.261484467642077e-07,0.0002734191884657633,5.764373274404558e-05,1.287174044225744e-06,0.3509559022274131,0.3499394055117266,0.31941700219102287,0.32189277913224174
0.5,118,6,8,0.5192140601550097,0.3540107070824934,6.1268768977434425,1.2895254659669426,0.0230818099335989,0.0005296940081108599,0.023139453666342947,0.0005295704272256724,1.3352404950818492e-05,1.2259323638154598e-05,1.0891632642164617,1.093081312663894e-06,0.0891632642164617,1.0930813126863725e-06,0.000325925801939516,5.764373274404558e-05,1.2358088518748395e-07,0.35662247013872816,0.3540107070824934,0.33025144046427657,0.32580597242718434
0.5,118,7,8,1.0329145370926014,0.12671319237019502,1.8098321296945759,1.2895254659669426,0.00040133291591490876,0.0005296940081108599,0.000400045741870683,0.0005295704272256724,2.1960735309746927e-07,2.1177407901120174e-07,1.0369888237637108,7.833274086267529e-09,0.03698882376371082,7.83327402942291e-09,1.5240668270204109e-05,1.287174044225744e-06,1.2358088518748395e-07,0.13078637806084992,0.12671319237019502,0.11670609427040779,0.1133187172208329
0.5,119,1,2,1.9313933954397549,0.021009369147363816,3.7259838213983874,4.836957201449171,0.005646175194768915,0.0151604448105598,0.005600942087868225,0.0152063068368743,8.601758047123157e-05,8.516647590307411e-05,1.0099934224016276,8.511045681574599e-07,0.009993422401627594,8.511045681558471e-07,4.5770181336879876e-05,4.5233106900690115e-05,4.586202631449987e-05,0.019303665551603847,0.021009369147363816,0.017428506548374138,0.01854115761620333
0.5,119,1,3,0.848949142165538,0.18306787663613355,3.7259838213983874,4.811786565535299,0.005646175194768915,0.009919147712524345,0.005600942087868225,0.009909900582563616,5.8613855908545654e-05,5.544392967494897e-05,1.0571735490644514,3.169926233596687e-06,0.05717354906445138,3.1699262336148948e-06,0.00035130879258340054,4.5233106900690115e-05,9.247129960728365e-06,0.18265252158023934,0.18306787663613355,0.16601200958794285,0.16488115500420394
0.5,119,1,4,1.4397725609322833,0.05616030311880285,3.7259838213983874,4.109622155601629,0.005646175194768915,0.009771162522815168,0.005600942087868225,0.009737205091763585,5.587128325494309e-05,5.4526026374257785e-05,1.0246718305025875,1.3452568806853038e-06,0.024671830502587477,1.3452568806693321e-06,9.519047031585873e-05,4.5233106900690115e-05,3.3957431051582707e-05,0.05245971184276063,0.05616030311880285,0.045403132776331866,0.04978111009987058
0.5,119,1,5,0.5222126575031668,0.35189398947555517,3.7259838213983874,5.219181477010535,0.005646175194768915,0.0088838381617463,0.005600942087868225,0.008877547216343065,5.4700090142305385e-05,4.975473733807749e-05,1.0993946118261024,4.945352804227897e-06,0.09939461182610243,4.945352804264225e-06,0.0006457765751149846,4.5233106900690115e-05,6.290945403235673e-06,0.351762826067618,0.35189398947555517,0.3223958798463449,0.32377096009833106
0.5,119,1,6,1.3441620986649503,0.06799478979999132,3.7259838213983874,4.677900430069308,0.005646175194768915,0.01768523830166205,0.005600942087868225,0.017729641367855858,0.0001014125872917954,9.931830029733316e-05,1.0210866173524165,2.09428699446225e-06,0.02108661735241646,2.0942869944917675e-06,0.000157821278838317,4.5233106900690115e-05,4.4403066193809265e-05,0.06394009410891056,0.06799478979999132,0.055789805975115105,0.06036078616974613
0.5,119,1,7,0.989629775327275,0.13817150844591128,3.7259838213983874,1.3818156687577083,0.005646175194768915,0.0003064382869569494,0.005600942087868225,0.00030545539055942085,1.7905877235170138e-06,1.7080176394534757e-06,1.048342641291432,8.257008406353802e-08,0.048342641291432065,8.257008410339495e-08,4.604319470796701e-05,4.5233106900690115e-05,9.828963975285366e-07,0.13879438394690585,0.13817150844591128,0.12354801505365372,0.12374389560818624
0.5,119,1,8,1.836574891644758,0.025396350832529932,3.7259838213983874,0.9845589902506121,0.005646175194768915,0.000404456504503985,0.005600942087868225,0.00040436214532792067,2.2974224080855086e-06,2.2632186456451435e-06,1.0151128846990456,3.420376244036514e-08,0.015112884699045592,3.420376248897128e-08,9.153190174510237e-06,4.5233106900690115e-05,9.435917606434108e-08,0.024924455797724225,0.025396350832529932,0.021262972429312053,0.02242505605245305
0.5,119,2,3,1.4783709335735,0.05198802542815817,4.836957201449171,4.811786565535299,0.0151604448105598,0.009919147712524345,0.0152063068368743,0.009909900582563616,0.00015217723719038845,0.00015053920214538148,1.0108811194802605,1.6380350450069764e-06,0.010881119480260493,1.638035045048447e-06,0.0001485286592699495,4.586202631449987e-05,9.247129960728365e-06,0.05101761731169511,0.05198802542815817,0.042818905362867435,0.04605867567249951
0.5,119,2,4,0.60420632526679,0.29867099860174734,4.836957201449171,4.109622155601629,0.0151604448105598,0.009771162522815168,0.0152063068368743,0.009737205091763585,0.00015915433697942928,0.00014794906147743228,1.075737388193613,1.1205275501997001e-05,0.07573738819361298,1.1205275502024215e-05,0.0009167884662216139,4.586202631449987e-05,3.3957431051582707e-05,0.29299833241058426,0.29867099860174734,0.2678261775877923,0.2729547372562439
0.5,119,2,5,1.483904963642815,0.05141579143797567,4.836957201449171,5.219181477010535,0.0151604448105598,0.0088838381617463,0.0152063068368743,0.008877547216343065,0.00013630933076148776,0.00013512261080794762,1.0087825416223406,1.1867199535401426e-06,0.0087825416223406,1.186719953527593e-06,0.00014184828161756464,4.586202631449987e-05,6.290945403235673e-06,0.05170135201603366,0.05141579143797567,0.04323484751371233,0.045548441058307895
0.5,119,2,6,0.8289911193094304,0.19052302251529626,4.836957201449171,4.677900430069308,0.0151604448105598,0.01768523830166205,0.0152063068368743,0.017729641367855858,0.00028084652880206747,0.0002700424556474192,1.0400087946495147,1.0804073154648246e-05,0.04000879464951468,1.0804073154679905e-05,0.0007904496908490787,4.586202631449987e-05,4.4403066193809265e-05,0.19137142217651287,0.19052302251529626,0.1709858731527675,0.17175690488686154
0.5,119,2,7,0.9425511542841537,0.15181352681030647,4.836957201449171,1.3818156687577083,0.0151604448105598,0.0003064382869569494,0.0152063068368743,0.00030545539055942085,4.824294778681729e-06,4.6412778797038436e-06,1.0394324372988337,1.8301689897788586e-07,0.03943243729883372,1.8301689896915718e-07,8.348837545434357e-05,4.586202631449987e-05,9.828963975285366e-07,0.15192651599834628,0.15181352681030647,0.13701021774885747,0.1361948890939235
0.5,119,2,8,0.8822355247676016,0.1712773597674974,4.836957201449171,0.9845589902506121,0.0151604448105598,0.000404456504503985,0.0152063068368743,0.00040436214532792067,6.389209539091011e-06,6.153607582147127e-06,1.038286802302346,2.356019569438842e-07,0.038286802302345935,2.3560195694383168e-07,0.00010479443148877811,4.586202631449987e-05,9.435917606434108e-08,0.1698816308626508,0.1712773597674974,0.14904554038979845,0.1540330950485802
0.5,119,3,4,0.878706288195088,0.1724905931622923,4.811786565535299,4.109622155601629,0.009919147712524345,0.009771162522815168,0.009909900582563616,0.009737205091763585,0.00010110483014001834,9.650211904911084e-05,1.0476954406417245,4.602711090907505e-06,0.047695440641724485,4.6027110909285796e-06,0.00042913890582243976,9.247129960728365e-06,3.3957431051582707e-05,0.1723698024491774,0.1724905931622923,0.15546533106266222,0.15514787519674503
0.5,119,3,5,0.8574841534545671,0.1799694244100487,4.811786565535299,5.219181477010535,0.009919147712524345,0.0088838381617463,0.009909900582563616,0.008877547216343065,9.219160897984158e-05,8.798495082476426e-05,1.0478111099187353,4.2066581550773195e-06,0.04781110991873527,4.206658155148091e-06,0.0004378445731517489,9.247129960728365e-06,6.290945403235673e-06,0.18288197191683087,0.1799694244100487,0.16589457086991669,0.1620272746933067
0.5,119,3,6,1.2822336742801248,0.07696016346817264,4.811786565535299,4.677900430069308,0.009919147712524345,0.01768523830166205,0.009909900582563616,0.017729641367855858,0.00017872555957979802,0.00017569254978118789,1.0172631668354037,3.0330097986101345e-06,0.017263166835403743,3.03300979853649e-06,0.00025287988302691815,9.247129960728365e-06,4.4403066193809265e-05,0.07610017267271235,0.07696016346817264,0.06791409991728771,0.06839642541622275
0.5,119,3,7,0.7573646464477674,0.2198676965397751,4.811786565535299,1.3818156687577083,0.009919147712524345,0.0003064382869569494,0.009909900582563616,0.00030545539055942085,3.205195044947907e-06,3.029587925744915e-06,1.0579640279493832,1.7560711920299203e-07,0.05796402794938316,1.7560711917941063e-07,9.546682314025131e-05,9.247129960728365e-06,9.828963975285366e-07,0.2176397948861664,0.2198676965397751,0.19445110205916402,0.19894581941850473
0.5,119,3,8,1.78725806527452,0.02802898486305948,4.811786565535299,0.9845589902506121,0.009919147712524345,0.000404456504503985,0.009909900582563616,0.00040436214532792067,4.040874085585024e-06,4.013611372626609e-06,1.0067925642089692,2.7262712958415224e-08,0.006792564208969232,2.7262712976039438e-08,1.4558990249275393e-05,9.247129960728365e-06,9.435917606434108e-08,0.03011370433827461,0.02802898486305948,0.02569576988215767,0.0247578350293917
