state_id,trial_id,requirement,load_tertile,safe_set_size,effective_set_size,coupling_group,q_spread,q_std_safe,q_predicted_action,actor_predicted_action,horizon,q_spearman,q_kendall,q_top1_hit,q_top3_hit,q_top5_hit,q_regret,q_optimal_set_size,actor_spearman,actor_kendall,actor_top1_hit,actor_top3_hit,actor_top5_hit,actor_regret,random_top1_hit,random_top3_hit,random_top5_hit,actor_probability_spearman
trial_000_ep1_task053,0,0.9,low,28,28,easy,0.019500732421875,0.005532852839678526,5,27,5,0.5158837617751255,0.39033751901423125,True,True,True,0.0,7,0.6464375575886854,0.48727607201382767,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task053,0,0.9,low,28,28,easy,0.019500732421875,0.005532852839678526,5,27,10,0.5158837617751255,0.39033751901423125,True,True,True,0.0,7,0.6464375575886854,0.48727607201382767,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task053,0,0.9,low,28,28,easy,0.019500732421875,0.005532852839678526,5,27,20,0.5158837617751255,0.39033751901423125,True,True,True,0.0,7,0.6464375575886854,0.48727607201382767,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task053,0,0.9,low,28,28,easy,0.019500732421875,0.005532852839678526,5,27,50,0.5158837617751255,0.39033751901423125,True,True,True,0.0,7,0.6464375575886854,0.48727607201382767,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task054,0,0.999,low,7,7,coupled,0.0020294189453125,0.0005636189016513526,16,27,5,0.6000991981489792,0.3504383220252312,False,True,True,0.6299160951643614,1,0.5091750772173156,0.3504383220252312,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task054,0,0.999,low,7,7,coupled,0.0020294189453125,0.0005636189016513526,16,27,10,0.6000991981489792,0.3504383220252312,False,True,True,0.6299160951643898,1,0.5091750772173156,0.3504383220252312,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task054,0,0.999,low,7,7,coupled,0.0020294189453125,0.0005636189016513526,16,27,20,0.6000991981489792,0.3504383220252312,False,True,True,0.6299160951643898,1,0.5091750772173156,0.3504383220252312,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task054,0,0.999,low,7,7,coupled,0.0020294189453125,0.0005636189016513526,16,27,50,0.6000991981489792,0.3504383220252312,False,True,True,0.6299160951643898,1,0.5091750772173156,0.3504383220252312,True,True,True,0.0,0.1428571428571429,0.4285714285714285,0.7142857142857143,1.0
trial_000_ep1_task055,0,0.99,medium,22,22,easy,0.0023345947265625,0.0006512608379125595,5,27,5,-0.2378487524209646,-0.16162704595880897,False,False,True,14.213440365088445,5,0.3215256629112317,0.21704203314468634,False,True,True,8.22058512640342,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task055,0,0.99,medium,22,22,easy,0.0023345947265625,0.0006512608379125595,5,27,10,-0.2378487524209646,-0.16162704595880897,False,False,True,14.213440365088502,5,0.3215256629112317,0.21704203314468634,False,True,True,8.22058512640342,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task055,0,0.99,medium,22,22,easy,0.0023345947265625,0.0006512608379125595,5,27,20,-0.2378487524209646,-0.16162704595880897,False,False,True,14.213440365088388,5,0.3215256629112317,0.21704203314468634,False,True,True,8.220585126403364,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task055,0,0.99,medium,22,22,easy,0.0023345947265625,0.0006512608379125595,5,27,50,-0.2378487524209646,-0.16162704595880897,False,False,True,14.213440365088445,5,0.3215256629112317,0.21704203314468634,False,True,True,8.22058512640342,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task056,0,0.99,medium,16,16,easy,0.00199127197265625,0.0005436796927824616,5,27,5,-0.02763285473188545,-0.019034674690672024,False,False,False,1.523551784923825,4,0.5864305837544578,0.4568321925761286,True,True,True,0.0,0.25,0.6071428571428572,0.8186813186813188,1.0
trial_000_ep1_task056,0,0.99,medium,16,16,easy,0.00199127197265625,0.0005436796927824616,5,27,10,-0.02763285473188545,-0.019034674690672024,False,False,False,1.523551784923825,4,0.5864305837544578,0.4568321925761286,True,True,True,0.0,0.25,0.6071428571428572,0.8186813186813188,1.0
trial_000_ep1_task056,0,0.99,medium,16,16,easy,0.00199127197265625,0.0005436796927824616,5,27,20,-0.02763285473188545,-0.019034674690672024,False,False,False,1.523551784923825,4,0.5864305837544578,0.4568321925761286,True,True,True,0.0,0.25,0.6071428571428572,0.8186813186813188,1.0
trial_000_ep1_task056,0,0.99,medium,16,16,easy,0.00199127197265625,0.0005436796927824616,5,27,50,-0.02763285473188545,-0.019034674690672024,False,False,False,1.523551784923825,4,0.5864305837544578,0.4568321925761286,True,True,True,0.0,0.25,0.6071428571428572,0.8186813186813188,1.0
trial_000_ep1_task058,0,0.99,medium,24,24,easy,0.00611114501953125,0.0014178308192640543,5,27,5,0.5294506607380396,0.39905083329950414,True,True,True,0.0,7,0.6585740708252071,0.536098594230647,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task058,0,0.99,medium,24,24,easy,0.00611114501953125,0.0014178308192640543,5,27,10,0.5294506607380396,0.39905083329950414,True,True,True,0.0,7,0.6585740708252071,0.536098594230647,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task058,0,0.99,medium,24,24,easy,0.00611114501953125,0.0014178308192640543,5,27,20,0.5294506607380396,0.39905083329950414,True,True,True,0.0,7,0.6585740708252071,0.536098594230647,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task058,0,0.99,medium,24,24,easy,0.00611114501953125,0.0014178308192640543,5,27,50,0.5294506607380396,0.39905083329950414,True,True,True,0.0,7,0.6585740708252071,0.536098594230647,True,True,True,0.0,0.29166666666666663,0.6640316205533596,0.8544137022397892,0.9999999999999999
trial_000_ep1_task059,0,0.9,low,28,28,easy,0.004299163818359375,0.0011943314457312226,5,27,5,0.5765298337822399,0.44141479464782035,True,True,True,0.0,7,0.7689849618709006,0.6420578831241024,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task059,0,0.9,low,28,28,easy,0.004299163818359375,0.0011943314457312226,5,27,10,0.5765298337822399,0.44141479464782035,True,True,True,0.0,7,0.7689849618709006,0.6420578831241024,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task059,0,0.9,low,28,28,easy,0.004299163818359375,0.0011943314457312226,5,27,20,0.5765298337822399,0.44141479464782035,True,True,True,0.0,7,0.7689849618709006,0.6420578831241024,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task059,0,0.9,low,28,28,easy,0.004299163818359375,0.0011943314457312226,5,27,50,0.5765298337822399,0.44141479464782035,True,True,True,0.0,7,0.7689849618709006,0.6420578831241024,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task060,0,0.999,low,7,7,easy,0.002628326416015625,0.0007298387354239821,16,27,5,0.6175347814894367,0.4665694748158435,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task060,0,0.999,low,7,7,easy,0.002628326416015625,0.0007298387354239821,16,27,10,0.6175347814894367,0.4665694748158435,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task060,0,0.999,low,7,7,easy,0.002628326416015625,0.0007298387354239821,16,27,20,0.6175347814894367,0.4665694748158435,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task060,0,0.999,low,7,7,easy,0.002628326416015625,0.0007298387354239821,16,27,50,0.6175347814894367,0.4665694748158435,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task062,0,0.999,low,15,15,easy,0.001514434814453125,0.0004225564480293542,5,27,5,0.5711024363965479,0.462568846884298,True,True,True,0.0,6,0.25709020777070024,0.19879219318187574,True,True,True,0.0,0.4,0.8153846153846154,0.958041958041958,1.0
trial_000_ep1_task062,0,0.999,low,15,15,easy,0.001514434814453125,0.0004225564480293542,5,27,10,0.5711024363965479,0.462568846884298,True,True,True,0.0,6,0.25709020777070024,0.19879219318187574,True,True,True,0.0,0.4,0.8153846153846154,0.958041958041958,1.0
trial_000_ep1_task062,0,0.999,low,15,15,easy,0.001514434814453125,0.0004225564480293542,5,27,20,0.5711024363965479,0.462568846884298,True,True,True,0.0,6,0.25709020777070024,0.19879219318187574,True,True,True,0.0,0.4,0.8153846153846154,0.958041958041958,1.0
trial_000_ep1_task062,0,0.999,low,15,15,easy,0.001514434814453125,0.0004225564480293542,5,27,50,0.5711024363965479,0.462568846884298,True,True,True,0.0,6,0.25709020777070024,0.19879219318187574,True,True,True,0.0,0.4,0.8153846153846154,0.958041958041958,1.0
trial_000_ep1_task064,0,0.99,medium,26,26,easy,0.01036834716796875,0.002892255550250411,5,27,5,-0.13149984927681863,-0.08042559449141888,False,False,False,13.040495465294384,7,0.25672119116111014,0.2010639862285472,False,False,True,2.1415221461512033,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task064,0,0.99,medium,26,26,easy,0.01036834716796875,0.002892255550250411,5,27,10,-0.13149984927681863,-0.08042559449141888,False,False,False,13.040495465294384,7,0.25672119116111014,0.2010639862285472,False,False,True,2.1415221461511464,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task064,0,0.99,medium,26,26,easy,0.01036834716796875,0.002892255550250411,5,27,20,-0.13149984927681863,-0.08042559449141888,False,False,False,13.040495465294384,7,0.25672119116111014,0.2010639862285472,False,False,True,2.1415221461511464,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task064,0,0.99,medium,26,26,easy,0.01036834716796875,0.002892255550250411,5,27,50,-0.13149984927681863,-0.08042559449141888,False,False,False,13.040495465294384,7,0.25672119116111014,0.2010639862285472,False,False,True,2.1415221461511464,0.2692307692307693,0.6273076923076923,0.8232289449680754,0.9999999999999999
trial_000_ep1_task065,0,0.99,low,16,16,easy,0.001972198486328125,0.000540577748324722,5,27,5,-0.2565673499212694,-0.18426333094092737,False,False,False,7.16299632041148,2,-0.024272532833091,-0.009174698042719672,False,False,True,6.306577875333687,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task065,0,0.99,low,16,16,easy,0.001972198486328125,0.000540577748324722,5,27,10,-0.2565673499212694,-0.18426333094092737,False,False,False,7.162996320411537,2,-0.024272532833091,-0.009174698042719672,False,False,True,6.306577875333744,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task065,0,0.99,low,16,16,easy,0.001972198486328125,0.000540577748324722,5,27,20,-0.2565673499212694,-0.18426333094092737,False,False,False,7.162996320411537,2,-0.024272532833091,-0.009174698042719672,False,False,True,6.306577875333744,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task065,0,0.99,low,16,16,easy,0.001972198486328125,0.000540577748324722,5,27,50,-0.2565673499212694,-0.18426333094092737,False,False,False,7.16299632041148,2,-0.024272532833091,-0.009174698042719672,False,False,True,6.306577875333687,0.125,0.3500000000000001,0.5416666666666667,1.0
trial_000_ep1_task067,0,0.99,medium,22,22,coupled,0.002040863037109375,0.00044297848944552243,5,27,5,0.19984199497785796,0.1288859078887584,False,False,False,1.281501617462368,5,0.3380319919268674,0.2606655830895513,True,True,True,0.0,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task067,0,0.99,medium,22,22,coupled,0.002040863037109375,0.00044297848944552243,5,27,10,0.19984199497785796,0.1288859078887584,False,False,False,1.281501617462368,5,0.3380319919268674,0.2606655830895513,True,True,True,0.0,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task067,0,0.99,medium,22,22,coupled,0.002040863037109375,0.00044297848944552243,5,27,20,0.19984199497785796,0.1288859078887584,False,False,False,1.281501617462368,5,0.3380319919268674,0.2606655830895513,True,True,True,0.0,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task067,0,0.99,medium,22,22,coupled,0.002040863037109375,0.00044297848944552243,5,27,50,0.19984199497785796,0.1288859078887584,False,False,False,1.281501617462368,5,0.3380319919268674,0.2606655830895513,True,True,True,0.0,0.2272727272727273,0.5584415584415585,0.7650186071238704,1.0
trial_000_ep1_task068,0,0.99,high,25,25,easy,0.004390716552734375,0.00107514054980129,5,27,5,0.404881599291878,0.3017378431174236,True,True,True,0.0,7,0.5830749589658416,0.45185179039794665,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task068,0,0.99,high,25,25,easy,0.004390716552734375,0.00107514054980129,5,27,10,0.404881599291878,0.3017378431174236,True,True,True,0.0,7,0.5830749589658416,0.45185179039794665,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task068,0,0.99,high,25,25,easy,0.004390716552734375,0.00107514054980129,5,27,20,0.404881599291878,0.3017378431174236,True,True,True,0.0,7,0.5830749589658416,0.45185179039794665,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task068,0,0.99,high,25,25,easy,0.004390716552734375,0.00107514054980129,5,27,50,0.404881599291878,0.3017378431174236,True,True,True,0.0,7,0.5830749589658416,0.45185179039794665,True,True,True,0.0,0.28,0.6452173913043479,0.8387351778656127,1.0
trial_000_ep1_task069,0,0.999,low,15,15,easy,0.003265380859375,0.0009073870605789125,5,27,5,0.5631576168868941,0.43948021245882857,True,True,True,0.0,7,0.4161639338350608,0.3718678720805473,True,True,True,0.0,0.4666666666666667,0.8769230769230769,0.9813519813519813,1.0
trial_000_ep1_task069,0,0.999,low,15,15,easy,0.003265380859375,0.0009073870605789125,5,27,10,0.5631576168868941,0.43948021245882857,True,True,True,0.0,7,0.4161639338350608,0.3718678720805473,True,True,True,0.0,0.4666666666666667,0.8769230769230769,0.9813519813519813,1.0
trial_000_ep1_task069,0,0.999,low,15,15,easy,0.003265380859375,0.0009073870605789125,5,27,20,0.5631576168868941,0.43948021245882857,True,True,True,0.0,7,0.4161639338350608,0.3718678720805473,True,True,True,0.0,0.4666666666666667,0.8769230769230769,0.9813519813519813,1.0
trial_000_ep1_task069,0,0.999,low,15,15,easy,0.003265380859375,0.0009073870605789125,5,27,50,0.5631576168868941,0.43948021245882857,True,True,True,0.0,7,0.4161639338350608,0.3718678720805473,True,True,True,0.0,0.4666666666666667,0.8769230769230769,0.9813519813519813,1.0
trial_000_ep1_task070,0,0.9999,low,0,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task070,0,0.9999,low,0,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task070,0,0.9999,low,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task070,0,0.9999,low,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task071,0,0.9999,low,0,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task071,0,0.9999,low,0,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task071,0,0.9999,low,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task071,0,0.9999,low,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task073,0,0.9999,medium,1,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task073,0,0.9999,medium,1,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task073,0,0.9999,medium,1,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task073,0,0.9999,medium,1,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task075,0,0.999,medium,7,7,easy,0.00109100341796875,0.00030870779301039875,16,27,5,0.11227217828476797,0.15877683720748895,False,True,True,1.656442112909815,2,0.7110571291368638,0.5821817364274594,True,True,True,0.0,0.2857142857142857,0.7142857142857143,0.9523809523809523,1.0
trial_000_ep1_task075,0,0.999,medium,7,7,easy,0.00109100341796875,0.00030870779301039875,16,27,10,0.11227217828476797,0.15877683720748895,False,True,True,1.6564421129098719,2,0.7110571291368638,0.5821817364274594,True,True,True,0.0,0.2857142857142857,0.7142857142857143,0.9523809523809523,1.0
trial_000_ep1_task075,0,0.999,medium,7,7,easy,0.00109100341796875,0.00030870779301039875,16,27,20,0.11227217828476797,0.15877683720748895,False,True,True,1.6564421129098719,2,0.7110571291368638,0.5821817364274594,True,True,True,0.0,0.2857142857142857,0.7142857142857143,0.9523809523809523,1.0
trial_000_ep1_task075,0,0.999,medium,7,7,easy,0.00109100341796875,0.00030870779301039875,16,27,50,0.11227217828476797,0.15877683720748895,False,True,True,1.6564421129098719,2,0.7110571291368638,0.5821817364274594,True,True,True,0.0,0.2857142857142857,0.7142857142857143,0.9523809523809523,1.0
trial_000_ep1_task077,0,0.9999,low,0,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task077,0,0.9999,low,0,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task077,0,0.9999,low,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task077,0,0.9999,low,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task080,0,0.9999,high,1,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task080,0,0.9999,high,1,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task080,0,0.9999,high,1,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task080,0,0.9999,high,1,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task081,0,0.99,medium,16,16,easy,0.00275421142578125,0.0007546788547188044,5,27,5,-0.11014179367972976,-0.027250215731728485,False,False,False,0.9907544084505844,3,0.29421438037736036,0.2089183206099184,True,True,True,0.0,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task081,0,0.99,medium,16,16,easy,0.00275421142578125,0.0007546788547188044,5,27,10,-0.11014179367972976,-0.027250215731728485,False,False,False,0.9907544084505844,3,0.29421438037736036,0.2089183206099184,True,True,True,0.0,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task081,0,0.99,medium,16,16,easy,0.00275421142578125,0.0007546788547188044,5,27,20,-0.11014179367972976,-0.027250215731728485,False,False,False,0.9907544084505844,3,0.29421438037736036,0.2089183206099184,True,True,True,0.0,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task081,0,0.99,medium,16,16,easy,0.00275421142578125,0.0007546788547188044,5,27,50,-0.11014179367972976,-0.027250215731728485,False,False,False,0.9907544084505844,3,0.29421438037736036,0.2089183206099184,True,True,True,0.0,0.1875,0.4892857142857143,0.7053571428571428,1.0
trial_000_ep1_task083,0,0.999,low,7,7,easy,0.001708984375,0.00047423166688531637,16,27,5,0.7041868508280462,0.5143444998736398,True,True,True,0.0,3,0.44474958999666075,0.4114755998989118,True,True,True,0.0,0.4285714285714286,0.8857142857142857,1.0,1.0
trial_000_ep1_task083,0,0.999,low,7,7,easy,0.001708984375,0.00047423166688531637,16,27,10,0.7041868508280462,0.5143444998736398,True,True,True,0.0,3,0.44474958999666075,0.4114755998989118,True,True,True,0.0,0.4285714285714286,0.8857142857142857,1.0,1.0
trial_000_ep1_task083,0,0.999,low,7,7,easy,0.001708984375,0.00047423166688531637,16,27,20,0.7041868508280462,0.5143444998736398,True,True,True,0.0,3,0.44474958999666075,0.4114755998989118,True,True,True,0.0,0.4285714285714286,0.8857142857142857,1.0,1.0
trial_000_ep1_task083,0,0.999,low,7,7,easy,0.001708984375,0.00047423166688531637,16,27,50,0.7041868508280462,0.5143444998736398,True,True,True,0.0,3,0.44474958999666075,0.4114755998989118,True,True,True,0.0,0.4285714285714286,0.8857142857142857,1.0,1.0
trial_000_ep1_task087,0,0.9999,medium,0,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task087,0,0.9999,medium,0,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task087,0,0.9999,medium,0,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task087,0,0.9999,medium,0,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task088,0,0.9999,medium,9,9,easy,0.00146484375,0.0004355182172730565,11,27,5,-0.033613445378151266,0.0,False,True,True,14.298301577923809,2,0.09205101496312953,-0.02817180849095055,False,False,True,2.511540121683595,0.2222222222222222,0.5833333333333333,0.8333333333333334,1.0
trial_000_ep1_task088,0,0.9999,medium,9,9,easy,0.00146484375,0.0004355182172730565,11,27,10,-0.033613445378151266,0.0,False,True,True,14.298301577923667,2,0.09205101496312953,-0.02817180849095055,False,False,True,2.511540121683538,0.2222222222222222,0.5833333333333333,0.8333333333333334,1.0
trial_000_ep1_task088,0,0.9999,medium,9,9,easy,0.00146484375,0.0004355182172730565,11,27,20,-0.033613445378151266,0.0,False,True,True,14.29830157792378,2,0.09205101496312953,-0.02817180849095055,False,False,True,2.5115401216836517,0.2222222222222222,0.5833333333333333,0.8333333333333334,1.0
trial_000_ep1_task088,0,0.9999,medium,9,9,easy,0.00146484375,0.0004355182172730565,11,27,50,-0.033613445378151266,0.0,False,True,True,14.29830157792378,2,0.09205101496312953,-0.02817180849095055,False,False,True,2.511540121683595,0.2222222222222222,0.5833333333333333,0.8333333333333334,1.0
trial_000_ep1_task090,0,0.9,low,28,28,easy,0.007198333740234375,0.002021622145548463,5,27,5,0.55898327362365,0.4356821349770695,True,True,True,0.0,7,0.7570087382705932,0.6248599041118497,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task090,0,0.9,low,28,28,easy,0.007198333740234375,0.002021622145548463,5,27,10,0.55898327362365,0.4356821349770695,True,True,True,0.0,7,0.7570087382705932,0.6248599041118497,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task090,0,0.9,low,28,28,easy,0.007198333740234375,0.002021622145548463,5,27,20,0.55898327362365,0.4356821349770695,True,True,True,0.0,7,0.7570087382705932,0.6248599041118497,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task090,0,0.9,low,28,28,easy,0.007198333740234375,0.002021622145548463,5,27,50,0.55898327362365,0.4356821349770695,True,True,True,0.0,7,0.7570087382705932,0.6248599041118497,True,True,True,0.0,0.25,0.594017094017094,0.7929487179487179,0.9999999999999998
trial_000_ep1_task092,0,0.999,medium,7,7,easy,0.001239776611328125,0.00034923607017844915,16,27,5,0.7768985960673559,0.5832118435198044,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task092,0,0.999,medium,7,7,easy,0.001239776611328125,0.00034923607017844915,16,27,10,0.7768985960673559,0.5832118435198044,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task092,0,0.999,medium,7,7,easy,0.001239776611328125,0.00034923607017844915,16,27,20,0.7768985960673559,0.5832118435198044,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task092,0,0.999,medium,7,7,easy,0.001239776611328125,0.00034923607017844915,16,27,50,0.7768985960673559,0.5832118435198044,True,True,True,0.0,4,0.5378528742004772,0.4665694748158435,True,True,True,0.0,0.5714285714285714,0.9714285714285714,1.0,1.0
trial_000_ep1_task093,0,0.999,medium,1,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task093,0,0.999,medium,1,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task093,0,0.999,medium,1,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task093,0,0.999,medium,1,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task094,0,0.999,high,1,1,easy,0.0,0.0,25,25,5,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task094,0,0.999,high,1,1,easy,0.0,0.0,25,25,10,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task094,0,0.999,high,1,1,easy,0.0,0.0,25,25,20,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task094,0,0.999,high,1,1,easy,0.0,0.0,25,25,50,,,True,True,True,0.0,1,,,True,True,True,0.0,1.0,1.0,1.0,
trial_000_ep1_task098,0,0.9999,high,14,14,coupled,0.00128936767578125,0.0003860982833430171,16,27,5,-0.008960190388148074,0.011794125865200428,False,False,True,13.243410940950298,4,-0.03360071395555527,-0.10614713278680386,True,True,True,0.0,0.2857142857142857,0.6703296703296704,0.8741258741258742,1.0
trial_000_ep1_task098,0,0.9999,high,14,14,coupled,0.00128936767578125,0.0003860982833430171,16,27,10,-0.008960190388148074,0.011794125865200428,False,False,True,13.243410940950298,4,-0.03360071395555527,-0.10614713278680386,True,True,True,0.0,0.2857142857142857,0.6703296703296704,0.8741258741258742,1.0
