episode,transitions,q_updates,q_loss,q_target_mean,q_target_std,q_pred_mean,q_pred_std,td_error_mean,td_error_std,td_error_abs_p95,q_min,q_max,target_q_min,target_q_max,target_q_mean,target_q_std,trial_id
113,200,4,53.04162311553955,72.03768920898438,23.661190032958984,18.445743560791016,0.0094372509047389,53.59194946289063,23.664705276489254,103.11783599853516,18.49840545654297,18.59057235717773,8.335525512695312,12.40951442718506,12.31467056274414,0.2619315981864929,0
114,200,4,52.46908855438232,71.59981536865234,23.60709571838379,18.580415725708008,0.0104999141767621,53.01940536499024,23.60976219177246,100.83067321777344,18.617481231689453,18.724634170532227,8.465272903442383,12.532170295715332,12.439126968383787,0.2614634037017822,0
115,200,4,52.82946014404297,72.0940933227539,23.964115142822266,18.714326858520508,0.0082557937130332,53.379764556884766,23.965999603271484,100.1740951538086,18.752580642700195,18.858585357666016,8.595344543457031,12.653902053833008,12.564997673034668,0.2601600587368011,0
116,200,4,48.8203763961792,60.63558197021485,37.99573516845703,18.849027633666992,0.0067114876583218,41.78655624389648,37.997520446777344,110.76081848144533,18.903392791748047,18.99251747131348,8.725727081298828,12.776041030883787,12.68918228149414,0.2590777575969696,0
117,200,4,52.44804286956787,71.9803237915039,23.497594833374023,18.98199462890625,0.0117520466446876,52.998329162597656,23.501235961914062,100.40147399902344,19.02276992797852,19.12656784057617,8.856410026550293,12.899898529052734,12.81429958343506,0.2584680616855621,0
118,200,4,53.4891242980957,73.1566390991211,24.85629272460937,19.11724281311035,0.0075451689772307,54.039398193359375,24.859561920166016,105.43921661376952,19.164316177368164,19.26041030883789,8.987391471862793,13.02187156677246,12.93809986114502,0.2574081420898437,0
119,200,4,51.64104652404785,71.44209289550781,24.33164978027344,19.250782012939453,0.0097161615267395,52.19130325317383,24.33570098876953,102.68267059326172,19.2992000579834,19.39422416687012,9.118659973144531,13.144091606140137,13.065281867980955,0.256249338388443,0
120,200,4,53.61335277557373,73.54840087890625,25.72700500488281,19.38479423522949,0.0100430818274617,54.163604736328125,25.72993850708008,106.70315551757812,19.42759323120117,19.528121948242188,9.250192642211914,13.267672538757324,13.189892768859863,0.2554630637168884,0
121,200,4,51.74504280090332,71.81431579589844,24.218603134155277,19.51903533935547,0.0093366522341966,52.29528427124024,24.221660614013672,100.3475341796875,19.568817138671875,19.6619930267334,9.38197898864746,13.391311645507812,13.315439224243164,0.2545814216136932,0
122,200,4,53.412353515625,73.61597442626953,24.54080581665039,19.65338516235352,0.0080721313133835,53.962589263916016,24.543155670166016,104.09728240966795,19.697200775146484,19.795825958251957,9.51400375366211,13.514995574951172,13.441308975219728,0.2535789310932159,0
123,200,4,51.89689064025879,72.23368835449219,24.74284172058105,19.786571502685547,0.0095877218991518,52.44712066650391,24.74553108215332,100.78341674804688,19.83194732666016,19.92971420288086,9.646252632141112,13.6395845413208,13.566725730895996,0.2527984082698822,0
124,200,4,54.049479484558105,74.51980590820312,25.07147789001465,19.920116424560547,0.0097593450918793,54.59969711303711,25.07453727722168,103.4990234375,19.982725143432617,20.063560485839844,9.778714179992676,13.764142036437988,13.691213607788086,0.2517683804035187,0
125,200,4,54.154343605041504,74.75891876220703,24.92656707763672,20.05436515808105,0.0086215185001492,54.704551696777344,24.929616928100582,106.0064697265625,20.11610221862793,20.19721794128418,9.911386489868164,13.887321472167969,13.818480491638184,0.2508307993412018,0
126,200,4,48.568875312805176,60.4669189453125,38.45382690429688,20.1889762878418,0.0083844801411032,40.2779426574707,38.45724105834961,98.8369369506836,20.251956939697266,20.33105087280273,10.044262886047363,14.012438774108888,13.944934844970703,0.2500183880329132,0
127,200,4,51.05623626708984,69.62092590332031,29.82321548461914,20.32209014892578,0.0095958765596151,49.298828125,29.82654190063477,102.37853240966795,20.38543128967285,20.464767456054688,10.17735195159912,14.13689422607422,14.069995880126951,0.2491527944803238,0
128,200,4,51.91111564636231,72.0636978149414,26.292835235595703,20.456457138061523,0.0082388343289494,51.60724258422852,26.296449661254883,102.44061279296876,20.51545524597168,20.598487854003903,10.31066608428955,14.261683464050291,14.196364402770996,0.2483334988355636,0
129,200,4,53.19693565368652,70.9014663696289,32.03876876831055,20.589784622192383,0.0093817794695496,50.31168365478516,32.04135513305664,109.00208282470705,20.64041519165039,20.73198699951172,10.444196701049805,14.385024070739746,14.322269439697266,0.2474850863218307,0
130,200,4,52.7332181930542,74.00707244873047,25.041444778442383,20.72368431091309,0.0083905803039669,53.28339385986328,25.043970108032227,104.0349349975586,20.780914306640625,20.865800857543945,10.577929496765137,14.51120948791504,14.449790954589844,0.246568277478218,0
131,200,4,52.8310775756836,74.08271026611328,25.893104553222656,20.8580265045166,0.0083711873739957,53.22468566894531,25.896873474121094,108.41695404052734,20.90961265563965,20.999467849731445,10.711857795715332,14.636549949645996,14.57568645477295,0.2457547783851623,0
132,200,4,49.1528549194336,65.25862121582031,34.59716033935547,20.991470336914062,0.010082833468914,44.26715469360352,34.60016632080078,102.2591552734375,21.044189453125,21.13315200805664,10.845962524414062,14.762313842773438,14.703619956970217,0.244894802570343,0
133,200,4,53.40606021881104,75.0822982788086,24.283611297607425,21.12608337402344,0.0051013124175369,53.95620727539063,24.285083770751957,104.03897857666016,21.192455291748047,21.26670837402344,10.98023509979248,14.887377738952637,14.82856559753418,0.2440242171287536,0
134,200,4,48.47665023803711,63.62797546386719,36.42195892333984,21.259353637695312,0.0080524226650595,42.36862182617188,36.42452621459961,100.56615447998048,21.31319046020508,21.400371551513672,11.114675521850586,15.013505935668944,14.957236289978027,0.2430706918239593,0
135,200,4,51.890573501586914,73.83312225341797,22.737573623657227,21.392412185668945,0.0082657691091299,52.440711975097656,22.740768432617188,99.1160659790039,21.4476375579834,21.53389549255371,11.24926471710205,15.138893127441406,15.083983421325684,0.2423021048307418,0
136,200,4,51.68845558166504,73.7651138305664,24.89883041381836,21.52652740478516,0.0068304049782454,52.23857879638672,24.90147399902344,102.20164489746094,21.58201789855957,21.667423248291016,11.384002685546877,15.264622688293455,15.211135864257812,0.2414002567529678,0
137,200,4,52.00619411468506,74.21609497070312,24.569881439208984,21.659780502319336,0.0090850125998258,52.55631256103516,24.57219696044922,102.21653747558594,21.71635627746582,21.80109405517578,11.518877029418944,15.391629219055176,15.33830738067627,0.2406084239482879,0
138,200,4,50.97331428527832,68.925048828125,33.03561019897461,21.793441772460938,0.007539686281234,47.131595611572266,33.037715911865234,102.76709747314452,21.8687801361084,21.93464088439941,11.653868675231934,15.517976760864258,15.465383529663086,0.2396932244300842,0
139,200,4,52.33539295196533,74.81228637695312,24.749277114868164,21.92678451538086,0.0070282560773193,52.885501861572266,24.75169944763184,102.38803100585938,21.99048614501953,22.068038940429688,11.788980484008787,15.643596649169922,15.592629432678224,0.2389573752880096,0
140,200,4,52.12041091918945,74.73149108886719,24.82671546936035,22.060985565185547,0.0064340853132307,52.67051315307617,24.82908821105957,104.9863739013672,22.120210647583008,22.20157814025879,11.924216270446776,15.770389556884766,15.720911026000977,0.23816779255867,0
141,200,4,51.42710018157959,74.1717300415039,23.63234519958496,22.19453811645508,0.0067026149481534,51.97719192504883,23.63427352905273,102.25202178955078,22.25891494750977,22.33513641357422,12.05956745147705,15.89753532409668,15.848467826843262,0.2373576611280441,0
142,200,4,50.93728160858154,73.81563568115234,24.92672348022461,22.328271865844727,0.0073860082775354,51.48736953735352,24.92912483215332,102.56689453125,22.40063095092773,22.46854782104492,12.19501781463623,16.023956298828125,15.976262092590332,0.2365857064723968,0
143,200,4,49.81164360046387,64.61135864257812,37.363800048828125,22.461896896362305,0.0062804296612739,42.14945983886719,37.36598587036133,100.84147644042967,22.534740447998047,22.60199737548828,12.330554008483888,16.150890350341797,16.104074478149414,0.2357414662837982,0
144,200,4,49.38714790344238,72.53157043457031,25.000024795532227,22.59433364868164,0.007801457773894,49.937232971191406,25.00320243835449,99.84004974365234,22.656152725219727,22.73548698425293,12.466176986694336,16.27823257446289,16.232288360595703,0.2350351065397262,0
145,200,4,52.74763011932373,76.02651977539062,25.12364196777344,22.728818893432617,0.0064620045013725,53.297698974609375,25.12547492980957,103.89232635498048,22.80674934387207,22.86888885498047,12.601893424987791,16.405256271362305,16.360214233398438,0.2342164516448974,0
146,200,4,51.9706506729126,75.38142395019531,24.579418182373047,22.862472534179688,0.0069233304820954,52.51895523071289,24.58202362060547,104.48322296142578,22.924413681030277,23.00230026245117,12.737706184387209,16.532546997070312,16.487836837768555,0.2335169166326522,0
147,200,4,52.875770568847656,76.42093658447266,26.219820022583008,22.9951114654541,0.0074226651340723,53.42583084106445,26.222972869873047,108.49354553222656,23.070924758911133,23.135746002197266,12.873590469360352,16.6602783203125,16.616445541381836,0.2326965779066085,0
148,200,4,50.41384506225586,74.09280395507812,24.619569778442383,23.12889862060547,0.0070139095187187,50.963897705078125,24.6225700378418,101.20614624023438,23.19762420654297,23.26917266845703,13.009546279907228,16.788057327270508,16.74504280090332,0.2319735288619995,0
149,200,4,52.72499370574951,76.53791046142578,24.742719650268555,23.26287078857422,0.0071920412592589,53.27503967285156,24.746074676513672,103.92786407470705,23.326557159423828,23.402484893798828,13.1455659866333,16.915372848510742,16.873308181762695,0.2312667816877365,0
150,200,4,52.85201358795166,76.79816436767578,24.943395614624023,23.396108627319336,0.0066673187538981,53.40205383300781,24.94562721252441,101.94834899902344,23.46053695678711,23.53587532043457,13.281645774841309,17.0433349609375,17.00157928466797,0.2304952293634414,0
151,200,4,52.61611080169678,76.69596862792969,24.186023712158203,23.529821395874023,0.0065756295807659,53.1661491394043,24.187480926513672,108.33966827392578,23.60661125183105,23.66921806335449,13.417779922485352,17.17119026184082,17.130538940429688,0.2297363430261612,0
152,200,4,50.56667518615723,72.4679946899414,29.14298439025879,23.66292762756348,0.006529863923788,48.80506896972656,29.14551544189453,99.00467681884766,23.740480422973636,23.802608489990234,13.553955078125,17.299476623535156,17.259674072265625,0.2289574891328811,0
153,200,4,51.05777168273926,75.22200775146484,26.29292678833008,23.7965145111084,0.0062927515245974,51.42549896240234,26.29582977294922,102.81678771972656,23.867298126220703,23.935958862304688,13.690170288085938,17.4277286529541,17.388275146484375,0.2282785326242447,0
154,200,4,52.23722362518311,76.71717071533203,25.3444938659668,23.92992401123047,0.0061732535250484,52.78724670410156,25.346683502197266,105.7582015991211,23.99625015258789,24.069255828857425,13.82642936706543,17.555866241455078,17.51650619506836,0.2275722473859787,0
155,200,4,51.115546226501465,75.72913360595703,23.015329360961918,24.06356430053711,0.0056543014943599,51.665557861328125,23.01719093322754,99.09626770019533,24.130111694335938,24.20256996154785,13.962724685668944,17.684240341186523,17.645526885986328,0.2268788963556289,0
156,200,4,51.82344341278076,76.5698471069336,25.54460906982422,24.196393966674805,0.00619190139696,52.37345886230469,25.54583549499512,102.55891418457033,24.263954162597656,24.33586311340332,14.099045753479004,17.812671661376953,17.77419662475586,0.2262155711650848,0
157,200,4,53.168477058410645,78.04827880859375,24.200681686401367,24.329805374145508,0.0062109003774821,53.718482971191406,24.20266342163086,98.1072006225586,24.397785186767575,24.46910095214844,14.235390663146973,17.941015243530273,17.90337562561035,0.2254981249570846,0
158,200,4,52.22240543365479,77.23523712158203,24.57540512084961,24.46282768249512,0.0061889085918664,52.772403717041016,24.577957153320312,97.43197631835938,24.5316162109375,24.60236549377441,14.371755599975586,18.069610595703125,18.032846450805664,0.2248339056968689,0
159,200,4,48.8748893737793,67.08971405029297,36.58893203735352,24.596147537231445,0.0069186487235128,42.49356842041016,36.59169006347656,100.49700164794922,24.665508270263672,24.735631942749023,14.508145332336426,18.198375701904297,18.16179656982422,0.2241478413343429,0
160,200,4,52.72061729431152,78.00017547607422,25.43353080749512,24.72956085205078,0.0069250459782779,53.27061462402344,25.435415267944336,103.74121856689452,24.799406051635746,24.868825912475582,14.644577026367188,18.32692146301269,18.29107093811035,0.2234536558389663,0
161,200,4,52.10895252227783,76.7491226196289,26.838239669799805,24.86297416687012,0.0052236020565032,51.88615417480469,26.840070724487305,104.02995300292967,24.933259963989254,25.002138137817383,14.781068801879885,18.45615768432617,18.420698165893555,0.2227976322174072,0
162,200,4,51.24935054779053,76.79618072509766,24.444759368896484,24.99685287475586,0.006005429662764,51.79933166503906,24.447019577026367,103.48795318603516,25.067052841186523,25.135343551635746,14.91761302947998,18.585071563720703,18.550195693969727,0.2221700251102447,0
163,200,4,50.64113521575928,76.32022857666016,23.71245384216309,25.129106521606445,0.0064866002649068,51.19111633300781,23.71464157104492,95.05472564697266,25.20082664489746,25.268592834472656,15.054197311401367,18.714279174804688,18.67975616455078,0.2214694023132324,0
164,200,4,49.13011074066162,69.09696197509766,35.74574279785156,25.2630615234375,0.0044016372412443,43.83390808105469,35.746883392333984,102.19255065917967,25.334604263305664,25.401683807373047,15.190807342529297,18.84295082092285,18.80956077575684,0.2208359390497207,0
165,200,4,51.676626205444336,77.62300109863281,24.56181526184082,25.396411895751957,0.0059208804741501,52.22659683227539,24.564119338989254,102.73106384277344,25.46834754943848,25.535001754760746,15.327449798583984,18.97270774841309,18.93902015686035,0.2202147543430328,0
166,200,4,52.230889320373535,77.56934356689453,26.52974319458008,25.529125213623047,0.0052747740410268,52.04021453857422,26.531265258789062,100.79557800292967,25.61698341369629,25.66808319091797,15.46412181854248,19.10159492492676,19.068819046020508,0.2195458263158798,0
167,200,4,53.00525760650635,79.21810913085938,25.501426696777344,25.66289329528809,0.0055123623460531,53.555213928222656,25.50296211242676,109.2778778076172,25.735750198364254,25.801315307617188,15.600817680358888,19.231225967407227,19.19860076904297,0.2189259976148605,0
168,200,4,51.50320529937744,76.4803466796875,27.800905227661133,25.795560836791992,0.0066929417662322,50.68478393554688,27.80268859863281,103.31023406982422,25.88029670715332,25.93449211120605,15.737529754638672,19.360736846923828,19.32855796813965,0.2183019667863845,0
169,200,4,51.3583984375,77.83746337890625,23.754600524902344,25.92911529541016,0.0049923551268875,51.90835571289063,23.75612449645996,97.2309341430664,26.003097534179688,26.067636489868164,15.874259948730469,19.490238189697266,19.45852470397949,0.2176796942949295,0
170,200,4,50.73711585998535,77.34915924072266,25.05605697631836,26.06209754943848,0.005742504261434,51.28706359863281,25.057674407958984,102.2791519165039,26.13674736022949,26.20075035095215,16.011005401611328,19.619726181030277,19.58844947814941,0.2170717865228653,0
171,200,4,51.83033275604248,78.52010345458984,24.772260665893555,26.19585418701172,0.0057246168144047,52.324249267578125,24.774263381958008,103.22502899169922,26.28103256225586,26.33390617370605,16.147764205932617,19.749475479125977,19.718414306640625,0.2164451032876968,0
172,200,4,50.3076400756836,72.57247161865234,33.519630432128906,26.328344345092773,0.0053895618766546,46.24412536621094,33.52130508422852,104.58636474609376,26.404659271240234,26.46700096130371,16.284530639648438,19.879112243652344,19.84831428527832,0.2158617377281189,0
173,200,4,50.62794494628906,77.22528839111328,24.719335556030277,26.46198081970215,0.004658336751163,50.7633056640625,24.72049903869629,95.9674072265625,26.548145294189453,26.60009384155273,16.42130470275879,20.008846282958984,19.978832244873047,0.2152488231658935,0
174,200,4,50.84642887115479,77.99226379394531,24.732038497924805,26.595909118652344,0.0041132699698209,51.39635848999024,24.733577728271484,102.31924438476562,26.675966262817383,26.733247756958008,16.55809783935547,20.138904571533203,20.109310150146484,0.2146558314561844,0
175,200,4,50.72404956817627,78.00233459472656,23.37125015258789,26.72835731506348,0.0049292631447315,51.27397918701172,23.37261962890625,95.41128540039062,26.80470466613769,26.866329193115234,16.69489097595215,20.2687931060791,20.23956680297852,0.2140976637601852,0
176,200,4,51.66702365875244,79.07754516601562,24.848283767700195,26.8606014251709,0.0062909889966249,52.21695327758789,24.85060310363769,103.9084930419922,26.9382381439209,26.99940490722656,16.8316707611084,20.398754119873047,20.36948013305664,0.2134870290756225,0
177,200,4,51.42984867095947,78.97421264648438,24.657804489135746,26.99443817138672,0.0048494599759578,51.97977066040039,24.658958435058597,103.18108367919922,27.07176780700684,27.13248062133789,16.968441009521484,20.52880477905273,20.499753952026367,0.2129275351762771,0
178,200,4,50.76487159729004,78.4423599243164,24.979888916015625,27.12757873535156,0.0049406657926738,51.314788818359375,24.981273651123047,100.91502380371094,27.219144821166992,27.26555633544922,17.105207443237305,20.65895652770996,20.630542755126957,0.2123386859893798,0
179,200,4,51.86877250671387,79.6794204711914,25.32823181152344,27.26073455810547,0.0048143961466848,52.41868209838867,25.32984733581543,102.20662689208984,27.33877182006836,27.39859390258789,17.241973876953125,20.7890682220459,20.76101493835449,0.2118103951215744,0
180,200,4,51.12370300292969,79.06778717041016,23.98148536682129,27.394184112548828,0.0048804758116602,51.673614501953125,23.98300170898437,97.1956787109375,27.472240447998047,27.53163146972656,17.378734588623047,20.91925811767578,20.89128303527832,0.2112616598606109,0
181,200,4,50.55788326263428,77.55886840820312,26.93997383117676,27.5267276763916,0.0054013226181268,50.03213882446289,26.94205474853516,101.0478744506836,27.60569953918457,27.664697647094727,17.515478134155273,21.04963111877441,21.02187728881836,0.2107130736112594,0
182,200,4,49.8093204498291,78.01886749267578,24.111278533935547,27.659639358520508,0.0051679024472832,50.359222412109375,24.113000869750977,95.52092742919922,27.749155044555664,27.79763984680176,17.652212142944336,21.179672241210938,21.152637481689453,0.2101557999849319,0
183,200,4,52.27867794036865,80.6216812133789,25.10740089416504,27.79310607910156,0.0050339507870376,52.82857894897461,25.109188079833984,102.58062744140624,27.872602462768555,27.93074607849121,17.788936614990234,21.310338973999023,21.283021926879883,0.2096052169799804,0
184,200,4,52.43710708618164,80.9132308959961,26.67671012878418,27.92622756958008,0.0043691028840839,52.987003326416016,26.67787170410156,112.84044647216795,28.00601959228516,28.063751220703125,17.925657272338867,21.44075965881348,21.4139404296875,0.209095299243927,0
185,200,4,51.97821521759033,79.67242431640625,27.08390045166016,28.0595645904541,0.0041119176894426,51.61286544799805,27.085205078125,96.0020980834961,28.14340209960937,28.19674301147461,18.062366485595703,21.57119369506836,21.54439163208008,0.2085521519184112,0
186,200,4,50.16264533996582,75.00092315673828,33.336151123046875,28.19254302978516,0.0041488003917038,46.808380126953125,33.337215423583984,106.95368194580078,28.27676773071289,28.32973289489746,18.199054718017575,21.701709747314453,21.67552375793457,0.2080446928739547,0
187,200,4,51.979942321777344,80.85514831542969,24.644201278686523,28.3253173828125,0.0048544630408287,52.52983093261719,24.6457576751709,103.97665405273438,28.40617179870605,28.462745666503903,18.33572769165039,21.83238983154297,21.806154251098636,0.2075372338294983,0
188,200,4,52.739336013793945,81.74758911132812,25.5885066986084,28.458364486694336,0.0042267576791346,53.28921890258789,25.590181350708008,107.83473205566406,28.543960571289062,28.59569931030273,18.472383499145508,21.96293067932129,21.93694496154785,0.2070087343454361,0
189,200,4,51.492859840393066,80.63447570800781,25.357051849365234,28.59173393249512,0.0038165589794516,52.04273986816406,25.35831451416016,107.0966796875,28.6728630065918,28.728721618652344,18.609020233154297,22.093769073486328,22.068092346191406,0.2065349519252777,0
190,200,4,51.7305326461792,81.00508880615234,25.5552921295166,28.724685668945312,0.0042385063134133,52.2804069519043,25.55661964416504,106.58610534667967,28.806175231933597,28.86167335510254,18.745630264282227,22.22445106506348,22.198917388916016,0.206021174788475,0
191,200,4,51.35817241668701,79.68893432617188,26.45963478088379,28.857318878173828,0.0058466945774853,50.83162689208984,26.461475372314453,100.12828826904295,28.93948745727539,28.99461936950684,18.882211685180664,22.355186462402344,22.33011245727539,0.2055318802595138,0
192,200,4,51.12655067443848,80.66687774658203,24.69415855407715,28.990453720092773,0.0040903715416789,51.67642211914063,24.6953182220459,98.8925323486328,29.07279396057129,29.12753677368164,19.01876640319824,22.48590660095215,22.461069107055664,0.2050348073244094,0
193,200,4,49.98300552368164,79.65608215332031,24.657791137695312,29.12320327758789,0.0038852037396281,50.53287506103516,24.65890884399414,101.90010833740234,29.206090927124023,29.260522842407227,19.155292510986328,22.616891860961918,22.592260360717773,0.2045668959617614,0
194,200,4,52.02100467681885,81.82752227783203,24.058778762817383,29.256654739379883,0.0040423469617962,52.57086944580078,24.059690475463867,99.16112518310548,29.339370727539062,29.393455505371094,19.29179573059082,22.74778175354004,22.723093032836918,0.2040943652391433,0
195,200,4,51.30645084381104,81.24563598632812,24.948575973510746,29.38932037353516,0.0047840140759944,51.8563117980957,24.95022392272949,103.26081085205078,29.48197555541992,29.52639389038086,19.42827796936035,22.878751754760746,22.85439682006836,0.2036241292953491,0
196,200,4,52.22511291503906,82.2970962524414,26.166963577270508,29.52212905883789,0.0045788856223225,52.77497482299805,26.16823959350586,113.7854461669922,29.60590171813965,29.65927505493164,19.56473159790039,23.009620666503903,22.985504150390625,0.2031571865081787,0
197,200,4,51.27723407745361,81.48213195800781,24.918916702270508,29.65503692626953,0.0050657601095736,51.82709503173828,24.92072868347168,98.9150848388672,29.7484073638916,29.792211532592773,19.70115852355957,23.140703201293945,23.116670608520508,0.2026989609003067,0
198,200,4,51.73477554321289,82.07260131835938,24.867521286010746,29.7879695892334,0.0045093335211277,52.284629821777344,24.868940353393555,102.43498992919922,29.884849548339844,29.92513465881348,19.837566375732425,23.271804809570312,23.24815368652344,0.2022452354431152,0
199,200,4,48.55892372131348,71.82231140136719,35.9304084777832,29.92110824584961,0.0039325533434748,41.90119934082031,35.931602478027344,99.10842895507812,30.01483154296875,30.058048248291016,19.973957061767575,23.402936935424805,23.379323959350582,0.2018008679151535,0
200,200,4,50.141295433044434,80.7451400756836,24.86479949951172,30.05398941040039,0.0046667708083987,50.69114685058594,24.866294860839844,99.16130065917967,30.148780822753903,30.1909236907959,20.11033821105957,23.534008026123047,23.510772705078125,0.2013635635375976,0
201,200,4,50.23184776306152,80.968994140625,24.25645446777344,30.187305450439453,0.0039107273332774,50.78169250488281,24.25791549682617,100.27600860595705,30.276294708251957,30.32382202148437,20.246715545654297,23.665206909179688,23.642133712768555,0.2009157687425613,0
202,200,4,50.79706764221192,81.66692352294922,23.845142364501957,30.32001495361328,0.0040411157533526,51.3469123840332,23.846004486083984,103.00225067138672,30.40538215637207,30.456640243530277,20.383079528808597,23.796236038208008,23.77318000793457,0.2004774361848831,0
203,200,4,50.19066429138184,81.19337463378906,25.037525177001957,30.4528751373291,0.0040043760091066,50.740501403808594,25.03874015808105,103.47197723388672,30.54265022277832,30.589509963989254,20.51942443847656,23.92745780944824,23.904747009277344,0.2000490128993988,0
204,200,4,51.713887214660645,82.83557891845703,24.634864807128903,30.58548164367676,0.0051088891923427,52.250091552734375,24.63651657104492,102.1817855834961,30.671770095825195,30.72244071960449,20.655746459960938,24.058887481689453,24.036060333251957,0.1996288746595382,0
205,200,4,51.28017807006836,82.26966857910156,26.83091735839844,30.718774795532227,0.0034848842769861,51.5508918762207,26.83208465576172,102.12721252441406,30.804950714111328,30.855281829833984,20.79204368591309,24.19013023376465,24.167709350585938,0.1992149800062179,0
206,200,4,51.31879997253418,82.72050476074219,25.55819702148437,30.851886749267575,0.0035680914297699,51.868629455566406,25.559364318847656,103.37421417236328,30.9381103515625,30.98813819885254,20.928321838378903,24.321462631225582,24.299219131469727,0.1987832337617874,0
207,200,4,51.40056133270264,82.13188171386719,27.30350875854492,30.984485626220703,0.0037532176356762,51.147403717041016,27.305063247680664,107.47249603271484,31.072528839111328,31.120962142944336,21.064571380615234,24.45276260375977,24.43043327331543,0.1983722448348999,0
208,200,4,51.24661445617676,80.10493469238281,30.729978561401367,31.1173152923584,0.0036834999918937,48.98762512207031,30.7310848236084,107.1138916015625,31.213132858276367,31.25383186340332,21.200788497924805,24.58422088623047,24.56224632263184,0.197964608669281,0
209,200,4,50.32154369354248,82.1213607788086,25.678754806518555,31.2499942779541,0.0036570220254361,50.871368408203125,25.67997169494629,100.20486450195312,31.34623336791992,31.386682510375977,21.33698272705078,24.715675354003903,24.693870544433597,0.1975631266832351,0
210,200,4,50.09792709350586,77.83226776123047,33.25571823120117,31.383058547973636,0.0039066043682396,46.4492073059082,33.2568473815918,109.02957153320312,31.474239349365234,31.51949119567871,21.4731559753418,24.847070693969727,24.825368881225582,0.197161465883255,0
211,200,4,51.25378131866455,80.04349517822266,31.478487014770508,31.515962600708008,0.0034509170800447,48.52753829956055,31.47952651977539,108.21934509277344,31.603864669799805,31.652284622192383,21.60931396484375,24.978466033935547,24.956995010375977,0.1967655718326568,0
212,200,4,50.80288696289063,83.00112915039062,24.60937118530273,31.648420333862305,0.0042954171076416,51.35271072387695,24.610811233520508,101.36254119873048,31.73701477050781,31.78513526916504,21.74547004699707,25.110048294067383,25.088552474975582,0.1963786333799362,0
213,200,4,51.855143547058105,84.18675994873047,23.92806053161621,31.781797409057617,0.0037389807403087,52.40495681762695,23.92929458618164,101.03876495361328,31.8815975189209,31.917930603027344,21.881616592407227,25.241531372070312,25.220149993896484,0.1959794908761978,0
214,200,4,51.13820552825928,83.52152252197266,25.326356887817383,31.91414833068848,0.0043820161372423,51.60737228393555,25.327861785888672,103.86402893066406,32.003257751464844,32.050750732421875,22.017757415771484,25.37311363220215,25.35177421569824,0.1956028640270233,0
215,200,4,51.89280891418457,84.49024200439453,24.9362735748291,32.04762649536133,0.0030052706133574,52.4426155090332,24.93717193603516,103.91222381591795,32.13634490966797,32.183563232421875,22.153881072998047,25.50472068786621,25.483613967895508,0.1952202171087265,0
216,200,4,50.06518650054932,82.79536437988281,26.821977615356445,32.18036651611328,0.0034225198905915,50.614994049072266,26.82296562194824,107.83887481689452,32.2694091796875,32.316349029541016,22.289981842041016,25.63629913330078,25.615354537963867,0.1948422342538833,0
217,200,4,51.06449317932129,83.92713928222656,25.39651107788086,32.31285095214844,0.0039289728738367,51.61430358886719,25.397743225097656,108.6366195678711,32.40704345703125,32.44912338256836,22.426055908203125,25.76789283752441,25.74717140197754,0.1944603025913238,0
218,200,4,51.05366039276123,84.04930877685547,24.73778533935547,32.445838928222656,0.0034422180615365,51.60346603393555,24.73859024047852,103.51676940917967,32.5355110168457,32.58189010620117,22.56209754943848,25.899507522583008,25.87884521484375,0.1940960139036178,0
219,200,4,50.38241958618164,83.27173614501953,25.201812744140625,32.57832336425781,0.0040562967769801,50.69341278076172,25.20302391052246,97.13703918457033,32.67192840576172,32.71463394165039,22.69810676574707,26.031099319458008,26.01060485839844,0.1937254220247268,0
220,200,4,51.56546115875244,81.3748779296875,31.95978164672852,32.711219787597656,0.0036098253913223,48.66365814208984,31.960790634155277,103.75127410888672,32.801612854003906,32.84746551513672,22.83408737182617,26.162931442260746,26.14250373840332,0.1933650076389312,0
221,200,4,51.22634315490723,84.62031555175781,25.367345809936523,32.844173431396484,0.0031174113973975,51.77614212036133,25.36831283569336,101.0799560546875,32.94356918334961,32.980224609375,22.970050811767575,26.29462242126465,26.274341583251957,0.1930043995380401,0
222,200,4,50.15169429779053,82.18750762939453,28.50019836425781,32.976531982421875,0.0038692734669893,49.21098709106445,28.50154685974121,100.86341857910156,33.06771469116211,33.11298370361328,23.105995178222656,26.42635536193848,26.4061279296875,0.1926473826169967,0
223,200,4,51.146217346191406,84.80577850341797,26.26403045654297,33.10977554321289,0.0038601537235081,51.69601058959961,26.26546669006348,104.9884262084961,33.20582580566406,33.24574279785156,23.241926193237305,26.558115005493164,26.538110733032227,0.192300945520401,0
224,200,4,50.96606063842773,84.75841522216797,24.917179107666016,33.2425651550293,0.0036037501413375,51.51585388183594,24.918140411376957,104.50425720214844,33.33376693725586,33.378440856933594,23.377843856811523,26.689775466918945,26.66974639892578,0.1919472366571426,0
225,200,4,50.44868850708008,81.58365631103516,29.695350646972656,33.37547302246094,0.0030755749903619,48.20818328857422,29.69632911682129,99.56755828857422,33.466773986816406,33.511207580566406,23.513748168945312,26.82162094116211,26.801746368408203,0.1916010528802871,0
226,200,4,50.7435474395752,84.7391128540039,24.86471939086914,33.50815963745117,0.0030764800030738,51.230953216552734,24.866161346435547,100.93079376220705,33.59976577758789,33.64395523071289,23.649629592895508,26.953458786010746,26.933761596679688,0.1912654638290405,0
