state_id,pending_spread,optimal_set_changed,sampled_ppo_regret,sampled_safemin_regret
ep100_task051,0.0,False,29.739001500455288,1.2800020904096527
ep100_task063,11.740000943170635,True,0.0,0.0
ep100_task076,16.225938251416697,False,15.729265712854897,0.0
ep100_task088,0.0,False,0.7787232000871995,0.0
ep100_task100,0.0,False,7.363776215816813,0.0
ep100_task113,0.0,False,10.403168919352368,0.0
ep100_task125,0.0,False,0.0,0.0
ep100_task138,0.0,False,41.20024472926468,0.0
ep100_task150,0.0,False,4.44713216945911,0.0
ep100_task163,0.0,False,6.289777921472506,0.0
ep100_task175,0.0,False,4.834506554216546,5.4882113111208355
ep100_task188,0.0,False,0.0,0.0
ep100_task200,0.0,False,0.0,0.0
ep102_task001,0.0,False,31.012702792447612,0.0
ep102_task013,15.357117123248685,True,9.938042267812136,9.938042267812136
ep102_task026,0.0,False,8.254633887368612,0.0
ep102_task038,0.0,False,0.0,0.0
ep102_task051,0.0,False,0.0,0.0
ep102_task063,0.0,False,48.193878628226,0.0
ep102_task076,0.0,False,13.137780726961523,0.0
ep102_task088,0.0,False,0.7787232000871995,0.0
ep102_task100,0.0,False,0.0,0.0
ep102_task113,0.0,False,0.9613173107392186,0.0
ep102_task125,0.0,False,6.493819072419001,0.0
ep102_task138,0.0,False,0.0,0.0
ep102_task150,0.0,False,0.0,0.0
ep102_task163,0.0,False,6.289777921472563,0.0
ep102_task175,0.0,False,0.0,0.0
ep102_task188,0.0,False,6.623787824467058,0.0
ep102_task200,0.0,False,0.0,0.0
ep103_task001,0.0,False,13.447884964935838,0.0
ep103_task013,0.0,False,22.017403680763607,0.0
ep103_task026,0.0,False,22.382603047057387,6.370431657180518
ep103_task038,0.0,False,0.0,0.0
ep103_task051,0.0,False,30.020361977448147,0.0
ep103_task063,0.0,False,15.476839459352277,20.828692752183827
ep103_task076,6.437182732260112,False,20.89225236566665,0.0
ep103_task088,0.0,False,12.859784388727405,0.0
ep103_task100,0.0,False,5.261225505496498,0.0
ep103_task113,0.0,False,0.0,0.0
ep103_task125,0.0,False,26.438445893547907,19.7424914627357
ep103_task138,0.0,False,11.494417075149727,11.494417075149727
ep103_task150,12.831627518482406,True,7.184861368052168,0.0
ep103_task163,0.0,False,0.0,0.0
ep103_task175,0.0,False,0.0,0.0
ep103_task188,0.0,False,54.113272964279304,0.0
ep103_task200,0.0,False,0.0,0.0
ep107_task001,0.0,False,14.770356392977078,0.0
ep107_task013,0.0,False,7.703470509010685,0.0
ep107_task026,0.0,False,14.531920447093057,0.0
ep107_task038,0.0,False,6.531123941666124,0.0
ep107_task051,0.0,False,3.1127979743391165,0.0
ep107_task063,0.0,False,5.063383960823444,0.0
ep107_task076,0.0,False,2.590092345189305,0.0
ep107_task088,0.0,False,26.93805434601535,0.0
ep107_task100,0.0,False,4.163770958595478,0.0
ep107_task113,0.0,False,4.4503846790159685,13.18270111691109
ep107_task125,0.0,False,1.1910221891722585,0.0
ep107_task138,0.0,False,0.0,0.0
ep107_task150,0.0,False,16.682702781077296,0.0
ep107_task163,0.0,False,2.5051492402417352,0.0
ep107_task175,0.0,False,9.464136388732868,0.0
ep107_task188,0.0,False,0.0,3.4814660061679206
ep107_task200,0.0,False,0.0,0.0
ep120_task001,0.0,False,14.770356392977021,0.0
ep120_task013,0.0,False,0.0,0.0
ep120_task026,0.0,False,19.835163719126967,2.238477076486845
ep120_task038,0.0,False,8.319151895758864,0.0
ep120_task051,0.0,False,4.311701867171109,0.0
ep120_task063,0.0,False,6.005176492463534,0.0
ep120_task076,0.0,False,7.158605660196031,0.0
ep120_task088,0.16684926605489636,True,34.19061619784421,0.0
ep120_task100,0.0,False,0.0,0.0
ep120_task113,0.0,False,2.517229456449641,0.0
ep120_task125,0.0,False,6.403172783466232,7.530811913426419
ep120_task138,0.0,False,0.0,0.0
ep120_task150,0.0,False,0.0,0.0
ep120_task163,0.0,False,21.13071673108169,0.0
ep120_task175,0.0,False,0.0,0.0
ep120_task188,0.0,False,0.0,0.0
ep120_task200,0.0,False,0.0,0.0
ep133_task001,0.0,False,0.0,0.0
ep133_task013,0.0,False,0.0,0.0
ep133_task026,0.0,False,0.0,0.0
ep133_task038,0.0,False,5.6595858579475475,0.0
ep133_task051,0.0,False,6.2901438111407515,0.0
ep133_task063,23.042910679163548,True,4.485764199486823,4.485764199486823
ep133_task076,0.0,False,36.61321527461536,31.48887234127534
ep133_task088,0.0,False,13.638507588814548,0.0
ep133_task100,0.0,False,26.12357044851865,0.0
ep133_task113,7.494689504978709,True,0.0,38.95544108475775
ep133_task125,0.0,False,0.0,3.054259406976257
ep133_task138,0.0,False,56.17934911047155,0.0
ep133_task150,0.0,False,0.0,0.0
ep133_task163,0.0,False,0.0,0.0
ep133_task175,0.0,False,12.410274192192958,0.0
ep133_task188,0.0,False,19.78553549439829,0.0
ep133_task200,0.0,False,0.9162457425315509,0.0
ep137_task001,0.0,False,0.0,0.0
ep137_task013,0.0,False,48.09476645531049,0.0
ep137_task026,0.0,False,18.57195885357214,0.0
ep137_task038,0.0,False,12.102004697495147,0.0
ep137_task051,0.0,False,2.6960401422352334,0.0
ep137_task063,0.0,False,5.063383960823558,0.0
ep137_task076,0.0,False,0.0,0.0
ep137_task088,0.0,False,14.796790657065003,0.0
ep137_task100,0.0,False,13.791542126856598,0.0
ep137_task113,0.0,False,5.828360522243088,11.178620592297762
ep137_task125,0.0,False,0.0,11.34387047663813
ep137_task138,0.0,False,52.53937172587109,0.0
ep137_task150,0.0,False,0.0,0.0
ep137_task163,0.0,False,0.0,0.0
ep137_task175,0.0,False,42.95567972389978,0.0
ep137_task188,0.0,False,0.0,0.0
ep137_task200,0.0,False,2.4411721966319675,0.0
ep143_task001,0.0,False,14.770356392977021,0.0
ep143_task013,2.954287421948557,True,2.9542874219485498,0.0
ep143_task026,0.0,False,8.254633887368698,0.0
ep143_task038,0.0,False,0.0,0.0
ep143_task051,0.0,False,0.0,0.0
ep143_task063,0.0,False,5.0633839608257745,0.0
ep143_task076,0.0,False,4.632497421960636,0.0
ep143_task088,0.0,False,26.938054346015292,0.0
ep143_task100,0.0,False,2.7708488818505543,0.0
ep143_task113,0.0,False,0.0,0.0
ep143_task125,0.0,False,9.207373011623304,0.0
ep143_task138,0.0,False,30.337313436500153,3.2588079578644624
ep143_task150,0.0,False,23.785838740892956,0.0
ep143_task163,0.0,False,12.293651073647993,0.0
ep143_task175,0.0,False,8.632696945170437,0.0
ep143_task188,0.0,False,0.0,0.0
ep143_task200,0.0,False,4.580390937754885,0.0
ep146_task001,0.0,False,31.0127027924475,0.0
ep146_task013,0.0,False,7.703470509010913,0.0
ep146_task026,0.0,False,0.0,0.5876930840138925
ep146_task038,0.0,False,0.0,0.0
ep146_task051,0.0,False,7.65831840290889,7.410180241848252
ep146_task063,18.803868163718818,True,20.299877214934554,0.0
