state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,gae_kind,gae_value,semantics,component,selected_action,selected_advantage,conflict_state
ep120_task138,120,138,high,0.9,16-28,28,28,1.858283940609708,actor_normalized,-0.7741320133209229,decision,future,23,0.0,False
ep120_task138,120,138,high,0.9,16-28,28,28,1.858283940609708,actor_normalized,-0.7741320133209229,decision,total,23,6.333612357436891,False
ep120_task138,120,138,high,0.9,16-28,28,28,1.858283940609708,actor_normalized,-0.7741320133209229,event,own,23,6.463657552367927,False
ep120_task138,120,138,high,0.9,16-28,28,28,1.858283940609708,actor_normalized,-0.7741320133209229,event,future,23,0.0,False
ep120_task138,120,138,high,0.9,16-28,28,28,1.858283940609708,actor_normalized,-0.7741320133209229,event,total,23,6.463657552367891,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,decision,own,27,3.9114585715416865,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,decision,future,27,4.1057049993052885,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,decision,total,27,8.017163570846947,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,event,own,27,4.083794014042908,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,event,future,27,4.308669028625587,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,raw,203.10272216796875,event,total,27,8.39246304266851,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,decision,own,27,3.9114585715416865,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,decision,future,27,4.1057049993052885,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,decision,total,27,8.017163570846947,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,event,own,27,4.083794014042908,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,event,future,27,4.308669028625587,False
ep120_task150,120,150,medium,0.9,16-28,28,28,0.5137401024166479,actor_normalized,0.16264855861663818,event,total,27,8.39246304266851,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,decision,own,1,-16.55755166761218,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,decision,future,1,-2.842170943040401e-14,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,decision,total,1,-16.557551667612216,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,event,own,1,-16.90716856509311,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,event,future,1,2.842170943040401e-14,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,raw,145.65948486328125,event,total,1,-16.907168565093116,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,decision,own,1,-16.55755166761218,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,decision,future,1,-2.842170943040401e-14,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,decision,total,1,-16.557551667612216,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,event,own,1,-16.90716856509311,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,event,future,1,2.842170943040401e-14,False
ep120_task163,120,163,low,0.9,16-28,28,28,0.0,actor_normalized,-0.6065839529037476,event,total,1,-16.907168565093116,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,decision,own,27,5.006185363408655,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,decision,future,27,0.0,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,decision,total,27,5.006185363408633,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,event,own,27,4.961470623250733,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,event,future,27,0.0,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,raw,249.4565887451172,event,total,27,4.961470623250705,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,decision,own,27,5.006185363408655,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,decision,future,27,0.0,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,decision,total,27,5.006185363408633,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,event,own,27,4.961470623250733,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,event,future,27,0.0,False
ep120_task175,120,175,high,0.9,16-28,28,28,4.350148625797696,actor_normalized,0.7833813428878784,event,total,27,4.961470623250705,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,decision,own,25,4.072599603882011,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,decision,future,25,0.0,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,decision,total,25,4.072599603882054,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,event,own,25,4.274928886184398,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,event,future,25,2.842170943040401e-14,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,raw,221.56845092773438,event,total,25,4.274928886184426,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,decision,own,25,4.072599603882011,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,decision,future,25,0.0,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,decision,total,25,4.072599603882054,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,event,own,25,4.274928886184398,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,event,future,25,2.842170943040401e-14,False
ep120_task188,120,188,low,0.99,16-28,28,28,0.0,actor_normalized,0.4099263846874237,event,total,25,4.274928886184426,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,decision,own,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,decision,future,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,decision,total,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,event,own,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,event,future,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,raw,-53.366302490234375,event,total,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,decision,own,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,decision,future,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,decision,total,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,event,own,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,event,future,17,0.0,False
ep120_task200,120,200,low,0.9999,empty,0,1,0.0,actor_normalized,-3.271773338317871,event,total,17,0.0,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,decision,own,16,8.69706772909231,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,decision,future,16,-5.684341886080802e-14,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,decision,total,16,8.697067729092225,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,event,own,16,9.136261440817307,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,event,future,16,-2.842170943040401e-14,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,raw,290.3389892578125,event,total,16,9.136261440817236,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,decision,own,16,8.69706772909231,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,decision,future,16,-5.684341886080802e-14,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,decision,total,16,8.697067729092225,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,event,own,16,9.136261440817307,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,event,future,16,-2.842170943040401e-14,False
ep133_task001,133,1,low,0.99,16-28,28,28,0.0,actor_normalized,0.4292672574520111,event,total,16,9.136261440817236,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,decision,own,25,8.54402373359595,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,decision,future,25,0.14386188326557203,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,decision,total,25,8.687885616861422,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,event,own,25,8.936643906108273,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,event,future,25,0.1509673920363639,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,raw,507.55609130859375,event,total,25,9.087611298144793,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,decision,own,25,8.54402373359595,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,decision,future,25,0.14386188326557203,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,decision,total,25,8.687885616861422,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,event,own,25,8.936643906108273,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,event,future,25,0.1509673920363639,False
ep133_task013,133,13,high,0.999,16-28,28,28,1.882552486498232,actor_normalized,3.0401296615600586,event,total,25,9.087611298144793,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,decision,own,5,6.204492007434226,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,decision,future,5,0.0,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,decision,total,5,6.204492007434226,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,event,own,5,6.41784291095837,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,event,future,5,2.842170943040401e-14,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,raw,202.5918426513672,event,total,5,6.417842910958399,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,decision,own,5,6.204492007434226,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,decision,future,5,0.0,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,decision,total,5,6.204492007434226,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,event,own,5,6.41784291095837,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,event,future,5,2.842170943040401e-14,False
ep133_task026,133,26,medium,0.9999,16-28,20,20,1.573953679677074,actor_normalized,-0.6254181861877441,event,total,5,6.417842910958399,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,decision,own,24,0.16145990550627687,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,decision,future,24,-5.684341886080802e-14,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,decision,total,24,0.16145990550609213,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,event,own,24,0.15532159361464437,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,event,future,24,0.0,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,raw,313.42523193359375,event,total,24,0.15532159361464437,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,decision,own,24,0.16145990550627687,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,decision,future,24,-5.684341886080802e-14,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,decision,total,24,0.16145990550609213,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,event,own,24,0.15532159361464437,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,event,future,24,0.0,False
ep133_task038,133,38,low,0.99,16-28,28,28,0.0,actor_normalized,0.7067546248435974,event,total,24,0.15532159361464437,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,decision,own,22,-1.9034470979431006,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,decision,future,22,0.6518832460566841,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,decision,total,22,-1.2515638518863739,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,event,own,22,-1.9768925530313837,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,event,future,22,0.6757284421188956,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,raw,330.7490539550781,event,total,22,-1.3011641109125094,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,decision,own,22,-1.9034470979431006,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,decision,future,22,0.6518832460566841,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,decision,total,22,-1.2515638518863739,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,event,own,22,-1.9768925530313837,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,event,future,22,0.6757284421188956,False
ep133_task051,133,51,medium,0.999,16-28,28,28,1.3352829326700402,actor_normalized,0.9149799942970276,event,total,22,-1.3011641109125094,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,decision,own,27,5.7706740578434506,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,decision,future,27,-5.684341886080802e-14,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,decision,total,27,5.7706740578434506,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,event,own,27,6.059839713085182,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,event,future,27,0.0,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,raw,205.619384765625,event,total,27,6.059839713085125,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,decision,own,27,5.7706740578434506,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,decision,future,27,-5.684341886080802e-14,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,decision,total,27,5.7706740578434506,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,event,own,27,6.059839713085182,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,event,future,27,0.0,False
ep133_task063,133,63,low,0.999,16-28,28,28,0.0,actor_normalized,-0.5890283584594727,event,total,27,6.059839713085125,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,decision,own,20,-26.05352803609724,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,decision,future,20,0.0,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,decision,total,20,-26.053528036097248,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,event,own,20,-26.935325648243207,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,event,future,20,0.0,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,raw,194.04930114746094,event,total,20,-26.935325648243236,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,decision,own,20,-26.05352803609724,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,decision,future,20,0.0,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,decision,total,20,-26.053528036097248,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,event,own,20,-26.935325648243207,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,event,future,20,0.0,False
ep133_task076,133,76,low,0.9999,16-28,23,23,0.0,actor_normalized,-0.7280961275100708,event,total,20,-26.935325648243236,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,decision,own,4,-3.976406059177151,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,decision,future,4,-2.842170943040401e-14,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,decision,total,4,-3.9764060591771795,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,event,own,4,-4.175503688941717,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,event,future,4,2.842170943040401e-14,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,raw,253.9161834716797,event,total,4,-4.175503688941774,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,decision,own,4,-3.976406059177151,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,decision,future,4,-2.842170943040401e-14,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,decision,total,4,-3.9764060591771795,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,event,own,4,-4.175503688941717,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,event,future,4,2.842170943040401e-14,False
ep133_task088,133,88,low,0.9999,16-28,28,28,0.045758124121344,actor_normalized,-0.00852023996412754,event,total,4,-4.175503688941774,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,decision,own,12,-16.774435573498053,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,decision,future,12,1.623097708969226,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,decision,total,12,-15.151337864528841,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,event,own,12,-17.535120718867503,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,event,future,12,1.551167981723438,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,raw,289.16058349609375,event,total,12,-15.983952737144136,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,decision,own,12,-16.774435573498053,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,decision,future,12,1.623097708969226,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,decision,total,12,-15.151337864528841,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,event,own,12,-17.535120718867503,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,event,future,12,1.551167981723438,False
ep133_task100,133,100,high,0.9999,16-28,25,25,4.8087131140444175,actor_normalized,0.4151032865047455,event,total,12,-15.983952737144136,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,decision,own,25,7.746999442875719,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,decision,future,25,9.49942034833282,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,decision,total,25,17.246419791208552,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,event,own,25,7.147977594664692,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,event,future,25,8.90229900167327,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,raw,212.409423828125,event,total,25,16.050276596338023,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,decision,own,25,7.746999442875719,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,decision,future,25,9.49942034833282,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,decision,total,25,17.246419791208552,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,event,own,25,7.147977594664692,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,event,future,25,8.90229900167327,False
ep133_task113,133,113,high,0.99,16-28,28,28,4.433699801995504,actor_normalized,-0.5074148178100586,event,total,25,16.050276596338023,False
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,decision,own,25,2.0249094266780503,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,decision,future,25,1.9321252560978905,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,decision,total,25,3.9570346827760545,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,event,own,25,1.986696041055069,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,event,future,25,1.92611061696482,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,raw,294.7196960449219,event,total,25,3.9128066580199743,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,decision,own,25,2.0249094266780503,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,decision,future,25,1.9321252560978905,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,decision,total,25,3.9570346827760545,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,event,own,25,1.986696041055069,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,event,future,25,1.92611061696482,True
ep133_task125,133,125,high,0.999,16-28,28,28,2.350050446007537,actor_normalized,0.48192158341407776,event,total,25,3.9128066580199743,True
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,decision,own,25,-17.543045185477908,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,decision,future,25,-9.61033356004549,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,decision,total,25,-27.153378745523412,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,event,own,25,-17.43181460165129,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,event,future,25,-9.274538260870713,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,raw,275.761474609375,event,total,25,-26.706352862521953,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,decision,own,25,-17.543045185477908,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,decision,future,25,-9.61033356004549,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,decision,total,25,-27.153378745523412,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,event,own,25,-17.43181460165129,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,event,future,25,-9.274538260870713,False
ep133_task138,133,138,high,0.9,16-28,28,28,2.516433990397465,actor_normalized,0.2540513873100281,event,total,25,-26.706352862521953,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,decision,own,20,3.8764220086626153,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,decision,future,20,0.0,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,decision,total,20,3.876422008662587,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,event,own,20,4.048252516374134,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,event,future,20,5.684341886080802e-14,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,raw,335.9779968261719,event,total,20,4.048252516374134,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,decision,own,20,3.8764220086626153,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,decision,future,20,0.0,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,decision,total,20,3.876422008662587,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,event,own,20,4.048252516374134,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,event,future,20,5.684341886080802e-14,False
ep133_task150,133,150,low,0.9,16-28,28,28,0.0,actor_normalized,0.9778298139572144,event,total,20,4.048252516374134,False
ep133_task163,133,163,low,0.9,16-28,28,28,0.0,raw,202.06260681152344,decision,own,23,4.0993414806953865,False
ep133_task163,133,163,low,0.9,16-28,28,28,0.0,raw,202.06260681152344,decision,future,23,0.0,False
ep133_task163,133,163,low,0.9,16-28,28,28,0.0,raw,202.06260681152344,decision,total,23,4.0993414806953865,False
