state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,method,action_index,semantics,component,optimal_set_hit,top3_hit,top5_hit,regret,optimal_set_size,conflict_state
ep176_task088,176,88,medium,0.9999,16-28,23,23,1.3460186175849624,PPO,23,event,total,False,False,False,24.34725641694814,5,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,decision,own,True,True,True,0.0,4,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,decision,future,True,True,True,0.0,11,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,decision,total,True,True,True,0.0,3,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,event,own,True,True,True,0.0,4,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,event,future,True,True,True,0.0,11,False
ep176_task100,176,100,high,0.9999,16-28,16,16,2.375839384571896,PPO,21,event,total,True,True,True,0.0,3,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,decision,own,True,True,True,0.0,7,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,decision,future,True,True,True,0.0,14,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,decision,total,True,True,True,0.0,5,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,event,own,True,True,True,0.0,7,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,event,future,True,True,True,0.0,14,False
ep176_task113,176,113,high,0.99,16-28,24,24,2.6571743811961333,PPO,21,event,total,True,True,True,0.0,5,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,decision,own,True,True,True,0.0,7,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,decision,future,True,True,True,0.0,21,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,decision,total,True,True,True,0.0,7,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,event,own,True,True,True,0.0,7,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,event,future,True,True,True,0.0,21,False
ep176_task125,176,125,high,0.999,16-28,21,21,1.791397948259156,PPO,23,event,total,True,True,True,0.0,7,False
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,decision,own,False,False,False,4.982327811907723,7,True
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,decision,future,False,False,False,16.281877264810532,15,True
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,decision,total,False,False,False,20.964415606833484,5,True
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,event,own,False,False,False,5.125449203325857,7,True
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,event,future,False,False,False,16.38152821907977,15,True
ep176_task138,176,138,low,0.9,16-28,28,28,0.0,PPO,19,event,total,False,False,False,21.197623739864753,5,True
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,decision,own,True,True,True,0.0,7,False
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,decision,future,True,True,True,0.0,28,False
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,decision,total,True,True,True,0.0,7,False
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,event,own,True,True,True,0.0,7,False
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,event,future,True,True,True,0.0,28,False
ep176_task150,176,150,low,0.9,16-28,28,28,0.0,PPO,27,event,total,True,True,True,0.0,7,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,decision,own,True,True,True,0.0,7,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,decision,future,True,True,True,0.0,28,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,decision,total,True,True,True,0.0,7,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,event,own,True,True,True,0.0,7,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,event,future,True,True,True,0.0,28,False
ep176_task163,176,163,low,0.9,16-28,28,28,0.0,PPO,27,event,total,True,True,True,0.0,7,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,decision,own,False,False,False,12.90610749886033,7,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,decision,future,True,True,True,0.0,21,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,decision,total,False,False,False,12.906107498860365,6,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,event,own,False,False,False,12.901513046261151,7,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,event,future,True,True,True,0.0,21,False
ep176_task175,176,175,low,0.9,16-28,28,28,0.0,PPO,2,event,total,False,False,False,12.90151304626113,6,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,decision,own,False,False,False,18.85452330925112,7,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,decision,future,True,True,True,0.0,28,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,decision,total,False,False,False,18.854523309251107,7,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,event,own,False,False,False,19.785535494398303,7,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,event,future,True,True,True,0.0,28,False
ep176_task188,176,188,low,0.99,16-28,28,28,0.0,PPO,3,event,total,False,False,False,19.785535494398317,7,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,decision,own,True,True,True,0.0,3,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,decision,future,True,True,True,0.0,8,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,decision,total,True,True,True,0.0,3,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,event,own,True,True,True,0.0,3,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,event,future,True,True,True,0.0,8,False
ep176_task200,176,200,high,0.9999,6-15,8,8,1.9531457997573511,PPO,22,event,total,True,True,True,0.0,3,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,decision,own,False,False,False,24.106099268193162,7,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,decision,future,True,True,True,0.0,28,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,decision,total,False,False,False,24.106099268193134,7,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,event,own,False,False,False,25.315647264829195,7,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,event,future,True,True,True,0.0,28,False
ep177_task001,177,1,low,0.99,16-28,28,28,0.0,PPO,9,event,total,False,False,False,25.31564726482918,7,False
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,decision,own,False,False,False,9.036150541879621,7,True
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,decision,future,True,True,True,0.0,21,True
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,decision,total,True,True,True,0.0,6,True
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,event,own,False,False,False,9.463230935931037,7,True
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,event,future,True,True,True,0.0,21,True
ep177_task013,177,13,high,0.999,16-28,28,28,2.6575699803418167,PPO,20,event,total,True,True,True,0.0,6,True
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,decision,own,False,False,False,6.015521547181621,6,False
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,decision,future,True,True,True,0.0,15,False
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,decision,total,False,False,False,6.015521547181606,5,False
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,event,own,False,False,False,6.260406393598508,6,False
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,event,future,True,True,True,0.0,15,False
ep177_task026,177,26,high,0.9999,16-28,19,19,4.582410512858578,PPO,21,event,total,False,False,False,6.260406393598515,5,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,decision,own,False,False,False,5.409600001735782,7,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,decision,future,True,True,True,0.0,28,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,decision,total,False,False,False,5.4096000017357255,7,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,event,own,False,False,False,5.659585857947491,7,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,event,future,True,True,True,0.0,28,False
ep177_task038,177,38,low,0.99,16-28,28,28,0.0,PPO,26,event,total,False,False,False,5.659585857947491,7,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,decision,own,False,False,False,6.125416320994098,7,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,decision,future,True,True,True,0.0,28,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,decision,total,False,False,False,6.125416320994077,7,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,event,own,False,False,False,6.290143811140737,7,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,event,future,True,True,True,0.0,28,False
ep177_task051,177,51,low,0.999,16-28,28,28,0.0,PPO,22,event,total,False,False,False,6.2901438111407515,7,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,decision,own,True,True,True,0.0,7,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,decision,future,True,True,True,0.0,28,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,decision,total,True,True,True,0.0,7,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,event,own,True,True,True,0.0,7,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,event,future,True,True,True,0.0,28,False
ep177_task063,177,63,low,0.999,16-28,28,28,0.0,PPO,25,event,total,True,True,True,0.0,7,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,decision,own,True,True,True,0.0,7,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,decision,future,True,True,True,0.0,21,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,decision,total,True,True,True,0.0,7,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,event,own,True,True,True,0.0,7,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,event,future,True,True,True,0.0,21,False
ep177_task076,177,76,medium,0.9999,16-28,21,21,0.557194340073399,PPO,23,event,total,True,True,True,0.0,7,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,decision,own,False,False,False,22.03124479636226,7,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,decision,future,True,True,True,0.0,28,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,decision,total,False,False,False,22.031244796362273,7,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,event,own,False,False,False,23.142596133467677,7,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,event,future,True,True,True,0.0,28,False
ep177_task088,177,88,medium,0.9999,16-28,28,28,1.22253928968488,PPO,6,event,total,False,False,False,23.14259613346769,7,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,decision,own,False,False,False,22.786720030981158,7,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,decision,future,True,True,True,0.0,20,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,decision,total,False,False,False,22.7867200309812,6,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,event,own,False,False,False,23.834263818370914,7,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,event,future,True,True,True,0.0,20,False
ep177_task100,177,100,high,0.9999,16-28,23,23,3.4469114969688803,PPO,19,event,total,False,False,False,23.834263818370914,6,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,decision,own,False,False,False,2.91646872981611,7,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,decision,future,True,True,True,0.0,28,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,decision,total,False,False,False,2.9164687298161027,7,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,event,own,False,False,False,2.8640861495356624,7,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,event,future,True,True,True,0.0,28,False
ep177_task113,177,113,low,0.99,16-28,28,28,0.0,PPO,20,event,total,False,False,False,2.864086149535666,7,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,decision,own,False,False,False,17.492198349217915,7,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,decision,future,False,False,False,52.35550856231009,19,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,decision,total,False,False,False,69.84770691152801,6,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,event,own,False,False,False,16.5169021740726,7,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,event,future,False,False,False,54.23952608996461,19,False
ep177_task125,177,125,high,0.999,16-28,26,26,1.7103492011861507,PPO,24,event,total,False,False,False,70.75642826403717,6,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,decision,own,True,True,True,0.0,7,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,decision,future,False,False,False,14.851122177515094,21,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,decision,total,False,False,False,14.851122177515151,6,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,event,own,True,True,True,0.0,7,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,event,future,False,False,False,14.929911757860907,21,False
ep177_task138,177,138,low,0.9,16-28,28,28,0.0,PPO,25,event,total,False,False,False,14.929911757860907,6,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,decision,own,True,True,True,0.0,7,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,decision,future,True,True,True,0.0,21,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,decision,total,True,True,True,0.0,6,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,event,own,True,True,True,0.0,7,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,event,future,True,True,True,0.0,21,False
ep177_task150,177,150,medium,0.9,16-28,28,28,1.6233945643840406,PPO,17,event,total,True,True,True,0.0,6,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,decision,own,False,False,False,2.4174502980649066,7,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,decision,future,True,True,True,0.0,28,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,decision,total,False,False,False,2.417450298064864,7,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,event,own,False,False,False,2.5051492402417637,7,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,event,future,True,True,True,0.0,28,False
ep177_task163,177,163,medium,0.9,16-28,28,28,0.551794196309686,PPO,26,event,total,False,False,False,2.5051492402417352,7,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,decision,own,False,False,False,21.228885571213034,7,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,decision,future,False,False,False,2.2985216110512283,10,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,decision,total,False,False,False,18.118013455669598,4,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,event,own,False,False,False,20.89312099011521,7,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,event,future,False,False,False,2.2744606462517254,10,False
ep177_task175,177,175,high,0.9,16-28,28,28,2.969526956611319,PPO,11,event,total,False,False,False,17.49548110785696,4,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,decision,own,True,True,True,0.0,7,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,decision,future,True,True,True,0.0,28,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,decision,total,True,True,True,0.0,7,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,event,own,True,True,True,0.0,7,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,event,future,True,True,True,0.0,28,False
ep177_task188,177,188,high,0.99,16-28,28,28,3.206009251478747,PPO,20,event,total,True,True,True,0.0,7,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,decision,own,True,True,True,0.0,2,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,decision,future,True,True,True,0.0,3,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,decision,total,True,True,True,0.0,2,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,event,own,True,True,True,0.0,2,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,event,future,True,True,True,0.0,3,False
ep177_task200,177,200,low,0.9999,1-5,3,3,0.0,PPO,27,event,total,True,True,True,0.0,2,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,decision,own,False,False,False,12.798309300209766,7,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,decision,future,True,True,True,0.0,28,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,decision,total,False,False,False,12.798309300209723,7,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,event,own,False,False,False,13.447884964935866,7,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,event,future,True,True,True,0.0,28,False
ep180_task001,180,1,low,0.99,16-28,28,28,0.0,PPO,10,event,total,False,False,False,13.447884964935838,7,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,decision,own,True,True,True,0.0,7,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,decision,future,True,True,True,0.0,25,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,decision,total,True,True,True,0.0,7,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,event,own,True,True,True,0.0,7,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,event,future,True,True,True,0.0,25,False
ep180_task013,180,13,medium,0.999,16-28,25,25,1.0185940243236558,PPO,27,event,total,True,True,True,0.0,7,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,decision,own,False,False,False,18.454459859619853,3,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,decision,future,True,True,True,0.0,14,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,decision,total,False,False,False,18.454459859619874,3,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,event,own,False,False,False,18.787305714581308,3,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,event,future,True,True,True,0.0,14,False
ep180_task026,180,26,high,0.9999,6-15,14,14,3.051051627896983,PPO,25,event,total,False,False,False,18.787305714581294,3,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,decision,own,False,False,False,5.409600001735413,7,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,decision,future,True,True,True,0.0,28,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,decision,total,False,False,False,5.409600001735271,7,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,event,own,False,False,False,5.659585857947107,7,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,event,future,True,True,True,0.0,28,False
ep180_task038,180,38,medium,0.99,16-28,28,28,0.6183633964168593,PPO,24,event,total,False,False,False,5.659585857947093,7,False
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,decision,own,False,False,False,3.0244370666400684,7,True
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,decision,future,True,True,True,0.0,14,True
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,decision,total,True,True,True,0.0,6,True
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,event,own,False,False,False,3.112797974339088,7,True
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,event,future,True,True,True,0.0,14,True
ep180_task051,180,51,medium,0.999,16-28,21,21,0.2905955074784022,PPO,21,event,total,True,True,True,0.0,6,True
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,decision,own,False,False,False,10.007041218943286,7,False
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,decision,future,False,False,False,25.80981276892294,20,False
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,decision,total,False,False,False,35.81685398786618,6,False
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,event,own,False,False,False,10.501147690088118,7,False
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,event,future,False,False,False,26.5309239999645,20,False
ep180_task063,180,63,medium,0.999,16-28,27,27,0.6399394023544858,PPO,27,event,total,False,False,False,37.032071690052646,6,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,decision,own,False,False,False,2.4695728539176542,6,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,decision,future,True,True,True,0.0,15,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,decision,total,False,False,False,2.46957285391764,6,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,event,own,False,False,False,2.590092345190115,6,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,event,future,True,True,True,0.0,15,False
ep180_task076,180,76,medium,0.9999,6-15,15,15,1.608587366916486,PPO,24,event,total,False,False,False,2.590092345190101,6,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,decision,own,True,True,True,0.0,7,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,decision,future,True,True,True,0.0,22,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,decision,total,True,True,True,0.0,7,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,event,own,True,True,True,0.0,7,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,event,future,True,True,True,0.0,22,False
ep180_task088,180,88,medium,0.9999,16-28,22,22,0.5298656617845514,PPO,27,event,total,True,True,True,0.0,7,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,decision,own,False,False,False,28.05447524502904,6,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,decision,future,True,True,True,0.0,15,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,decision,total,False,False,False,28.05447524502904,6,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,event,own,False,False,False,29.252520175239383,6,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,event,future,True,True,True,0.0,15,False
ep180_task100,180,100,medium,0.9999,6-15,15,15,1.206332325960751,PPO,25,event,total,False,False,False,29.252520175239397,6,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,decision,own,True,True,True,0.0,7,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,decision,future,True,True,True,0.0,25,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,decision,total,True,True,True,0.0,7,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,event,own,True,True,True,0.0,7,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,event,future,True,True,True,0.0,25,False
ep180_task113,180,113,medium,0.99,16-28,25,25,1.6126828782933724,PPO,24,event,total,True,True,True,0.0,7,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,decision,own,False,False,False,8.366862709303717,7,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,decision,future,True,True,True,0.0,19,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,decision,total,False,False,False,8.366862709303689,7,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,event,own,False,False,False,8.365430731387171,7,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,event,future,True,True,True,0.0,19,False
ep180_task125,180,125,medium,0.999,16-28,19,19,0.8649957324094069,PPO,20,event,total,False,False,False,8.365430731387164,7,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,decision,own,True,True,True,0.0,7,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,decision,future,True,True,True,0.0,21,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,decision,total,True,True,True,0.0,6,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,event,own,True,True,True,0.0,7,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,event,future,True,True,True,0.0,21,False
ep180_task138,180,138,high,0.9,16-28,28,28,2.7050705021095984,PPO,23,event,total,True,True,True,0.0,6,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,decision,own,True,True,True,0.0,7,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,decision,future,True,True,True,0.0,28,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,decision,total,True,True,True,0.0,7,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,event,own,True,True,True,0.0,7,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,event,future,True,True,True,0.0,28,False
ep180_task150,180,150,high,0.9,16-28,28,28,2.127935773556336,PPO,25,event,total,True,True,True,0.0,7,False
ep180_task163,180,163,medium,0.9,16-28,28,28,0.2098268534548023,PPO,25,decision,own,True,True,True,0.0,7,False
