state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,own_event_spread,future_event_spread,total_event_spread,own_decision_spread,future_decision_spread,total_decision_spread,future_own_spread_ratio,own_optimal_set_size,total_optimal_set_size,own_total_optimal_overlap,own_total_optimal_jaccard,own_total_exact_optimal_set_agreement,own_total_disjoint,own_optimal_total_regret,conflict_state,spearman,kendall,sign_agreement,optimal_set_jaccard,optimal_set_exact_agreement,mean_regret_dec_ranking_on_event,mean_regret_event_ranking_on_dec
ep064_task026,64,26,medium,0.9999,16-28,19,19,0.2286505459921661,22.92994449334131,0.0,22.92994449334128,22.22819279723653,0.0,22.22819279723649,0.0,6,6,6,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep064_task038,64,38,medium,0.99,16-28,28,28,0.2019004896616265,24.742530388522077,0.0,24.742530388522084,23.800003541650625,0.0,23.800003541650597,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep064_task051,64,51,low,0.999,16-28,23,23,0.0,20.091076798436447,31.170005832456525,37.46014964359739,19.832752432617802,30.135754003986108,36.261170324980185,1.5514353036011628,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep064_task063,64,63,high,0.999,16-28,26,26,1.7033942242138322,33.646091259317174,0.0,33.646091259317245,32.110773223681875,0.0,32.110773223681804,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep064_task076,64,76,low,0.9999,16-28,20,20,0.0,20.892252365666756,0.0,20.892252365666707,19.993711554593148,0.0,19.993711554593176,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep064_task088,64,88,medium,0.9999,16-28,23,23,1.1905600630830122,23.568533216860928,0.0,23.56853321686097,22.44020022122247,0.0,22.440200221222426,0.0,6,6,6,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep064_task100,64,100,medium,0.9999,16-28,21,21,0.3899095662708305,25.525606851199946,0.0,25.52560685119994,24.414915877932202,0.0,24.41491587793223,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep064_task113,64,113,high,0.99,16-28,24,24,2.8078900735433385,17.778829402762533,10.179782282415204,26.814773290247388,19.35098961267347,10.251721846561622,28.804623876621065,0.572578883108774,7,5,5,0.7142857142857143,False,False,0.0,False,0.9458980044345897,0.8730158730158729,1.0,1.0,True,0.0,0.0
ep064_task125,64,125,medium,0.999,16-28,21,21,1.4236148450685793,17.216976180855855,21.03512785512413,19.844105665950735,17.431718623249807,21.574615859663936,20.398030528770903,1.2217666815682657,6,5,0,0.0,False,True,19.844105665950735,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep064_task138,64,138,high,0.9,16-28,28,28,2.2669687535499645,26.244291346752,0.0,26.24429134675202,26.11491705287839,0.0,26.11491705287841,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep064_task150,64,150,low,0.9,16-28,28,28,0.0,25.15877740195471,0.0,25.158777401954694,24.182367167908552,0.0,24.18236716790858,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep064_task163,64,163,medium,0.9,16-28,28,28,1.3608869664277303,26.024062090093786,8.254397985080914,26.024062090093707,25.70639420618567,8.62872640149942,25.706394206185678,0.31718330353288693,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep064_task175,64,175,medium,0.9,16-28,28,28,0.9394372607730096,24.552439045434742,0.0,24.55243904543471,25.183980736627394,0.0,25.183980736627404,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep064_task188,64,188,medium,0.99,16-28,28,28,0.4684792937994991,27.854591501073358,12.99040676212266,27.854591501073372,26.57646285361959,12.918823693326829,26.61645925032306,0.46636500706255496,7,6,6,0.8571428571428571,False,False,0.0,False,0.9994388327721659,0.993993993993994,1.0,1.0,True,0.0,0.0
ep064_task200,64,200,medium,0.9999,6-15,10,10,0.4434819674668171,4.580390937754885,0.0,4.580390937754885,4.612853353897286,0.0,4.612853353897286,0.0,5,5,5,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task001,66,1,low,0.99,16-28,28,28,0.0,36.17623744576464,11.256986625881552,36.17623744576463,34.48896391261218,10.843580391383114,34.48896391261212,0.3111707413673965,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task013,66,13,low,0.999,16-28,24,24,0.0,22.313116483617364,0.0,22.313116483617364,21.338430490429857,0.0,21.338430490429857,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task026,66,26,low,0.9999,6-15,11,11,0.0,36.436238720109266,7.096349840008685,36.43623872010929,35.776247845909126,7.660620058087744,35.776247845909154,0.19476076810563295,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,0.9090909090909091,1.0,True,0.0,0.0
ep066_task038,66,38,low,0.99,16-28,28,28,0.0,24.742530388522077,5.483354908866318,24.742530388522084,23.800003541650625,5.308180944934236,23.800003541650597,0.22161657772117016,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep066_task051,66,51,low,0.999,16-28,17,17,0.0,17.782154877466503,0.0,17.782154877466496,17.504235916881967,0.0,17.504235916881896,0.0,4,4,4,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task063,66,63,medium,0.999,16-28,26,26,0.6926350746076282,30.908392200201007,0.0,30.908392200201007,29.48286132305057,0.0,29.482861323050543,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task076,66,76,medium,0.9999,6-15,12,12,0.052042717320188,25.546274104025578,8.48340487305859,25.546274104025542,24.484161652306696,8.198033862847865,24.48416165230674,0.33207992831024136,2,1,1,0.5,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep066_task088,66,88,high,0.9999,16-28,20,20,2.980562893577617,52.34121997921209,0.0,52.3412199792121,50.072876922076496,0.0,50.07287692207649,0.0,5,5,5,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep066_task100,66,100,high,0.9999,6-15,12,12,3.4205376786730946,55.62579843329504,0.0,55.62579843329502,54.11067373279317,0.0,54.1106737327932,0.0,2,2,2,1.0,True,False,0.0,False,1.0,1.0,0.8333333333333334,1.0,True,0.0,0.0
ep066_task113,66,113,high,0.99,16-28,23,23,5.133846977940668,18.5381717029848,0.0,18.538171702984783,20.266677351445008,0.0,20.26667735144497,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,0.782608695652174,1.0,True,0.0,0.0
ep066_task125,66,125,medium,0.999,16-28,16,16,1.4819846769251286,20.069085114838025,54.54255376182823,49.63313087578274,20.451761320899607,53.12697373021547,48.2557169174284,2.717739919369934,4,3,0,0.0,False,True,31.04315718793538,True,0.9731743666169894,0.9115044247787609,0.9375,1.0,True,0.0,0.0
ep066_task138,66,138,high,0.9,16-28,28,28,2.500045132778301,31.52345627200922,0.0,31.523456272009213,31.645761127133945,0.0,31.645761127133937,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep066_task150,66,150,medium,0.9,16-28,28,28,1.0378955528085334,32.614992875304395,0.0,32.61499287530438,31.471375186337404,0.0,31.47137518633741,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,21.53988231007856,0.0,21.539882310078553,21.065300411749554,0.0,21.065300411749547,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,15.196556827070406,18.70961517000694,33.74631399630681,15.61502551217795,18.80996348030476,34.25423585853457,1.2311746261283703,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,27.854591501073358,5.637886717857157,27.854591501073344,26.57646285361959,5.5069579843766405,26.576462853619603,0.2024042146746221,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1.0,True,False,0.0,False,,,1.0,1.0,True,0.0,0.0
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,42.36636657615584,19.432617843671665,42.366366576155826,40.673062061201506,18.497722661760008,40.673062061201506,0.4586803026580172,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,27.15351802010317,0.0,27.15351802010315,26.13658494628323,0.0,26.13658494628322,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,24.18323048504265,8.279429880221443,30.72413649543364,23.767219298358192,8.826500489910558,30.910656621507485,0.34236244348505374,4,3,3,0.75,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,24.742530388522077,0.0,24.742530388522084,23.800003541650625,0.0,23.800003541650653,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,20.152868179977006,0.0,20.15286817997699,19.895320211516427,0.0,19.895320211516434,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,27.614820155621686,4.061729815954919,27.614820155621715,26.3271841592733,3.872636169024105,26.32718415927326,0.14708514460949884,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,20.892252365666756,8.275677637908046,20.892252365666764,19.993711554593148,8.335409738969531,19.99371155459312,0.39611227612336647,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,37.20704080567545,0.0,37.20704080567546,35.426901793075544,0.0,35.42690179307556,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,21.511763077070206,0.0,21.511763077070214,20.55441616097029,0.0,20.554416160970334,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,17.798964123995454,30.55235543947748,25.171039833492216,18.938755218026465,31.172873106424163,25.663776845776397,1.7165243565095285,7,5,0,0.0,False,True,9.168115053315944,True,0.9916550764951323,0.9710144927536232,1.0,1.0,True,0.0,0.0
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,17.920442053440674,68.75739197997774,81.37002688801863,18.171529085743707,65.94452716916743,78.41363105904918,3.836813387467555,7,5,0,0.0,False,True,13.8617815119228,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,26.55364502929291,5.334168687400847,26.55364502929288,26.414706522763204,5.321391363292747,26.414706522763197,0.2008827293396597,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,25.15877740195471,0.0,25.158777401954694,24.182367167908552,0.0,24.18236716790858,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,21.53988231007856,0.0,21.539882310078525,21.065300411749554,0.0,21.065300411749575,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,21.124961128575254,14.219880466621646,21.124961128575222,21.476185370378907,14.64918216155175,21.476185370378914,0.6731316748974623,7,6,6,0.8571428571428571,False,False,0.0,False,0.9994413407821228,0.9941176470588236,1.0,1.0,True,0.0,0.0
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,27.377276351163445,0.0,27.37727635116346,26.12220118060239,0.0,26.122201180602303,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,0.9162457425315509,0.0,0.9162457425315509,0.9174041218102289,0.0,0.9174041218102289,0.0,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.176237445764656,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,35.362893708228526,0.0,35.36289370822851,34.43482369403061,0.0,34.43482369403057,0.0,4,4,4,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,20.650858272882445,0.8409305262525493,20.650858272882488,20.152398887208967,0.9303428439195898,20.152398887209017,0.040721335410877926,3,3,3,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,25.087866542950906,0.0,25.087866542950906,24.136145726557203,0.0,24.136145726557174,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,6.290143811140737,68.57022800517592,74.86037181631667,6.125416320994098,66.01498726600943,72.1404035870035,10.90121785192388,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,58.01130431404505,21.418306970460947,58.011304314045105,56.11323299592642,21.104657959845383,56.11323299592641,0.3692091950650278,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,26.219399166250845,0.0,26.21939916625081,25.176118022325937,0.0,25.176118022325994,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,56.788031864634526,3.038406210949489,59.82643807558401,54.41080392974929,3.186244244516871,57.59704817426615,0.05350434081237627,3,2,2,0.6666666666666666,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,43.45031286712742,0.0,43.45031286712741,42.24724095548694,0.0,42.247240955486944,0.0,6,6,6,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,24.305415782405532,20.550652766180207,35.76357338067646,26.826104490138842,20.526052315412983,36.54631674895549,0.8455174332403989,7,4,4,0.5714285714285714,False,False,0.0,False,0.99737876802097,0.9800995024875622,1.0,1.0,True,0.0,0.0
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,4.909422886045469,0.0,4.909422886045462,4.871256812787031,0.0,4.87125681278701,0.0,7,7,7,1.0,True,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,22.79176681330492,12.412694803831869,32.93487601283124,23.356909953815055,13.25647950163713,34.164090789257216,0.5446131011039405,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,28.660723625966853,42.30198585602295,35.478073021424734,27.763832540938957,41.03132786962141,34.4906023865874,1.4759566579015821,7,5,0,0.0,False,True,26.848387891225116,True,0.999441964285714,0.9941690962099125,1.0,1.0,True,0.0,0.0
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,21.53988231007856,8.143114360345493,19.03473306983679,21.065300411749554,8.502049047665764,18.647850113684626,0.3780482290070504,7,6,0,0.0,False,True,5.289355488189926,True,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,21.124961128575254,3.7163277305240285,21.12496112857525,21.476185370378907,3.643570737317532,21.476185370378914,0.1759211630215516,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,27.854591501073358,3.147595101311879,27.854591501073344,26.57646285361959,3.068319187183249,26.576462853619603,0.1130009428137041,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,21.756021761368935,0.0,21.756021761368935,22.91456830630824,0.0,22.91456830630824,0.0,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,36.17623744576464,0.0,36.17623744576463,34.48896391261218,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,37.994027678960954,0.0,37.99402767896089,36.550608075941355,0.0,36.55060807594134,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task026,73,26,high,0.9999,16-28,17,17,4.322010860900563,37.9286157917729,13.537966965804515,41.295600812919076,37.88214158174251,13.686091530201367,41.313376295938326,0.3569327981840307,7,1,0,0.0,False,True,2.2216465465886017,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep073_task038,73,38,high,0.99,16-28,28,28,2.051444632668411,26.359748841776945,19.757115237723895,24.92551089937257,26.177222648632736,19.535785681769084,24.787291890394727,0.7495183416319698,7,5,0,0.0,False,True,4.510051440146299,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep073_task051,73,51,high,0.999,16-28,27,27,3.02440749946118,28.26609589577439,29.02535929756317,35.31550310870392,28.254460235265014,27.844738062271063,33.97015438326514,1.026861275946576,7,5,5,0.7142857142857143,False,False,0.0,False,0.9993792675356921,0.99375,1.0,1.0,True,0.0,0.0
ep073_task063,73,63,low,0.999,16-28,28,28,0.0,53.126729642717606,0.0,53.126729642717635,51.01940367359117,0.0,51.019403673591114,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task076,73,76,low,0.9999,16-28,20,20,0.0,20.892252365666756,3.0040305344433023,20.892252365666735,19.993711554593148,3.0006056104806476,19.993711554593148,0.14378682019847558,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep073_task088,73,88,medium,0.9999,16-28,27,27,0.5993021576487303,58.7394222155365,1.5879439337006147,58.73942221553648,56.32436180993511,1.5579304074202014,56.32436180993511,0.02703370026136562,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep073_task100,73,100,high,0.9999,16-28,20,20,2.036638134895626,49.23576997239105,16.7153751606009,65.95114513299188,47.78155648999921,16.999705442962465,64.78126193296168,0.3394965727147975,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep073_task113,73,113,high,0.99,16-28,28,28,2.3352430832221254,18.979973840474543,25.902369672204742,23.385140215755058,20.80566389635793,25.813544773564217,23.220917242732526,1.364721041762886,7,5,0,0.0,False,True,13.796729226396081,True,0.8547080189997208,0.7633136094674556,1.0,1.0,True,0.0,0.0
ep073_task125,73,125,high,0.999,16-28,23,23,3.4611201525050603,25.202442125400225,51.745234650532495,43.37980391914539,26.221346496710435,50.39996477787321,42.03310206856963,2.0531833539409727,7,4,0,0.0,False,True,6.1808580947951555,True,0.9989949748743718,0.9914529914529914,1.0,1.0,True,0.0,0.0
ep073_task138,73,138,low,0.9,16-28,28,28,0.0,20.879617640673615,0.0,20.879617640673587,20.60168342365924,0.0,20.60168342365921,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task150,73,150,high,0.9,16-28,28,28,1.814461768833869,37.88931439723801,0.0,37.889314397238024,36.999942292283095,0.0,36.99994229228304,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task163,73,163,medium,0.9,16-28,28,28,0.3561931132322965,21.53988231007856,0.2951242556170257,21.53988231007861,21.065300411749554,0.30078968379558546,21.065300411749547,0.013701293784643215,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task175,73,175,high,0.9,16-28,28,28,2.5213776450003578,28.239203032392737,41.66662590683788,47.754888209113176,29.30786558911348,41.267100318486456,47.2990133106355,1.4754887331290036,7,5,5,0.7142857142857143,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep073_task188,73,188,medium,0.99,16-28,28,28,0.4406152787126416,27.854591501073358,0.0,27.854591501073287,26.57646285361959,0.0,26.576462853619546,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep073_task200,73,200,low,0.9999,1-5,3,3,0.0,0.9162457425315509,0.0,0.9162457425315509,0.9174041218102289,0.0,0.9174041218102289,0.0,2,2,2,1.0,True,False,0.0,False,1.0,0.9999999999999999,1.0,1.0,True,0.0,0.0
ep096_task001,96,1,low,0.99,16-28,28,28,0.0,36.17623744576463,0.0,36.17623744576463,34.488963912612135,0.0,34.48896391261212,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task013,96,13,low,0.999,16-28,28,28,0.0,25.676718109280074,0.0,25.676718109280046,24.578997813083987,0.0,24.578997813084072,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task026,96,26,high,0.9999,16-28,23,23,2.319085166802543,32.34504425280617,2.508925177805537,32.34504425280613,31.998421439708302,2.551269670413717,31.998421439708295,0.07756752960966716,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep096_task038,96,38,low,0.99,16-28,28,28,0.0,24.742530388522077,3.5594695794387405,21.95883880567314,23.800003541650625,3.4318018322355215,21.117188435662683,0.14386037012164118,7,6,6,0.8571428571428571,False,False,0.0,False,1.0,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task051,96,51,low,0.999,16-28,27,27,0.0,20.152868179977006,28.42697733406112,25.314179359722004,19.895320211516427,27.220479438447683,24.196042371807607,1.410567323727394,7,6,0,0.0,False,True,19.242217831197763,True,1.0,1.0,1.0,1.0,True,0.0,0.0
ep096_task063,96,63,low,0.999,16-28,28,28,0.0,27.614820155621203,0.0,27.614820155621203,26.327184159272846,0.0,26.32718415927286,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task076,96,76,low,0.9999,16-28,23,23,0.0,20.892252365666756,0.0,20.892252365666764,19.993711554593148,0.0,19.993711554593233,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep096_task088,96,88,medium,0.9999,16-28,27,27,1.1209112563404164,51.53904672519374,0.0,51.53904672519383,49.13140271006533,0.0,49.131402710065345,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep096_task100,96,100,high,0.9999,16-28,23,23,2.7592664024292213,54.50157293710392,11.528190863809101,51.46632649371435,53.1684045428994,11.538548580752945,50.16821307372726,0.21152033313080523,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999999,1.0,1.0,1.0,True,0.0,0.0
ep096_task113,96,113,medium,0.99,16-28,28,28,0.919067399097133,14.93487797445979,30.72556512562079,26.869354419357194,16.022286488210355,30.62402476536647,26.886633616126176,2.0573027230731133,7,5,5,0.7142857142857143,False,False,0.0,False,0.9999999999999998,1.0,0.8928571428571429,1.0,True,0.0,0.0
ep096_task125,96,125,low,0.999,16-28,26,26,0.019100816687569,17.920442053440386,0.0,17.920442053440382,18.171529085743394,0.0,18.171529085743373,0.0,7,7,7,1.0,True,False,0.0,False,1.0,1.0,1.0,1.0,True,0.0,0.0
ep096_task138,96,138,low,0.9,16-28,28,28,0.0,20.879617640673615,0.0,20.879617640673587,20.60168342365924,0.0,20.601683423659267,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task150,96,150,medium,0.9,16-28,28,28,1.106326600778837,30.942813605744597,10.969913727400495,31.328574157080283,30.334766460324204,10.449227083093774,30.334766460324204,0.35452217975950023,7,6,6,0.8571428571428571,False,False,0.0,False,0.999441964285714,0.9941690962099125,1.0,1.0,True,0.0,0.0
ep096_task163,96,163,low,0.9,16-28,28,28,0.0,21.53988231007856,9.938984202041183,21.539882310078553,21.065300411749554,10.378623969192688,21.065300411749547,0.4614224005017293,7,6,6,0.8571428571428571,False,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep096_task175,96,175,high,0.9,16-28,28,28,2.9045639219805026,26.17739949588681,0.0,26.177399495886817,27.415858260815842,0.0,27.415858260815867,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task188,96,188,low,0.99,16-28,28,28,0.0,27.854591501073358,0.0,27.8545915010734,26.57646285361959,0.0,26.576462853619603,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
ep096_task200,96,200,high,0.9999,16-28,16,16,4.427925131120897,21.704130019695157,0.0,21.704130019695157,22.993347143024568,0.0,22.993347143024568,0.0,5,5,5,1.0,True,False,0.0,False,0.9999999999999998,1.0,1.0,1.0,True,0.0,0.0
ep099_task001,99,1,low,0.99,16-28,28,28,0.0,36.17623744576464,0.0,36.176237445764684,34.48896391261218,0.0,34.488963912612235,0.0,7,7,7,1.0,True,False,0.0,False,0.9999999999999998,0.9999999999999998,1.0,1.0,True,0.0,0.0
