episode,task_id,state_id,split,dataset_index,max_backlog,load,requirement,safe_set_bin,safe_set_size,effective_set_size,root_decision_index,root_decision_time,action_index,pair_j,pair_k,pair_rho,policy_probability,selected_original_action,root_completion_time,root_reward,root_delay,root_reliability,root_reliability_satisfied,preexisting_pending_task_count,preexisting_pending_leakage,duplicate_task_reward_count,relevant_provenance_records,own_undiscounted,own_decision,own_event,future_decision,future_event,total_decision,total_event,future_dec_next_1,future_evt_next_1,future_dec_next_2_5,future_evt_next_2_5,future_dec_next_6_10,future_evt_next_6_10,future_dec_next_11_20,future_evt_next_11_20,future_dec_next_gt20,future_evt_next_gt20,future_evt_lag_0_1s,future_evt_lag_1_2s,future_evt_lag_2_5s,future_evt_lag_gt5s,counterfactual_training_used
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,10,2,6,0.1905230225152962,0.0268770717084407,23,3.545226214873077,97.90778368885545,0.8971008529595368,0.9999958151162688,True,0,0.0,0,200,97.90778368885545,97.90778368885545,89.07752379281006,381.0756375211528,328.9052439875807,478.9834212100082,417.9827677803908,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,11,2,7,0.1518135268103064,0.0351685099303722,23,3.376749553756458,110.70609298906528,0.7286241918429175,0.9999947038026396,True,0,0.0,0,200,110.70609298906528,110.70609298906528,102.52540875774598,381.0756375211528,328.9052439875807,491.7817305102181,431.4306527453267,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,12,2,8,0.1712773597674974,0.0310265813022851,23,3.564350866836922,96.64876515899124,0.9162255049233816,0.9999962306076712,True,0,0.0,0,200,96.64876515899124,96.64876515899124,87.75505236476891,381.0756375211528,328.9052439875807,477.724402680144,416.6602963523496,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,13,3,4,0.1724905931622923,0.0244222451001405,23,3.5256090318624613,99.23524753523478,0.877483669948921,0.9999696920095018,True,0,0.0,0,200,99.23524753523478,99.23524753523478,90.47206573333474,381.0756375211528,328.9052439875807,480.3108850563875,419.3773097209155,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,14,3,5,0.1799694244100487,0.0186435487121343,23,3.849159246072381,81.15952717298968,1.2010338841588406,0.9999420147587784,True,0,0.0,0,200,81.15952717298968,81.15952717298968,71.51270596529847,381.0756375211528,328.9052439875807,462.2351646941424,400.4179499528792,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,15,3,6,0.0769601634681726,0.0267647635191679,23,3.545226214873077,97.90778368885545,0.8971008529595368,0.9999920363547072,True,0,0.0,0,200,97.90778368885545,97.90778368885545,89.07752379281006,381.0756375211528,328.9052439875807,478.9834212100082,417.9827677803908,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,16,3,7,0.2198676965397751,0.0377381481230258,23,3.376749553756458,110.70609298906528,0.7286241918429175,0.9999899215749144,True,0,0.0,0,200,110.70609298906528,110.70609298906528,102.52540875774598,381.0756375211528,328.9052439875807,491.7817305102181,431.4306527453267,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,17,3,8,0.0280289848630594,0.0312245469540357,23,3.564350866836922,96.64876515899124,0.9162255049233816,0.9999928270161365,True,0,0.0,0,200,96.64876515899124,96.64876515899124,87.75505236476891,381.0756375211528,328.9052439875807,477.724402680144,416.6602963523496,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,18,4,5,0.1144417689920125,0.0318902730941772,23,3.5256090318624613,99.23524753523478,0.877483669948921,0.9999865969449866,True,0,0.0,0,200,99.23524753523478,99.23524753523478,90.47206573333474,381.0756375211528,328.9052439875807,480.3108850563875,419.3773097209155,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,19,4,6,0.203391793976239,0.0517401061952114,23,3.5256090318624613,99.23524753523478,0.877483669948921,0.9999981592354588,True,0,0.0,0,200,99.23524753523478,99.23524753523478,90.47206573333474,381.0756375211528,328.9052439875807,480.3108850563875,419.3773097209155,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,20,4,7,0.3447276787973151,0.0736230239272117,23,3.376749553756458,110.70609298906528,0.7286241918429175,0.9999976704126252,True,0,0.0,0,200,110.70609298906528,110.70609298906528,102.52540875774598,381.0756375211528,328.9052439875807,491.7817305102181,431.4306527453267,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
1,1,ep001_task001,test,0,0.0,low,0.99,16-28,28,28,1,2.6481253619135403,21,4,8,0.098982176155866,0.0570421703159809,23,3.5256090318624613,99.23524753523478,0.877483669948921,0.999998341993664,True,0,0.0,0,200,99.23524753523478,99.23524753523478,90.47206573333474,381.0756375211528,328.9052439875807,480.3108850563875,419.3773097209155,44.68941073740041,38.60412246100338,155.99278347870265,137.13030973028762,103.11202452338397,85.05483266069963,68.4129796951724,60.76974953395892,8.868439086493268,7.346229601631368,0.0,0.0,0.0,328.9052439875807,False
