state_id,episode,task_id,load,requirement,safe_set_bin,safe_set_size,effective_set_size,max_backlog,method,action_index,semantics,component,optimal_set_hit,top3_hit,top5_hit,regret,optimal_set_size,conflict_state
ep066_task150,66,150,medium,0.9,16-28,28,28,1.0378955528085334,SafeMin,5,event,total,True,True,True,0.0,7,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep066_task163,66,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,decision,own,True,True,True,0.0,7,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,decision,future,True,True,True,0.0,21,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,decision,total,True,True,True,0.0,6,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,event,own,True,True,True,0.0,7,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,event,future,True,True,True,0.0,21,False
ep066_task175,66,175,medium,0.9,16-28,28,28,1.50041210746498,SafeMin,4,event,total,True,True,True,0.0,6,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,False
ep066_task188,66,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,6,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,decision,own,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,decision,future,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,decision,total,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,event,own,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,event,future,True,True,True,0.0,2,False
ep066_task200,66,200,low,0.9999,1-5,2,2,0.0,SafeMin,24,event,total,True,True,True,0.0,2,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,False,False,False,26.943131229266328,7,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,False,False,False,26.943131229266328,6,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,False,False,False,28.19867577522939,7,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,False
ep068_task001,68,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,False,False,False,28.19867577522939,6,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,decision,own,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,decision,future,True,True,True,0.0,28,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,decision,total,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,event,own,True,True,True,0.0,7,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,event,future,True,True,True,0.0,28,False
ep068_task013,68,13,high,0.999,16-28,28,28,1.708947996917364,SafeMin,4,event,total,True,True,True,0.0,7,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,decision,own,False,False,False,23.767219298358192,4,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,decision,future,False,False,False,7.143437323149271,9,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,decision,total,False,False,False,30.910656621507485,3,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,event,own,False,False,False,24.18323048504265,4,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,event,future,False,False,False,6.540906010390984,9,False
ep068_task026,68,26,high,0.9999,16-28,16,16,3.77796211432066,SafeMin,5,event,total,False,False,False,30.72413649543364,3,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,event,future,True,True,True,0.0,28,False
ep068_task038,68,38,medium,0.99,16-28,28,28,0.7253921749641732,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,decision,future,True,True,True,0.0,25,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,event,future,True,True,True,0.0,25,False
ep068_task051,68,51,low,0.999,16-28,25,25,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,False
ep068_task063,68,63,low,0.999,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,6,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,future,True,True,True,0.0,12,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,future,True,True,True,0.0,12,False
ep068_task076,68,76,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,total,True,True,True,0.0,6,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,decision,future,True,True,True,0.0,26,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,event,future,True,True,True,0.0,26,False
ep068_task088,68,88,low,0.9999,16-28,26,26,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,future,True,True,True,0.0,19,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,future,True,True,True,0.0,19,False
ep068_task100,68,100,low,0.9999,16-28,19,19,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,decision,own,True,True,True,0.0,7,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,decision,future,False,False,False,14.323943995275215,15,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,decision,total,False,False,False,8.814847734627449,5,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,event,own,True,True,True,0.0,7,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,event,future,False,False,False,14.549430659301237,15,True
ep068_task113,68,113,high,0.99,16-28,28,28,2.4610298181668155,SafeMin,6,event,total,False,False,False,9.168115053315944,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,decision,own,True,True,True,0.0,7,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,decision,future,False,False,False,14.361921596955767,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,decision,total,False,False,False,13.185336266062848,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,event,own,True,True,True,0.0,7,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,event,future,False,False,False,15.052803701096195,5,True
ep068_task125,68,125,medium,0.999,16-28,22,22,0.591065573498019,SafeMin,5,event,total,False,False,False,13.8617815119228,5,True
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,event,future,True,True,True,0.0,21,False
ep068_task138,68,138,medium,0.9,16-28,28,28,1.2888182865013014,SafeMin,5,event,total,True,True,True,0.0,6,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep068_task150,68,150,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep068_task163,68,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,future,True,True,True,0.0,21,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,total,True,True,True,0.0,6,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,own,True,True,True,0.0,7,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,future,True,True,True,0.0,21,False
ep068_task175,68,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,total,True,True,True,0.0,6,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,decision,future,True,True,True,0.0,28,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,decision,total,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,event,own,True,True,True,0.0,7,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,event,future,True,True,True,0.0,28,False
ep068_task188,68,188,medium,0.99,16-28,28,28,0.3213154676275849,SafeMin,6,event,total,True,True,True,0.0,7,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,decision,own,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,decision,future,True,True,True,0.0,3,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,decision,total,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,event,own,True,True,True,0.0,2,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,event,future,True,True,True,0.0,3,False
ep068_task200,68,200,medium,0.9999,1-5,3,3,1.1665843352427765,SafeMin,24,event,total,True,True,True,0.0,2,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep069_task001,69,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,decision,own,False,False,False,20.95848965867679,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,decision,future,True,True,True,0.0,22,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,decision,total,False,False,False,20.958489658676797,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,event,own,False,False,False,21.734443164666693,4,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,event,future,True,True,True,0.0,22,False
ep069_task013,69,13,high,0.999,16-28,22,22,1.7147261089398618,SafeMin,5,event,total,False,False,False,21.734443164666686,4,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,decision,own,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,decision,future,True,True,True,0.0,6,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,decision,total,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,event,own,True,True,True,0.0,3,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,event,future,True,True,True,0.0,6,False
ep069_task026,69,26,high,0.9999,6-15,7,7,3.2558200694241,SafeMin,24,event,total,True,True,True,0.0,3,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep069_task038,69,38,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,future,True,True,True,0.0,9,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,total,True,True,True,0.0,5,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,event,future,True,True,True,0.0,9,False
ep069_task051,69,51,low,0.999,16-28,18,18,0.0,SafeMin,5,event,total,True,True,True,0.0,5,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,decision,future,True,True,True,0.0,13,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,decision,total,True,True,True,0.0,5,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,event,own,True,True,True,0.0,7,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,event,future,True,True,True,0.0,13,False
ep069_task063,69,63,high,0.999,16-28,26,26,3.63655369968988,SafeMin,6,event,total,True,True,True,0.0,5,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,decision,own,True,True,True,0.0,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,decision,future,True,True,True,0.0,15,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,decision,total,True,True,True,0.0,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,event,own,True,True,True,0.0,6,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,event,future,True,True,True,0.0,15,False
ep069_task076,69,76,medium,0.9999,6-15,15,15,1.1237170304144233,SafeMin,12,event,total,True,True,True,0.0,6,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,decision,own,True,True,True,0.0,3,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,decision,future,True,True,True,0.0,11,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,decision,total,True,True,True,0.0,2,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,event,own,True,True,True,0.0,3,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,event,future,True,True,True,0.0,11,False
ep069_task088,69,88,high,0.9999,16-28,18,18,2.1379568940029845,SafeMin,19,event,total,True,True,True,0.0,2,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,decision,own,True,True,True,0.0,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,decision,future,True,True,True,0.0,16,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,decision,total,True,True,True,0.0,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,event,own,True,True,True,0.0,6,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,event,future,True,True,True,0.0,16,False
ep069_task100,69,100,high,0.9999,16-28,16,16,3.647545331340094,SafeMin,12,event,total,True,True,True,0.0,6,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,decision,future,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,decision,total,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,event,own,True,True,True,0.0,7,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,event,future,True,True,True,0.0,4,False
ep069_task113,69,113,high,0.99,16-28,21,21,3.985202282681761,SafeMin,6,event,total,True,True,True,0.0,4,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,future,True,True,True,0.0,18,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,event,future,True,True,True,0.0,18,False
ep069_task125,69,125,low,0.999,16-28,18,18,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,decision,own,False,False,False,18.24850256152007,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,decision,future,False,False,False,9.263949329594084,21,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,decision,total,False,False,False,27.512451891114097,6,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,event,own,False,False,False,18.01543881446488,7,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,event,future,False,False,False,8.867592592142671,21,False
ep069_task138,69,138,high,0.9,16-28,28,28,1.964941106684674,SafeMin,5,event,total,False,False,False,26.883031406607557,6,False
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,decision,own,True,True,True,0.0,7,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,decision,future,False,False,False,32.201846269428245,15,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,decision,total,False,False,False,25.661120786394235,5,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,event,own,True,True,True,0.0,7,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,event,future,False,False,False,33.67230072582328,15,True
ep069_task150,69,150,medium,0.9,16-28,28,28,1.327408847240133,SafeMin,4,event,total,False,False,False,26.848387891225116,5,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,future,False,False,False,8.129124461521258,21,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,decision,total,False,False,False,5.711674163456337,6,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,future,False,False,False,7.794504728431747,21,True
ep069_task163,69,163,low,0.9,16-28,28,28,0.0,SafeMin,5,event,total,False,False,False,5.289355488189926,6,True
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,own,True,True,True,0.0,7,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,future,True,True,True,0.0,21,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,decision,total,True,True,True,0.0,6,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,own,True,True,True,0.0,7,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,future,True,True,True,0.0,21,False
ep069_task175,69,175,low,0.9,16-28,28,28,0.0,SafeMin,6,event,total,True,True,True,0.0,6,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,21,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,6,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,21,False
ep069_task188,69,188,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,6,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,decision,own,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,decision,future,True,True,True,0.0,3,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,decision,total,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,event,own,True,True,True,0.0,2,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,event,future,True,True,True,0.0,3,False
ep069_task200,69,200,high,0.9999,1-5,3,3,2.6194751433434,SafeMin,26,event,total,True,True,True,0.0,2,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,own,True,True,True,0.0,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,future,True,True,True,0.0,28,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,decision,total,True,True,True,0.0,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,own,True,True,True,0.0,7,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,future,True,True,True,0.0,28,False
ep073_task001,73,1,low,0.99,16-28,28,28,0.0,SafeMin,5,event,total,True,True,True,0.0,7,False
ep073_task013,73,13,medium,0.999,16-28,28,28,1.4534933692112009,SafeMin,5,decision,own,True,True,True,0.0,7,False
