state_id,horizon,selected_branch_return_residual
ep137_task125,20,0.0
ep137_task125,50,0.0
ep137_task138,5,0.0
ep137_task138,10,0.0
ep137_task138,20,0.0
ep137_task138,50,0.0
ep137_task150,5,2.842170943040401e-14
ep137_task150,10,0.0
ep137_task150,20,5.684341886080802e-14
ep137_task150,50,0.0
ep137_task163,5,0.0
ep137_task163,10,0.0
ep137_task163,20,0.0
ep137_task163,50,0.0
ep137_task175,5,0.0
ep137_task175,10,5.684341886080802e-14
ep137_task175,20,0.0
ep137_task175,50,0.0
ep137_task188,5,0.0
ep137_task188,10,0.0
ep137_task188,20,0.0
ep137_task188,50,0.0
ep137_task200,5,0.0
ep137_task200,10,0.0
ep137_task200,20,0.0
ep137_task200,50,0.0
ep143_task001,5,0.0
ep143_task001,10,0.0
ep143_task001,20,0.0
ep143_task001,50,0.0
ep143_task013,5,0.0
ep143_task013,10,0.0
ep143_task013,20,0.0
ep143_task013,50,0.0
ep143_task026,5,0.0
ep143_task026,10,0.0
ep143_task026,20,5.684341886080802e-14
ep143_task026,50,0.0
ep143_task038,5,0.0
ep143_task038,10,0.0
ep143_task038,20,0.0
ep143_task038,50,5.684341886080802e-14
ep143_task051,5,0.0
ep143_task051,10,0.0
ep143_task051,20,0.0
ep143_task051,50,0.0
ep143_task063,5,0.0
ep143_task063,10,0.0
ep143_task063,20,0.0
ep143_task063,50,0.0
ep143_task076,5,0.0
ep143_task076,10,0.0
ep143_task076,20,0.0
ep143_task076,50,0.0
ep143_task088,5,0.0
ep143_task088,10,5.684341886080802e-14
ep143_task088,20,0.0
ep143_task088,50,0.0
ep143_task100,5,2.842170943040401e-14
ep143_task100,10,0.0
ep143_task100,20,0.0
ep143_task100,50,0.0
ep143_task113,5,0.0
ep143_task113,10,0.0
ep143_task113,20,0.0
ep143_task113,50,0.0
ep143_task125,5,0.0
ep143_task125,10,0.0
ep143_task125,20,0.0
ep143_task125,50,0.0
ep143_task138,5,0.0
ep143_task138,10,0.0
ep143_task138,20,0.0
ep143_task138,50,0.0
ep143_task150,5,2.842170943040401e-14
ep143_task150,10,0.0
ep143_task150,20,0.0
ep143_task150,50,0.0
ep143_task163,5,0.0
ep143_task163,10,0.0
ep143_task163,20,0.0
ep143_task163,50,0.0
ep143_task175,5,0.0
ep143_task175,10,0.0
ep143_task175,20,0.0
ep143_task175,50,0.0
ep143_task188,5,2.842170943040401e-14
ep143_task188,10,5.684341886080802e-14
ep143_task188,20,0.0
ep143_task188,50,0.0
ep143_task200,5,0.0
ep143_task200,10,0.0
ep143_task200,20,0.0
ep143_task200,50,0.0
ep146_task001,5,0.0
ep146_task001,10,5.684341886080802e-14
ep146_task001,20,0.0
ep146_task001,50,0.0
ep146_task013,5,0.0
ep146_task013,10,0.0
ep146_task013,20,0.0
ep146_task013,50,0.0
ep146_task026,5,0.0
ep146_task026,10,0.0
ep146_task026,20,5.684341886080802e-14
ep146_task026,50,0.0
ep146_task038,5,0.0
ep146_task038,10,0.0
ep146_task038,20,0.0
ep146_task038,50,0.0
ep146_task051,5,0.0
ep146_task051,10,0.0
ep146_task051,20,0.0
ep146_task051,50,0.0
ep146_task063,5,0.0
ep146_task063,10,0.0
ep146_task063,20,5.684341886080802e-14
ep146_task063,50,0.0
ep146_task076,5,0.0
ep146_task076,10,0.0
ep146_task076,20,0.0
ep146_task076,50,0.0
ep146_task088,5,0.0
ep146_task088,10,0.0
ep146_task088,20,5.684341886080802e-14
ep146_task088,50,5.684341886080802e-14
ep146_task100,5,2.842170943040401e-14
ep146_task100,10,0.0
ep146_task100,20,0.0
ep146_task100,50,0.0
ep146_task113,5,0.0
ep146_task113,10,0.0
ep146_task113,20,0.0
ep146_task113,50,0.0
ep146_task125,5,2.842170943040401e-14
ep146_task125,10,0.0
ep146_task125,20,5.684341886080802e-14
ep146_task125,50,0.0
ep146_task138,5,0.0
ep146_task138,10,0.0
ep146_task138,20,0.0
ep146_task138,50,0.0
ep146_task150,5,0.0
ep146_task150,10,0.0
ep146_task150,20,0.0
ep146_task150,50,0.0
ep146_task163,5,0.0
ep146_task163,10,2.842170943040401e-14
ep146_task163,20,0.0
ep146_task163,50,0.0
ep146_task175,5,0.0
ep146_task175,10,0.0
ep146_task175,20,0.0
ep146_task175,50,0.0
ep146_task188,5,0.0
ep146_task188,10,0.0
ep146_task188,20,0.0
ep146_task188,50,0.0
ep146_task200,5,0.0
ep146_task200,10,0.0
ep146_task200,20,0.0
ep146_task200,50,0.0
ep147_task001,5,0.0
ep147_task001,10,0.0
ep147_task001,20,0.0
ep147_task001,50,0.0
ep147_task013,5,0.0
ep147_task013,10,0.0
ep147_task013,20,0.0
ep147_task013,50,0.0
ep147_task026,5,5.684341886080802e-14
ep147_task026,10,2.842170943040401e-14
ep147_task026,20,0.0
ep147_task026,50,0.0
ep147_task038,5,0.0
ep147_task038,10,5.684341886080802e-14
ep147_task038,20,0.0
ep147_task038,50,0.0
ep147_task051,5,0.0
ep147_task051,10,0.0
ep147_task051,20,0.0
ep147_task051,50,0.0
ep147_task063,5,0.0
ep147_task063,10,0.0
ep147_task063,20,5.684341886080802e-14
ep147_task063,50,5.684341886080802e-14
ep147_task076,5,0.0
ep147_task076,10,0.0
ep147_task076,20,5.684341886080802e-14
ep147_task076,50,0.0
ep147_task088,5,0.0
ep147_task088,10,0.0
ep147_task088,20,0.0
ep147_task088,50,0.0
ep147_task100,5,0.0
ep147_task100,10,5.684341886080802e-14
ep147_task100,20,5.684341886080802e-14
ep147_task100,50,0.0
ep147_task113,5,0.0
ep147_task113,10,0.0
ep147_task113,20,2.842170943040401e-14
ep147_task113,50,2.842170943040401e-14
ep147_task125,5,0.0
ep147_task125,10,5.684341886080802e-14
ep147_task125,20,5.684341886080802e-14
ep147_task125,50,5.684341886080802e-14
ep147_task138,5,2.842170943040401e-14
ep147_task138,10,0.0
ep147_task138,20,0.0
ep147_task138,50,0.0
ep147_task150,5,0.0
ep147_task150,10,0.0
ep147_task150,20,0.0
ep147_task150,50,0.0
ep147_task163,5,0.0
ep147_task163,10,2.842170943040401e-14
ep147_task163,20,2.842170943040401e-14
ep147_task163,50,0.0
ep147_task175,5,5.684341886080802e-14
ep147_task175,10,0.0
ep147_task175,20,5.684341886080802e-14
ep147_task175,50,0.0
ep147_task188,5,0.0
ep147_task188,10,0.0
ep147_task188,20,0.0
ep147_task188,50,0.0
ep147_task200,5,0.0
ep147_task200,10,0.0
ep147_task200,20,0.0
ep147_task200,50,0.0
ep174_task001,5,0.0
ep174_task001,10,0.0
ep174_task001,20,0.0
ep174_task001,50,0.0
ep174_task013,5,0.0
ep174_task013,10,0.0
ep174_task013,20,0.0
ep174_task013,50,5.684341886080802e-14
ep174_task026,5,0.0
ep174_task026,10,0.0
ep174_task026,20,0.0
ep174_task026,50,0.0
ep174_task038,5,0.0
ep174_task038,10,0.0
ep174_task038,20,0.0
ep174_task038,50,0.0
ep174_task051,5,0.0
ep174_task051,10,0.0
ep174_task051,20,0.0
ep174_task051,50,0.0
ep174_task063,5,0.0
ep174_task063,10,0.0
ep174_task063,20,0.0
ep174_task063,50,0.0
ep174_task076,5,0.0
ep174_task076,10,0.0
ep174_task076,20,0.0
ep174_task076,50,0.0
ep174_task088,5,0.0
ep174_task088,10,0.0
ep174_task088,20,5.684341886080802e-14
ep174_task088,50,0.0
ep174_task100,5,0.0
ep174_task100,10,0.0
ep174_task100,20,0.0
ep174_task100,50,0.0
ep174_task113,5,0.0
ep174_task113,10,0.0
ep174_task113,20,0.0
ep174_task113,50,0.0
ep174_task125,5,5.684341886080802e-14
ep174_task125,10,0.0
ep174_task125,20,0.0
ep174_task125,50,5.684341886080802e-14
ep174_task138,5,2.842170943040401e-14
ep174_task138,10,0.0
ep174_task138,20,5.684341886080802e-14
ep174_task138,50,0.0
ep174_task150,5,0.0
ep174_task150,10,5.684341886080802e-14
ep174_task150,20,0.0
ep174_task150,50,0.0
ep174_task163,5,0.0
ep174_task163,10,0.0
ep174_task163,20,0.0
ep174_task163,50,0.0
ep174_task175,5,0.0
ep174_task175,10,0.0
ep174_task175,20,0.0
ep174_task175,50,2.842170943040401e-14
ep174_task188,5,0.0
ep174_task188,10,0.0
ep174_task188,20,0.0
ep174_task188,50,0.0
ep174_task200,5,0.0
ep174_task200,10,0.0
ep174_task200,20,0.0
ep174_task200,50,0.0
ep176_task001,5,2.842170943040401e-14
ep176_task001,10,0.0
ep176_task001,20,0.0
ep176_task001,50,0.0
ep176_task013,5,0.0
ep176_task013,10,0.0
ep176_task013,20,0.0
ep176_task013,50,0.0
ep176_task026,5,0.0
ep176_task026,10,0.0
ep176_task026,20,0.0
ep176_task026,50,0.0
ep176_task038,5,0.0
ep176_task038,10,0.0
ep176_task038,20,5.684341886080802e-14
ep176_task038,50,5.684341886080802e-14
ep176_task051,5,0.0
ep176_task051,10,0.0
ep176_task051,20,0.0
ep176_task051,50,0.0
ep176_task063,5,0.0
ep176_task063,10,0.0
ep176_task063,20,0.0
ep176_task063,50,0.0
ep176_task076,5,0.0
ep176_task076,10,0.0
ep176_task076,20,0.0
ep176_task076,50,0.0
ep176_task088,5,2.842170943040401e-14
ep176_task088,10,0.0
ep176_task088,20,0.0
ep176_task088,50,5.684341886080802e-14
ep176_task100,5,0.0
ep176_task100,10,5.684341886080802e-14
ep176_task100,20,0.0
ep176_task100,50,0.0
ep176_task113,5,0.0
ep176_task113,10,0.0
ep176_task113,20,0.0
ep176_task113,50,0.0
ep176_task125,5,0.0
ep176_task125,10,0.0
ep176_task125,20,0.0
ep176_task125,50,0.0
ep176_task138,5,0.0
ep176_task138,10,0.0
ep176_task138,20,0.0
ep176_task138,50,5.684341886080802e-14
ep176_task150,5,2.842170943040401e-14
ep176_task150,10,0.0
ep176_task150,20,0.0
ep176_task150,50,5.684341886080802e-14
ep176_task163,5,0.0
ep176_task163,10,0.0
ep176_task163,20,0.0
ep176_task163,50,0.0
ep176_task175,5,0.0
ep176_task175,10,0.0
ep176_task175,20,0.0
ep176_task175,50,0.0
ep176_task188,5,0.0
ep176_task188,10,0.0
ep176_task188,20,0.0
ep176_task188,50,0.0
ep176_task200,5,0.0
ep176_task200,10,0.0
ep176_task200,20,0.0
ep176_task200,50,0.0
ep177_task001,5,0.0
ep177_task001,10,0.0
ep177_task001,20,0.0
ep177_task001,50,0.0
ep177_task013,5,0.0
ep177_task013,10,0.0
ep177_task013,20,0.0
ep177_task013,50,0.0
ep177_task026,5,0.0
ep177_task026,10,5.684341886080802e-14
ep177_task026,20,2.842170943040401e-14
ep177_task026,50,0.0
ep177_task038,5,0.0
ep177_task038,10,0.0
ep177_task038,20,0.0
ep177_task038,50,0.0
ep177_task051,5,0.0
ep177_task051,10,0.0
ep177_task051,20,5.684341886080802e-14
ep177_task051,50,0.0
ep177_task063,5,0.0
ep177_task063,10,0.0
ep177_task063,20,0.0
ep177_task063,50,0.0
ep177_task076,5,2.842170943040401e-14
ep177_task076,10,0.0
ep177_task076,20,0.0
ep177_task076,50,0.0
ep177_task088,5,0.0
ep177_task088,10,0.0
ep177_task088,20,0.0
ep177_task088,50,0.0
ep177_task100,5,0.0
ep177_task100,10,0.0
ep177_task100,20,2.842170943040401e-14
ep177_task100,50,8.526512829121202e-14
ep177_task113,5,0.0
ep177_task113,10,0.0
ep177_task113,20,0.0
ep177_task113,50,0.0
ep177_task125,5,0.0
ep177_task125,10,0.0
ep177_task125,20,0.0
ep177_task125,50,2.842170943040401e-14
ep177_task138,5,5.684341886080802e-14
ep177_task138,10,0.0
ep177_task138,20,5.684341886080802e-14
ep177_task138,50,0.0
ep177_task150,5,0.0
ep177_task150,10,0.0
ep177_task150,20,0.0
ep177_task150,50,0.0
ep177_task163,5,0.0
ep177_task163,10,0.0
ep177_task163,20,5.684341886080802e-14
ep177_task163,50,0.0
ep177_task175,5,0.0
ep177_task175,10,0.0
ep177_task175,20,0.0
ep177_task175,50,0.0
ep177_task188,5,0.0
ep177_task188,10,0.0
ep177_task188,20,0.0
ep177_task188,50,0.0
ep177_task200,5,0.0
ep177_task200,10,0.0
ep177_task200,20,0.0
ep177_task200,50,0.0
ep180_task001,5,0.0
ep180_task001,10,0.0
ep180_task001,20,0.0
ep180_task001,50,0.0
ep180_task013,5,0.0
ep180_task013,10,0.0
ep180_task013,20,0.0
ep180_task013,50,0.0
ep180_task026,5,0.0
ep180_task026,10,0.0
ep180_task026,20,0.0
ep180_task026,50,0.0
ep180_task038,5,0.0
ep180_task038,10,5.684341886080802e-14
ep180_task038,20,0.0
ep180_task038,50,5.684341886080802e-14
ep180_task051,5,0.0
ep180_task051,10,5.684341886080802e-14
ep180_task051,20,0.0
ep180_task051,50,0.0
ep180_task063,5,0.0
ep180_task063,10,5.684341886080802e-14
ep180_task063,20,0.0
ep180_task063,50,0.0
ep180_task076,5,2.842170943040401e-14
ep180_task076,10,5.684341886080802e-14
ep180_task076,20,0.0
ep180_task076,50,0.0
ep180_task088,5,0.0
ep180_task088,10,0.0
ep180_task088,20,0.0
ep180_task088,50,0.0
ep180_task100,5,0.0
ep180_task100,10,0.0
ep180_task100,20,0.0
ep180_task100,50,0.0
ep180_task113,5,0.0
ep180_task113,10,2.842170943040401e-14
ep180_task113,20,0.0
ep180_task113,50,0.0
ep180_task125,5,0.0
ep180_task125,10,0.0
ep180_task125,20,0.0
ep180_task125,50,0.0
ep180_task138,5,0.0
ep180_task138,10,0.0
ep180_task138,20,2.842170943040401e-14
ep180_task138,50,0.0
ep180_task150,5,5.684341886080802e-14
ep180_task150,10,0.0
ep180_task150,20,0.0
ep180_task150,50,0.0
ep180_task163,5,0.0
ep180_task163,10,0.0
ep180_task163,20,0.0
ep180_task163,50,0.0
ep180_task175,5,5.684341886080802e-14
ep180_task175,10,0.0
ep180_task175,20,0.0
ep180_task175,50,0.0
ep180_task188,5,2.842170943040401e-14
ep180_task188,10,0.0
ep180_task188,20,0.0
ep180_task188,50,0.0
ep180_task200,5,0.0
ep180_task200,10,0.0
ep180_task200,20,0.0
ep180_task200,50,0.0
ep183_task001,5,0.0
ep183_task001,10,5.684341886080802e-14
ep183_task001,20,0.0
ep183_task001,50,0.0
ep183_task013,5,0.0
ep183_task013,10,0.0
ep183_task013,20,0.0
ep183_task013,50,0.0
ep183_task026,5,2.842170943040401e-14
ep183_task026,10,0.0
ep183_task026,20,0.0
ep183_task026,50,0.0
ep183_task038,5,0.0
ep183_task038,10,0.0
ep183_task038,20,5.684341886080802e-14
ep183_task038,50,5.684341886080802e-14
ep183_task051,5,5.684341886080802e-14
ep183_task051,10,0.0
ep183_task051,20,0.0
ep183_task051,50,0.0
ep183_task063,5,0.0
ep183_task063,10,0.0
ep183_task063,20,0.0
ep183_task063,50,0.0
ep183_task076,5,0.0
ep183_task076,10,0.0
ep183_task076,20,0.0
ep183_task076,50,0.0
ep183_task088,5,0.0
ep183_task088,10,0.0
ep183_task088,20,5.684341886080802e-14
ep183_task088,50,0.0
ep183_task100,5,0.0
ep183_task100,10,5.684341886080802e-14
ep183_task100,20,0.0
ep183_task100,50,0.0
ep183_task113,5,0.0
ep183_task113,10,0.0
ep183_task113,20,0.0
ep183_task113,50,2.842170943040401e-14
ep183_task125,5,0.0
ep183_task125,10,0.0
ep183_task125,20,0.0
ep183_task125,50,0.0
ep183_task138,5,0.0
ep183_task138,10,0.0
ep183_task138,20,0.0
ep183_task138,50,0.0
ep183_task150,5,5.684341886080802e-14
ep183_task150,10,0.0
ep183_task150,20,0.0
ep183_task150,50,0.0
ep183_task163,5,2.842170943040401e-14
ep183_task163,10,0.0
ep183_task163,20,0.0
ep183_task163,50,0.0
ep183_task175,5,2.842170943040401e-14
ep183_task175,10,0.0
ep183_task175,20,0.0
ep183_task175,50,0.0
ep183_task188,5,0.0
ep183_task188,10,0.0
ep183_task188,20,5.684341886080802e-14
ep183_task188,50,5.684341886080802e-14
ep183_task200,5,0.0
ep183_task200,10,0.0
ep183_task200,20,0.0
ep183_task200,50,0.0
ep197_task001,5,0.0
ep197_task001,10,5.684341886080802e-14
ep197_task001,20,5.684341886080802e-14
ep197_task001,50,0.0
ep197_task013,5,0.0
ep197_task013,10,0.0
ep197_task013,20,0.0
ep197_task013,50,0.0
ep197_task026,5,0.0
ep197_task026,10,0.0
ep197_task026,20,2.842170943040401e-14
ep197_task026,50,2.842170943040401e-14
ep197_task038,5,0.0
ep197_task038,10,0.0
ep197_task038,20,0.0
ep197_task038,50,0.0
ep197_task051,5,5.684341886080802e-14
ep197_task051,10,0.0
ep197_task051,20,0.0
ep197_task051,50,0.0
ep197_task063,5,0.0
ep197_task063,10,0.0
ep197_task063,20,0.0
ep197_task063,50,0.0
ep197_task076,5,0.0
ep197_task076,10,0.0
ep197_task076,20,5.684341886080802e-14
ep197_task076,50,0.0
ep197_task088,5,0.0
ep197_task088,10,0.0
ep197_task088,20,0.0
ep197_task088,50,0.0
ep197_task100,5,0.0
ep197_task100,10,0.0
ep197_task100,20,0.0
ep197_task100,50,5.684341886080802e-14
ep197_task113,5,0.0
ep197_task113,10,0.0
ep197_task113,20,0.0
ep197_task113,50,0.0
ep197_task125,5,0.0
ep197_task125,10,0.0
ep197_task125,20,0.0
ep197_task125,50,0.0
ep197_task138,5,5.684341886080802e-14
ep197_task138,10,0.0
ep197_task138,20,0.0
ep197_task138,50,0.0
ep197_task150,5,0.0
ep197_task150,10,0.0
ep197_task150,20,0.0
ep197_task150,50,5.684341886080802e-14
ep197_task163,5,1.4210854715202004e-14
ep197_task163,10,0.0
ep197_task163,20,0.0
ep197_task163,50,0.0
ep197_task175,5,0.0
ep197_task175,10,0.0
ep197_task175,20,0.0
ep197_task175,50,0.0
ep197_task188,5,0.0
ep197_task188,10,0.0
ep197_task188,20,0.0
ep197_task188,50,0.0
ep197_task200,5,0.0
ep197_task200,10,0.0
ep197_task200,20,0.0
ep197_task200,50,0.0
ep202_task001,5,0.0
ep202_task001,10,0.0
ep202_task001,20,0.0
ep202_task001,50,0.0
ep202_task013,5,0.0
ep202_task013,10,5.684341886080802e-14
ep202_task013,20,0.0
ep202_task013,50,0.0
ep202_task026,5,0.0
ep202_task026,10,2.842170943040401e-14
ep202_task026,20,0.0
ep202_task026,50,0.0
ep202_task038,5,0.0
ep202_task038,10,0.0
ep202_task038,20,0.0
ep202_task038,50,0.0
ep202_task051,5,0.0
ep202_task051,10,0.0
ep202_task051,20,0.0
ep202_task051,50,0.0
ep202_task063,5,2.842170943040401e-14
ep202_task063,10,5.684341886080802e-14
ep202_task063,20,0.0
ep202_task063,50,0.0
ep202_task076,5,0.0
ep202_task076,10,5.684341886080802e-14
ep202_task076,20,0.0
ep202_task076,50,0.0
ep202_task088,5,2.842170943040401e-14
ep202_task088,10,0.0
ep202_task088,20,0.0
ep202_task088,50,0.0
ep202_task100,5,0.0
ep202_task100,10,5.684341886080802e-14
ep202_task100,20,2.842170943040401e-14
ep202_task100,50,0.0
ep202_task113,5,0.0
ep202_task113,10,0.0
ep202_task113,20,0.0
ep202_task113,50,0.0
ep202_task125,5,0.0
ep202_task125,10,5.684341886080802e-14
ep202_task125,20,0.0
ep202_task125,50,0.0
ep202_task138,5,0.0
ep202_task138,10,0.0
ep202_task138,20,0.0
ep202_task138,50,0.0
ep202_task150,5,0.0
ep202_task150,10,0.0
ep202_task150,20,5.684341886080802e-14
ep202_task150,50,0.0
ep202_task163,5,0.0
ep202_task163,10,0.0
ep202_task163,20,0.0
ep202_task163,50,5.684341886080802e-14
ep202_task175,5,0.0
ep202_task175,10,0.0
ep202_task175,20,0.0
ep202_task175,50,5.684341886080802e-14
ep202_task188,5,0.0
ep202_task188,10,0.0
ep202_task188,20,5.684341886080802e-14
ep202_task188,50,5.684341886080802e-14
ep202_task200,5,0.0
ep202_task200,10,0.0
ep202_task200,20,0.0
ep202_task200,50,0.0
ep203_task001,5,0.0
ep203_task001,10,0.0
ep203_task001,20,0.0
ep203_task001,50,0.0
ep203_task013,5,5.684341886080802e-14
ep203_task013,10,0.0
ep203_task013,20,0.0
ep203_task013,50,0.0
ep203_task026,5,0.0
ep203_task026,10,0.0
ep203_task026,20,0.0
ep203_task026,50,0.0
ep203_task038,5,0.0
ep203_task038,10,0.0
ep203_task038,20,0.0
ep203_task038,50,5.684341886080802e-14
ep203_task051,5,0.0
ep203_task051,10,5.684341886080802e-14
ep203_task051,20,0.0
ep203_task051,50,0.0
ep203_task063,5,0.0
ep203_task063,10,0.0
ep203_task063,20,0.0
ep203_task063,50,0.0
ep203_task076,5,0.0
ep203_task076,10,0.0
ep203_task076,20,5.684341886080802e-14
ep203_task076,50,0.0
ep203_task088,5,0.0
ep203_task088,10,0.0
ep203_task088,20,0.0
ep203_task088,50,0.0
ep203_task100,5,0.0
ep203_task100,10,0.0
ep203_task100,20,0.0
ep203_task100,50,0.0
ep203_task113,5,0.0
ep203_task113,10,0.0
ep203_task113,20,0.0
ep203_task113,50,5.684341886080802e-14
ep203_task125,5,0.0
ep203_task125,10,0.0
ep203_task125,20,0.0
ep203_task125,50,0.0
ep203_task138,5,2.842170943040401e-14
ep203_task138,10,0.0
ep203_task138,20,5.684341886080802e-14
ep203_task138,50,0.0
ep203_task150,5,0.0
ep203_task150,10,5.684341886080802e-14
ep203_task150,20,0.0
ep203_task150,50,0.0
ep203_task163,5,0.0
ep203_task163,10,0.0
ep203_task163,20,5.684341886080802e-14
ep203_task163,50,0.0
ep203_task175,5,0.0
ep203_task175,10,5.684341886080802e-14
ep203_task175,20,5.684341886080802e-14
ep203_task175,50,0.0
ep203_task188,5,0.0
ep203_task188,10,0.0
ep203_task188,20,0.0
ep203_task188,50,0.0
ep203_task200,5,0.0
ep203_task200,10,0.0
ep203_task200,20,0.0
ep203_task200,50,0.0
ep204_task001,5,0.0
ep204_task001,10,0.0
ep204_task001,20,0.0
ep204_task001,50,0.0
ep204_task014,5,0.0
ep204_task014,10,5.684341886080802e-14
ep204_task014,20,0.0
ep204_task014,50,5.684341886080802e-14
ep204_task028,5,0.0
ep204_task028,10,0.0
ep204_task028,20,0.0
ep204_task028,50,0.0
ep204_task041,5,0.0
ep204_task041,10,0.0
ep204_task041,20,5.684341886080802e-14
ep204_task041,50,0.0
ep204_task054,5,0.0
ep204_task054,10,0.0
ep204_task054,20,0.0
ep204_task054,50,0.0
ep204_task067,5,5.684341886080802e-14
ep204_task067,10,0.0
ep204_task067,20,5.684341886080802e-14
ep204_task067,50,5.684341886080802e-14
ep204_task081,5,0.0
ep204_task081,10,0.0
ep204_task081,20,0.0
ep204_task081,50,0.0
ep204_task094,5,0.0
ep204_task094,10,5.684341886080802e-14
ep204_task094,20,0.0
ep204_task094,50,0.0
ep204_task107,5,0.0
ep204_task107,10,5.684341886080802e-14
ep204_task107,20,0.0
ep204_task107,50,0.0
ep204_task120,5,0.0
ep204_task120,10,0.0
ep204_task120,20,0.0
ep204_task120,50,0.0
ep204_task134,5,2.842170943040401e-14
ep204_task134,10,0.0
ep204_task134,20,0.0
ep204_task134,50,0.0
ep204_task147,5,0.0
ep204_task147,10,0.0
ep204_task147,20,0.0
ep204_task147,50,0.0
ep204_task160,5,0.0
ep204_task160,10,0.0
ep204_task160,20,0.0
ep204_task160,50,0.0
ep204_task173,5,2.842170943040401e-14
ep204_task173,10,0.0
ep204_task173,20,5.684341886080802e-14
ep204_task173,50,5.684341886080802e-14
ep204_task187,5,0.0
ep204_task187,10,0.0
ep204_task187,20,0.0
ep204_task187,50,0.0
ep204_task200,5,0.0
ep204_task200,10,0.0
ep204_task200,20,0.0
ep204_task200,50,0.0
ep210_task001,5,0.0
ep210_task001,10,5.684341886080802e-14
ep210_task001,20,5.684341886080802e-14
ep210_task001,50,0.0
ep210_task014,5,0.0
ep210_task014,10,5.684341886080802e-14
ep210_task014,20,0.0
ep210_task014,50,0.0
ep210_task028,5,2.842170943040401e-14
ep210_task028,10,5.684341886080802e-14
ep210_task028,20,0.0
ep210_task028,50,0.0
ep210_task041,5,5.684341886080802e-14
ep210_task041,10,0.0
ep210_task041,20,0.0
ep210_task041,50,0.0
ep210_task054,5,0.0
ep210_task054,10,0.0
ep210_task054,20,0.0
ep210_task054,50,0.0
ep210_task067,5,5.684341886080802e-14
ep210_task067,10,0.0
ep210_task067,20,0.0
ep210_task067,50,0.0
ep210_task081,5,5.684341886080802e-14
ep210_task081,10,0.0
ep210_task081,20,0.0
ep210_task081,50,0.0
ep210_task094,5,0.0
ep210_task094,10,0.0
ep210_task094,20,0.0
ep210_task094,50,0.0
ep210_task107,5,1.4210854715202004e-14
ep210_task107,10,0.0
ep210_task107,20,0.0
ep210_task107,50,2.842170943040401e-14
ep210_task120,5,5.684341886080802e-14
ep210_task120,10,0.0
ep210_task120,20,0.0
ep210_task120,50,0.0
ep210_task134,5,0.0
ep210_task134,10,0.0
ep210_task134,20,0.0
ep210_task134,50,0.0
ep210_task147,5,0.0
ep210_task147,10,0.0
ep210_task147,20,0.0
ep210_task147,50,0.0
ep210_task160,5,8.526512829121202e-14
ep210_task160,10,0.0
ep210_task160,20,0.0
ep210_task160,50,0.0
ep210_task173,5,2.842170943040401e-14
ep210_task173,10,0.0
ep210_task173,20,0.0
ep210_task173,50,0.0
ep210_task187,5,0.0
ep210_task187,10,0.0
ep210_task187,20,0.0
ep210_task187,50,0.0
ep210_task200,5,0.0
ep210_task200,10,0.0
ep210_task200,20,0.0
ep210_task200,50,0.0
ep213_task001,5,0.0
ep213_task001,10,5.684341886080802e-14
ep213_task001,20,0.0
ep213_task001,50,0.0
ep213_task014,5,0.0
ep213_task014,10,0.0
ep213_task014,20,5.684341886080802e-14
ep213_task014,50,5.684341886080802e-14
ep213_task028,5,0.0
ep213_task028,10,0.0
ep213_task028,20,0.0
ep213_task028,50,0.0
ep213_task041,5,0.0
ep213_task041,10,0.0
ep213_task041,20,0.0
ep213_task041,50,0.0
ep213_task054,5,0.0
ep213_task054,10,0.0
ep213_task054,20,5.684341886080802e-14
ep213_task054,50,5.684341886080802e-14
ep213_task067,5,2.842170943040401e-14
ep213_task067,10,0.0
ep213_task067,20,0.0
ep213_task067,50,5.684341886080802e-14
ep213_task081,5,2.842170943040401e-14
ep213_task081,10,0.0
ep213_task081,20,0.0
ep213_task081,50,0.0
ep213_task094,5,0.0
ep213_task094,10,0.0
ep213_task094,20,0.0
ep213_task094,50,0.0
ep213_task107,5,2.842170943040401e-14
ep213_task107,10,0.0
ep213_task107,20,0.0
ep213_task107,50,0.0
ep213_task120,5,0.0
ep213_task120,10,0.0
ep213_task120,20,5.684341886080802e-14
ep213_task120,50,5.684341886080802e-14
ep213_task134,5,2.842170943040401e-14
ep213_task134,10,0.0
ep213_task134,20,0.0
ep213_task134,50,0.0
ep213_task147,5,2.842170943040401e-14
ep213_task147,10,2.842170943040401e-14
ep213_task147,20,0.0
ep213_task147,50,0.0
ep213_task160,5,0.0
ep213_task160,10,0.0
ep213_task160,20,0.0
ep213_task160,50,0.0
ep213_task173,5,0.0
ep213_task173,10,0.0
ep213_task173,20,0.0
ep213_task173,50,0.0
ep213_task187,5,0.0
ep213_task187,10,0.0
ep213_task187,20,0.0
ep213_task187,50,0.0
ep213_task200,5,3.552713678800501e-15
ep213_task200,10,3.552713678800501e-15
ep213_task200,20,3.552713678800501e-15
ep213_task200,50,3.552713678800501e-15
ep214_task001,5,0.0
ep214_task001,10,0.0
ep214_task001,20,0.0
ep214_task001,50,0.0
ep214_task014,5,0.0
ep214_task014,10,0.0
ep214_task014,20,0.0
ep214_task014,50,0.0
ep214_task028,5,0.0
ep214_task028,10,0.0
ep214_task028,20,0.0
ep214_task028,50,5.684341886080802e-14
ep214_task041,5,0.0
ep214_task041,10,0.0
ep214_task041,20,0.0
ep214_task041,50,0.0
ep214_task054,5,0.0
ep214_task054,10,0.0
ep214_task054,20,0.0
