arm,unit,gradient_updates,split,mae,rmse,pearson,spearman,r2,explained_variance,calibration_slope,calibration_intercept,prediction_mean,prediction_std,target_mean,target_std
V3,160,1280,validation,83.35584921715785,105.1708376955679,0.3046264686217571,0.29316880497766257,0.07350264121170524,0.0925624499764166,1.0529700230311843,-2.6690663538300328,335.16356191635134,31.61002714899072,350.2481171564442,109.26303011580089
V3,160,1280,test,82.58772283935,104.46794753640819,0.2941045942169494,0.28078003868222895,0.08271186029748967,0.08646368884118993,1.020173511319995,-0.08384454001492259,335.3407961171468,31.445459038930785,342.0219529236573,109.07624360043513
V3,170,1360,train,82.24405179262382,104.28447817809183,0.319620860294251,0.30536161064665723,0.0859509367101754,0.10090613312626195,1.1244504755254228,-27.004637926285625,324.1761387880113,31.004854816551912,337.5153754878892,109.07743540259646
V3,170,1360,validation,85.00255487053268,107.37205296079996,0.3036269729905839,0.2926035125555683,0.03431378229136561,0.09181242287489089,1.068309136351282,4.064600511511003,324.04807266489667,31.05393557444119,350.2481171564442,109.26303011580089
V3,170,1360,test,83.2504729217027,105.7734336309811,0.2939923756652005,0.2808787944194773,0.05964278933821998,0.08631569853907828,1.0379969565358043,5.495251340712457,324.20779219436645,30.89371677133806,342.0219529236573,109.07624360043513
V3,180,1440,train,82.04662817855991,103.89852694801309,0.3193232638606115,0.3049459982063763,0.0927041095626856,0.10177517916501855,1.0453821089721824,-4.456924342014418,327.1266046117147,33.31888157197166,337.5153754878892,109.07743540259646
V3,180,1440,validation,84.53451543640388,106.68769977266238,0.3031903213305176,0.291711355678833,0.04658446802771543,0.09191959984074793,0.9928471899801756,25.60318993602459,326.98378007888795,33.36615497800538,350.2481171564442,109.26303011580089
V3,180,1440,test,83.03013629233882,105.31287694850606,0.2938981110863373,0.2807445770628409,0.06781393233896871,0.08626809396560298,0.9658465374632943,25.992744021831754,327.20437113316854,33.19088562739644,342.0219529236573,109.07624360043513
V3,190,1520,train,83.82616128895548,105.36415947589141,0.31859457497024135,0.30617013758017986,0.06692623805400688,0.10138116366602035,1.0358132938676632,-33.0596439610585,357.76237053807574,33.5499451268619,337.5153754878892,109.07743540259646
V3,190,1520,validation,83.02452768396023,104.42433427854918,0.3020459216514652,0.29220688218738333,0.08660853348250552,0.09120476667868849,0.9830963477995793,-1.3618575668459698,357.65566163508095,33.569906660345936,350.2481171564442,109.26303011580089
V3,190,1520,test,84.13079946753496,105.480272688773,0.2934707385911155,0.28182263788521034,0.06484814129761396,0.08596920385466811,0.9591940303325914,-1.2487460602227998,357.8740985959371,33.37248227145945,342.0219529236573,109.07624360043513
V3,200,1600,train,83.81908399267246,105.43136299712663,0.3189036503832487,0.3055783175473163,0.06573558954026726,0.09930027780040152,1.1814685506769436,-84.85855681980627,357.49909048843386,29.442334545765295,337.5153754878892,109.07743540259646
V3,200,1600,validation,82.98349452253166,104.45640537584578,0.3022750517561781,0.29131006647861196,0.08604740057912263,0.09030579537540073,1.1209914816767153,-50.369830699390945,357.3782266896566,29.462746705166683,350.2481171564442,109.26303011580089
V3,200,1600,test,84.0069514989991,105.4438836444374,0.29406345139674833,0.28175368603119383,0.06549325553166818,0.08583005763213092,1.0943892722265234,-49.30648671511568,357.5770062535604,29.308891701103303,342.0219529236573,109.07624360043513
V3,210,1680,train,81.96506784868563,103.89760756615645,0.3183255138813095,0.30547001929313844,0.09272016653123216,0.0939163280495483,1.3708149589080945,-119.98434371485024,333.7428704215156,25.32955338118308,337.5153754878892,109.07743540259646
V3,210,1680,validation,83.69260254285884,105.75429788429824,0.30206610463240396,0.2911531613238757,0.06319419796091885,0.08632983526627236,1.3022027795466409,-84.20419376618088,333.62876945622764,25.34525221863181,350.2481171564442,109.26303011580089
V3,210,1680,test,82.59009744718844,104.8098285953127,0.29382759376731904,0.28194801922244617,0.07669821503845398,0.08241000153248546,1.2709875734929184,-82.20620415321889,333.7783672510783,25.216304913363786,342.0219529236573,109.07624360043513
V3,220,1760,train,85.96483734458432,107.70583593495283,0.3189643548345816,0.30631029616938465,0.024990977112966495,0.10112592029502288,1.08410572812449,-61.01558629849785,367.6126335720486,32.092639036591024,337.5153754878892,109.07743540259646
V3,220,1760,validation,84.00853124876187,105.55820111081046,0.3028303136127286,0.2924225730077198,0.06666515432093834,0.09162583256059487,1.030506206408001,-28.473762161429306,367.510527314504,32.108644732552555,350.2481171564442,109.26303011580089
V3,220,1760,test,85.91104816524302,107.34267600174515,0.29483418483605056,0.2831251819037362,0.03153375285274851,0.08692318728214987,1.0068377636253605,-28.18524819243271,367.6930032730103,31.94100035651735,342.0219529236573,109.07624360043513
V3,230,1840,train,82.65091751297729,104.14917622856822,0.3202669129349831,0.305590346209166,0.08832122985477986,0.10115773046132237,1.1329870380142308,-58.886947908111495,349.873661476983,30.8334449866988,337.5153754878892,109.07743540259646
V3,230,1840,validation,82.63427069544761,104.10228664715973,0.3045351334574579,0.2926237982477311,0.09223369677950866,0.0922519821411747,1.0783564267029215,-26.94035706230494,349.7808932914734,30.85661719476031,350.2481171564442,109.26303011580089
V3,230,1840,test,83.08082981554007,104.53163859214983,0.2951177989847572,0.28182623963154724,0.08159303177968014,0.08690518835252448,1.048904253507168,-25.065087884155332,349.9719250640869,30.68949413185466,342.0219529236573,109.07624360043513
V3,240,1920,train,82.35960083162013,103.90883165441772,0.3195239313576398,0.30555184326334683,0.09252412854298031,0.10008011235100045,1.1634689638384832,-66.2048055028738,346.99694924290975,29.955978255974372,337.5153754878892,109.07743540259646
V3,240,1920,validation,82.6710648024464,104.20822004569983,0.3035906095528714,0.29226635987634875,0.09038528979838423,0.09130461875697693,1.1071064718090682,-33.84610381559344,346.9352142295837,29.962095569946634,350.2481171564442,109.26303011580089
V3,240,1920,test,82.79734099218696,104.37429097022061,0.2949862764739924,0.28240324842996783,0.08435583914035416,0.08653649254075124,1.080266726941529,-32.95541229833498,347.1155371818542,29.78523187746397,342.0219529236573,109.07624360043513
V3,250,2000,train,84.04043289168871,105.6781400655491,0.3203712310999241,0.306406230096055,0.061356914178964495,0.09890405026935856,1.2356786989672917,-105.66252121996865,358.6514011111789,28.28022551036731,337.5153754878892,109.07743540259646
V3,250,2000,validation,83.04357917345096,104.53204421971222,0.3043367090815064,0.293358447008453,0.08472330088412494,0.0905605608694966,1.1752880078788297,-71.20549324443022,358.5960271657308,28.293278572399654,350.2481171564442,109.26303011580089
V3,250,2000,test,84.17301097597331,105.62905309191082,0.295199055329797,0.2825091362293672,0.062208208913422824,0.0857477560742913,1.1448345761232135,-68.6955659819252,358.7570881169637,28.12563905853399,342.0219529236573,109.07624360043513
V3,260,2080,train,81.76651441381608,103.4373354699247,0.3201185342522833,0.30532481151525426,0.10074095959667606,0.1009597977181167,1.1384757673794483,-44.900653915948965,335.90177354770236,30.67057704833818,337.5153754878892,109.07743540259646
V3,260,2080,validation,83.29362633864291,105.08422434315956,0.30501256091410595,0.2933486298461814,0.07502804502722327,0.09245129955291587,1.0858361386141064,-14.403570387444915,335.8257057177226,30.692104861596793,350.2481171564442,109.26303011580089
V3,260,2080,test,82.547094400539,104.4372310954383,0.29416939516974494,0.28071776489979555,0.08325119672415549,0.08633431353949694,1.0506774632120388,-10.969326453985047,335.96540492884316,30.53924132838496,342.0219529236573,109.07624360043513
V3,270,2160,train,82.62970087577476,103.97436493942901,0.31999011454795045,0.3068423459399456,0.09137911272043087,0.1013445759855921,0.9080827977570936,21.135454101288758,348.40426684443156,38.43669446804127,337.5153754878892,109.07743540259646
V3,270,2160,validation,82.84750260400845,104.2251068987939,0.3043809863345582,0.2936852771619758,0.09009046133750043,0.09040311121811073,0.8653112206560611,48.8462543680709,348.3161382789612,38.434251264342535,350.2481171564442,109.26303011580089
V3,270,2160,test,83.27349678818692,104.60283019958364,0.29490724836090654,0.28235748791839366,0.08034163777432635,0.0838414225568892,0.8405664089473384,49.10574830643651,348.4747921155294,38.26868944481406,342.0219529236573,109.07624360043513
V3,280,2240,train,82.35930256004168,103.83395018873927,0.3199374178291879,0.3067511328157009,0.09383159465868363,0.10199051421667926,1.0639164660099234,-32.05514287274178,347.36798439322575,32.80140325021651,337.5153754878892,109.07743540259646
V3,280,2240,validation,82.67930445575054,104.13431860223794,0.30400063481468176,0.29343849544263007,0.09167497700655569,0.09240305215824496,1.012157682800729,-1.2741319751822857,347.2998872655233,32.817051217817664,350.2481171564442,109.26303011580089
V3,280,2240,test,82.91622439942412,104.38351139919114,0.2944010234546623,0.28203189585444366,0.08419405591231555,0.08664753354243082,0.9834886160122362,0.3336349546765405,347.42478195063273,32.651275497995826,342.0219529236573,109.07624360043513
V3,290,2320,train,82.0333774105334,103.47507847385249,0.32013210462462877,0.3053270948083278,0.100084582871243,0.10248448867924209,1.0008603683224366,-5.638561303088977,342.8589518097772,34.88917142460041,337.5153754878892,109.07743540259646
V3,290,2320,validation,82.83825683177521,104.36020431847217,0.30428542138006837,0.2929482990503668,0.087730068461218,0.09236045370715695,0.9526078753833542,23.681655509148698,342.8131029421488,34.90118864141245,350.2481171564442,109.26303011580089
V3,290,2320,test,82.77070920118202,104.26499009189855,0.2947950902287732,0.28101251236986396,0.08627256226756086,0.08634856745533359,0.9259634729811845,24.441584539057658,342.9728900235494,34.72614418631533,342.0219529236573,109.07624360043513
V3,300,2400,train,81.9729270844188,103.82803658419695,0.320011877129989,0.306588986285789,0.0939348088577362,0.10215178465204522,1.0526097026210839,-7.348799039551125,327.6277747285631,33.16146029130365,337.5153754878892,109.07743540259646
V3,300,2400,validation,84.41065094743905,106.53619951596117,0.30389534659283024,0.2933013934401086,0.04929031211861923,0.09235225479523002,1.0011735223977902,22.28916143325216,327.5745396639506,33.165605825551594,350.2481171564442,109.26303011580089
V3,300,2400,test,82.91464209033538,105.18681550924376,0.29545381702822193,0.28267424020955284,0.07004428418799102,0.08724360315918045,0.9767742650150244,21.916400706647096,327.7170208943685,32.993285831863126,342.0219529236573,109.07624360043513
SmallMLP,0,0,train,85.84759459782421,109.20918552316104,0.04427758411159782,0.03878915538845196,-0.0024171761618227983,0.0005299803170123463,6.859090982675106,-1936.9167385192982,331.5938102806939,0.7041290650488243,337.5153754878892,109.07743540259646
SmallMLP,0,0,validation,87.41897550865643,110.81422994765686,0.04970517990431306,0.03718939757303344,-0.02859541730868198,0.0005978476779506803,7.730421797080868,-2213.00047112906,331.57939573923744,0.7025410399788365,350.2481171564442,109.26303011580089
SmallMLP,0,0,test,85.85606742258415,109.53858667622744,0.05543711245367016,0.04763625986418478,-0.008495396076940498,0.0006721957097952647,8.613169991893173,-2513.917197048472,331.578170715332,0.7020495343982104,342.0219529236573,109.07624360043513
SmallMLP,10,80,train,85.90606182265016,108.69793714118052,0.2732669713264975,0.2718485401509998,0.00694622296016878,0.024617425101263524,5.5169970429536495,-1604.5524034392688,352.01537427096895,5.402805218211832,337.5153754878892,109.07743540259646
SmallMLP,10,80,validation,85.45201796596561,108.00329897759364,0.25855145244497274,0.2543723087585496,0.022925763629527807,0.023166612772310358,5.21815061130874,-1486.2476617298948,351.94380455525715,5.413817507251641,350.2481171564442,109.26303011580089
SmallMLP,10,80,test,85.7071911473265,108.27329014509259,0.2558658488655933,0.2534896926018735,0.014668602431490041,0.022969800355089443,5.1464921511865045,-1469.337366653367,351.9599887390137,5.422894826228636,342.0219529236573,109.07624360043513
SmallMLP,20,160,train,85.4585355645455,107.92105852359315,0.2947711101561344,0.29054154056130976,0.02109047118773333,0.05146351139700711,2.7664574094776206,-648.7965199322784,356.525241285536,11.62240077018887,337.5153754878892,109.07743540259646
SmallMLP,20,160,validation,84.58310872062734,106.7764070601914,0.2787712201756067,0.27306126104068396,0.04499834204457853,0.048134846948456156,2.610533349803478,-580.0607070980465,356.36733938852944,11.66787937329315,350.2481171564442,109.26303011580089
SmallMLP,20,160,test,85.28501839303723,107.43522644415303,0.2741659936480736,0.26961254799754525,0.02986301716504891,0.04722145924224219,2.562375174117759,-571.1903794483618,356.3929051437378,11.670811133427831,342.0219529236573,109.07624360043513
SmallMLP,30,240,train,82.62120234609914,104.82685829882223,0.31211141282441357,0.29946075892463475,0.07641833375772045,0.07656493599831526,1.8608967034994373,-288.1081819507866,336.1946723115709,18.294574011952076,337.5153754878892,109.07743540259646
SmallMLP,30,240,validation,84.0095037873453,106.2774790749893,0.29509211561888365,0.2836795859662726,0.05390225373584334,0.07092721667216861,1.7564897540816122,-239.91751924512175,335.99150523376466,18.35630332649431,350.2481171564442,109.26303011580089
SmallMLP,30,240,test,82.98049476938125,105.44913564202845,0.28782758930881236,0.27619708308148966,0.06540016052735387,0.06843579539644551,1.7153995808629323,-234.37327394980582,336.0122232182821,18.30194701958635,342.0219529236573,109.07624360043513
SmallMLP,40,320,train,85.1649093766177,107.08033610369918,0.31487553446612465,0.3021324047909672,0.036282790132942666,0.08958879960263821,1.4502940011927437,-188.50520952380157,362.6992765460544,23.681967754358936,337.5153754878892,109.07743540259646
SmallMLP,40,320,validation,83.6772057382341,105.4013563165781,0.2970817245602143,0.28643850740072396,0.06943670506083555,0.08194902947048444,1.3649170089949605,-144.49350942413776,362.47011599985757,23.781701893639898,350.2481171564442,109.26303011580089
SmallMLP,40,320,test,85.07754594117438,106.67245789478827,0.29044816964351705,0.27910695256483725,0.04358967113704726,0.07898377222906028,1.337703616343013,-142.95288274363617,362.5428157196045,23.683120026202552,342.0219529236573,109.07624360043513
SmallMLP,50,400,train,82.0079149560591,103.64767734499182,0.3186907771501595,0.3045363202139118,0.09707991875735655,0.09829795018528409,1.2185021225057893,-78.3864636454748,341.32221146901446,28.528446537715936,337.5153754878892,109.07743540259646
SmallMLP,50,400,validation,82.96500444749144,104.6800478754893,0.30109139629467946,0.28946178001473255,0.08212964267410772,0.08911921461891892,1.1496901255437646,-41.926507678495284,341.1133279495239,28.61480460693214,350.2481171564442,109.26303011580089
SmallMLP,50,400,test,82.49994843540465,104.31356013025427,0.29425851385324886,0.28140492699101133,0.08542107581111813,0.08547442089010437,1.1279152083496344,-42.851235453779736,341.2252849578857,28.45658352769509,342.0219529236573,109.07624360043513
SmallMLP,60,480,train,82.10835225516232,103.7083144617911,0.31895572378160203,0.30413836529455535,0.09602313702921483,0.09876065842843351,1.2061608485136461,-76.4661082041672,343.22245180002847,28.844305798806978,337.5153754878892,109.07743540259646
SmallMLP,60,480,validation,82.85808703385884,104.51132575429453,0.3012537833338389,0.28927576765769925,0.08508608436385678,0.08941031587409254,1.1385267999514308,-40.33841816273855,343.06310166422526,28.910958619778093,350.2481171564442,109.26303011580089
SmallMLP,60,480,test,82.56685382331442,104.30607064981321,0.2943083822691735,0.2811831876433315,0.08555240054126134,0.08566206107742724,1.1173462775485234,-41.411274723716986,343.16418763987224,28.730621332962954,342.0219529236573,109.07624360043513
SmallMLP,70,560,train,81.91194229273383,103.52248910113353,0.31866334238386707,0.30515507579084267,0.09925974022520767,0.09964207393659608,1.1586678943913011,-56.0240954498621,339.6482053595649,29.999088015045206,337.5153754878892,109.07743540259646
SmallMLP,70,560,validation,83.05617855717851,104.7687148678518,0.30160615553255604,0.2900240800904281,0.0805740592894475,0.09025518126646492,1.096989593379772,-22.177034274174957,339.49743341064453,30.04076123779231,350.2481171564442,109.26303011580089
SmallMLP,70,560,test,82.4677527463398,104.29944918456422,0.2942387477361346,0.28190056936624824,0.08566849715530478,0.0861596020623332,1.0745616373190698,-22.904258163689235,339.6047266286214,29.867488481001647,342.0219529236573,109.07624360043513
SmallMLP,80,640,train,81.85820832434841,103.6875501662913,0.3214941681525136,0.307418348134022,0.09638508609207785,0.1006728834128896,1.1921708004707126,-56.34548476938062,330.3728459896511,29.41504635503676,337.5153754878892,109.07743540259646
SmallMLP,80,640,validation,83.96789797593652,106.0166705826476,0.3058233111288542,0.29388116934558406,0.05854006716863891,0.09221186009421833,1.1345863820795066,-24.39058981594718,330.1984872105916,29.451421400582575,350.2481171564442,109.26303011580089
SmallMLP,80,640,test,82.69092481158876,104.90298596990534,0.2954935538349054,0.2821207025720995,0.07505618210549969,0.08660359036214449,1.0993296753360076,-21.08745595912484,330.30074328867596,29.319072871022975,342.0219529236573,109.07624360043513
SmallMLP,90,720,train,82.85383395517317,104.16132576668141,0.32301107657071343,0.30934553816181576,0.08810851339498671,0.10366497794064555,0.9257502232392075,12.465846602499596,351.1201193644206,38.059099478997496,337.5153754878892,109.07743540259646
SmallMLP,90,720,validation,82.8288118808551,104.12857951174885,0.30603945067075905,0.29444330031301846,0.09177509416142116,0.09180797511843009,0.8767122036543367,42.63202749593552,350.87465234120685,38.14113408696919,350.2481171564442,109.26303011580089
SmallMLP,90,720,test,83.48666375239586,104.69850872222986,0.296819092654326,0.2837585722944433,0.07865847498615297,0.08547011291447426,0.8526421080571566,42.72385029325312,351.0243041038513,37.97127933242196,342.0219529236573,109.07624360043513
SmallMLP,100,800,train,81.90864674937997,103.63806437831275,0.3213075967584692,0.30986221272346026,0.09724739647357905,0.09724777670367002,1.3173345116726634,-107.19388104636278,337.58263568878175,26.604790445582864,337.5153754878892,109.07743540259646
SmallMLP,100,800,validation,83.25864865236105,105.0586439740635,0.3048924631098125,0.2947710003387216,0.07547831706906039,0.08920255003887789,1.2516152035365988,-72.10680696547689,337.44790166219076,26.616386797409195,350.2481171564442,109.26303011580089
SmallMLP,100,800,test,82.52067109966558,104.4800925847821,0.2947561888391526,0.2835759457177469,0.0824985670019105,0.08420443975918224,1.212895254925063,-67.35064834109875,337.5168627319336,26.5075633909885,342.0219529236573,109.07624360043513
SmallMLP,110,880,train,82.40983910048676,103.78446077850656,0.32330820322115034,0.3111488477074793,0.09469518604986782,0.10447824174491793,1.0223491620762684,-18.573082063970958,348.3041516155667,34.494701966952576,337.5153754878892,109.07743540259646
SmallMLP,110,880,validation,82.68381510646905,104.02871141740125,0.30655673170607267,0.29601856818148603,0.09351638738261447,0.09388517550545905,0.9696841963614885,12.65271395792928,348.14984555308024,34.54250108879302,350.2481171564442,109.26303011580089
SmallMLP,110,880,test,83.06793970265426,104.39028682312743,0.2961937016323636,0.28486146522889283,0.08407516405266191,0.08737007508824768,0.9397483472587741,14.723510872388658,348.2830728098551,34.37909355883109,342.0219529236573,109.07624360043513
SmallMLP,120,960,train,81.85873130528694,103.68409265135186,0.3252631677238231,0.31225621831740424,0.09644534809979732,0.10418446630646028,1.1408033100921113,-36.576375011854964,327.91958718066746,31.099902895070112,337.5153754878892,109.07743540259646
SmallMLP,120,960,validation,84.28451172504482,106.39497284444626,0.30759223451470624,0.2965771293180487,0.0518092037770338,0.09408617409953224,1.0806363070480822,-3.9651721837885816,327.7821474533081,31.10062040666883,350.2481171564442,109.26303011580089
SmallMLP,120,960,test,82.84370836563775,105.06147718733257,0.2988564940009666,0.2860693311117773,0.07225919379752432,0.08908801946703315,1.0531131069880142,-3.264276185318238,327.8719321009318,30.954076561115688,342.0219529236573,109.07624360043513
SmallMLP,130,1040,train,82.15335904246557,103.4637867946466,0.3264304048658563,0.31059742115477407,0.10028097802096436,0.10648958139680287,1.0257651006231663,-17.51228435985297,346.1100983373854,34.711837416351564,337.5153754878892,109.07743540259646
SmallMLP,130,1040,validation,82.64244854528151,103.9864914317543,0.30955679042019735,0.2964708680735328,0.09425202965511847,0.09575669657198183,0.9739208717661398,13.26195085635544,346.0098002510071,34.72881000372931,350.2481171564442,109.26303011580089
SmallMLP,130,1040,test,82.89997322604123,104.1726864633653,0.2993765916047474,0.2845108040528012,0.08788965397851489,0.08932316362235149,0.945035708037847,14.896172866093309,346.15176683298745,34.55411658671381,342.0219529236573,109.07624360043513
SmallMLP,140,1120,train,81.63233122130879,103.03558427939006,0.3289981225099173,0.31307124027573946,0.1077128481279741,0.10777495796892345,1.070125756980237,-24.58844095123044,338.37501254145303,33.534630132553445,337.5153754878892,109.07743540259646
SmallMLP,140,1120,validation,82.96782403429704,104.52410887283378,0.31133219582852595,0.2978292876760166,0.08486225851136242,0.09690910599621816,1.0140587730931936,7.237047170678352,338.2556111017863,33.545490647517376,350.2481171564442,109.26303011580089
SmallMLP,140,1120,test,82.51324326196257,104.0776813941152,0.3011161873683915,0.2860043846520356,0.0895525772451502,0.0906489960195388,0.9846751043932465,8.797856956475187,338.4101969070435,33.35579670785694,342.0219529236573,109.07624360043513
SmallMLP,150,1200,train,82.07676042482886,104.03566811695868,0.329495725845176,0.31326753897881204,0.09030735299733283,0.1071024710546804,1.1314288427647998,-28.36538032179368,323.37937834040326,31.765628904671736,337.5153754878892,109.07743540259646
SmallMLP,150,1200,validation,84.95013310996782,107.27540020097553,0.31218985117266324,0.29859478167323444,0.036051557185314165,0.0969902745914425,1.0748154431530579,2.7864042090179737,323.2756983172099,31.73643375504475,350.2481171564442,109.26303011580089
SmallMLP,150,1200,test,83.26762602845875,105.65906355647263,0.3014957907148517,0.28561905147090194,0.06167525771393412,0.09075065024131346,1.042204073382986,4.949384465774756,323.42280851364137,31.55430798286097,342.0219529236573,109.07624360043513
SmallMLP,160,1280,train,81.52720824811817,103.05780283296785,0.3306609828983284,0.31275128831152776,0.10732798172298308,0.10818168352528301,1.114553790762503,-35.111534073240705,334.32833179473874,32.36062027798263,337.5153754878892,109.07743540259646
SmallMLP,160,1280,validation,83.30788174770572,105.01705049062848,0.31334875018436154,0.29766100325029504,0.07621022191239635,0.09790246020975091,1.0569415739857957,-2.9347721548624577,334.15554653549196,32.392929534440455,350.2481171564442,109.26303011580089
SmallMLP,160,1280,test,82.51867936548228,104.25734831404408,0.3023058043133296,0.28529410589957155,0.08640649497521591,0.09133656363877418,1.0244932406427525,-0.5309107254057608,334.3632247238159,32.186041103032125,342.0219529236573,109.07624360043513
SmallMLP,170,1360,train,81.5988078779458,103.3554739985784,0.3328128770419515,0.3147877706572982,0.10216376381134684,0.10533207103918474,1.2844538857527394,-88.12137290730215,331.3756555345323,28.262887052127343,337.5153754878892,109.07743540259646
SmallMLP,170,1360,validation,83.6774251120836,105.62647387906875,0.31448520639042365,0.29924471065064434,0.06545744218195904,0.09581797244040546,1.2144129435277808,-51.977385103562256,331.20982809321083,28.29482900354533,350.2481171564442,109.26303011580089
SmallMLP,170,1360,test,82.52727475818558,104.56507449954928,0.30450983023908196,0.28732111547131467,0.08100540717313798,0.09052923631447318,1.1819305878282786,-49.6428846980653,331.3771905517578,28.102148098997326,342.0219529236573,109.07624360043513
SmallMLP,180,1440,train,81.5373031713963,103.21017708389675,0.3336130935675663,0.3155373276732705,0.1046863421480223,0.10898371639448312,1.1684843627464432,-48.51081367695957,330.36487391026816,31.14261672920053,337.5153754878892,109.07743540259646
SmallMLP,180,1440,validation,83.76708150124506,105.66739542311117,0.3151491415981799,0.29934995070318177,0.06473318563862174,0.09842710742063132,1.1046822387094535,-14.50901020277513,330.19190005747475,31.17109060216127,350.2481171564442,109.26303011580089
SmallMLP,180,1440,test,82.57935729281859,104.54459603040011,0.30520405395609146,0.2881275864972887,0.08136533154849968,0.09268928553923639,1.075604811416344,-13.37369467421695,330.4147060572306,30.950504668455714,342.0219529236573,109.07624360043513
SmallMLP,190,1520,train,84.75586829987769,106.33246480690327,0.32469643380591245,0.3108107272087999,0.049697382936136236,0.10455018637987512,1.100396088964785,-61.99668166271317,363.0620475273132,32.18573260946158,337.5153754878892,109.07743540259646
SmallMLP,190,1520,validation,83.45963657635211,104.8067695747524,0.30562004440059026,0.29406752406885095,0.07990601942476172,0.09328326875500292,1.0372309093291625,-26.14792516376764,362.88548570505776,32.194347290451724,350.2481171564442,109.26303011580089
SmallMLP,190,1520,test,84.9342416880408,106.22168676942457,0.29853558328422475,0.286298824589102,0.05165569420494087,0.08909865577592702,1.016977739675819,-27.27155324897865,363.12840661621095,32.01952091506763,342.0219529236573,109.07624360043513
SmallMLP,200,1600,train,83.53169480717315,104.98807219029175,0.3288667571446324,0.3124111626762251,0.07357538511675366,0.10556953131937308,1.1828227324232161,-84.78304077354943,357.02595552614,30.327403654996697,337.5153754878892,109.07743540259646
SmallMLP,200,1600,validation,82.87877305419573,104.17078899455089,0.3093366509850793,0.2954704131232379,0.09103863019371561,0.094685024708697,1.1141304611992118,-47.32488932136431,356.84600710932415,30.336716380704242,350.2481171564442,109.26303011580089
SmallMLP,200,1600,test,83.8187210669143,105.0894443318197,0.30240167597643824,0.2877794534402059,0.071765202749835,0.09077668387163185,1.0936153097943266,-48.46609847705605,357.0616174659729,30.16128119145406,342.0219529236573,109.07624360043513
SmallMLP,210,1680,train,81.87222851509046,103.8294638060713,0.3308909965868607,0.31314469922354815,0.0939098991129158,0.09518255024543687,1.5661103483337824,-184.9768133134903,333.624121287028,23.04610358005992,337.5153754878892,109.07743540259646
SmallMLP,210,1680,validation,83.69230081986845,105.75433209249785,0.31113211148581255,0.2955461187217271,0.0631935919062111,0.08673515545749133,1.4760112177646627,-141.9774263494142,333.4836060740153,23.0318285241429,350.2481171564442,109.26303011580089
SmallMLP,210,1680,test,82.5171938739492,104.73476270881073,0.30485566607811426,0.2883939271943003,0.07802029805688881,0.08393948071793522,1.451689968955994,-142.30542737263534,333.6300385437012,22.906069207065876,342.0219529236573,109.07624360043513
SmallMLP,220,1760,train,85.63471992910279,107.15201003551279,0.32908688632252814,0.313177975827123,0.03499223537473817,0.10821835949604364,1.0279059382620745,-39.75908427768297,367.03208505969576,34.921438089343106,337.5153754878892,109.07743540259646
SmallMLP,220,1760,validation,83.86419403668539,105.20079585386405,0.31008489110973225,0.29648756661866865,0.07297473616984251,0.09605867320198047,0.9696864208836655,-5.480265317830458,366.84888517888385,34.9399703513454,350.2481171564442,109.26303011580089
SmallMLP,220,1760,test,85.70039355353597,106.92770107245082,0.3032578041987961,0.28903227725227915,0.03900724611230322,0.09173067827768688,0.9519195536444883,-7.396859500128301,367.06758579126995,34.74896801718037,342.0219529236573,109.07624360043513
SmallMLP,230,1840,train,82.1100099890716,103.39814068332478,0.33543740074263134,0.31626358503340074,0.10142233036509163,0.11058514753352777,1.150845738952531,-62.92893947539943,347.9565517857869,31.792837365345974,337.5153754878892,109.07743540259646
SmallMLP,230,1840,validation,82.4320408858396,103.71707571652605,0.3163418176565354,0.2997441008645392,0.0989393042813147,0.09943826720758886,1.0864697074423866,-27.634148481585157,347.80745661799114,31.813556616189512,350.2481171564442,109.26303011580089
SmallMLP,230,1840,test,82.70165165509576,103.97957267652848,0.30761542402475295,0.29044053770001244,0.09126823285632402,0.0943058489489027,1.061886062268039,-27.55012225670697,348.0336434504191,31.59805568453312,342.0219529236573,109.07624360043513
SmallMLP,240,1920,train,82.0236772801148,103.43209865272937,0.3333221570560843,0.31486150456565226,0.10083201252209328,0.10689681301901766,1.2415992870837553,-92.0903693438961,346.0099802737766,29.28314024723385,337.5153754878892,109.07743540259646
SmallMLP,240,1920,validation,82.54258332786473,103.95730544587842,0.3137528268376385,0.2976668853938598,0.0947603925648941,0.09633940699732524,1.1711063307339324,-54.84500196741698,345.90635238901774,29.272819784173038,350.2481171564442,109.26303011580089
SmallMLP,240,1920,test,82.51291489091957,103.98397459270218,0.30693265142031384,0.29057130516090707,0.09119128994085213,0.09258913654876899,1.1508455267777187,-56.28576706946268,346.1000722732544,29.090837889415496,342.0219529236573,109.07624360043513
SmallMLP,250,2000,train,83.52041983985735,105.06708595280703,0.3275965655474256,0.3124329719496472,0.07218041065611303,0.10182399918227159,1.2924733337721954,-122.98716000058033,356.29557953389485,27.647296298424035,337.5153754878892,109.07743540259646
SmallMLP,250,2000,validation,82.90211155355586,104.32531663528997,0.30709867572953814,0.29502522227825045,0.08833991135421271,0.091327515525371,1.2162793862170984,-83.01531867314253,356.2203230107625,27.587848840488213,350.2481171564442,109.26303011580089
SmallMLP,250,2000,test,83.6841141740056,105.10720133591502,0.3021385363451787,0.28867470521700306,0.07145148786167521,0.08874221157826778,1.2004594433826477,-85.77959166807557,356.36484593455,27.45293626796922,342.0219529236573,109.07624360043513
