lens,horizon,requirement,value_source,advantage_type,n,nonzero_reference_count,pearson,spearman,sign_agreement,normalized_mae,quartile_agreement,sign_agreement_including_zeros
production_smdp,10,0.99,V2,normalized,220,220,0.04376097872393644,-0.02132875154229318,0.45,1.1140502196847373,0.2318181818181818,0.45
production_smdp,10,0.99,V3,raw,220,220,0.10254042474814463,0.054213652728640524,0.5045454545454545,1.0523829631793655,0.2727272727272727,0.5045454545454545
production_smdp,10,0.99,V3,normalized,220,220,0.09979974953293357,0.03933103157003758,0.509090909090909,1.0615126784781517,0.2681818181818182,0.509090909090909
production_smdp,10,0.999,V0,raw,220,220,0.1494449360582004,0.16640881941836969,0.6272727272727273,1.026436608323325,0.29545454545454547,0.6272727272727273
production_smdp,10,0.999,V0,normalized,220,220,0.17044929288665184,0.18693817498244739,0.5681818181818182,1.0196339463642656,0.2909090909090909,0.5681818181818182
production_smdp,10,0.999,V1,raw,220,220,0.14940531565461596,0.16632767572048796,0.6272727272727273,1.0264632584059779,0.29545454545454547,0.6272727272727273
production_smdp,10,0.999,V1,normalized,220,220,0.1704142858461052,0.18702495365934868,0.5681818181818182,1.0196539501201243,0.2909090909090909,0.5681818181818182
production_smdp,10,0.999,V2,raw,220,220,0.14940532349317645,0.16632767572048796,0.6272727272727273,1.0264632446575506,0.29545454545454547,0.6272727272727273
production_smdp,10,0.999,V2,normalized,220,220,0.1704142791442122,0.18702495365934868,0.5681818181818182,1.0196539500770156,0.2909090909090909,0.5681818181818182
production_smdp,10,0.999,V3,raw,220,220,0.12708059581817965,0.1295521121451036,0.5454545454545454,1.04979719202351,0.2545454545454545,0.5454545454545454
production_smdp,10,0.999,V3,normalized,220,220,0.15274607291666314,0.157112794529794,0.5409090909090909,1.031157583413591,0.2590909090909091,0.5409090909090909
production_smdp,10,0.9999,V0,raw,260,235,0.10073628232069172,0.15809582301066397,0.6297872340425532,1.0678742308471096,0.2153846153846154,0.5692307692307692
production_smdp,10,0.9999,V0,normalized,260,235,0.09878908211692597,0.155346936962259,0.502127659574468,1.0635544200445162,0.21153846153846154,0.45384615384615384
production_smdp,10,0.9999,V1,raw,260,235,0.10069322510282985,0.15805370861357884,0.6297872340425532,1.0679001903511003,0.2153846153846154,0.5692307692307692
production_smdp,10,0.9999,V1,normalized,260,235,0.09874608145802985,0.15547637737414655,0.502127659574468,1.0635777098028947,0.21153846153846154,0.45384615384615384
production_smdp,10,0.9999,V2,raw,260,235,0.10069320093054478,0.1580444863802648,0.6297872340425532,1.0679001953480827,0.2153846153846154,0.5692307692307692
production_smdp,10,0.9999,V2,normalized,260,235,0.09874604564207719,0.15547637737414655,0.502127659574468,1.063577719498003,0.21153846153846154,0.45384615384615384
production_smdp,10,0.9999,V3,raw,260,235,0.11148464870055416,0.16527810472372867,0.46382978723404256,1.071146340716914,0.21923076923076923,0.41923076923076924
production_smdp,10,0.9999,V3,normalized,260,235,0.10759713901863448,0.16278275925148214,0.4425531914893617,1.0655166101362963,0.2076923076923077,0.4
production_smdp,20,0.9,V0,raw,300,300,0.2192663058597341,0.23974982758197919,0.59,0.9734659179536478,0.35,0.59
production_smdp,20,0.9,V0,normalized,300,300,0.21284215256154135,0.24479789881589598,0.5866666666666667,0.9824400126418443,0.3466666666666667,0.5866666666666667
production_smdp,20,0.9,V1,raw,300,300,0.21921711018323978,0.239523602167464,0.59,0.9734928288398176,0.35,0.59
production_smdp,20,0.9,V1,normalized,300,300,0.21278754322476837,0.24482701033780319,0.5866666666666667,0.9824645062351339,0.3466666666666667,0.5866666666666667
production_smdp,20,0.9,V2,raw,300,300,0.2192170916465473,0.239523602167464,0.59,0.9734928545599977,0.35,0.59
production_smdp,20,0.9,V2,normalized,300,300,0.21278752756192895,0.24482701033780319,0.5866666666666667,0.9824645312225141,0.3466666666666667,0.5866666666666667
production_smdp,20,0.9,V3,raw,300,300,0.21052980905301819,0.21401101993424437,0.5666666666666667,0.9672372259706068,0.32,0.5666666666666667
production_smdp,20,0.9,V3,normalized,300,300,0.20356678486256785,0.21674616964136917,0.57,0.9806818597565571,0.31,0.57
production_smdp,20,0.99,V0,raw,220,220,0.04952873560376435,-0.012442692767379731,0.5545454545454546,1.1029629878680987,0.24545454545454545,0.5545454545454546
production_smdp,20,0.99,V0,normalized,220,220,0.043289153175095796,-0.022264981487281395,0.45,1.1139061345730064,0.2318181818181818,0.45
production_smdp,20,0.99,V1,raw,220,220,0.049539223989069216,-0.012395356436199483,0.5545454545454546,1.1029470813945699,0.24545454545454545,0.5545454545454546
production_smdp,20,0.99,V1,normalized,220,220,0.04330282136735345,-0.022394029342522787,0.45,1.1138873986220208,0.2318181818181818,0.45
production_smdp,20,0.99,V2,raw,220,220,0.04953924232705889,-0.012395356436199483,0.5545454545454546,1.102947070822251,0.24545454545454545,0.5545454545454546
production_smdp,20,0.99,V2,normalized,220,220,0.04330284269837618,-0.022394029342522787,0.45,1.1138873764418942,0.2318181818181818,0.45
production_smdp,20,0.99,V3,raw,220,220,0.10318628058711324,0.054851537282865646,0.5045454545454545,1.0517698217532654,0.2727272727272727,0.5045454545454545
production_smdp,20,0.99,V3,normalized,220,220,0.10022874496497254,0.03958500694948321,0.509090909090909,1.060891186342176,0.2681818181818182,0.509090909090909
production_smdp,20,0.999,V0,raw,220,220,0.14925865723924972,0.16496682828726314,0.6272727272727273,1.0268625872812898,0.2909090909090909,0.6272727272727273
production_smdp,20,0.999,V0,normalized,220,220,0.17044909855970278,0.18609405512531663,0.5681818181818182,1.0193308419735008,0.2863636363636364,0.5681818181818182
production_smdp,20,0.999,V1,raw,220,220,0.14921874119601247,0.1648856845893814,0.6272727272727273,1.0268892373639427,0.2909090909090909,0.6272727272727273
production_smdp,20,0.999,V1,normalized,220,220,0.17041383753483577,0.18618083380221792,0.5681818181818182,1.0193508457293594,0.2863636363636364,0.5681818181818182
production_smdp,20,0.999,V2,raw,220,220,0.14921874911060745,0.1648856845893814,0.6272727272727273,1.0268892236155152,0.2909090909090909,0.6272727272727273
production_smdp,20,0.999,V2,normalized,220,220,0.17041383081494735,0.18618083380221792,0.5681818181818182,1.0193508456862506,0.2863636363636364,0.5681818181818182
production_smdp,20,0.999,V3,raw,220,220,0.12661713593955015,0.12746998739737447,0.5454545454545454,1.05020281389523,0.2545454545454545,0.5454545454545454
production_smdp,20,0.999,V3,normalized,220,220,0.1525067392707295,0.15568827183364808,0.5409090909090909,1.0315773711895064,0.2545454545454545,0.5409090909090909
production_smdp,20,0.9999,V0,raw,260,235,0.10092029516975944,0.15812793072487932,0.6297872340425532,1.0678429418608835,0.2153846153846154,0.5692307692307692
production_smdp,20,0.9999,V0,normalized,260,235,0.09899249673022151,0.15538040704237768,0.502127659574468,1.0635335645203616,0.21153846153846154,0.45384615384615384
production_smdp,20,0.9999,V1,raw,260,235,0.10087733602908604,0.15808581564807953,0.6297872340425532,1.0678689013648743,0.2153846153846154,0.5692307692307692
production_smdp,20,0.9999,V1,normalized,260,235,0.09894960516549363,0.15550984745426522,0.502127659574468,1.0635568542787404,0.21153846153846154,0.45384615384615384
production_smdp,20,0.9999,V2,raw,260,235,0.10087731193455224,0.15807659341476551,0.6297872340425532,1.0678689063618567,0.2153846153846154,0.5692307692307692
production_smdp,20,0.9999,V2,normalized,260,235,0.09894956944794726,0.15550984745426522,0.502127659574468,1.0635568639738486,0.21153846153846154,0.45384615384615384
production_smdp,20,0.9999,V3,raw,260,235,0.11178909560595142,0.1653327549858892,0.46382978723404256,1.0711208115428208,0.21923076923076923,0.41923076923076924
production_smdp,20,0.9999,V3,normalized,260,235,0.10792867206059664,0.16283808734310692,0.4425531914893617,1.065478655924397,0.2076923076923077,0.4
production_smdp,50,0.9,V0,raw,300,300,0.219266305859734,0.24006238313166747,0.59,0.9734659179536476,0.35,0.59
production_smdp,50,0.9,V0,normalized,300,300,0.21284215256154132,0.24515379057329487,0.5866666666666667,0.9824400126418443,0.3466666666666667,0.5866666666666667
production_smdp,50,0.9,V1,raw,300,300,0.2192171101832397,0.239835935391149,0.59,0.9734928288398175,0.35,0.59
production_smdp,50,0.9,V1,normalized,300,300,0.2127875432247684,0.2451840132354249,0.5866666666666667,0.9824645062351339,0.3466666666666667,0.5866666666666667
production_smdp,50,0.9,V2,raw,300,300,0.21921709164654724,0.239835935391149,0.59,0.9734928545599977,0.35,0.59
production_smdp,50,0.9,V2,normalized,300,300,0.2127875275619289,0.2451840132354249,0.5866666666666667,0.9824645312225141,0.3466666666666667,0.5866666666666667
production_smdp,50,0.9,V3,raw,300,300,0.2105298090530182,0.2142966747639817,0.5666666666666667,0.9672372259706068,0.32,0.5666666666666667
production_smdp,50,0.9,V3,normalized,300,300,0.20356678486256755,0.21709293768738083,0.57,0.9806818597565571,0.31,0.57
production_smdp,50,0.99,V0,raw,220,220,0.0495287356037643,-0.013629439968092476,0.5545454545454546,1.1029629878680984,0.24545454545454545,0.5545454545454546
production_smdp,50,0.99,V0,normalized,220,220,0.043289153175095615,-0.023215017320993042,0.45,1.1139061345730064,0.2318181818181818,0.45
production_smdp,50,0.99,V1,raw,220,220,0.049539223989069195,-0.01358266730963917,0.5545454545454546,1.1029470813945699,0.24545454545454545,0.5545454545454546
production_smdp,50,0.99,V1,normalized,220,220,0.043302821367353285,-0.023342374198227347,0.45,1.1138873986220208,0.2318181818181818,0.45
production_smdp,50,0.99,V2,raw,220,220,0.04953924232705882,-0.01358266730963917,0.5545454545454546,1.1029470708222506,0.24545454545454545,0.5545454545454546
production_smdp,50,0.99,V2,normalized,220,220,0.04330284269837602,-0.023342374198227347,0.45,1.1138873764418942,0.2318181818181818,0.45
production_smdp,50,0.99,V3,raw,220,220,0.1031862805871135,0.054126672824579614,0.5045454545454545,1.0517698217532652,0.2727272727272727,0.5045454545454545
production_smdp,50,0.99,V3,normalized,220,220,0.10022874496497262,0.03901741356614516,0.509090909090909,1.060891186342176,0.2681818181818182,0.509090909090909
production_smdp,50,0.999,V0,raw,220,220,0.14925865723924997,0.16487554162714618,0.6272727272727273,1.0268625872812898,0.2909090909090909,0.6272727272727273
production_smdp,50,0.999,V0,normalized,220,220,0.17044909855970308,0.18598248254072924,0.5681818181818182,1.0193308419735005,0.2863636363636364,0.5681818181818182
production_smdp,50,0.999,V1,raw,220,220,0.14921874119601283,0.16479439792926445,0.6272727272727273,1.0268892373639427,0.2909090909090909,0.6272727272727273
production_smdp,50,0.999,V1,normalized,220,220,0.17041383753483602,0.18606926121763057,0.5681818181818182,1.0193508457293594,0.2863636363636364,0.5681818181818182
production_smdp,50,0.999,V2,raw,220,220,0.14921874911060773,0.16479439792926445,0.6272727272727273,1.0268892236155154,0.2909090909090909,0.6272727272727273
production_smdp,50,0.999,V2,normalized,220,220,0.17041383081494757,0.18606926121763057,0.5681818181818182,1.0193508456862506,0.2863636363636364,0.5681818181818182
production_smdp,50,0.999,V3,raw,220,220,0.12661713593955054,0.12739053419319862,0.5454545454545454,1.0502028138952293,0.2545454545454545,0.5454545454545454
production_smdp,50,0.999,V3,normalized,220,220,0.1525067392707299,0.15560543764206047,0.5409090909090909,1.031577371189506,0.2545454545454545,0.5409090909090909
production_smdp,50,0.9999,V0,raw,260,235,0.10092029516975944,0.15812793072487932,0.6297872340425532,1.0678429418608837,0.2153846153846154,0.5692307692307692
production_smdp,50,0.9999,V0,normalized,260,235,0.09899249673022156,0.15538040704237768,0.502127659574468,1.0635335645203616,0.21153846153846154,0.45384615384615384
production_smdp,50,0.9999,V1,raw,260,235,0.10087733602908608,0.15808581564807953,0.6297872340425532,1.0678689013648741,0.2153846153846154,0.5692307692307692
production_smdp,50,0.9999,V1,normalized,260,235,0.09894960516549353,0.15550984745426522,0.502127659574468,1.0635568542787404,0.21153846153846154,0.45384615384615384
production_smdp,50,0.9999,V2,raw,260,235,0.10087731193455231,0.15807659341476551,0.6297872340425532,1.0678689063618567,0.2153846153846154,0.5692307692307692
production_smdp,50,0.9999,V2,normalized,260,235,0.09894956944794733,0.15550984745426522,0.502127659574468,1.0635568639738486,0.21153846153846154,0.45384615384615384
production_smdp,50,0.9999,V3,raw,260,235,0.11178909560595154,0.1653327549858892,0.46382978723404256,1.0711208115428208,0.21923076923076923,0.41923076923076924
production_smdp,50,0.9999,V3,normalized,260,235,0.10792867206059666,0.16283808734310692,0.4425531914893617,1.065478655924397,0.2076923076923077,0.4
