state_id,episode,task_id,dataset_index,load,requirement,safe_set_bin,safe_set_size,effective_set_size,lens,horizon,coupling,frozen_advantage_spearman,frozen_advantage_regret
ep147_task200,147,200,29399,low,0.9999,1-5,3,3,legacy_interval_step,5,easy,0.8660254037844387,0.0
ep147_task200,147,200,29399,low,0.9999,1-5,3,3,legacy_interval_step,10,easy,0.8660254037844387,0.0
ep147_task200,147,200,29399,low,0.9999,1-5,3,3,legacy_interval_step,20,easy,0.8660254037844387,0.0
ep147_task200,147,200,29399,low,0.9999,1-5,3,3,legacy_interval_step,50,easy,0.8660254037844387,0.0
ep174_task001,174,1,34600,low,0.99,16-28,28,28,production_smdp,5,easy,0.6249917618392976,11.47084545383035
ep174_task001,174,1,34600,low,0.99,16-28,28,28,production_smdp,10,easy,0.6249917618392976,11.470845453830407
ep174_task001,174,1,34600,low,0.99,16-28,28,28,production_smdp,20,easy,0.6249917618392976,11.470845453830407
ep174_task001,174,1,34600,low,0.99,16-28,28,28,production_smdp,50,easy,0.6249917618392976,11.470845453830407
ep174_task001,174,1,34600,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.6249917618392976,11.47084545383052
ep174_task001,174,1,34600,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.6249917618392976,11.47084545383052
ep174_task001,174,1,34600,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.6249917618392976,11.47084545383052
ep174_task001,174,1,34600,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.6249917618392976,11.47084545383052
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,production_smdp,5,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,production_smdp,10,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,production_smdp,20,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,production_smdp,50,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,legacy_interval_step,5,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,legacy_interval_step,10,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,legacy_interval_step,20,easy,0.5090755772657628,0.0
ep174_task013,174,13,34612,medium,0.999,16-28,26,26,legacy_interval_step,50,easy,0.5090755772657628,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,production_smdp,5,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,production_smdp,10,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,production_smdp,20,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,production_smdp,50,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,legacy_interval_step,5,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,legacy_interval_step,10,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,legacy_interval_step,20,easy,0.7010538125423909,0.0
ep174_task026,174,26,34625,medium,0.9999,6-15,12,12,legacy_interval_step,50,easy,0.7010538125423909,0.0
ep174_task038,174,38,34637,low,0.99,16-28,28,28,production_smdp,5,easy,0.834989776601349,3.5775526230173114
ep174_task038,174,38,34637,low,0.99,16-28,28,28,production_smdp,10,easy,0.834989776601349,3.5775526230172545
ep174_task038,174,38,34637,low,0.99,16-28,28,28,production_smdp,20,easy,0.834989776601349,3.5775526230172545
ep174_task038,174,38,34637,low,0.99,16-28,28,28,production_smdp,50,easy,0.834989776601349,3.5775526230172545
ep174_task038,174,38,34637,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.8466022172030896,2.933242228889526
ep174_task038,174,38,34637,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.8466022172030896,2.933242228889526
ep174_task038,174,38,34637,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.8466022172030896,2.9332422288895827
ep174_task038,174,38,34637,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.8466022172030896,2.933242228889526
ep174_task051,174,51,34650,high,0.999,16-28,24,24,production_smdp,5,coupled,0.035958341546695936,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,production_smdp,10,coupled,0.035958341546695936,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,production_smdp,20,coupled,0.035958341546695936,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,production_smdp,50,coupled,0.035958341546695936,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,legacy_interval_step,5,coupled,0.023679883457580247,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,legacy_interval_step,10,coupled,0.023679883457580247,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,legacy_interval_step,20,coupled,0.023679883457580247,0.0
ep174_task051,174,51,34650,high,0.999,16-28,24,24,legacy_interval_step,50,coupled,0.023679883457580247,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,production_smdp,5,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,production_smdp,10,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,production_smdp,20,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,production_smdp,50,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,legacy_interval_step,5,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,legacy_interval_step,10,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,legacy_interval_step,20,easy,0.9121612507609926,0.0
ep174_task063,174,63,34662,medium,0.999,16-28,27,27,legacy_interval_step,50,easy,0.9121612507609926,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,production_smdp,5,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,production_smdp,10,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,production_smdp,20,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,production_smdp,50,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,legacy_interval_step,5,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,legacy_interval_step,10,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,legacy_interval_step,20,easy,0.8452076087423148,0.0
ep174_task076,174,76,34675,low,0.9999,6-15,15,15,legacy_interval_step,50,easy,0.8452076087423148,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,production_smdp,5,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,production_smdp,10,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,production_smdp,20,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,production_smdp,50,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,legacy_interval_step,5,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,legacy_interval_step,10,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,legacy_interval_step,20,easy,0.27003167617329354,0.0
ep174_task088,174,88,34687,high,0.9999,16-28,24,24,legacy_interval_step,50,easy,0.27003167617329354,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,production_smdp,5,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,production_smdp,10,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,production_smdp,20,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,production_smdp,50,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,legacy_interval_step,5,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,legacy_interval_step,10,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,legacy_interval_step,20,easy,0.5996915715804817,0.0
ep174_task100,174,100,34699,medium,0.9999,16-28,16,16,legacy_interval_step,50,easy,0.5996915715804817,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,production_smdp,5,easy,0.3701178318531176,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,production_smdp,10,easy,0.3701178318531176,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,production_smdp,20,easy,0.3701178318531176,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,production_smdp,50,easy,0.3701178318531176,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,legacy_interval_step,5,easy,0.3251081797100818,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,legacy_interval_step,10,easy,0.3251081797100818,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,legacy_interval_step,20,easy,0.3251081797100818,0.0
ep174_task113,174,113,34712,medium,0.99,16-28,26,26,legacy_interval_step,50,easy,0.3251081797100818,0.0
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,production_smdp,5,easy,0.33499004029353985,23.727505069018804
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,production_smdp,10,easy,0.33499004029353985,23.727505069018775
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,production_smdp,20,easy,0.33499004029353985,23.727505069018832
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,production_smdp,50,easy,0.33499004029353985,23.72750506901872
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,legacy_interval_step,5,easy,0.36520134366218804,23.906510915493925
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,legacy_interval_step,10,easy,0.36520134366218804,23.906510915493982
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,legacy_interval_step,20,easy,0.36520134366218804,23.906510915493982
ep174_task125,174,125,34724,medium,0.999,16-28,19,19,legacy_interval_step,50,easy,0.36520134366218804,23.906510915493982
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,production_smdp,5,easy,0.2451541682204461,10.799357899498489
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,production_smdp,10,easy,0.2451541682204461,10.799357899498489
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,production_smdp,20,easy,0.2451541682204461,10.799357899498546
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,production_smdp,50,easy,0.2451541682204461,10.799357899498489
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,0.25285822737888886,9.719422109548702
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,0.25285822737888886,9.719422109548645
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,0.25285822737888886,9.719422109548645
ep174_task138,174,138,34737,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,0.25285822737888886,9.719422109548645
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,production_smdp,5,easy,0.4874305218287267,17.22257934569916
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,production_smdp,10,easy,0.4874305218287267,17.222579345699216
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,production_smdp,20,easy,0.4874305218287267,17.222579345699103
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,production_smdp,50,easy,0.4874305218287267,17.22257934569916
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,0.4214791493470685,16.169131860423192
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,0.4214791493470685,16.169131860423136
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,0.4214791493470685,16.169131860423136
ep174_task150,174,150,34749,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,0.4214791493470685,16.16913186042325
ep174_task163,174,163,34762,low,0.9,16-28,28,28,production_smdp,5,coupled,0.8600826360670818,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,production_smdp,10,coupled,0.8600826360670818,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,production_smdp,20,coupled,0.8600826360670818,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,production_smdp,50,coupled,0.8600826360670818,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,legacy_interval_step,5,coupled,0.7729437732914493,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,legacy_interval_step,10,coupled,0.8650462421745544,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,legacy_interval_step,20,coupled,0.8650462421745544,0.0
ep174_task163,174,163,34762,low,0.9,16-28,28,28,legacy_interval_step,50,coupled,0.8650462421745544,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,production_smdp,5,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,production_smdp,10,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,production_smdp,20,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,production_smdp,50,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,legacy_interval_step,5,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,legacy_interval_step,10,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,legacy_interval_step,20,easy,0.5717950477076997,0.0
ep174_task175,174,175,34774,high,0.9,16-28,28,28,legacy_interval_step,50,easy,0.5717950477076997,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,production_smdp,5,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,production_smdp,10,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,production_smdp,20,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,production_smdp,50,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,legacy_interval_step,5,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,legacy_interval_step,10,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,legacy_interval_step,20,coupled,0.5205479513715006,0.0
ep174_task188,174,188,34787,high,0.99,16-28,28,28,legacy_interval_step,50,coupled,0.5205479513715006,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,production_smdp,5,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,production_smdp,10,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,production_smdp,20,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,production_smdp,50,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,legacy_interval_step,5,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,legacy_interval_step,10,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,legacy_interval_step,20,easy,0.7071067811865475,0.0
ep174_task200,174,200,34799,high,0.9999,1-5,5,5,legacy_interval_step,50,easy,0.7071067811865475,0.0
ep176_task001,176,1,35000,low,0.99,16-28,28,28,production_smdp,5,easy,0.6249917618392976,11.470845453830435
ep176_task001,176,1,35000,low,0.99,16-28,28,28,production_smdp,10,easy,0.6249917618392976,11.470845453830464
ep176_task001,176,1,35000,low,0.99,16-28,28,28,production_smdp,20,easy,0.6249917618392976,11.470845453830464
ep176_task001,176,1,35000,low,0.99,16-28,28,28,production_smdp,50,easy,0.6249917618392976,11.470845453830407
ep176_task001,176,1,35000,low,0.99,16-28,28,28,legacy_interval_step,5,easy,0.6249917618392976,11.47084545383052
ep176_task001,176,1,35000,low,0.99,16-28,28,28,legacy_interval_step,10,easy,0.6249917618392976,11.47084545383052
ep176_task001,176,1,35000,low,0.99,16-28,28,28,legacy_interval_step,20,easy,0.6249917618392976,11.47084545383052
ep176_task001,176,1,35000,low,0.99,16-28,28,28,legacy_interval_step,50,easy,0.6249917618392976,11.47084545383052
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,production_smdp,5,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,production_smdp,10,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,production_smdp,20,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,production_smdp,50,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,legacy_interval_step,5,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,legacy_interval_step,10,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,legacy_interval_step,20,easy,0.8683292730846556,3.48757080067719
ep176_task013,176,13,35012,medium,0.999,16-28,26,26,legacy_interval_step,50,easy,0.8683292730846556,3.48757080067719
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,production_smdp,5,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,production_smdp,10,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,production_smdp,20,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,production_smdp,50,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,legacy_interval_step,5,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,legacy_interval_step,10,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,legacy_interval_step,20,easy,0.7731753330571374,0.0
ep176_task026,176,26,35025,medium,0.9999,16-28,16,16,legacy_interval_step,50,easy,0.7731753330571374,0.0
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,production_smdp,5,coupled,0.3482252551823974,3.6013870972033715
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,production_smdp,10,coupled,0.3482252551823974,3.6013870972033715
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,production_smdp,20,coupled,0.3482252551823974,3.6013870972033715
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,production_smdp,50,coupled,0.3482252551823974,3.6013870972033146
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,legacy_interval_step,5,coupled,0.3482252551823974,3.241248387482983
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,legacy_interval_step,10,coupled,0.3482252551823974,3.241248387482983
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,legacy_interval_step,20,coupled,0.3482252551823974,3.241248387482983
ep176_task038,176,38,35037,medium,0.99,16-28,28,28,legacy_interval_step,50,coupled,0.3482252551823974,3.241248387482983
ep176_task051,176,51,35050,low,0.999,16-28,23,23,production_smdp,5,coupled,0.3907207631629394,0.12881283223327955
ep176_task051,176,51,35050,low,0.999,16-28,23,23,production_smdp,10,coupled,0.3907207631629394,0.1288128322332227
ep176_task051,176,51,35050,low,0.999,16-28,23,23,production_smdp,20,coupled,0.3907207631629394,0.12881283223327955
ep176_task051,176,51,35050,low,0.999,16-28,23,23,production_smdp,50,coupled,0.3907207631629394,0.12881283223327955
ep176_task051,176,51,35050,low,0.999,16-28,23,23,legacy_interval_step,5,coupled,0.3907207631629394,0.11460574351650621
ep176_task051,176,51,35050,low,0.999,16-28,23,23,legacy_interval_step,10,coupled,0.3907207631629394,0.11460574351644937
ep176_task051,176,51,35050,low,0.999,16-28,23,23,legacy_interval_step,20,coupled,0.3907207631629394,0.11460574351656305
ep176_task051,176,51,35050,low,0.999,16-28,23,23,legacy_interval_step,50,coupled,0.3907207631629394,0.11460574351656305
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,production_smdp,5,easy,0.7374191542523014,16.34461677581521
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,production_smdp,10,easy,0.7374191542523014,16.344616775815155
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,production_smdp,20,easy,0.7374191542523014,16.344616775815325
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,production_smdp,50,easy,0.7374191542523014,16.34461677581527
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,legacy_interval_step,5,easy,0.7374191542523014,16.34461677581527
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,legacy_interval_step,10,easy,0.7374191542523014,16.344616775815155
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,legacy_interval_step,20,easy,0.7374191542523014,16.344616775815325
ep176_task063,176,63,35062,medium,0.999,16-28,27,27,legacy_interval_step,50,easy,0.7374191542523014,16.344616775815325
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,production_smdp,5,easy,0.028667042190614594,3.8774205585364143
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,production_smdp,10,easy,0.028667042190614594,3.8774205585364143
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,production_smdp,20,easy,0.028667042190614594,3.8774205585364143
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,production_smdp,50,easy,0.028667042190614594,3.877420558536528
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,legacy_interval_step,5,easy,0.028667042190614594,3.489678502682864
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,legacy_interval_step,10,easy,0.028667042190614594,3.489678502682807
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,legacy_interval_step,20,easy,0.028667042190614594,3.489678502682864
ep176_task076,176,76,35075,medium,0.9999,16-28,16,16,legacy_interval_step,50,easy,0.028667042190614594,3.489678502682864
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,production_smdp,5,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,production_smdp,10,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,production_smdp,20,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,production_smdp,50,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,legacy_interval_step,5,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,legacy_interval_step,10,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,legacy_interval_step,20,easy,0.27139639871921734,0.0
ep176_task088,176,88,35087,medium,0.9999,16-28,23,23,legacy_interval_step,50,easy,0.27139639871921734,0.0
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,production_smdp,5,coupled,0.26759970345148637,15.6381895931668
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,production_smdp,10,coupled,0.26759970345148637,15.638189593166828
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,production_smdp,20,coupled,0.26759970345148637,15.638189593166771
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,production_smdp,50,coupled,0.26759970345148637,15.638189593166828
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,legacy_interval_step,5,coupled,0.26759970345148637,14.197232244518261
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,legacy_interval_step,10,coupled,0.26759970345148637,14.197232244518318
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,legacy_interval_step,20,coupled,0.26759970345148637,14.197232244518375
ep176_task100,176,100,35099,high,0.9999,16-28,16,16,legacy_interval_step,50,coupled,0.26759970345148637,14.197232244518318
ep176_task113,176,113,35112,high,0.99,16-28,24,24,production_smdp,5,easy,0.7152563425356064,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,production_smdp,10,easy,0.7152563425356064,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,production_smdp,20,easy,0.7152563425356064,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,production_smdp,50,easy,0.7152563425356064,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,legacy_interval_step,5,easy,0.603799219220242,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,legacy_interval_step,10,easy,0.603799219220242,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,legacy_interval_step,20,easy,0.603799219220242,0.0
ep176_task113,176,113,35112,high,0.99,16-28,24,24,legacy_interval_step,50,easy,0.603799219220242,0.0
ep176_task125,176,125,35124,high,0.999,16-28,21,21,production_smdp,5,easy,0.4436650222335252,5.636904247562057
ep176_task125,176,125,35124,high,0.999,16-28,21,21,production_smdp,10,easy,0.4436650222335252,5.636904247562029
ep176_task125,176,125,35124,high,0.999,16-28,21,21,production_smdp,20,easy,0.4436650222335252,5.636904247562086
ep176_task125,176,125,35124,high,0.999,16-28,21,21,production_smdp,50,easy,0.4436650222335252,5.636904247562029
ep176_task125,176,125,35124,high,0.999,16-28,21,21,legacy_interval_step,5,easy,0.4436650222335252,5.636904247562086
ep176_task125,176,125,35124,high,0.999,16-28,21,21,legacy_interval_step,10,easy,0.4436650222335252,5.636904247562143
ep176_task125,176,125,35124,high,0.999,16-28,21,21,legacy_interval_step,20,easy,0.4436650222335252,5.636904247562143
ep176_task125,176,125,35124,high,0.999,16-28,21,21,legacy_interval_step,50,easy,0.4436650222335252,5.636904247562143
ep176_task138,176,138,35137,low,0.9,16-28,28,28,production_smdp,5,coupled,0.23466826652551667,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,production_smdp,10,coupled,0.23466826652551667,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,production_smdp,20,coupled,0.23466826652551667,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,production_smdp,50,coupled,0.23466826652551667,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,legacy_interval_step,5,coupled,-0.11948324579357246,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,legacy_interval_step,10,coupled,0.05708147023593649,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,legacy_interval_step,20,coupled,0.05708147023593649,0.0
ep176_task138,176,138,35137,low,0.9,16-28,28,28,legacy_interval_step,50,coupled,0.05708147023593649,0.0
ep176_task150,176,150,35149,low,0.9,16-28,28,28,production_smdp,5,easy,0.9152062965258165,0.8077143939057123
ep176_task150,176,150,35149,low,0.9,16-28,28,28,production_smdp,10,easy,0.9152062965258165,0.8077143939057123
ep176_task150,176,150,35149,low,0.9,16-28,28,28,production_smdp,20,easy,0.9152062965258165,0.8077143939056555
ep176_task150,176,150,35149,low,0.9,16-28,28,28,production_smdp,50,easy,0.9152062965258165,0.8077143939057692
ep176_task150,176,150,35149,low,0.9,16-28,28,28,legacy_interval_step,5,easy,0.9152062965258165,0.8077143939056555
ep176_task150,176,150,35149,low,0.9,16-28,28,28,legacy_interval_step,10,easy,0.9152062965258165,0.8077143939056555
ep176_task150,176,150,35149,low,0.9,16-28,28,28,legacy_interval_step,20,easy,0.9152062965258165,0.8077143939057123
ep176_task150,176,150,35149,low,0.9,16-28,28,28,legacy_interval_step,50,easy,0.9152062965258165,0.8077143939057123
ep176_task163,176,163,35162,low,0.9,16-28,28,28,production_smdp,5,easy,0.9079648590000492,2.4174502980648924
ep176_task163,176,163,35162,low,0.9,16-28,28,28,production_smdp,10,easy,0.9079648590000492,2.4174502980648924
