state_id,episode,task_id,dataset_index,load,requirement,safe_set_bin,safe_set_size,effective_set_size,lens,horizon,coupling,reference_advantage,frozen_centered_advantage,V0,V0_normalized,V1,V1_normalized,V2,V2_normalized,V3,V3_normalized
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,production_smdp,20,easy,6.451797879227797,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,production_smdp,50,easy,6.451797879227797,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,5.709192047750605,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,5.709192047750605,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,5.709192047750548,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task138,17,138,3337,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,5.709192047750548,0.023402318358421326,205.0813751220703,-0.5752646327018738,204.56002807617188,-0.5754199028015137,204.5600128173828,-0.5754193067550659,-38.92400360107422,-0.6899529695510864
ep017_task150,17,150,3349,high,0.9,16-28,28,28,production_smdp,5,easy,23.078400333408524,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,production_smdp,10,easy,23.07840033340858,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,production_smdp,20,easy,23.078400333408524,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,production_smdp,50,easy,23.07840033340858,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,legacy_interval_step,5,easy,21.698166114189576,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,legacy_interval_step,10,easy,21.69816611418952,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,legacy_interval_step,20,easy,21.69816611418969,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task150,17,150,3349,high,0.9,16-28,28,28,legacy_interval_step,50,easy,21.698166114189803,-0.016226381063461304,247.25135803222656,-0.04309535026550293,246.73207092285156,-0.04339245334267616,246.73202514648438,-0.04339225962758064,-13.666740417480469,-0.3923608362674713
ep017_task163,17,163,3362,low,0.9,16-28,28,28,production_smdp,5,easy,1.6818911826305083,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,production_smdp,10,easy,1.681891182630551,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,production_smdp,20,easy,1.6818911826305225,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,production_smdp,50,easy,1.681891182630494,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,legacy_interval_step,5,easy,1.6818911826304799,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,legacy_interval_step,10,easy,1.6818911826305225,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,legacy_interval_step,20,easy,1.6818911826304657,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task163,17,163,3362,low,0.9,16-28,28,28,legacy_interval_step,50,easy,1.6818911826305794,0.012403592467308044,130.7327880859375,-1.513515830039978,130.1980438232422,-1.5135440826416016,130.197998046875,-1.513543963432312,-141.23060607910156,-1.8953741788864136
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,production_smdp,5,easy,11.52512618780193,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,production_smdp,10,easy,11.525126187801959,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,production_smdp,20,easy,11.525126187801959,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,production_smdp,50,easy,11.525126187802016,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,legacy_interval_step,5,easy,11.808479649109245,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,legacy_interval_step,10,easy,11.808479649109131,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,legacy_interval_step,20,easy,11.808479649109131,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task175,17,175,3374,medium,0.9,16-28,28,28,legacy_interval_step,50,easy,11.808479649109358,0.04864448308944702,261.50433349609375,0.13677182793617249,261.0126647949219,0.13676641881465912,261.0126037597656,0.13676641881465912,46.473594665527344,0.31623902916908264
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,production_smdp,5,easy,4.066527506865668,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,production_smdp,10,easy,4.0665275068656115,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,production_smdp,20,easy,4.066527506865782,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,production_smdp,50,easy,4.066527506865782,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,legacy_interval_step,5,easy,3.6598747561790503,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,legacy_interval_step,10,easy,3.6598747561791356,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,legacy_interval_step,20,easy,3.6598747561791356,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task188,17,188,3387,medium,0.99,16-28,28,28,legacy_interval_step,50,easy,3.6598747561791356,0.0641118586063385,343.2331848144531,1.1681591272354126,342.7575378417969,1.1680305004119873,342.75750732421875,1.1680309772491455,67.86190032958984,0.5682454109191895
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,production_smdp,5,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,production_smdp,10,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,production_smdp,20,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,production_smdp,50,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,legacy_interval_step,5,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,legacy_interval_step,10,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,legacy_interval_step,20,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep017_task200,17,200,3399,low,0.9999,1-5,2,2,legacy_interval_step,50,easy,0.34215311834787343,-0.0020630061626434326,4.4575653076171875,-3.1070616245269775,3.8494110107421875,-3.107513427734375,3.8493614196777344,-3.107513189315796,-260.83935546875,-3.304656982421875
ep032_task001,32,1,6200,low,0.99,16-28,28,28,production_smdp,5,easy,-4.101241571117441,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,production_smdp,10,easy,-4.101241571117441,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,production_smdp,20,easy,-4.101241571117612,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,production_smdp,50,easy,-4.101241571117555,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,legacy_interval_step,5,easy,-4.101241571117498,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,legacy_interval_step,10,easy,-4.101241571117498,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,legacy_interval_step,20,easy,-4.101241571117498,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task001,32,1,6200,low,0.99,16-28,28,28,legacy_interval_step,50,easy,-4.101241571117498,-0.04711969196796417,331.3390197753906,0.9881927967071533,330.83978271484375,0.9876057505607605,330.8397216796875,0.9876061081886292,55.30540084838867,0.28105518221855164
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,production_smdp,5,easy,1.156972315663495,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,production_smdp,10,easy,1.1569723156635519,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,production_smdp,20,easy,1.156972315663495,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,production_smdp,50,easy,1.156972315663495,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,legacy_interval_step,5,easy,3.711057687447237,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,legacy_interval_step,10,easy,3.7110576874471235,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,legacy_interval_step,20,easy,3.711057687447351,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task013,32,13,6212,medium,0.999,16-28,26,26,legacy_interval_step,50,easy,3.711057687447237,0.030749529600143433,384.45660400390625,1.6878634691238403,383.9776916503906,1.6872429847717285,383.9776306152344,1.6872433423995972,125.89580535888672,1.0412110090255737
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,production_smdp,5,easy,-10.0254319612053,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,production_smdp,10,easy,-10.02543196120547,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,production_smdp,20,easy,-10.025431961205356,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,production_smdp,50,easy,-10.025431961205413,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,legacy_interval_step,5,easy,-11.198646617648961,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,legacy_interval_step,10,easy,-11.19864661764899,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,legacy_interval_step,20,easy,-11.19864661764899,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task026,32,26,6225,low,0.9999,6-15,13,13,legacy_interval_step,50,easy,-11.198646617648933,-0.056208521127700806,283.69183349609375,0.36057886481285095,283.2454833984375,0.36095812916755676,283.24542236328125,0.3609585464000702,50.724700927734375,0.2317277044057846
ep032_task038,32,38,6237,low,0.99,16-28,28,28,production_smdp,5,easy,5.571059907241903,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,production_smdp,10,easy,5.571059907241818,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,production_smdp,20,easy,5.5710599072418745,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,production_smdp,50,easy,5.571059907241931,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,legacy_interval_step,5,easy,5.7643657009425056,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,legacy_interval_step,10,easy,5.764365700942449,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,legacy_interval_step,20,easy,5.764365700942562,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task038,32,38,6237,low,0.99,16-28,28,28,legacy_interval_step,50,easy,5.764365700942449,0.01690414547920227,215.06765747070312,-0.5433462858200073,214.54104614257812,-0.5436348915100098,214.541015625,-0.5436340570449829,-61.728553771972656,-0.9792301058769226
ep032_task051,32,51,6250,low,0.999,16-28,21,21,production_smdp,5,easy,0.1598032762914272,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,production_smdp,10,easy,0.15980327629137037,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,production_smdp,20,easy,0.15980327629137037,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,production_smdp,50,easy,0.15980327629137037,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,legacy_interval_step,5,easy,0.1598032762914272,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,legacy_interval_step,10,easy,0.1598032762914272,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,legacy_interval_step,20,easy,0.1598032762915409,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task051,32,51,6250,low,0.999,16-28,21,21,legacy_interval_step,50,easy,0.1598032762914272,0.025482207536697388,287.03759765625,0.40464964509010315,286.5446472167969,0.4043963849544525,286.5445861816406,0.40439677238464355,53.959774017333984,0.2665647268295288
ep032_task063,32,63,6262,high,0.999,16-28,27,27,production_smdp,5,coupled,-11.588789822948343,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,production_smdp,10,coupled,-11.588789822948286,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,production_smdp,20,coupled,-11.588789822948229,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,production_smdp,50,coupled,-11.588789822948172,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,legacy_interval_step,5,coupled,-11.537354761853635,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,legacy_interval_step,10,coupled,-8.526147009408987,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,legacy_interval_step,20,coupled,-8.526147009408874,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task063,32,63,6262,high,0.999,16-28,27,27,legacy_interval_step,50,coupled,-8.526147009408874,0.01821810007095337,331.8946228027344,0.9955112934112549,331.425537109375,0.9953180551528931,331.4254455566406,0.9953180551528931,88.91545104980469,0.6429864764213562
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,production_smdp,5,coupled,1.9979265049829564,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,production_smdp,10,coupled,1.9979265049829564,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,production_smdp,20,coupled,1.9979265049829564,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,production_smdp,50,coupled,1.9979265049830701,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,legacy_interval_step,5,coupled,1.7960470213731696,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,legacy_interval_step,10,coupled,1.7960470213732833,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,legacy_interval_step,20,coupled,1.7960470213731696,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task076,32,76,6275,medium,0.9999,6-15,14,14,legacy_interval_step,50,coupled,1.7960470213731696,-0.013783663511276245,320.83740234375,0.8498643636703491,320.3612365722656,0.8496405482292175,320.3611755371094,0.849640965461731,67.2386474609375,0.40955883264541626
ep032_task088,32,88,6287,medium,0.9999,16-28,23,23,production_smdp,5,easy,-2.3840480021281394,0.020149946212768555,178.7318115234375,-1.0219660997390747,178.17919921875,-1.0223910808563232,178.1791534423828,-1.0223904848098755,-121.4443359375,-1.6222820281982422
ep032_task088,32,88,6287,medium,0.9999,16-28,23,23,production_smdp,10,easy,-2.3840480021281394,0.020149946212768555,178.7318115234375,-1.0219660997390747,178.17919921875,-1.0223910808563232,178.1791534423828,-1.0223904848098755,-121.4443359375,-1.6222820281982422
ep032_task088,32,88,6287,medium,0.9999,16-28,23,23,production_smdp,20,easy,-2.384048002128111,0.020149946212768555,178.7318115234375,-1.0219660997390747,178.17919921875,-1.0223910808563232,178.1791534423828,-1.0223904848098755,-121.4443359375,-1.6222820281982422
ep032_task088,32,88,6287,medium,0.9999,16-28,23,23,production_smdp,50,easy,-2.3840480021281394,0.020149946212768555,178.7318115234375,-1.0219660997390747,178.17919921875,-1.0223910808563232,178.1791534423828,-1.0223904848098755,-121.4443359375,-1.6222820281982422
ep032_task088,32,88,6287,medium,0.9999,16-28,23,23,legacy_interval_step,5,easy,-2.384048002128168,0.020149946212768555,178.7318115234375,-1.0219660997390747,178.17919921875,-1.0223910808563232,178.1791534423828,-1.0223904848098755,-121.4443359375,-1.6222820281982422
