trial_id,policy,action_index,selection_count,selection_frequency
8,flat,1,0,0.0
8,flat,2,0,0.0
8,flat,3,0,0.0
8,flat,4,0,0.0
8,flat,5,0,0.0
8,flat,6,0,0.0
8,flat,7,0,0.0
8,flat,8,0,0.0
8,flat,9,0,0.0
8,flat,10,0,0.0
8,flat,11,0,0.0
8,flat,12,0,0.0
8,flat,13,0,0.0
8,flat,14,0,0.0
8,flat,15,0,0.0
8,flat,16,0,0.0
8,flat,17,0,0.0
8,flat,18,0,0.0
8,flat,19,0,0.0
8,flat,20,0,0.0
8,flat,21,0,0.0
8,flat,22,0,0.0
8,flat,23,0,0.0
8,flat,24,0,0.0
8,flat,25,0,0.0
8,flat,26,0,0.0
8,flat,27,4000,1.0
8,pair,0,0,0.0
8,pair,1,0,0.0
8,pair,2,0,0.0
8,pair,3,0,0.0
8,pair,4,0,0.0
8,pair,5,0,0.0
8,pair,6,0,0.0
8,pair,7,0,0.0
8,pair,8,0,0.0
8,pair,9,0,0.0
8,pair,10,0,0.0
8,pair,11,0,0.0
8,pair,12,0,0.0
8,pair,13,0,0.0
8,pair,14,0,0.0
8,pair,15,0,0.0
8,pair,16,0,0.0
8,pair,17,0,0.0
8,pair,18,0,0.0
8,pair,19,0,0.0
8,pair,20,0,0.0
8,pair,21,0,0.0
8,pair,22,0,0.0
8,pair,23,0,0.0
8,pair,24,0,0.0
8,pair,25,0,0.0
8,pair,26,67,0.01675
8,pair,27,3933,0.98325
8,masked_stochastic,0,22,0.0055
8,masked_stochastic,1,25,0.00625
8,masked_stochastic,2,36,0.009
8,masked_stochastic,3,52,0.013
8,masked_stochastic,4,77,0.01925
8,masked_stochastic,5,75,0.01875
8,masked_stochastic,6,88,0.022
8,masked_stochastic,7,36,0.009
8,masked_stochastic,8,66,0.0165
8,masked_stochastic,9,51,0.01275
8,masked_stochastic,10,89,0.02225
8,masked_stochastic,11,160,0.04
8,masked_stochastic,12,210,0.0525
8,masked_stochastic,13,74,0.0185
8,masked_stochastic,14,58,0.0145
8,masked_stochastic,15,83,0.02075
8,masked_stochastic,16,148,0.037
8,masked_stochastic,17,133,0.03325
8,masked_stochastic,18,98,0.0245
8,masked_stochastic,19,173,0.04325
8,masked_stochastic,20,227,0.05675
8,masked_stochastic,21,223,0.05575
8,masked_stochastic,22,176,0.044
8,masked_stochastic,23,227,0.05675
8,masked_stochastic,24,228,0.057
8,masked_stochastic,25,284,0.071
8,masked_stochastic,26,388,0.097
8,masked_stochastic,27,493,0.12325
8,masked_greedy,0,0,0.0
8,masked_greedy,1,0,0.0
8,masked_greedy,2,0,0.0
8,masked_greedy,3,0,0.0
8,masked_greedy,4,0,0.0
8,masked_greedy,5,0,0.0
8,masked_greedy,6,0,0.0
8,masked_greedy,7,0,0.0
8,masked_greedy,8,0,0.0
8,masked_greedy,9,0,0.0
8,masked_greedy,10,0,0.0
8,masked_greedy,11,0,0.0
8,masked_greedy,12,52,0.013
8,masked_greedy,13,0,0.0
8,masked_greedy,14,0,0.0
8,masked_greedy,15,0,0.0
8,masked_greedy,16,0,0.0
8,masked_greedy,17,1,0.00025
8,masked_greedy,18,0,0.0
8,masked_greedy,19,0,0.0
8,masked_greedy,20,24,0.006
8,masked_greedy,21,0,0.0
8,masked_greedy,22,0,0.0
8,masked_greedy,23,11,0.00275
8,masked_greedy,24,0,0.0
8,masked_greedy,25,37,0.00925
8,masked_greedy,26,222,0.0555
8,masked_greedy,27,3653,0.91325
9,flat,0,0,0.0
9,flat,1,0,0.0
9,flat,2,0,0.0
9,flat,3,0,0.0
9,flat,4,0,0.0
9,flat,5,0,0.0
9,flat,6,0,0.0
9,flat,7,0,0.0
9,flat,8,0,0.0
9,flat,9,0,0.0
9,flat,10,0,0.0
9,flat,11,0,0.0
9,flat,12,0,0.0
9,flat,13,0,0.0
9,flat,14,0,0.0
9,flat,15,0,0.0
9,flat,16,0,0.0
9,flat,17,0,0.0
9,flat,18,0,0.0
9,flat,19,0,0.0
9,flat,20,0,0.0
9,flat,21,0,0.0
9,flat,22,0,0.0
9,flat,23,0,0.0
9,flat,24,0,0.0
9,flat,25,0,0.0
9,flat,26,0,0.0
9,flat,27,4000,1.0
9,pair,0,0,0.0
9,pair,1,0,0.0
9,pair,2,0,0.0
9,pair,3,0,0.0
9,pair,4,0,0.0
9,pair,5,0,0.0
9,pair,6,0,0.0
9,pair,7,0,0.0
9,pair,8,0,0.0
9,pair,9,0,0.0
9,pair,10,0,0.0
9,pair,11,0,0.0
9,pair,12,0,0.0
9,pair,13,0,0.0
9,pair,14,0,0.0
9,pair,15,0,0.0
9,pair,16,0,0.0
9,pair,17,0,0.0
9,pair,18,0,0.0
9,pair,19,0,0.0
9,pair,20,0,0.0
9,pair,21,0,0.0
9,pair,22,0,0.0
9,pair,23,0,0.0
9,pair,24,0,0.0
9,pair,25,0,0.0
9,pair,26,0,0.0
9,pair,27,4000,1.0
9,masked_stochastic,0,30,0.0075
9,masked_stochastic,1,31,0.00775
9,masked_stochastic,2,55,0.01375
9,masked_stochastic,3,50,0.0125
9,masked_stochastic,4,85,0.02125
9,masked_stochastic,5,138,0.0345
9,masked_stochastic,6,106,0.0265
9,masked_stochastic,7,46,0.0115
9,masked_stochastic,8,81,0.02025
9,masked_stochastic,9,79,0.01975
9,masked_stochastic,10,104,0.026
9,masked_stochastic,11,151,0.03775
9,masked_stochastic,12,169,0.04225
9,masked_stochastic,13,67,0.01675
9,masked_stochastic,14,49,0.01225
9,masked_stochastic,15,90,0.0225
9,masked_stochastic,16,160,0.04
9,masked_stochastic,17,144,0.036
9,masked_stochastic,18,123,0.03075
9,masked_stochastic,19,153,0.03825
9,masked_stochastic,20,220,0.055
9,masked_stochastic,21,253,0.06325
9,masked_stochastic,22,148,0.037
9,masked_stochastic,23,250,0.0625
9,masked_stochastic,24,209,0.05225
9,masked_stochastic,25,300,0.075
9,masked_stochastic,26,333,0.08325
9,masked_stochastic,27,376,0.094
9,masked_greedy,0,0,0.0
9,masked_greedy,1,0,0.0
9,masked_greedy,2,0,0.0
9,masked_greedy,3,0,0.0
9,masked_greedy,4,0,0.0
9,masked_greedy,5,0,0.0
9,masked_greedy,6,0,0.0
9,masked_greedy,7,0,0.0
9,masked_greedy,8,0,0.0
9,masked_greedy,9,0,0.0
9,masked_greedy,10,0,0.0
9,masked_greedy,11,0,0.0
9,masked_greedy,12,0,0.0
9,masked_greedy,13,0,0.0
9,masked_greedy,14,0,0.0
9,masked_greedy,15,0,0.0
9,masked_greedy,16,0,0.0
9,masked_greedy,17,0,0.0
9,masked_greedy,18,0,0.0
9,masked_greedy,19,3,0.00075
9,masked_greedy,20,0,0.0
9,masked_greedy,21,33,0.00825
9,masked_greedy,22,0,0.0
9,masked_greedy,23,15,0.00375
9,masked_greedy,24,0,0.0
9,masked_greedy,25,47,0.01175
9,masked_greedy,26,83,0.02075
9,masked_greedy,27,3819,0.95475
