episode,update_count,rollout_update_index,loss,gradient_norm_before_clip,parameter_norm_before,parameter_norm_after,parameter_update_norm,selected_q_mean_before,selected_q_mean_after,target_mean,post_minus_pre_q
76,301,0,55.35570907592773,5.735687255859375,8.441171646118164,8.4456787109375,0.0078051621094346,13.453205108642578,13.487200736999512,69.30891418457031,0.033995628356933594
76,302,1,55.321720123291016,5.735759735107422,8.4456787109375,8.45016860961914,0.0077802808955311,13.487200736999512,13.521190643310549,69.30891418457031,0.03398990631103693
76,303,2,55.287723541259766,5.735830783843994,8.45016860961914,8.454642295837402,0.0077569396235048,13.521190643310549,13.555174827575684,69.30891418457031,0.03398418426513494
76,304,3,55.25373840332031,5.73590087890625,8.454642295837402,8.459101676940918,0.0077350377105176,13.555174827575684,13.589153289794922,69.30891418457031,0.03397846221923828
77,305,0,53.753639221191406,5.735626220703125,8.459101676940918,8.4635591506958,0.0077269109897315,13.588278770446776,13.622257232666016,67.84191131591797,0.03397846221924006
77,306,1,53.71965789794922,5.735696792602539,8.4635591506958,8.468013763427734,0.0077185975387692,13.622257232666016,13.65622901916504,67.84191131591797,0.033971786499025214
77,307,2,53.68568420410156,5.735767364501953,8.468013763427734,8.472465515136719,0.0077101588249206,13.65622901916504,13.690197944641112,67.84191131591797,0.033968925476070666
77,308,3,53.65171813964844,5.735836029052734,8.472465515136719,8.476914405822754,0.0077015981078147,13.690197944641112,13.724160194396973,67.84191131591797,0.03396224975586115
78,309,0,54.35440444946289,5.391358375549316,8.476914405822754,8.481371879577637,0.0077073951251804,13.723980903625488,13.757942199707031,67.60043334960938,0.03396129608154297
78,310,1,54.32247161865234,5.391424655914307,8.481371879577637,8.48583698272705,0.007711605168879,13.757942199707031,13.79190158843994,67.60043334960938,0.03395938873290838
78,311,2,54.29054641723633,5.391491889953613,8.48583698272705,8.490309715270996,0.0077144051901996,13.79190158843994,13.825855255126951,67.60043334960938,0.03395366668701172
78,312,3,54.25862884521485,5.391558647155762,8.490309715270996,8.494786262512207,0.00771587761119,13.825855255126951,13.8598051071167,67.60043334960938,0.03394985198974787
79,313,0,54.24480056762695,5.507175922393799,8.494786262512207,8.499244689941406,0.007689306512475,13.861664772033691,13.895600318908691,67.99346160888672,0.033935546875
79,314,1,54.21222305297852,5.507236957550049,8.499244689941406,8.50368595123291,0.0076645854860544,13.895600318908691,13.929532051086426,67.99346160888672,0.033931732177734375
79,315,2,54.17964172363281,5.507296562194824,8.50368595123291,8.508111000061035,0.0076415184885263,13.929532051086426,13.963458061218262,67.99346160888672,0.03392601013183594
79,316,3,54.147071838378906,5.507355213165283,8.508111000061035,8.512521743774414,0.007619921118021,13.963458061218262,13.9973783493042,67.99346160888672,0.0339202880859375
80,317,0,53.818241119384766,5.736048221588135,8.512521743774414,8.516942977905273,0.0076267174445092,13.994699478149414,14.028626441955566,68.31292724609375,0.033926963806152344
80,318,1,53.784305572509766,5.736113548278809,8.516942977905273,8.521373748779297,0.0076319733634591,14.028626441955566,14.06255340576172,68.31292724609375,0.03392696380615412
80,319,2,53.75038146972656,5.736178398132324,8.521373748779297,8.525811195373535,0.0076357824727892,14.06255340576172,14.096474647521973,68.31292724609375,0.03392124176025213
80,320,3,53.716453552246094,5.736242771148682,8.525811195373535,8.530256271362305,0.0076382835395634,14.096474647521973,14.130393981933594,68.31292724609375,0.033919334411621094
81,321,0,54.15147018432617,5.679725646972656,8.530256271362305,8.534682273864746,0.0076131476089358,14.13260269165039,14.166502952575684,68.62682342529297,0.03390026092529297
81,322,1,54.11790466308594,5.679783344268799,8.534682273864746,8.539092063903809,0.0075897499918937,14.166502952575684,14.200403213500977,68.62682342529297,0.03390026092529297
81,323,2,54.0843505859375,5.679839134216309,8.539092063903809,8.543485641479492,0.007567967288196,14.200403213500977,14.234294891357422,68.62682342529297,0.03389167785644531
81,324,3,54.05080032348633,5.67989444732666,8.543485641479492,8.547865867614746,0.0075476081110537,14.234294891357422,14.268180847167969,68.62682342529297,0.033885955810546875
82,325,0,53.93617630004883,5.679549694061279,8.547865867614746,8.552242279052734,0.0075397323817014,14.267060279846191,14.30095100402832,68.5141830444336,0.033890724182128906
82,326,1,53.90262222290039,5.679605960845947,8.552242279052734,8.556617736816406,0.0075317826122045,14.30095100402832,14.334835052490234,68.5141830444336,0.03388404846191406
82,327,2,53.86907577514648,5.679662227630615,8.556617736816406,8.560988426208496,0.0075237802229821,14.334835052490234,14.368717193603516,68.5141830444336,0.03388214111328125
82,328,3,53.83553314208984,5.679717540740967,8.560988426208496,8.565356254577637,0.0075157019309699,14.368717193603516,14.402593612670898,68.5141830444336,0.03387641906738281
83,329,0,53.130470275878906,5.73728609085083,8.565356254577637,8.569719314575195,0.0075053889304399,14.402920722961426,14.436793327331545,68.03338623046875,0.033872604370118964
83,330,1,53.09659576416016,5.737339973449707,8.569719314575195,8.574077606201172,0.0074953059665858,14.436793327331545,14.470660209655762,68.03338623046875,0.033866882324216974
83,331,2,53.06272888183594,5.737392902374268,8.574077606201172,8.578431129455566,0.0074854111298918,14.470660209655762,14.504524230957031,68.03338623046875,0.03386402130126953
83,332,3,53.02886581420898,5.737446308135986,8.578431129455566,8.582779884338379,0.0074756988324224,14.504524230957031,14.53838348388672,68.03338623046875,0.033859252929689276
84,333,0,53.99220657348633,5.737354278564453,8.582779884338379,8.587122917175293,0.0074654929339885,14.53799533843994,14.571852684020996,69.03020477294922,0.033857345581056464
84,334,1,53.95835113525391,5.737406253814697,8.587122917175293,8.591462135314941,0.007455576211214,14.571852684020996,14.605704307556152,69.03020477294922,0.03385162353515625
84,335,2,53.92450714111328,5.737457752227783,8.591462135314941,8.595794677734375,0.0074459337629377,14.605704307556152,14.639554023742676,69.03020477294922,0.03384971618652344
84,336,3,53.890655517578125,5.737509727478027,8.595794677734375,8.600125312805176,0.00743652228266,14.639554023742676,14.6733980178833,69.03020477294922,0.033843994140625
85,337,0,54.6286506652832,5.738009929656982,8.600125312805176,8.604436874389648,0.0074143344536423,14.674627304077148,14.70846462249756,69.80328369140625,0.03383731842041193
85,338,1,54.594818115234375,5.738058090209961,8.604436874389648,8.608734130859375,0.0073936725966632,14.70846462249756,14.742300033569336,69.80328369140625,0.03383541107177557
85,339,2,54.56098556518555,5.738104343414307,8.608734130859375,8.613018035888672,0.0073744026012718,14.742300033569336,14.776127815246582,69.80328369140625,0.033827781677246094
85,340,3,54.52715301513672,5.7381510734558105,8.613018035888672,8.617288589477539,0.007356384769082,14.776127815246582,14.809950828552246,69.80328369140625,0.03382301330566406
86,341,0,50.76347351074219,4.015089988708496,8.617288589477539,8.621623039245605,0.0074201570823788,14.806365966796877,14.840205192565918,60.468448638916016,0.03383922576904119
86,342,1,50.7397689819336,4.015132427215576,8.621623039245605,8.62601375579834,0.0074777649715542,14.840205192565918,14.874046325683594,60.468448638916016,0.03384113311767578
86,343,2,50.7160758972168,4.015176296234131,8.62601375579834,8.63045597076416,0.0075294943526387,14.874046325683594,14.907883644104004,60.468448638916016,0.033837318420410156
86,344,3,50.692378997802734,4.0152201652526855,8.63045597076416,8.634942054748535,0.0075757028535008,14.907883644104004,14.941720962524414,60.468448638916016,0.033837318420410156
87,345,0,53.14198684692383,5.737817287445068,8.634942054748535,8.639411926269531,0.0075520426034927,14.943645477294922,14.97747039794922,68.58562469482422,0.03382492065429865
87,346,1,53.108158111572266,5.737868309020996,8.639411926269531,8.643865585327148,0.007529878988862,14.97747039794922,15.011287689208984,68.58562469482422,0.03381729125976385
87,347,2,53.0743408203125,5.737918376922607,8.643865585327148,8.648305892944336,0.0075091435573995,15.011287689208984,15.045105934143066,68.58562469482422,0.03381824493408203
87,348,3,53.040523529052734,5.7379679679870605,8.648305892944336,8.652731895446777,0.0074896272271871,15.045105934143066,15.0789213180542,68.58562469482422,0.03381538391113281
88,349,0,53.618282318115234,5.738096237182617,8.652731895446777,8.657142639160156,0.0074690510518848,15.079158782958984,15.112964630126951,69.19744110107422,0.033805847167966974
88,350,1,53.58447265625,5.738143444061279,8.657142639160156,8.661541938781738,0.0074497950263321,15.112964630126951,15.146767616271973,69.19744110107422,0.03380298614502131
88,351,2,53.550662994384766,5.738190650939941,8.661541938781738,8.665925025939941,0.0074317608959972,15.146767616271973,15.180567741394045,69.19744110107422,0.03380012512207209
88,352,3,53.516868591308594,5.738236904144287,8.665925025939941,8.67029857635498,0.0074147759005427,15.180567741394045,15.214361190795898,69.19744110107422,0.03379344940185369
89,353,0,53.5072021484375,5.738086700439453,8.67029857635498,8.674666404724121,0.007404591422528,15.213784217834473,15.247580528259276,69.22098541259766,0.03379631042480291
89,354,1,53.47340774536133,5.738132953643799,8.674666404724121,8.679028511047363,0.0073946435004472,15.247580528259276,15.2813720703125,69.22098541259766,0.03379154205322443
89,355,2,53.43962097167969,5.738178730010986,8.679028511047363,8.683385848999023,0.0073849135078489,15.2813720703125,15.315160751342772,69.22098541259766,0.03378868103027166
89,356,3,53.40583038330078,5.738224506378174,8.683385848999023,8.687738418579102,0.0073753902688622,15.315160751342772,15.348943710327148,69.22098541259766,0.033782958984376776
90,357,0,53.82529830932617,5.738227367401123,8.687738418579102,8.692089080810547,0.0073699112981557,15.348821640014648,15.382603645324709,69.67411804199219,0.03378200531006037
90,358,1,53.7915153503418,5.738272666931152,8.692089080810547,8.69643783569336,0.0073642334900796,15.382603645324709,15.4163818359375,69.67411804199219,0.03377819061279119
90,359,2,53.75774002075195,5.738317489624023,8.69643783569336,8.700784683227539,0.007358378265053,15.4163818359375,15.450159072875977,69.67411804199219,0.03377723693847656
90,360,3,53.72396087646485,5.738361358642578,8.700784683227539,8.705129623413086,0.0073523512110114,15.450159072875977,15.483930587768556,69.67411804199219,0.0337715148925799
91,361,0,53.38749694824219,5.739065170288086,8.705129623413086,8.709449768066406,0.0073219146579504,15.485852241516112,15.519614219665527,69.37335205078125,0.03376197814941584
91,362,1,53.353736877441406,5.7391037940979,8.709449768066406,8.713746070861816,0.0072940215468406,15.519614219665527,15.553369522094728,69.37335205078125,0.033755302429200995
91,363,2,53.31997680664063,5.73914098739624,8.713746070861816,8.718022346496582,0.0072683617472648,15.553369522094728,15.587122917175291,69.37335205078125,0.033753395080562854
91,364,3,53.286224365234375,5.7391791343688965,8.718022346496582,8.722277641296387,0.0072447545826435,15.587122917175291,15.62087059020996,69.37335205078125,0.03374767303466797
92,365,0,53.25087738037109,5.738749980926514,8.722277641296387,8.726531982421875,0.007237575482577,15.619502067565918,15.65325164794922,69.37036895751953,0.03374958038330256
92,366,1,53.21712493896485,5.7387895584106445,8.726531982421875,8.730782508850098,0.0072304685600101,15.65325164794922,15.686999320983888,69.37036895751953,0.03374767303466797
92,367,2,53.183380126953125,5.738828659057617,8.730782508850098,8.735031127929688,0.0072234389372169,15.686999320983888,15.720745086669922,69.37036895751953,0.03374576568603338
92,368,3,53.14962768554688,5.738867282867432,8.735031127929688,8.739275932312012,0.0072164270095527,15.720745086669922,15.754487037658691,69.37036895751953,0.03374195098876953
93,369,0,53.350860595703125,4.878001689910889,8.739275932312012,8.743522644042969,0.0072139725089073,15.75579833984375,15.789533615112305,66.94660186767578,0.03373527526855469
93,370,1,53.32216644287109,4.878034591674805,8.743522644042969,8.747769355773926,0.0072111128829419,15.789533615112305,15.82326316833496,66.94660186767578,0.033729553222654474
93,371,2,53.29350280761719,4.878067970275879,8.747769355773926,8.7520170211792,0.0072078765369951,15.82326316833496,15.8569917678833,66.94660186767578,0.03372859954834162
93,372,3,53.26482009887695,4.878100872039795,8.7520170211792,8.756264686584473,0.0072042639367282,15.8569917678833,15.890719413757324,66.94660186767578,0.03372764587402344
94,373,0,52.71694946289063,4.877201557159424,8.756264686584473,8.760552406311035,0.0072411303408443,15.888195991516112,15.921930313110352,66.41748046875,0.03373432159424006
94,374,1,52.688262939453125,4.877240180969238,8.760552406311035,8.764874458312988,0.0072739692404866,15.921930313110352,15.955662727355955,66.41748046875,0.03373241424560369
94,375,2,52.65958023071289,4.877278327941895,8.764874458312988,8.7692289352417,0.007303056307137,15.955662727355955,15.989394187927246,66.41748046875,0.03373146057129084
94,376,3,52.630897521972656,4.877316951751709,8.7692289352417,8.773609161376953,0.0073286457918584,15.989394187927246,16.02312660217285,66.41748046875,0.03373241424560547
95,377,0,52.84258270263672,5.73935079574585,8.773609161376953,8.777970314025879,0.0073012392967939,16.0247745513916,16.058496475219727,69.36736297607422,0.033721923828125
95,378,1,52.808868408203125,5.739387035369873,8.777970314025879,8.78231143951416,0.0072761224582791,16.058496475219727,16.09221076965332,69.36736297607422,0.03371429443359375
95,379,2,52.775150299072266,5.7394232749938965,8.78231143951416,8.786633491516113,0.0072530671022832,16.09221076965332,16.12592315673828,69.36736297607422,0.03371238708496094
95,380,3,52.74143600463867,5.739458560943604,8.786633491516113,8.790940284729004,0.0072317686863243,16.12592315673828,16.159631729125977,69.36736297607422,0.03370857238769531
96,381,0,54.17378234863281,5.739243507385254,8.790940284729004,8.795238494873047,0.0072200400754809,16.158864974975586,16.192575454711914,70.8326416015625,0.033710479736328125
96,382,1,54.14007186889648,5.739279270172119,8.795238494873047,8.799530029296875,0.0072088264860212,16.192575454711914,16.226280212402344,70.8326416015625,0.03370475769042969
96,383,2,54.10636901855469,5.739315032958984,8.799530029296875,8.803814888000488,0.0071981153450906,16.226280212402344,16.259984970092773,70.8326416015625,0.03370475769042969
96,384,3,54.07266616821289,5.739349365234375,8.803814888000488,8.808093070983887,0.0071877944283187,16.259984970092773,16.293684005737305,70.8326416015625,0.03369903564453125
97,385,0,53.042476654052734,5.33743143081665,8.808093070983887,8.812376022338867,0.007188300602138,16.2937068939209,16.327404022216797,68.60899353027344,0.03369712829589844
97,386,1,53.01113128662109,5.337464809417725,8.812376022338867,8.816661834716797,0.0071881199255585,16.327404022216797,16.361099243164062,68.60899353027344,0.033695220947265625
97,387,2,52.97980117797852,5.337497711181641,8.816661834716797,8.820950508117676,0.0071872170083224,16.361099243164062,16.394792556762695,68.60899353027344,0.03369331359863281
97,388,3,52.94845581054688,5.337531089782715,8.820950508117676,8.82524299621582,0.0071857864968478,16.394792556762695,16.428483963012695,68.60899353027344,0.03369140625
98,389,0,53.6100959777832,5.739691257476807,8.82524299621582,8.829519271850586,0.0071667856536805,16.428987503051758,16.46267318725586,70.5390853881836,0.03368568420410156
98,390,1,53.576416015625,5.7397236824035645,8.829519271850586,8.833783149719238,0.0071490979753434,16.46267318725586,16.496356964111328,70.5390853881836,0.03368377685546875
98,391,2,53.5427360534668,5.739756107330322,8.833783149719238,8.838033676147461,0.0071326131001114,16.496356964111328,16.5300350189209,70.5390853881836,0.03367805480957031
98,392,3,53.509056091308594,5.739787578582764,8.838033676147461,8.842272758483887,0.0071172215975821,16.5300350189209,16.563711166381836,70.5390853881836,0.0336761474609375
99,393,0,53.77530288696289,5.739856719970703,8.842272758483887,8.84649658203125,0.0070993155241012,16.563833236694336,16.59750747680664,70.83914184570312,0.03367424011230469
99,394,1,53.74163055419922,5.739887237548828,8.84649658203125,8.850707054138184,0.0070827370509505,16.59750747680664,16.631175994873047,70.83914184570312,0.03366851806640625
99,395,2,53.70796203613281,5.739917755126953,8.850707054138184,8.854905128479004,0.0070673124864697,16.631175994873047,16.664844512939453,70.83914184570312,0.03366851806640625
99,396,3,53.67429733276367,5.739946842193604,8.854905128479004,8.859091758728027,0.0070529365912079,16.664844512939453,16.698509216308594,70.83914184570312,0.033664703369140625
100,397,0,51.996212005615234,5.7398200035095215,8.859091758728027,8.863275527954102,0.0070472727529704,16.698026657104492,16.731691360473633,69.1942367553711,0.033664703369140625
100,398,1,51.962547302246094,5.739849090576172,8.863275527954102,8.86745834350586,0.007041678763926,16.731691360473633,16.765352249145508,69.1942367553711,0.033660888671875
100,399,2,51.92888259887695,5.739878177642822,8.86745834350586,8.871637344360352,0.0070361522957682,16.765352249145508,16.799009323120117,69.1942367553711,0.033657073974609375
100,400,3,51.89522552490234,5.739908218383789,8.871637344360352,8.875814437866211,0.0070306500419974,16.799009323120117,16.832666397094727,69.1942367553711,0.033657073974609375
101,401,0,52.4814338684082,5.73976469039917,8.875814437866211,8.879997253417969,0.0070326956920325,16.832115173339844,16.865768432617188,69.81354522705078,0.03365325927734375
101,402,1,52.447784423828125,5.739793300628662,8.879997253417969,8.884183883666992,0.0070340191014111,16.865768432617188,16.899423599243164,69.81354522705078,0.03365516662597656
101,403,2,52.41412734985352,5.739823818206787,8.884183883666992,8.888375282287598,0.0070346458815038,16.899423599243164,16.933076858520508,69.81354522705078,0.03365325927734375
101,404,3,52.38047409057617,5.739853382110596,8.888375282287598,8.892571449279785,0.0070346542634069,16.933076858520508,16.966726303100586,69.81354522705078,0.033649444580078125
102,405,0,51.89908218383789,5.739930152893066,8.892571449279785,8.89676570892334,0.0070311608724296,16.966873168945312,17.000520706176758,69.365966796875,0.03364753723144531
102,406,1,51.86544036865234,5.739958763122559,8.89676570892334,8.900960922241211,0.0070275361649692,17.000520706176758,17.034162521362305,69.365966796875,0.033641815185546875
102,407,2,51.8317985534668,5.739987850189209,8.900960922241211,8.905155181884766,0.0070237349718809,17.034162521362305,17.067808151245117,69.365966796875,0.0336456298828125
102,408,3,51.79814910888672,5.740015983581543,8.905155181884766,8.909350395202637,0.0070197461172938,17.067808151245117,17.1014461517334,69.365966796875,0.03363800048828125
103,409,0,54.49428176879883,5.74030876159668,8.909350395202637,8.913531303405762,0.0070041636936366,17.1022891998291,17.13592529296875,72.09657287597656,0.03363609313964844
103,410,1,54.46064376831055,5.740334987640381,8.913531303405762,8.917698860168457,0.0069896611385047,17.13592529296875,17.169557571411133,72.09657287597656,0.03363227844238281
103,411,2,54.4270133972168,5.74036169052124,8.917698860168457,8.921856880187988,0.0069762016646564,17.169557571411133,17.203187942504883,72.09657287597656,0.03363037109375
103,412,3,54.39337921142578,5.740387439727783,8.921856880187988,8.926005363464355,0.006963581778109,17.203187942504883,17.236814498901367,72.09657287597656,0.033626556396484375
104,413,0,49.95818710327149,4.0175371170043945,8.926005363464355,8.930191993713379,0.0069978339597582,17.237476348876953,17.271099090576172,61.68037414550781,0.03362274169921875
104,414,1,49.93463897705078,4.01755952835083,8.930191993713379,8.934415817260742,0.0070285284891724,17.271099090576172,17.304719924926758,61.68037414550781,0.03362083435058594
104,415,2,49.911094665527344,4.017582416534424,8.934415817260742,8.93867015838623,0.0070558656007051,17.304719924926758,17.338340759277344,61.68037414550781,0.03362083435058594
104,416,3,49.88753890991211,4.017605304718018,8.93867015838623,8.942954063415527,0.0070800962857902,17.338340759277344,17.371959686279297,61.68037414550781,0.033618927001953125
105,417,0,52.835243225097656,5.510672092437744,8.942954063415527,8.947223663330078,0.0070641520433127,17.370952606201172,17.404573440551758,70.03178405761719,0.03362083435058594
105,418,1,52.80295944213867,5.510698318481445,8.947223663330078,8.951481819152832,0.00704923318699,17.404573440551758,17.438194274902344,70.03178405761719,0.03362083435058594
105,419,2,52.770694732666016,5.51072359085083,8.951481819152832,8.955727577209473,0.0070353276096284,17.438194274902344,17.471811294555664,70.03178405761719,0.03361701965332031
105,420,3,52.7384147644043,5.510749816894531,8.955727577209473,8.95996379852295,0.0070222723297774,17.471811294555664,17.50542640686035,70.03178405761719,0.0336151123046875
106,421,0,52.24400329589844,4.7068963050842285,8.95996379852295,8.964201927185059,0.0070215761661529,17.505796432495117,17.539409637451172,66.97711181640625,0.03361320495605469
106,422,1,52.216434478759766,4.706919193267822,8.964201927185059,8.968443870544434,0.0070203831419348,17.539409637451172,17.573017120361328,66.97711181640625,0.03360748291015625
106,423,2,52.188873291015625,4.706942081451416,8.968443870544434,8.972686767578125,0.0070187519304454,17.573017120361328,17.606624603271484,66.97711181640625,0.03360748291015625
106,424,3,52.16130828857422,4.706964015960693,8.972686767578125,8.976930618286133,0.0070166960358619,17.606624603271484,17.640226364135742,66.97711181640625,0.03360176086425781
107,425,0,50.69586944580078,5.10882043838501,8.976930618286133,8.981178283691406,0.007016166113317,17.639663696289062,17.673269271850586,66.717529296875,0.03360557556152344
107,426,1,50.665958404541016,5.108843803405762,8.981178283691406,8.985428810119629,0.0070151700638234,17.673269271850586,17.706872940063477,66.717529296875,0.033603668212890625
107,427,2,50.636043548583984,5.10886812210083,8.985428810119629,8.989681243896484,0.0070137875154614,17.706872940063477,17.7404727935791,66.717529296875,0.033599853515625
107,428,3,50.60613632202149,5.108892440795898,8.989681243896484,8.993935585021973,0.0070120394229888,17.7404727935791,17.774072647094727,66.717529296875,0.033599853515625
108,429,0,53.579837799072266,5.740681171417236,8.993935585021973,8.998172760009766,0.0069915549829602,17.774179458618164,17.807775497436523,71.85401916503906,0.033596038818359375
108,430,1,53.54624176025391,5.740705490112305,8.998172760009766,9.002391815185547,0.0069727092050015,17.807775497436523,17.84136962890625,71.85401916503906,0.03359413146972656
108,431,2,53.51264572143555,5.740728855133057,9.002391815185547,9.006596565246582,0.0069553386420011,17.84136962890625,17.874958038330078,71.85401916503906,0.033588409423828125
108,432,3,53.47905731201172,5.740752220153809,9.006596565246582,9.010786056518556,0.0069392966106534,17.874958038330078,17.908546447753906,71.85401916503906,0.033588409423828125
109,433,0,51.25477981567383,4.70724630355835,9.010786056518556,9.014979362487791,0.0069390451535582,17.909027099609375,17.942615509033203,66.30006408691406,0.033588409423828125
109,434,1,51.227237701416016,4.707266330718994,9.014979362487791,9.019176483154297,0.0069383974187076,17.942615509033203,17.976198196411133,66.30006408691406,0.03358268737792969
109,435,2,51.1996955871582,4.707286357879639,9.019176483154297,9.023375511169434,0.0069373701699078,17.976198196411133,18.00977897644043,66.30006408691406,0.033580780029296875
109,436,3,51.172157287597656,4.707305908203125,9.023375511169434,9.02757740020752,0.006935941055417,18.00977897644043,18.043357849121094,66.30006408691406,0.03357887268066406
110,437,0,53.4500617980957,5.740930080413818,9.02757740020752,9.031764030456545,0.0069189071655273,18.0430850982666,18.0766658782959,71.99314880371094,0.033580780029296875
110,438,1,53.41648864746094,5.740952014923096,9.031764030456545,9.035938262939451,0.0069032264873385,18.0766658782959,18.110239028930664,71.99314880371094,0.033573150634765625
110,439,2,53.38291931152344,5.740973472595215,9.035938262939451,9.040098190307615,0.0068887202069163,18.110239028930664,18.143814086914062,71.99314880371094,0.03357505798339844
110,440,3,53.34933471679688,5.740994930267334,9.040098190307615,9.0442476272583,0.0068752644583582,18.143814086914062,18.177387237548828,71.99314880371094,0.033573150634765625
111,441,0,52.36612701416016,5.741260528564453,9.0442476272583,9.048376083374023,0.0068534049205482,18.17821884155273,18.21178436279297,71.04434204101562,0.03356552124023793
111,442,1,52.33256912231445,5.74128007888794,9.048376083374023,9.052486419677734,0.0068335095420479,18.21178436279297,18.245346069335938,71.04434204101562,0.03356170654296875
111,443,2,52.29899978637695,5.741298675537109,9.052486419677734,9.056578636169434,0.0068153240717947,18.245346069335938,18.27890586853028,71.04434204101562,0.03355979919434304
111,444,3,52.265438079833984,5.7413177490234375,9.056578636169434,9.060656547546388,0.0067986822687089,18.27890586853028,18.31246566772461,71.04434204101562,0.03355979919432883
112,445,0,53.51420593261719,5.741089820861816,9.060656547546388,9.06472873687744,0.0067915651015937,18.31163024902344,18.34518814086914,72.32583618164062,0.03355789184569957
112,446,1,53.48064422607422,5.741110324859619,9.06472873687744,9.068796157836914,0.0067847990430891,18.34518814086914,18.378746032714844,72.32583618164062,0.033557891845703125
112,447,2,53.44709014892578,5.741128921508789,9.068796157836914,9.07285976409912,0.006778351496905,18.378746032714844,18.41230010986328,72.32583618164062,0.0335540771484375
112,448,3,53.41352844238281,5.741148948669434,9.07285976409912,9.076918601989746,0.0067721870727837,18.41230010986328,18.44585418701172,72.32583618164062,0.0335540771484375
113,449,0,53.09194946289063,5.74113655090332,9.076918601989746,9.080977439880373,0.0067680682986974,18.445743560791016,18.47929573059082,72.03768920898438,0.03355216979980469
113,450,1,53.05839920043945,5.741156101226807,9.080977439880373,9.08503532409668,0.0067639807239174,18.47929573059082,18.512845993041992,72.03768920898438,0.033550262451171875
113,451,2,53.02484893798828,5.741174221038818,9.08503532409668,9.089092254638672,0.0067599136382341,18.512845993041992,18.54639434814453,72.03768920898438,0.03354835510253906
113,452,3,52.99129486083984,5.741193771362305,9.089092254638672,9.093147277832031,0.0067558824084699,18.54639434814453,18.57994079589844,72.03768920898438,0.0335464477539098
114,453,0,52.5193977355957,5.741349220275879,9.093147277832031,9.097192764282228,0.0067447456531226,18.580415725708008,18.61395835876465,71.59981536865234,0.033542633056640625
114,454,1,52.48585891723633,5.741366863250732,9.097192764282228,9.101229667663574,0.0067344098351895,18.61395835876465,18.64750099182129,71.59981536865234,0.033542633056640625
114,455,2,52.45232009887695,5.741384506225586,9.101229667663574,9.10525894165039,0.00672477344051,18.64750099182129,18.681039810180664,71.59981536865234,0.033538818359375
114,456,3,52.41877746582031,5.741401672363281,9.10525894165039,9.109280586242676,0.0067157656885683,18.681039810180664,18.714576721191406,71.59981536865234,0.03353691101074219
115,457,0,52.879764556884766,5.741347789764404,9.109280586242676,9.113301277160645,0.0067121195606887,18.714326858520508,18.747861862182617,72.0940933227539,0.033535003662109375
115,458,1,52.84622573852539,5.741365432739258,9.113301277160645,9.11732006072998,0.0067085078917443,18.747861862182617,18.781396865844727,72.0940933227539,0.033535003662109375
115,459,2,52.81269073486328,5.741383075714111,9.11732006072998,9.121339797973633,0.0067048841156065,18.781396865844727,18.81493377685547,72.0940933227539,0.03353691101074219
115,460,3,52.77915954589844,5.741399765014648,9.121339797973633,9.125358581542969,0.0067013315856456,18.81493377685547,18.848461151123047,72.0940933227539,0.033527374267578125
116,461,0,48.852569580078125,3.674292087554932,9.125358581542969,9.129395484924316,0.0067140907049179,18.849027633666992,18.88255500793457,60.63558197021485,0.033527374267578125
116,462,1,48.83110809326172,3.674304246902466,9.129395484924316,9.133448600769045,0.0067252828739583,18.88255500793457,18.91608619689941,60.63558197021485,0.0335311889648402
116,463,2,48.80964279174805,3.674316167831421,9.133448600769045,9.137516975402832,0.0067351111210882,18.91608619689941,18.94961166381836,60.63558197021485,0.033525466918948865
116,464,3,48.788185119628906,3.674328804016113,9.137516975402832,9.141597747802734,0.0067436285316944,18.94961166381836,18.983135223388672,60.63558197021485,0.0335235595703125
117,465,0,52.498329162597656,5.7413177490234375,9.141597747802734,9.145676612854004,0.0067396843805909,18.98199462890625,19.015522003173828,71.9803237915039,0.033527374267578125
117,466,1,52.464805603027344,5.741335391998291,9.145676612854004,9.149754524230955,0.0067358314990997,19.015522003173828,19.04904556274414,71.9803237915039,0.0335235595703125
117,467,2,52.431278228759766,5.741352558135986,9.149754524230955,9.153828620910645,0.0067319762893021,19.04904556274414,19.082569122314453,71.9803237915039,0.0335235595703125
117,468,3,52.39775848388672,5.74137020111084,9.153828620910645,9.157901763916016,0.00672815926373,19.082569122314453,19.116090774536133,71.9803237915039,0.03352165222167969
118,469,0,53.539398193359375,5.741714954376221,9.157901763916016,9.161956787109377,0.0067092101089656,19.11724281311035,19.15076065063477,73.1566390991211,0.033517837524417615
118,470,1,53.50587844848633,5.7417311668396,9.161956787109377,9.16599464416504,0.0066920001991093,19.15076065063477,19.18427276611328,73.1566390991211,0.03351211547851207
118,471,2,53.47236251831055,5.741746425628662,9.16599464416504,9.170016288757324,0.0066762804053723,19.18427276611328,19.2177848815918,73.1566390991211,0.03351211547851918
118,472,3,53.43885803222656,5.741761684417725,9.170016288757324,9.174022674560549,0.0066619766876101,19.2177848815918,19.251296997070312,73.1566390991211,0.03351211547851207
119,473,0,51.69130706787109,5.741631507873535,9.174022674560549,9.17802619934082,0.0066556353121995,19.250782012939453,19.28429412841797,71.44209289550781,0.033512115478515625
119,474,1,51.65780258178711,5.741647243499756,9.17802619934082,9.182024955749512,0.0066495384089648,19.28429412841797,19.31779861450196,71.44209289550781,0.03350448608399148
