episode,task_id,stage,reward_term,discount_term,terminal,v_value,v_next_value,ppo_gae_return_target,ppo_v_td_delta,selected_q_pred,bellman_target_online,td_error
1,38,early,76.38027954101562,0.9108519554138184,False,0.1514469534158706,0.1559042930603027,319.4276517048152,76.37083831779114,0.0969636440277099,76.48471069335938,76.38774871826172
1,39,early,70.38861083984375,0.9147828221321106,False,0.1559042930603027,0.1849368959665298,280.870962194685,70.40188364239206,0.1280038207769394,70.46697235107422,70.3389663696289
1,40,early,22.852489471435547,0.8914497494697571,False,0.1849368959665298,0.1537413448095321,242.19023404173828,22.80460525878262,0.0922048017382621,22.95088005065918,22.85867500305176
1,41,early,118.1761474609375,0.4834970831871032,False,0.1537413448095321,0.1675073057413101,258.9878153289033,118.10339540986642,0.0791716873645782,118.2142562866211,118.13508605957033
1,42,early,67.63899230957031,0.969528079032898,False,0.1675073057413101,0.1620511263608932,306.5552013481424,67.6285981210748,0.1142062023282051,67.72193145751953,67.60772705078125
1,43,early,64.11837005615234,0.8581594824790955,False,0.1620511263608932,0.1686992049217224,259.3864816125913,64.10108975218171,0.1144022271037101,64.20223999023438,64.08783721923828
1,44,early,41.52688980102539,0.951283872127533,False,0.1686992049217224,0.1667684018611908,239.50998067980237,41.5168346871747,0.0738247707486152,41.62981033325195,41.55598449707031
1,45,early,44.13954544067383,0.895786464214325,False,0.1667684018611908,0.1811155676841735,219.06699984467448,44.13501791280261,0.0690717697143554,44.20418548583984,44.13511276245117
1,46,early,45.91009140014648,0.9711483120918274,False,0.1811155676841735,0.2003113627433776,205.54633374445072,45.92350787428336,0.0581817552447319,45.969844818115234,45.91166305541992
1,47,early,28.12600326538086,0.6991410851478577,False,0.2003113627433776,0.1601538360118866,173.01982530934458,28.037662029337422,0.0311801973730325,28.22490119934082,28.193721771240234
1,48,early,55.56429672241211,0.4478036761283874,False,0.1601538360118866,0.1658184230327606,218.14469604663412,55.4783969858041,0.1064702272415161,55.61426162719727,55.507789611816406
1,49,early,51.87933349609375,0.9729597568511964,False,0.1658184230327606,0.1451294422149658,382.16156646063314,51.85472017987041,0.085836075246334,51.99771881103516,51.91188430786133
1,50,early,85.80427551269531,0.8964964151382446,False,0.1451294422149658,0.1519087105989456,357.3200988919929,85.79533168496057,0.1188853979110717,85.92584228515625,85.80695343017578
1,51,early,57.07679748535156,0.9493752717971802,False,0.1519087105989456,0.1433030217885971,318.79543228843045,57.060937120012525,0.1794645935297012,57.21424102783203,57.03477478027344
1,52,early,94.5383529663086,0.8327028751373291,False,0.1433030217885971,0.1506119519472122,290.1762322416419,94.52046494993648,0.1655459702014923,94.61984252929688,94.4542999267578
1,53,early,124.79914855957033,0.9164031147956848,False,0.1506119519472122,0.166310966014862,247.30070607692863,124.8009444949038,0.0639032498002052,124.88018035888672,124.81627655029295
1,54,early,48.090476989746094,0.5608521699905396,False,0.166310966014862,0.1574521511793136,140.7033480827976,48.01247340438983,0.0722861960530281,48.1611442565918,48.08885955810547
1,55,early,39.60963821411133,0.6263613104820251,False,0.1574521511793136,0.1775191277265548,173.81154997456008,39.56337717641045,0.1222347393631935,39.65938949584961,39.53715515136719
1,56,early,41.854122161865234,0.7167264223098755,False,0.1775191277265548,0.1567875295877456,225.5236965411884,41.788976799282906,0.1215500086545944,41.919532775878906,41.79798126220703
1,57,early,90.6924057006836,0.9201167225837708,False,0.1567875295877456,0.1691204607486724,269.74096901819,90.69122873516176,0.0503751784563064,90.775634765625,90.72525787353516
1,58,early,48.32300567626953,0.6100294589996338,False,0.1691204607486724,0.1694994866847992,204.8261674391191,48.2572848956839,0.0782473161816597,48.38494491577149,48.30669784545898
1,59,early,50.44166564941406,0.9131749868392944,False,0.1694994866847992,0.1633103042840957,270.0438901072039,50.421297047694615,0.0758931338787078,50.52996826171875,50.45407485961914
1,60,early,54.9755859375,0.9098838567733764,False,0.1633103042840957,0.1826280653476715,253.1304411627425,54.97844596166951,0.0733525529503822,55.03010559082031,54.95675277709961
1,61,early,39.17773818969727,0.7154081463813782,False,0.1826280653476715,0.1438206732273101,229.23289689380988,39.098000605594464,0.0321805626153945,39.27888107299805,39.246700286865234
1,62,early,74.15674591064453,0.801591694355011,False,0.1438206732273101,0.1529725044965744,279.63428641008204,74.13554672648635,0.160645380616188,74.23457336425781,74.07392883300781
1,63,early,104.75302124023438,0.829777181148529,False,0.1529725044965744,0.1580120474100113,269.82027839696286,104.7311635270252,0.0598785132169723,104.82586669921876,104.7659912109375
1,64,early,85.09838104248047,0.8079613447189331,False,0.1580120474100113,0.1761897951364517,209.3912808188068,85.08272353887466,0.1027896404266357,85.17137908935547,85.06858825683594
1,65,early,42.81050491333008,0.3781891167163849,False,0.1761897951364517,0.1581655442714691,161.92252247488614,42.69413160567662,0.0970703139901161,42.83913040161133,42.74206161499024
1,66,early,118.97899627685548,0.6772302389144897,False,0.1581655442714691,0.154817134141922,331.52176342310963,118.925677577327,0.0382304340600967,119.06954193115234,119.03131103515624
1,67,early,40.323978424072266,0.9728861451148988,False,0.154817134141922,0.1551717966794967,330.3510349428835,40.32012578103241,0.1257067918777465,40.4340705871582,40.30836486816406
1,68,early,70.51953125,0.7286309599876404,False,0.1551717966794967,0.1355865597724914,313.791798222461,70.46315201852896,0.1351301968097686,70.5972671508789,70.4621353149414
1,69,early,88.00874328613281,0.7767814993858337,False,0.1355865597724914,0.1517307758331298,351.4411066103695,87.99101838591496,0.1402619183063507,88.1033706665039,87.9631118774414
1,70,early,57.78958511352539,0.6489125490188599,False,0.1517307758331298,0.1603550761938095,356.97428623857536,57.7419107589333,0.0938818231225013,57.84900665283203,57.75512313842773
1,71,early,62.146366119384766,0.9831002950668336,False,0.1603550761938095,0.1587360501289367,485.3131414465147,62.14206450091046,0.1066759154200553,62.22222518920898,62.11555099487305
1,72,early,83.10387420654297,0.8729960322380066,False,0.1587360501289367,0.1603556126356125,453.0875433218151,83.08512796999202,0.0776994377374649,83.17809295654297,83.10039520263672
1,73,early,78.00157165527344,0.9940910935401917,False,0.1603556126356125,0.1489558070898056,446.1064100397288,77.98929168379689,0.1246562525629997,78.13375091552734,78.00909423828125
1,74,early,66.52992248535156,0.9695483446121216,False,0.1489558070898056,0.1522198170423507,389.77412262303056,66.52855114989232,0.1502486169338226,66.66109466552734,66.51084899902344
1,75,early,63.02389144897461,0.8561879992485046,False,0.1522198170423507,0.1571191698312759,350.9358631403312,63.00619517959368,0.0943274945020675,63.10530853271485,63.01098251342773
1,76,early,80.20570373535156,0.9591850638389589,False,0.1571191698312759,0.1753335297107696,353.96215952408187,80.21676186840902,0.0788623541593551,80.27013397216797,80.19126892089844
1,77,early,48.4139404296875,0.8963872194290161,False,0.1753335297107696,0.1549524366855621,300.4173539917757,48.37750428384105,0.0755226835608482,48.5103759765625,48.434852600097656
1,78,early,76.8839340209961,0.7778717875480652,False,0.1549524366855621,0.1812090575695037,295.9205965679978,76.86993899784203,0.0713552087545394,76.95305633544922,76.88169860839844
1,79,early,29.873868942260746,0.9419956803321838,False,0.1812090575695037,0.1674968153238296,296.39523225249707,29.850441161195683,0.0726294741034507,29.96146774291992,29.88883781433105
1,80,early,77.02886199951172,0.8224940896034241,False,0.1674968153238296,0.1791238337755203,297.81505909646967,77.00869347877536,0.0531300082802772,77.10537719726562,77.05224609375
1,81,early,50.688663482666016,0.74709153175354,False,0.1791238337755203,0.1487207859754562,282.5537254027467,50.62064768868849,0.0510533675551414,50.76760482788086,50.716552734375
1,82,early,122.4946060180664,0.8549653887748718,False,0.1487207859754562,0.1571891009807586,326.68371687635465,122.48027647292214,0.083888754248619,122.58959197998048,122.50570678710938
1,83,early,50.91134262084961,0.9899200797080994,False,0.1571891009807586,0.1627655327320099,251.38892844703489,50.915278389004655,0.1267809122800827,51.02899932861328,50.90221786499024
1,84,early,35.94536590576172,0.7825048565864563,False,0.1627655327320099,0.1831261217594146,213.16928687589396,35.92589745267429,0.1212154552340507,35.992767333984375,35.871551513671875
1,85,early,52.6577377319336,0.6701626777648926,False,0.1831261217594146,0.1734267473220825,238.3933495572664,52.5908357435556,0.0553993061184883,52.71686935424805,52.661468505859375
1,86,early,41.24650192260742,0.8292604684829712,False,0.1734267473220825,0.1658275127410888,291.72775472195315,41.21058937618838,0.0691290348768234,41.339599609375,41.270469665527344
1,87,early,57.052764892578125,0.990707278251648,False,0.1658275127410888,0.1511609554290771,317.9426115942765,57.036693638568096,0.1283115893602371,57.17615509033203,57.04784393310547
1,88,early,109.57230377197266,0.8942660689353943,False,0.1511609554290771,0.1702890694141388,277.18884819461016,109.57342655323124,0.1640852987766266,109.65447235107422,109.49038696289062
1,89,early,45.80713653564453,0.7153381705284119,False,0.1702890694141388,0.1604665517807006,197.29078292082545,45.7516353158122,0.1103631183505058,45.89073944091797,45.78037643432617
1,90,early,73.72322845458984,0.5638294219970703,False,0.1604665517807006,0.1445015966892242,222.90216709054707,73.64423615454808,0.1567788571119308,73.80341339111328,73.64663696289062
1,91,early,76.21781158447266,0.9902595281600952,False,0.1445015966892242,0.1595105826854705,278.4994317028805,76.23126686213008,0.1841271817684173,76.3310775756836,76.1469497680664
1,92,early,57.33251190185547,0.9023527503013612,False,0.1595105826854705,0.1668424904346466,215.01404591700756,57.32355209928083,0.0546310544013977,57.44636154174805,57.39173126220703
1,93,early,42.37172317504883,0.6118345856666565,False,0.1668424904346466,0.1780779957771301,183.9332105327029,42.31383496137683,0.1707388907670974,42.42344284057617,42.25270462036133
1,94,early,29.894887924194336,0.8462347984313965,False,0.1780779957771301,0.1968927234411239,243.54026563805405,29.88342740255101,0.0862921476364135,29.941774368286133,29.85548210144043
1,95,early,43.77226257324219,0.8410657048225403,False,0.1968927234411239,0.202223539352417,265.74315113707075,43.74545313345821,0.1021949276328086,43.86762619018555,43.76543045043945
1,96,early,22.37535095214844,0.6546517610549927,False,0.202223539352417,0.1574077606201172,277.79591275430664,22.276174680489703,0.1383872330188751,22.442081451416016,22.303693771362305
1,97,early,77.31028747558594,0.9504972100257874,False,0.1574077606201172,0.1513397842645645,410.6890742824106,77.2967277576752,0.1146105304360389,77.45529174804688,77.34068298339844
1,98,early,106.78783416748048,0.957024097442627,False,0.1513397842645645,0.1988914012908935,369.1935800473199,106.82683824702542,0.1514369845390319,106.87684631347656,106.72541046142578
1,99,early,22.713647842407227,0.8491092324256897,False,0.1988914012908935,0.1626556366682052,288.60982419392053,22.652868843917386,0.0943005383014679,22.796180725097656,22.701879501342773
1,100,early,93.81703186035156,0.9585467576980592,False,0.1626556366682052,0.1852440536022186,329.620067933514,93.8319413106466,0.0525441914796829,93.89397430419922,93.8414306640625
1,101,early,46.71858978271485,0.9937969446182252,False,0.1852440536022186,0.1730704307556152,258.9382047960226,46.70534259440132,0.1523637771606445,46.83160781860352,46.67924499511719
1,102,early,49.91171646118164,0.9356626868247986,False,0.1730704307556152,0.1736180186271667,224.7743034209869,49.90109393221592,0.1288498044013977,49.98084259033203,49.851993560791016
1,103,early,40.12533950805664,0.5474452376365662,False,0.1736180186271667,0.1593718528747558,196.7133388052033,40.038968851299074,0.0889121666550636,40.18265914916992,40.093746185302734
1,104,early,46.73562240600586,0.9621295928955078,False,0.1593718528747558,0.1517812758684158,301.08012573007977,46.72228381029154,0.103657528758049,46.85850524902344,46.75484848022461
1,105,early,42.744659423828125,0.9965422749519348,False,0.1517812758684158,0.1662936061620712,278.261236476464,42.75859675655442,0.0903932526707649,42.83353805541992,42.74314498901367
1,106,early,75.82540893554688,0.9624339938163756,False,0.1662936061620712,0.1691881418228149,248.76362054095617,75.82194774842571,0.1284814178943634,75.89231872558594,75.76383972167969
1,107,early,26.65935516357422,0.8736975193023682,False,0.1691881418228149,0.1646037995815277,189.13676551822653,26.63398095311353,0.0618251711130142,26.73562431335449,26.673799514770508
1,108,early,41.719871520996094,0.7371225953102112,False,0.1646037995815277,0.1610663831233978,195.74427084006425,41.67399339175972,0.1103281155228614,41.792423248291016,41.68209457397461
1,109,early,57.194313049316406,0.6810857057571411,False,0.1610663831233978,0.1521782428026199,219.94265128167743,57.13689309209311,0.0995601341128349,57.27069091796875,57.1711311340332
1,110,early,68.48414611816406,0.8987964391708374,False,0.1521782428026199,0.1510259956121444,251.52280208128124,68.46770950243987,0.14260995388031,68.5946044921875,68.45199584960938
1,111,early,28.89343643188477,0.957581341266632,False,0.1510259956121444,0.1541175097227096,214.35902140025908,28.889990487945568,0.1022884175181388,28.94620704650879,28.843917846679688
1,112,early,65.38196563720703,0.8135477900505066,False,0.1541175097227096,0.2065712809562683,203.8669257238159,65.39590373659419,0.029370279982686,65.4249038696289,65.3955307006836
1,113,early,43.27940368652344,0.8365795016288757,False,0.2065712809562683,0.1609402447938919,179.1717695592568,43.20747171534887,0.0062641147524118,43.39363861083984,43.38737487792969
1,114,early,47.47068786621094,0.6471343040466309,False,0.1609402447938919,0.1606626659631729,170.97897940069427,47.4137179439414,0.1855520009994506,47.531471252441406,47.34592056274414
1,115,early,45.21388626098633,0.8917577862739563,False,0.1606626659631729,0.1822314709424972,200.8906883715892,45.21572992814029,0.0983838737010955,45.27170944213867,45.17332458496094
1,116,early,34.15382766723633,0.5644637942314148,False,0.1822314709424972,0.1649853140115738,183.7514261926726,34.06472443263326,0.0487039759755134,34.22394943237305,34.17524719238281
1,117,early,45.07125854492188,0.8841488361358643,False,0.1649853140115738,0.1655042469501495,278.96608509824904,45.05260361822682,0.1292579174041748,45.15871047973633,45.02945327758789
1,118,early,68.1998062133789,0.9500449299812316,False,0.1655042469501495,0.1945935189723968,278.45693951157887,68.21917455253569,0.0662702769041061,68.25810241699219,68.19183349609375
1,119,early,40.97663497924805,0.8258938193321228,False,0.1945935189723968,0.1814495176076889,232.95063326835788,40.93189949538864,0.0920123532414436,41.05324172973633,40.96123123168945
1,120,early,49.14876174926758,0.9823033809661864,False,0.1814495176076889,0.1864914149045944,244.6682623612652,49.15050337904184,0.0530943274497985,49.243125915527344,49.190032958984375
1,121,early,46.49184799194336,0.6299505233764648,False,0.1864914149045944,0.1622781604528427,209.5079412252948,46.4075837891486,0.073674276471138,46.55463409423828,46.48096084594727
1,122,early,57.63385772705078,0.8625367879867554,False,0.1622781604528427,0.1698623299598693,272.38727624951133,57.61809207508147,0.0686764270067215,57.72987747192383,57.66120147705078
1,123,early,27.026479721069336,0.9970468878746032,False,0.1698623299598693,0.1768293380737304,262.0740610572737,27.03292453232081,0.0757701620459556,27.09407997131348,27.018310546875
1,124,early,51.45044708251953,0.8186432123184204,False,0.1768293380737304,0.1726159155368805,248.1420185502684,51.414928592038194,0.0315912589430809,51.55631256103516,51.52472305297852
1,125,early,52.72395324707031,0.72906494140625,False,0.1726159155368805,0.1666983515024185,252.90177565922988,52.67287125540406,0.1461570858955383,52.75646209716797,52.61030578613281
1,126,early,47.69573974609375,0.7333971858024597,False,0.1666983515024185,0.1522092968225479,289.01005765992267,47.64067126453396,0.0483123213052749,47.759464263916016,47.71115112304688
1,127,early,125.3692855834961,0.928659737110138,False,0.1522092968225479,0.1615530252456665,346.34601979553474,125.36710407662753,0.0748989805579185,125.48741912841795,125.41252136230467
1,128,early,46.03248977661133,0.7233303785324097,False,0.1615530252456665,0.1473271399736404,250.467618170458,45.977502947290894,0.1498740315437317,46.10044860839844,45.9505729675293
1,129,early,43.81120300292969,0.9210960268974304,False,0.1473271399736404,0.1661759912967682,297.49789257154373,43.81693990830525,0.0899443551898002,43.920108795166016,43.83016586303711
1,130,early,96.1855010986328,0.8180046081542969,False,0.1661759912967682,0.1616809964179992,289.9052398430221,96.15158090745696,0.1189150810241699,96.26923370361328,96.15032196044922
1,131,early,68.8917007446289,0.959782063961029,False,0.1616809964179992,0.1807231605052948,249.27555615643973,68.90347459620624,0.073044441640377,68.97869873046875,68.90565490722656
1,132,early,41.1216926574707,0.6826848387718201,False,0.1807231605052948,0.1579754203557968,197.8247150739958,41.04881692134092,0.0939301624894142,41.19127655029297,41.09734725952149
1,133,early,80.66964721679688,0.7871171236038208,False,0.1579754203557968,0.171995460987091,241.61203583874,80.64705236896614,0.1447549313306808,80.73744201660156,80.59268951416016
1,134,early,54.746559143066406,0.668384313583374,False,0.171995460987091,0.1697018295526504,215.2232625632131,54.68798972293871,0.0930089652538299,54.80292510986328,54.70991516113281
1,135,early,49.61740112304688,0.923082947731018,False,0.1697018295526504,0.1283450722694397,252.7241775142629,49.56617244113145,0.1059069857001304,49.732872009277344,49.6269645690918
1,136,early,111.48245239257812,0.6630164980888367,False,0.1283450722694397,0.1730434596538543,231.60472395712625,111.46883798894557,0.1543528735637664,111.53409576416016,111.37974548339844
1,137,early,39.79536056518555,0.7265095114707947,False,0.1730434596538543,0.157316654920578,190.701827619604,39.73660915164426,0.09363654255867,39.86201477050781,39.76837921142578
1,138,early,39.61025238037109,0.8219965100288391,False,0.157316654920578,0.1529677957296371,218.638427728828,39.57867471968708,0.0906842425465583,39.66551208496094,39.5748291015625
1,139,early,58.69688034057617,0.7993676066398621,False,0.1529677957296371,0.1688447743654251,229.25169480914124,58.67888158802467,0.0412101000547409,58.74558639526367,58.704376220703125
1,140,early,64.13961029052734,0.8515539765357971,False,0.1688447743654251,0.1760412901639938,224.58288092495903,64.12067417683556,0.0770263075828552,64.21379852294922,64.13677215576172
1,141,early,48.27459716796875,0.7128855586051941,False,0.1760412901639938,0.1397058218717575,198.31950530829727,48.1981501406702,0.0639301389455795,48.37520217895508,48.31127166748047
1,142,early,102.5382080078125,0.463916540145874,False,0.1397058218717575,0.1550886482000351,221.54575143094704,102.4704503750296,0.1023031398653984,102.59138488769533,102.48908233642578
1,143,early,71.08129119873047,0.756555438041687,False,0.1550886482000351,0.1709279119968414,270.0212231147404,71.05551899186476,0.0855567753314971,71.15543365478516,71.06987762451172
1,144,early,38.6048469543457,0.7616983652114868,False,0.1709279119968414,0.1603972315788269,276.78559691801706,38.5560933514269,0.0851876959204673,38.65766906738281,38.57248306274414
1,145,early,52.137882232666016,0.9878831505775452,False,0.1603972315788269,0.1481273770332336,329.1462344319514,52.12381754099757,0.0293939281255006,52.24455642700195,52.21516418457031
1,146,early,51.73248291015625,0.7408581972122192,False,0.1481273770332336,0.1565313637256622,295.15640313740505,51.70032307705998,0.0697820931673049,51.791969299316406,51.72218704223633
1,147,early,124.64706420898438,0.9242336750030518,False,0.1565313637256622,0.1649075299501419,345.85512168400294,124.6429459377002,0.0621087476611137,124.74935150146484,124.68724060058594
1,148,early,49.059452056884766,0.5457900762557983,False,0.1649075299501419,0.1599229425191879,251.9304060992289,48.98182888192722,0.1546585112810135,49.12765502929688,48.97299575805664
1,149,early,45.50542449951172,0.9880359172821044,False,0.1599229425191879,0.1636959016323089,391.256250439131,45.50723898731713,0.1015031263232231,45.584102630615234,45.48260116577149
1,150,early,73.01333618164062,0.9456523656845092,False,0.1636959016323089,0.1660800874233245,368.3466551863551,73.00669430757327,0.0474445968866348,73.1388168334961,73.09136962890625
1,151,early,98.33961486816406,0.9595279097557068,False,0.1660800874233245,0.1926735937595367,328.7348746526178,98.35841047142594,0.1973399668931961,98.46036529541016,98.26302337646484
1,152,early,45.80785751342773,0.9618509411811828,False,0.1926735937595367,0.193693995475769,252.7405334683092,45.80148867151771,0.0948069617152214,45.895240783691406,45.80043411254883
1,153,early,42.4820671081543,0.809110164642334,False,0.193693995475769,0.181982010602951,226.4530340277604,42.43561660723943,0.0718651786446571,42.57266616821289,42.50080108642578
1,154,early,60.64844512939453,0.9515839219093324,False,0.181982010602951,0.1929136514663696,239.33193302181724,60.6500366478438,0.0725631639361381,60.72663497924805,60.65407180786133
1,155,early,53.72465133666992,0.8905560374259949,False,0.1929136514663696,0.2069728970527649,197.6475389054096,53.71605864825744,0.0710599422454834,53.8095703125,53.73851013183594
1,156,early,28.62088966369629,0.5665223598480225,False,0.2069728970527649,0.1602832525968551,170.105045520414,28.50472081314881,0.1325917243957519,28.70336151123047,28.570770263671875
1,157,early,69.30440521240234,0.8714691996574402,False,0.1602832525968551,0.1385896056890487,262.8773756698701,69.26489853255616,0.1846645027399063,69.41925048828125,69.23458862304688
1,158,early,66.19291687011719,0.6832929253578186,False,0.1385896056890487,0.1527332216501236,233.80592791179012,66.15868879424877,0.1500246077775955,66.25923919677734,66.10921478271484
1,159,early,89.28579711914062,0.5620385408401489,False,0.1527332216501236,0.1718171685934066,258.20442332317833,89.22963176821803,0.1224234327673912,89.33319854736328,89.21077728271484
1,160,early,51.34827423095703,0.7542521953582764,False,0.1718171685934066,0.1302072256803512,316.355525066802,51.27466614818454,0.105756752192974,51.44747161865234,51.34171676635742
1,161,early,113.75202941894533,0.9468743205070496,False,0.1302072256803512,0.1616997867822647,369.8362877791552,113.77493156900056,0.1079187914729118,113.82636260986328,113.71844482421876
1,162,early,105.18822479248048,0.7468230128288269,False,0.1616997867822647,0.1600946485996246,284.67803276017776,105.14608737350316,0.0326760783791542,105.2689437866211,105.23626708984376
1,163,early,51.2213020324707,0.8781241178512573,False,0.1600946485996246,0.1784426867961883,252.9787432422092,51.217902210800986,0.1275281459093094,51.30895233154297,51.18142318725586
1,164,early,28.706439971923828,0.9073252081871032,False,0.1784426867961883,0.191406175494194,241.84281298239668,28.70166493315621,0.1071813553571701,28.824222564697266,28.717041015625
1,165,early,40.9291877746582,0.8629242777824402,False,0.191406175494194,0.1705906838178634,247.259675391206,40.88498844179395,0.1438762545585632,40.978309631347656,40.834434509277344
