flat_index,transition_id,episode,task_id,target_snapshot_sha256,snapshot_hash_match,next_state_matches_next_row,next_mask_matches_collection,pi_old_matches_collection,terminal,terminal_no_bootstrap,delta_t,discount_term_online,discount_term_gamma_power_delta,next_q_expectation_recomputed,next_q_expectation_online,bellman_target_recomputed,bellman_target_online,absolute_error,q_values_finite,effective_mask_size
42228,ep212:d029,212,29,3ab652bdc0f2e4d75bcdcf3dceffc0aace023921085f8014753734077fd82078,True,True,True,True,False,True,1.447182059288025,0.8585795760154724,0.8585796301063215,25.106524465981728,25.106525421142578,73.37584964391999,73.3758544921875,4.8482675083505455e-06,True,7
58501,ep293:d102,293,102,056503bf7fb757bc12a9cfd374379f78a5c5ab6e68ccef8c087709a0f91b3955,True,True,True,True,False,True,1.7623323202133179,0.8305391073226929,0.8305391240413209,35.807292353974155,35.807289123535156,84.46680032238075,84.466796875,3.4473807488666353e-06,True,25
56013,ep281:d014,281,14,46ad435de3cf369f9935192ef0e533207a4d9604a7901d085004d78952d514c6,True,True,True,True,False,True,1.0107446908950806,0.8989816904067993,0.8989817169346963,34.21297246567757,34.21297073364258,122.13901508129001,122.1390151977539,1.1646389452835137e-07,True,28
40721,ep204:d122,204,122,af4ee467244bf898f468958727e7647e01283b70b95ab76452a8b6bc1e3169cf,True,True,True,True,False,True,0.45043253898620605,0.953650712966919,0.9536507119791922,24.052346167584908,24.052349090576172,86.16597258760191,86.16597747802734,4.890425429948664e-06,True,28
51819,ep260:d020,260,20,bbe7c01081ff21b212bae07ecf7049c350c42ca68b0118b93becb9a96bc195c6,True,True,True,True,False,True,1.670335292816162,0.8386285305023193,0.8386285602444998,31.43507477057378,31.435073852539062,86.48433313553971,86.48432922363281,3.911906901521434e-06,True,28
56547,ep283:d148,283,148,6194d504933d76a197c11cd4ab437f34d27ac946e0fdd82a898a94440aa3dc63,True,True,True,True,False,True,0.33734598755836487,0.9650812745094299,0.9650812857968627,34.485267096514946,34.485267639160156,82.34053757818751,82.34053802490234,4.4671483578895277e-07,True,8
55830,ep280:d031,280,31,521336266c15ea5ba7cea397dd19d07c3a984f02652838c01956afc30cdc4feb,True,True,True,True,False,True,0.42502477765083313,0.9562070369720459,0.9562070310117714,34.08803400146706,34.08803939819336,74.23661737229008,74.23661804199219,6.697021035506623e-07,True,13
55490,ep278:d091,278,91,c837d032e9e3ec1761feb93a784b4eb26c135966ea12a42076b56a300a3c7799,True,True,True,True,False,True,3.027996778488159,0.7268527150154114,0.7268527970099891,33.822587314901845,33.82258605957031,109.52935191868222,109.52935028076172,1.637920505004331e-06,True,9
43525,ep218:d126,218,126,24034d7559821180d7012a3f8ea96ae01486b38c597830286a9f01357cc7f077,True,True,True,True,False,True,2.9131662845611572,0.7357000708580017,0.7357001104326695,25.885860099416774,25.885860443115234,66.73996885545499,66.7399673461914,1.5092635834434986e-06,True,28
54038,ep271:d039,271,39,ea253203024bf694378938a0f6570728feeb1701cc1e97e0f8850ad33c9b6c8c,True,True,True,True,False,True,3.8447835445404053,0.6669178009033203,0.666917868156531,32.89424119012976,32.89424133300781,85.97695482600632,85.97695922851562,4.402509304668456e-06,True,28
51326,ep257:d127,257,127,810221c38da5c6f02b5e6d4e81ad5ba495984ae6bb1c026c16e6a3120f4bed23,True,True,True,True,False,True,0.004032399505376816,0.9995752573013306,0.9995752345471745,31.04563314841753,31.045635223388672,170.73749434983404,170.7375030517578,8.701923775333853e-06,True,13
53346,ep267:d147,267,147,c6bc3db467dd70c82f2a41d7f0d55d254ea214b91db370071945df0908b54d1f,True,True,True,True,False,True,2.2779932022094727,0.7866195440292358,0.786619571271999,32.36759795757438,32.36759948730469,155.9512195217088,155.9512176513672,1.8703416060361633e-06,True,19
50379,ep252:d180,252,180,41b1bc36e5d4afc2ceadad30900377e156ab371bcbe1d63eefac94a5df902fc1,True,True,True,True,False,True,10.89448356628418,0.3173186779022217,0.3173187764732136,30.377794087443224,30.377792358398438,61.8130597740638,61.81305694580078,2.8282630211151627e-06,True,28
58226,ep292:d027,292,27,c9845660c4592152b49b4b58ad7ec7dca259254a87602839826a58a3542a918f,True,True,True,True,False,True,5.293945789337158,0.5724825859069824,0.5724826451113895,35.66816143336081,35.66815948486328,63.78716862590247,63.787166595458984,2.0304434826812212e-06,True,28
54479,ep273:d080,273,80,eb10f04aba4a351bc4c7690e723939e354023fdc7670d367612b0c042f0c3859,True,True,True,True,False,True,5.298892021179199,0.5721843242645264,0.5721843806406448,33.159687633003294,33.15968322753906,96.00231546062449,96.00231170654297,3.7540815185366228e-06,True,28
48223,ep242:d024,242,24,20e75704caa7b3929dc9616ea780f3414eabd2a501467b0c54b044675ba1d5d7,True,True,True,True,False,True,0.9631209373474121,0.9035038352012634,0.9035038401994597,29.063302755910147,29.06330108642578,79.14737819645136,79.14737701416016,1.182291200052532e-06,True,5
43369,ep217:d170,217,170,7bcdd7bfdecfcc70e85f9099532bb22a0ad2f44e5f489032f771c3bab4d60ed5,True,True,True,True,False,True,1.848587155342102,0.8230254650115967,0.8230254988935727,25.75993064116545,25.759929656982422,87.98290872859604,87.98291015625,1.4276539559432422e-06,True,25
40544,ep203:d145,203,145,a28bf13c8b8beb4f90385891a77567902f3938db1df341dd379568ee38e4779a,True,True,True,True,False,True,0.5464001297950745,0.9440567493438721,0.9440567487608559,23.92425967119311,23.92426109313965,76.67482899997142,76.6748275756836,1.4242878307868523e-06,True,24
49710,ep249:d111,249,111,b0ede3e487a6fc977f48eafb37903a167cb8abc2e4b9bddbab6816958b8696c2,True,True,True,True,False,True,1.099271297454834,0.8906356692314148,0.8906357096317913,29.985660468449463,29.985660552978516,63.587055156837295,63.58705520629883,4.946153353557747e-08,True,4
57712,ep289:d113,289,113,6c06e5c6e2e101cd803fd24c7d9dd58f21018aa97998afb9cb8ad541609294d5,True,True,True,True,False,True,1.358428955078125,0.866645872592926,0.8666459262374137,35.27982398534946,35.279823303222656,62.20513016961232,62.20513153076172,1.3611494011911418e-06,True,3
43970,ep220:d171,220,171,2732a77e8218cc5688c4e21d3c061c37f931d8835d8de167daa466864eaf84d5,True,True,True,True,False,True,1.7517011165618896,0.8314698934555054,0.8314699396812641,26.160663604736328,26.160663604736328,100.96393949509684,100.96394348144531,3.986348474427359e-06,True,1
55939,ep280:d140,280,140,521336266c15ea5ba7cea397dd19d07c3a984f02652838c01956afc30cdc4feb,True,True,True,True,False,True,6.48784065246582,0.504815399646759,0.5048155133004392,34.08574845521848,34.08574676513672,83.80672691520346,83.80672454833984,2.3668636117690767e-06,True,28
47483,ep238:d084,238,84,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,2.961740255355835,0.7319445013999939,0.7319445783316655,28.533857217916974,28.533855438232422,74.51289307065639,74.51289367675781,6.061014232727757e-07,True,4
57112,ep286:d113,286,113,d55e48b7d158cf9a673c076d274beea6ff0d81e4167166c9f477d2979a82afdc,True,True,True,True,False,True,1.7796759605407715,0.8290228247642517,0.8290228367281552,34.88249555138157,34.88249588012695,69.28131910938163,69.28131866455078,4.448308459359396e-07,True,15
43863,ep220:d064,220,64,2732a77e8218cc5688c4e21d3c061c37f931d8835d8de167daa466864eaf84d5,True,True,True,True,False,True,2.1394166946411133,0.7981888055801392,0.7981888573759137,26.15841264564242,26.158411026000977,116.30660586864227,116.30660247802734,3.3906149212725722e-06,True,27
45351,ep227:d152,227,152,52874411348ed6fa0dbe4b0556415ac5fa3fb22861cbebf390db249e93d430b8,True,True,True,True,False,True,0.7085410356521606,0.9280661344528198,0.9280661662669327,27.082047086744335,27.082048416137695,71.47474343596954,71.47474670410156,3.268132019229597e-06,True,22
47443,ep238:d044,238,44,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,0.6826737523078918,0.9305989146232605,0.9305989586613846,28.52281919274214,28.52281951904297,68.07019438378673,68.0701904296875,3.954099227598817e-06,True,28
46197,ep231:d198,231,198,9b6eaa11a569d90753dfe100a802b69c1d4dbdfee0af54c8889ad351af8c12e4,True,True,True,True,False,True,2.0207366943359375,0.8082321882247925,0.8082322205162746,27.608252748856245,27.608251571655273,57.228578086714585,57.22857666015625,1.426558334571837e-06,True,28
59964,ep300:d165,300,165,941c7cca08778dab893991d10d5ee8b48fe1218e451a94a7b883a311a3d327b1,True,True,True,True,False,True,1.0838924646377563,0.8920799493789673,0.8920799958368093,36.73472601442411,36.73473358154297,73.45422289327074,73.45423126220703,8.36893629241331e-06,True,10
49108,ep246:d109,246,109,420663c5210a34e5b9f8de20e36745d0cdbd6e3582be0330fd615139b2bd6a33,True,True,True,True,False,True,0.09413253515958786,0.990131139755249,0.9901311672633709,29.591337658664045,29.591341018676758,98.11813728031639,98.1181411743164,3.894000016657628e-06,True,11
46072,ep231:d073,231,73,9b6eaa11a569d90753dfe100a802b69c1d4dbdfee0af54c8889ad351af8c12e4,True,True,True,True,False,True,0.5217204093933105,0.9465147256851196,0.9465147437168111,27.605931015683097,27.605928421020508,104.13099187786506,104.13098907470703,2.803158025699304e-06,True,28
50573,ep253:d174,253,174,06280b104502e5d04c4b69ab5327353f805e2479a19bb8f6e56b49a63078c2d6,True,True,True,True,False,True,1.4006162881851196,0.8628023266792297,0.8628023382819359,30.508585978947746,30.508586883544922,70.80509103297983,70.80509185791016,8.249303249385775e-07,True,28
52265,ep262:d066,262,66,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,1.2124736309051514,0.8800761103630066,0.88007614488601,31.70560924447721,31.705612182617188,149.61240230011967,149.61241149902344,9.198903768492528e-06,True,28
41834,ep210:d035,210,35,979a48809e6f7ca355284769ecaf90710cddbf239b3b10ea37e112ece49dc3ae,True,True,True,True,False,True,2.3410298824310303,0.7814124226570129,0.7814124874795939,24.83570248874105,24.83570098876953,96.71175127921751,96.71174621582031,5.063397196636288e-06,True,28
56392,ep282:d193,282,193,17abb3afa44ee7ea1ead0c00a2dcd02b12d016cc7c7356433523b81d80eea05b,True,True,True,True,False,True,2.5389115810394287,0.7652894854545593,0.7652895397814351,34.35047945591325,34.35047912597656,138.83227308924185,138.832275390625,2.3013831480511726e-06,True,28
48028,ep241:d029,241,29,d73cd5369d2fbec9e9c91a5aeec4076e9393684345e867b4365c9db789aebbc2,True,True,True,True,False,True,0.34661632776260376,0.9641391038894653,0.9641391242449725,28.92967947957788,28.929676055908203,61.51228758689616,61.51228332519531,4.261700844665484e-06,True,4
49339,ep247:d140,247,140,352555e63287a5cc21c6ff515d8a37549744253d83188470a72a445822e257d1,True,True,True,True,False,True,0.4196210503578186,0.9567515850067139,0.9567515924444856,29.721047400929983,29.721046447753906,95.03537539542288,95.03536987304688,5.52237600004446e-06,True,28
44199,ep221:d200,221,200,7e63cc4df76bf4195a0adf35dc78751affa8dfa49ffe1a1ec955a35853b2c4ce,True,True,True,True,True,True,2.419649362564087,0.7749664187431335,0.7749664781603756,23.585512025015692,23.585514068603516,47.2992057800293,47.2992057800293,0.0,True,28
44165,ep221:d166,221,166,7e63cc4df76bf4195a0adf35dc78751affa8dfa49ffe1a1ec955a35853b2c4ce,True,True,True,True,False,True,0.5688142776489258,0.9418299198150635,0.9418299267035799,26.293366393178584,26.293363571166992,64.86369834510508,64.86369323730469,5.107800390646844e-06,True,4
52344,ep262:d145,262,145,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,4.541268825531006,0.619730532169342,0.6197305915114029,31.70584368175714,31.705846786499023,61.09781747591785,61.09782028198242,2.806064571814204e-06,True,28
50049,ep251:d050,251,50,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,2.3691203594207764,0.77910315990448,0.7791032168492235,30.25159293968836,30.251588821411133,123.18819124129901,123.18818664550781,4.595791196493337e-06,True,21
56732,ep284:d133,284,133,49d871a218e5468f4b5efd353a048386d4dd947bf333e9b6997d215cc2418c2b,True,True,True,True,False,True,1.9924968481063843,0.8106405735015869,0.8106405872918634,34.6147419021088,34.614742279052734,70.80824121077747,70.80824279785156,1.5870740952550477e-06,True,28
42181,ep211:d182,211,182,f67cb2b1436a8c7866d6670a24eb3a2a9f23c80d0b55315775e1e480d478b43e,True,True,True,True,False,True,6.189411163330078,0.520940363407135,0.5209404455193224,24.969489832664443,24.969493865966797,67.58158971689397,67.58158874511719,9.717767852635006e-07,True,26
56999,ep285:d200,285,200,2670f2c0c297cb9fc3773c60ef72975ca86cae14a50e936635c4352340452fe6,True,True,True,True,True,True,3.136909246444702,0.718559741973877,0.7185597800240217,32.29773480551583,32.29773712158203,37.20638656616211,37.20638656616211,0.0,True,28
59801,ep300:d002,300,2,941c7cca08778dab893991d10d5ee8b48fe1218e451a94a7b883a311a3d327b1,True,True,True,True,False,True,0.3794044852256775,0.9608141779899597,0.9608141776791008,36.73439776423481,36.73440170288086,110.71632453994401,110.71632385253906,6.874049489624667e-07,True,25
49164,ep246:d165,246,165,420663c5210a34e5b9f8de20e36745d0cdbd6e3582be0330fd615139b2bd6a33,True,True,True,True,False,True,6.6061811447143555,0.49856024980545044,0.4985603409172866,29.588866935993632,29.588865280151367,42.01132576521473,42.01132583618164,7.096691234664831e-08,True,13
58697,ep294:d098,294,98,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,1.8042510747909546,0.8268790245056152,0.8268790686457639,35.94056729299938,35.94056701660156,60.61917413601141,60.619171142578125,2.9934332843595257e-06,True,28
43544,ep218:d145,218,145,24034d7559821180d7012a3f8ea96ae01486b38c597830286a9f01357cc7f077,True,True,True,True,False,True,2.893847703933716,0.7371990084648132,0.7371990909332881,25.89606740939948,25.896068572998047,67.33048060186874,67.33048248291016,1.8810414132985898e-06,True,19
54839,ep275:d040,275,40,58d6e0544e480357b9539addf3a82bf425cd31a6ed9de5f75554bc0450093772,True,True,True,True,False,True,13.42538070678711,0.24304579198360443,0.24304588308892464,33.42244797009006,33.422454833984375,52.36880987915768,52.368812561035156,2.6818774756520725e-06,True,25
55434,ep278:d035,278,35,c837d032e9e3ec1761feb93a784b4eb26c135966ea12a42076b56a300a3c7799,True,True,True,True,False,True,4.310348987579346,0.6349933743476868,0.6349934519727504,33.81951980675671,33.81951904296875,98.77999583001244,98.77999877929688,2.9492844362266624e-06,True,26
52347,ep262:d148,262,148,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,1.3765606880187988,0.8649918437004089,0.864991893367241,31.70671446371492,31.706714630126953,72.36106984842854,72.36106872558594,1.122842604672769e-06,True,28
48959,ep245:d160,245,160,973b518955a9c3424ea6155b6122ccf5df8d467013430e2a10a6bb74a8ef4f0d,True,True,True,True,False,True,0.5344141125679016,0.9452496767044067,0.9452497067231139,29.457975285326288,29.45797348022461,83.41791840925467,83.41791534423828,3.0650163864720525e-06,True,26
45781,ep229:d182,229,182,65fbc5c539a429b44842dfcd7b2c1605ef0bc77ef6624edbc13f0982e04b8dfb,True,True,True,True,False,True,0.3744528889656067,0.9613155722618103,0.9613155678406391,27.34344959769144,27.343448638916016,92.33683898794874,92.33683776855469,1.2193940506222134e-06,True,24
53313,ep267:d114,267,114,c6bc3db467dd70c82f2a41d7f0d55d254ea214b91db370071945df0908b54d1f,True,True,True,True,False,True,6.54029655456543,0.5020331144332886,0.502033204254719,32.368264557974506,32.36826705932617,75.2555978608855,75.25559997558594,2.114700436095518e-06,True,4
45740,ep229:d141,229,141,65fbc5c539a429b44842dfcd7b2c1605ef0bc77ef6624edbc13f0982e04b8dfb,True,True,True,True,False,True,6.457763195037842,0.5064176917076111,0.5064177992229588,27.342971260904225,27.342971801757812,62.121561558343416,62.12156295776367,1.3994202561207203e-06,True,28
43161,ep216:d162,216,162,4a484058488ce464ef432ca0f86648405c25c5b8d060b9b548bdc751f542164e,True,True,True,True,False,True,0.07531065493822098,0.9920966029167175,0.9920966277461811,25.62617110201838,25.626171112060547,129.1216658605281,129.12167358398438,7.72345626387505e-06,True,28
46390,ep232:d191,232,191,911cc210b30f56ca1521fd15687d3317d4dc5d35fd6df46788bc4b4086a45986,True,True,True,True,False,True,1.0070925951004028,0.8993276953697205,0.8993276996999767,27.738981321807962,27.738983154296875,92.68125927832261,92.68125915527344,1.2304917618166655e-07,True,28
48969,ep245:d170,245,170,973b518955a9c3424ea6155b6122ccf5df8d467013430e2a10a6bb74a8ef4f0d,True,True,True,True,False,True,3.4597318172454834,0.6945304870605469,0.694530550674743,29.45506341700405,29.45506477355957,76.02217876870604,76.02217864990234,1.1880369754635467e-07,True,27
43027,ep216:d028,216,28,4a484058488ce464ef432ca0f86648405c25c5b8d060b9b548bdc751f542164e,True,True,True,True,False,True,3.219484806060791,0.7123352289199829,0.7123352801515398,25.630949607532585,25.630950927734375,83.81281340250499,83.81281280517578,5.973292047656287e-07,True,28
52266,ep262:d067,262,67,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,1.4353420734405518,0.8596513271331787,0.8596513482015089,31.703933263678966,31.703935623168945,69.83985381815867,69.83985900878906,5.190630389506623e-06,True,28
47053,ep236:d054,236,54,5be2348911a232cd07d80719d6cccb58ea0f7ae03245d3338b99e8c32bb262ba,True,True,True,True,False,True,1.660174012184143,0.8395268321037292,0.839526874889576,28.269378566758093,28.269376754760742,82.97153785053719,82.9715347290039,3.1215332825240694e-06,True,28
48704,ep244:d105,244,105,9d125d99d33ec77409f1355a95dc62fae4febc4b162f8f6f24d6dca2b289adb0,True,True,True,True,False,True,1.7513313293457031,0.8315023183822632,0.831502335189197,29.31878232451037,29.318784713745117,63.88469702893037,63.88469696044922,6.848114963986518e-08,True,28
56412,ep283:d013,283,13,6194d504933d76a197c11cd4ab437f34d27ac946e0fdd82a898a94440aa3dc63,True,True,True,True,False,True,0.012346682138741016,0.998699963092804,0.99869999294543,34.470966548037524,34.470970153808594,126.72038824879054,126.72039031982422,2.071033676998013e-06,True,28
57157,ep286:d158,286,158,d55e48b7d158cf9a673c076d274beea6ff0d81e4167166c9f477d2979a82afdc,True,True,True,True,False,True,3.6010727882385254,0.6842643618583679,0.684264400309902,34.880676486252774,34.88067626953125,106.82578712562815,106.82579040527344,3.279645284237631e-06,True,19
58695,ep294:d096,294,96,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,0.11809979379177094,0.9876340627670288,0.9876340395421417,35.939897874502755,35.93989562988281,61.96748464143527,61.96748352050781,1.1209274575207928e-06,True,27
41968,ep210:d169,210,169,979a48809e6f7ca355284769ecaf90710cddbf239b3b10ea37e112ece49dc3ae,True,True,True,True,False,True,1.9836324453353882,0.8113980293273926,0.8113980452534694,24.83580095047021,24.835800170898438,84.60961331956095,84.60961151123047,1.8083304809124456e-06,True,27
42894,ep215:d095,215,95,21f442e5635010114b17078e11d3a42d723da0c9a3ff4cef5f5565f085e41d73,True,True,True,True,False,True,4.1513872146606445,0.645717978477478,0.645718068047946,25.500364988834708,25.500368118286133,55.35280484269813,55.352806091308594,1.2486104665754283e-06,True,28
42526,ep213:d127,213,127,2b8e9ff8c225144aa8ea67d9e7950d45e63b66611386f3b281c966020fe8fd17,True,True,True,True,False,True,0.6951479315757751,0.9293766617774963,0.9293766888974935,25.23929824054776,25.239295959472656,152.6187715315163,152.6187744140625,2.882546198179625e-06,True,22
58768,ep294:d169,294,169,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,7.197327613830566,0.46845540404319763,0.4684555079894554,35.93781973170451,35.93782043457031,84.00530980815974,84.00531005859375,2.5043401308266766e-07,True,26
57464,ep288:d065,288,65,ecb4c2726aa669fd3da261c723ca3d407715dae2389d96a3d48cda6ea33edab7,True,True,True,True,False,True,1.4062899351119995,0.8622866868972778,0.8622867278358222,35.13933947012384,35.13933563232422,57.994158152711606,57.99415588378906,2.2689225431804516e-06,True,28
55844,ep280:d045,280,45,521336266c15ea5ba7cea397dd19d07c3a984f02652838c01956afc30cdc4feb,True,True,True,True,False,True,0.4282642900943756,0.9558807015419006,0.9558807172732974,34.08758544921875,34.08758544921875,166.81201287138902,166.81201171875,1.1526390153449029e-06,True,1
49771,ep249:d172,249,172,b0ede3e487a6fc977f48eafb37903a167cb8abc2e4b9bddbab6816958b8696c2,True,True,True,True,False,True,1.6679048538208008,0.8388432860374451,0.8388433372917066,29.98341829751408,29.983417510986328,67.17497540451532,67.17497253417969,2.8703356349524256e-06,True,28
42369,ep212:d170,212,170,3ab652bdc0f2e4d75bcdcf3dceffc0aace023921085f8014753734077fd82078,True,True,True,True,False,True,2.6943790912628174,0.7528560161590576,0.75285610095547,25.102856272699032,25.102859497070312,67.27088760669128,67.27088928222656,1.6755352874042728e-06,True,26
47895,ep240:d096,240,96,d93f7cc2a9884dc9df01608c5b5b7cf89908d914127430eb7b395b48b9bf86f7,True,True,True,True,False,True,0.8725783824920654,0.9121641516685486,0.9121641570579294,28.795986182691646,28.795988082885742,63.398887529717996,63.398887634277344,1.0455934784658893e-07,True,26
53333,ep267:d134,267,134,c6bc3db467dd70c82f2a41d7f0d55d254ea214b91db370071945df0908b54d1f,True,True,True,True,False,True,10.176833152770996,0.34224218130111694,0.342242274161016,32.36651631990652,32.366519927978516,65.19872721602309,65.19873046875,3.252726912705839e-06,True,20
47574,ep238:d175,238,175,a947ab8716459114864bab61beb958e3df121f7a5a6161ac6eb397f449384197,True,True,True,True,False,True,4.036646842956543,0.6535715460777283,0.6535715968173307,28.53197577720533,28.5319766998291,66.56989058532523,66.56989288330078,2.2979755556207238e-06,True,28
45726,ep229:d127,229,127,65fbc5c539a429b44842dfcd7b2c1605ef0bc77ef6624edbc13f0982e04b8dfb,True,True,True,True,False,True,0.5186779499053955,0.9468181729316711,0.9468182024806506,27.34749286494553,27.347490310668945,136.60174428089573,136.60174560546875,1.3245730201560946e-06,True,20
52245,ep262:d046,262,46,70e4ecf6a059ffd34090d09fab062873b7196c6316f7d797d380b9b89d392818,True,True,True,True,False,True,0.014433629810810089,0.9984804391860962,0.9984804210513742,31.701687954104628,31.70168685913086,77.56360671150145,77.56360626220703,4.4929441855856567e-07,True,28
47703,ep239:d104,239,104,44974623ca6cbc60d9ae82768f15da42ef5dd0cd7fb59f8537095148c29775ec,True,True,True,True,False,True,2.5754387378692627,0.7623499035835266,0.7623499677504414,28.66709883456524,28.66710090637207,64.0914129500307,64.09141540527344,2.4552427362323215e-06,True,6
40643,ep204:d044,204,44,af4ee467244bf898f468958727e7647e01283b70b95ab76452a8b6bc1e3169cf,True,True,True,True,False,True,0.3562837243080139,0.963157594203949,0.9631575888432233,24.034056218483766,24.0340576171875,68.36319481982409,68.36319732666016,2.506836068505436e-06,True,28
52714,ep264:d115,264,115,ce757835c2c069605c5d3c1f4090d7217a32b7620c436b412821c0cab922af3d,True,True,True,True,False,True,3.120548963546753,0.7197993993759155,0.7197994496428762,31.963866702879656,31.9638671875,68.22145831545093,68.2214584350586,1.196076624410125e-07,True,28
51216,ep257:d017,257,17,810221c38da5c6f02b5e6d4e81ad5ba495984ae6bb1c026c16e6a3120f4bed23,True,True,True,True,False,True,4.451259613037109,0.6256356239318848,0.6256357112647936,31.04357831346093,31.0435791015625,106.61649515958374,106.61649322509766,1.9344860788805818e-06,True,28
59924,ep300:d125,300,125,941c7cca08778dab893991d10d5ee8b48fe1218e451a94a7b883a311a3d327b1,True,True,True,True,False,True,1.3955844640731812,0.8632598519325256,0.8632598790318915,36.735042572021484,36.735042572021484,79.56458287654618,79.56458282470703,5.183915163797792e-08,True,1
45862,ep230:d063,230,63,ed762ab0f900a01ea51412ad7796eba41696568e61504b1dfad4384867446ae0,True,True,True,True,False,True,5.104773998260498,0.5840073227882385,0.5840074024691383,27.46776410029691,27.4677677154541,112.50430414716594,112.50430297851562,1.1686503142982474e-06,True,28
50095,ep251:d096,251,96,6701055732b38bedb55bc4d879534dc5c55dac0ce06d44b2d99d9e80ffbceefe,True,True,True,True,False,True,2.243983030319214,0.78944331407547,0.7894433444217261,30.249914225229027,30.24991798400879,47.35821933700062,47.35822296142578,3.624425161774525e-06,True,22
44510,ep223:d111,223,111,e01c00e3dc45a66f3c5c31fa6749d73659252876db589a4550cb7c0bf6085edf,True,True,True,True,False,True,1.0003172159194946,0.8999698758125305,0.8999699206730915,26.55268227933263,26.55268096923828,52.79005060530533,52.79004669189453,3.913410800748807e-06,True,6
40146,ep201:d147,201,147,7dd297666e250fe39701be0be50593715d13f6272475a11f8d7f7f42e6845261,True,True,True,True,False,True,0.2535756230354309,0.9736368656158447,0.9736368796028678,23.662497874652708,23.662498474121094,86.22288055018369,86.22288513183594,4.581652248702994e-06,True,14
41298,ep207:d099,207,99,d5e8958f20015f2476f2661072291439d396eb0819fdd8b2551c04e3c1f930ee,True,True,True,True,False,True,0.1622997522354126,0.9830453991889954,0.9830453893509675,24.44518053637295,24.445180892944336,62.80126821809846,62.80126953125,1.313151543058666e-06,True,12
51511,ep258:d112,258,112,d349a7afe6c584e2f808396cd4a5d00a42ce314185ef0a796395ab5093f84c9d,True,True,True,True,False,True,5.016973972320557,0.5894348621368408,0.5894349193966668,31.174065447939576,31.1740665435791,83.75704660675815,83.75704956054688,2.9537887229480475e-06,True,21
58791,ep294:d192,294,192,171cd47e7a38b9ef3367355c08c96956f1088fa1076e281cf27550c96de63f72,True,True,True,True,False,True,0.6298497319221497,0.9357926845550537,0.9357927082820702,35.93301554516268,35.93301773071289,116.37061931651783,116.37062072753906,1.4110212305240566e-06,True,28
57659,ep289:d060,289,60,6c06e5c6e2e101cd803fd24c7d9dd58f21018aa97998afb9cb8ad541609294d5,True,True,True,True,False,True,0.8541595935821533,0.9139360189437866,0.9139360334752614,35.2794075012207,35.2794075012207,102.37633810027137,102.3763427734375,4.673166131397011e-06,True,1
50957,ep255:d158,255,158,57e2eab89a347cc70f9ca5ef31cf922b6bcf662ceb4ba25574d4d7c0364769c6,True,True,True,True,False,True,2.8364312648773193,0.741672158241272,0.7416722383504797,30.77871930069439,30.778718948364258,115.13535924733189,115.13536071777344,1.4704415463029363e-06,True,21
46269,ep232:d070,232,70,911cc210b30f56ca1521fd15687d3317d4dc5d35fd6df46788bc4b4086a45986,True,True,True,True,False,True,5.767598628997803,0.5446143746376038,0.5446144501091927,27.74157159770914,27.7415714263916,75.36010280167216,75.36009979248047,3.0091916869423585e-06,True,2
58396,ep292:d197,292,197,c9845660c4592152b49b4b58ad7ec7dca259254a87602839826a58a3542a918f,True,True,True,True,False,True,0.9283912181854248,0.9068159461021423,0.9068159442853732,35.67660556034288,35.676605224609375,91.94966044869457,91.94966125488281,8.061882397214504e-07,True,4
44600,ep224:d001,224,1,543ed0ca58667bd9212768e7811e7b36abf499c9904de80a4bfcf12dbfc34139,True,True,True,True,False,True,0.21930454671382904,0.9771588444709778,0.9771588602287545,26.675158583042816,26.675159454345703,97.03052015222292,97.030517578125,2.5740979197053093e-06,True,27
40065,ep201:d066,201,66,7dd297666e250fe39701be0be50593715d13f6272475a11f8d7f7f42e6845261,True,True,True,True,False,True,0.10299418121576309,0.9892071485519409,0.9892071453064777,23.660803946762968,23.66080665588379,137.32859314290516,137.32859802246094,4.879555774550681e-06,True,28
55491,ep278:d092,278,92,c837d032e9e3ec1761feb93a784b4eb26c135966ea12a42076b56a300a3c7799,True,True,True,True,False,True,0.43440380692481995,0.9552626013755798,0.9552625936727875,33.82364680653244,33.82364273071289,89.64297673827247,89.64297485351562,1.8847568412638793e-06,True,8
