source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret,raw_advantage,normalized_advantage,return,value,next_value,old_log_probability,entropy,reward,delta_t
training,119,80,0.9999,27,26,0.0,0.30448250082238815,3,0,1,1,0.1853572092950344,0.10714285714285714,0.07821435215217727,0.8001111530112119,0.6185187889802458,0.8001111530112119,305.5969543457031,1.0721445083618164,324.325439453125,18.72849464416504,18.728784561157227,-2.55879020690918,3.2030224800109863,77.33334082078599,0.8264758216722043
training,119,122,0.99,10,26,39.18924304308324,39.18924304308324,7,0,1,1,0.341268140822649,0.25,0.091268140822649,0.24453777490860223,0.20637574814703288,0.24453777490860223,177.2808380126953,-0.5475988388061523,196.01095581054688,18.730112075805664,18.72980117797852,-3.4660398960113525,3.201078414916992,29.55184802407441,2.0072238313190383
training,119,126,0.9999,9,26,76.34186702296208,0.0,3,1,1,1,0.19053702428936958,0.10714285714285714,0.08339416714651245,0.7940855517188157,0.6135506861249886,0.7940855517188157,237.9208526611328,0.2178642898797989,256.650390625,18.72954368591309,18.728389739990234,-3.894742488861084,3.2094666957855225,-26.740730900255,0.2712957528053721
training,119,137,0.999,14,26,12.441571637537265,0.0,7,1,1,1,0.3403685539960861,0.25,0.09036855399608612,0.7618482847531726,0.6120930559487403,0.7618482847531726,228.6050720214844,0.1002705469727516,247.3339080810547,18.72883033752441,18.728403091430664,-3.634421348571777,3.201231002807617,39.79535917562108,1.230112399516571
training,119,145,0.9,25,26,1.951089276669002,0.0,7,1,1,1,0.34010515734553337,0.25,0.09010515734553337,0.6508938268353114,0.533137349379835,0.6508938268353114,241.27310180664065,0.2601799666881561,260.0007019042969,18.72760963439941,18.72962188720703,-2.5683631896972656,3.201838970184326,52.137880501003465,0.8478116990462183
training,119,195,0.99,26,26,0.0,0.0,7,1,1,1,0.34047540463507175,0.25,0.09047540463507175,0.6575782307052503,0.533137349379835,0.6575782307052503,139.7572021484375,-1.021262288093567,158.48475646972656,18.72756004333496,18.72959327697754,-2.5167198181152344,3.200784921646118,66.4623334043853,2.1888032871731298
training,119,197,0.999,17,27,1.1259518602198924,0.0,7,1,1,1,0.34435329027473927,0.25,0.09435329027473927,0.6853075272374934,0.5483423908494167,0.6853075272374934,82.10303497314453,-1.749034762382507,100.83260345458984,18.729570388793945,18.73033332824707,-3.3485472202301025,3.203687191009521,59.59754641688044,0.1250874374193813
training,119,199,0.9,20,26,20.383889188364783,0.0,7,1,1,1,0.33990792371332645,0.25,0.08990792371332645,0.521383501855243,0.39555351728181304,0.521383501855243,53.28804016113281,-2.112768650054932,72.01747131347656,18.72943115234375,18.7294921875,-2.7221245765686035,3.202003240585327,42.05568009994308,4.042348910473322
training,119,200,0.9999,26,26,0.0,0.0,3,1,1,1,0.19113653898239136,0.10714285714285714,0.08399368183953422,0.8033955202562085,0.6294870675827806,0.8033955202562085,28.569713592529297,-2.4247896671295166,47.2992057800293,18.7294921875,9.250672340393066,-2.5300002098083496,3.204770565032959,47.29920454519399,2.419649449117628
training,120,1,0.99,1,26,29.546565816075585,12.798309300209823,7,0,1,1,0.3423311375081539,0.25,0.09233113750815392,0.39243021053100285,0.2923656432082966,0.39243021053100285,488.49749755859375,2.4965531826019287,507.3582153320313,18.860715866088867,18.860349655151367,-4.133786678314209,3.2007274627685547,81.15952717298968,0.0663294643734764
training,120,3,0.9999,25,26,0.0,11.437014227157192,7,0,1,1,0.3423331417143345,0.25,0.09233314171433449,0.5411581966371459,0.41848415596481675,0.5411581966371459,412.8756103515625,1.6925934553146362,431.7376403808594,18.86201858520508,18.86217498779297,-2.558284044265747,3.202201128005981,121.75951421149328,0.3559980391573574
training,120,4,0.9,4,26,4.0738238128150215,0.0,7,1,1,1,0.3407934606075287,0.25,0.09079346060752869,0.658970814844821,0.533137349379835,0.658970814844821,318.90887451171875,0.6936041712760925,337.77105712890625,18.86217498779297,18.861894607543945,-4.015536785125732,3.2033674716949463,39.67506767951967,1.364316854657709
training,120,5,0.999,26,27,13.54874463714826,0.0,7,1,1,1,0.3452104330062866,0.25,0.09521043300628662,0.4698578886911298,0.3382269205743039,0.4698578886911298,342.43865966796875,0.9437565803527832,361.3005676269531,18.861894607543945,18.86227226257324,-2.544830322265625,3.1985809803009038,110.96626908380344,1.341580493554818
training,120,55,0.99,26,26,2.233828436552791,2.233828436552791,7,0,1,1,0.3432955015450716,0.25,0.0932955015450716,0.6408672210304028,0.5159393703675823,0.6408672210304028,350.550537109375,1.029996395111084,369.4127197265625,18.86217498779297,18.862533569335938,-2.5103888511657715,3.201352834701538,56.59091149142646,0.7150927809687033
training,120,69,0.999,9,26,21.00673141962713,3.580003021115232,7,0,1,1,0.343836922198534,0.25,0.09383692219853401,0.6408672210304028,0.5159393703675823,0.6408672210304028,279.8255310058594,0.2780970633029938,298.6869201660156,18.86137962341309,18.862773895263672,-3.940430879592896,3.1988332271575928,67.00200807837983,0.4278272920364685
training,120,74,0.9,12,26,9.033433582017466,9.033433582017466,7,0,1,1,0.3418245669454336,0.25,0.09182456694543362,0.6185858747972728,0.48154341234307674,0.6185858747972728,272.84307861328125,0.2038644552230835,291.70367431640625,18.860593795776367,18.86205291748047,-3.518673896789551,3.201160430908203,80.224794661685,1.9590930336164547
training,120,80,0.9999,27,26,0.0,27.058701322141843,5,0,1,1,0.2936033271253109,0.17857142857142858,0.11503189855388232,0.7933006904230467,0.6126483791288014,0.7933006904230467,214.83712768554688,-0.4128147065639496,233.6995391845703,18.86241340637207,18.86163902282715,-2.5759875774383545,3.204065561294556,77.33334082078599,5.435564481596742
training,120,122,0.99,16,26,37.60685083801812,0.0,7,1,1,1,0.3270974215120077,0.25,0.07709742151200771,0.32892837376658224,0.2522370255130402,0.32892837376658224,232.9404144287109,-0.2203530818223953,251.8035430908203,18.863126754760746,18.86307144165039,-3.414346694946289,3.205293655395508,25.62158507886701,0.6203875001741608
training,120,126,0.9999,13,25,64.6478871297837,22.169461538549555,1,0,1,1,0.07840581983327866,0.03571428571428571,0.042691534118992944,0.8542493579381659,0.6649012454730381,0.8542493579381659,167.14447021484375,-0.9198500514030457,186.0077362060547,18.863264083862305,18.861557006835938,-3.5772109031677246,3.2072131633758545,-15.046751007076626,0.0974615869881176
training,120,137,0.999,21,26,0.0,0.0,7,1,1,1,0.3419530764222145,0.25,0.09195307642221451,0.6413393034750647,0.5221118008633138,0.6413393034750647,204.2354431152344,-0.5255244970321655,223.0979156494141,18.862478256225582,18.86051368713379,-2.9998912811279297,3.200364589691162,52.236930813158345,3.761851755249438
training,120,145,0.9,20,26,11.928112808907713,0.0,7,1,1,1,0.34299558214843273,0.25,0.09299558214843273,0.605495583885309,0.47581075267232587,0.605495583885309,313.8763122558594,0.640101432800293,332.7377014160156,18.86139869689941,18.862703323364254,-2.763605117797852,3.201927661895752,42.16085696876414,1.969452373480692
training,120,195,0.99,27,26,0.0,0.0,7,1,1,1,0.34284133091568947,0.25,0.09284133091568947,0.5417152302929742,0.4356821349770695,0.5417152302929742,130.33615112304688,-1.3111706972122192,149.19790649414062,18.861759185791016,18.863571166992188,-2.589489459991455,3.201702117919922,66.4623334043853,0.5977228534124492
training,120,197,0.999,7,26,17.822035481446136,0.0,7,1,1,1,0.34128450974822044,0.25,0.09128450974822044,0.6266628628067824,0.5102067106968313,0.6266628628067824,56.92236328125,-2.0916552543640137,75.78465270996094,18.862287521362305,18.86293029785156,-3.857265949249268,3.199670553207397,41.77551093543431,6.063882842119369
training,120,199,0.9,6,27,3.7805284674667234,0.0,7,1,1,1,0.34381709061563015,0.25,0.09381709061563015,0.585720889103406,0.4528801139893222,0.585720889103406,78.9186019897461,-1.8578065633773804,97.7805633544922,18.86195945739746,18.86318588256836,-3.88962197303772,3.202793836593628,62.439569288307865,1.5236626833579408
training,120,200,0.9999,22,26,4.612853353897286,0.0,1,1,1,1,0.08038194477558136,0.03571428571428571,0.04466765906129565,0.8714930969801732,0.7072853886107616,0.8714930969801732,23.823165893554688,-2.443542957305908,42.68635177612305,18.86318588256836,9.338340759277344,-3.090141534805298,3.1994054317474365,42.6863511912967,2.712640704285718
training,121,1,0.99,13,26,11.470845453830492,12.798309300209823,7,0,1,1,0.34203558787703514,0.25,0.09203558787703514,0.4968740209988,0.3726228785988094,0.4968740209988,277.0440673828125,0.4001218378543854,296.0379638671875,18.993896484375,18.99353408813477,-3.593730926513672,3.200856924057007,99.23524753523478,1.9123518419419276
training,121,3,0.9999,5,26,0.0,10.725333653371322,7,0,1,1,0.3417165707796812,0.25,0.0917165707796812,0.6127370214110762,0.48154341234307674,0.6127370214110762,294.7335510253906,0.6153168082237244,313.72802734375,18.99449157714844,18.99486541748047,-4.0209059715271,3.2022035121917725,121.75951421149315,3.22581771918151
training,121,4,0.9,27,26,0.0,0.0,7,1,1,1,0.34100235998630524,0.25,0.09100235998630524,0.658970814844821,0.533137349379835,0.658970814844821,263.8703918457031,0.2398623079061508,282.8652648925781,18.99486541748047,18.994857788085938,-2.564491033554077,3.204098463058472,43.74889149233469,1.4148536748407403
training,121,5,0.999,5,27,29.418582577441015,43.594554571253056,7,0,0,1,0.26942358911037445,0.25,0.01942358911037445,0.18187148862792396,0.131851172427271,0.18187148862792396,272.1688537597656,0.3408142030239105,291.1636962890625,18.994857788085938,18.99483871459961,-4.041049957275391,3.2027587890625,82.72037562136853,3.4146152908404748
training,121,55,0.99,24,26,2.233828436552791,2.233828436552791,7,0,1,1,0.3427301850169897,0.25,0.09273018501698971,0.6288909974300954,0.5044740510260805,0.6288909974300954,264.354736328125,0.2457544207572937,283.3499755859375,18.99522399902344,18.99510765075684,-2.9951672554016118,3.1985158920288086,56.59091149142646,2.063716966110292
training,121,69,0.999,4,26,10.166163447157516,3.5800030211144787,7,0,1,1,0.34366025403141975,0.25,0.09366025403141975,0.6336257835046355,0.48727607201382767,0.6336257835046355,314.4508056640625,0.8551798462867737,333.44549560546875,18.99468994140625,18.995983123779297,-4.035871505737305,3.200528383255005,77.84257605084869,1.0495880159780029
training,121,74,0.9,21,26,9.033433582017253,9.033433582017253,7,0,1,1,0.342308159917593,0.25,0.092308159917593,0.6013178314665971,0.464345433330824,0.6013178314665971,234.3512725830078,-0.1192417442798614,253.34542846679688,18.994155883789062,18.995582580566406,-3.0344834327697754,3.2038962841033936,80.224794661685,1.2564436466419409
training,121,80,0.9999,25,26,0.0,0.30448250082238815,7,0,1,1,0.34209699742496014,0.25,0.09209699742496014,0.673300475656594,0.5331360651803334,0.673300475656594,217.4523162841797,-0.3248198330402374,236.4471893310547,18.99486923217773,18.99480628967285,-2.5679240226745605,3.2016077041625977,77.33334082078599,4.302039254084576
training,121,122,0.99,26,27,1.1010499089860986,0.0,7,1,1,1,0.338573157787323,0.25,0.088573157787323,0.3200158352733302,0.25796968518379115,0.3200158352733302,327.8517761230469,1.0182044506072998,346.84783935546875,18.996063232421875,18.995662689208984,-2.531695604324341,3.202648401260376,67.64004115817178,1.290113501129042
training,121,126,0.9999,27,26,0.0,11.509326559981304,3,0,1,1,0.21498417854309082,0.10714285714285714,0.10784132140023368,0.8440368950671124,0.6755414716253115,0.8440368950671124,375.9079284667969,1.602813959121704,394.9042663574219,18.996341705322266,18.995031356811523,-2.580661535263061,3.2047371864318848,47.69573979898989,0.7068600879020153
training,121,137,0.999,13,26,11.413255137211088,0.0,7,1,1,1,0.34165955148637295,0.25,0.09165955148637295,0.6587826724993192,0.5298564729951648,0.6587826724993192,160.1997528076172,-1.021304965019226,179.19483947753906,18.995086669921875,18.99435043334961,-3.59826135635376,3.2013485431671143,40.823675675946106,1.903844893715416
training,121,145,0.9,8,26,11.928112808907713,0.0,7,1,1,1,0.3429332859814167,0.25,0.0929332859814167,0.570123946740215,0.44141479464782035,0.570123946740215,286.1090087890625,0.5103980898857117,305.10382080078125,18.994800567626957,18.99584579467773,-3.5545132160186768,3.2052981853485107,42.16085696876414,1.6564893790077804
training,121,195,0.99,14,26,14.334826449377992,0.0,7,1,1,1,0.3422022722661495,0.25,0.09220227226614952,0.6545145455981951,0.527404689709084,0.6545145455981951,121.33967590332033,-1.494042992591858,140.3336181640625,18.993934631347656,18.99591445922852,-3.642827272415161,3.199659824371338,52.12750695500731,2.693056297572241
training,121,197,0.999,11,26,0.0,1.1259518602198924,7,0,1,1,0.3425388000905514,0.25,0.09253880009055138,0.5871134732429767,0.4471474543185713,0.5871134732429767,72.51847076416016,-2.0879595279693604,91.51361083984376,18.995136260986328,18.99658966064453,-3.504049062728882,3.2006607055664062,60.72349827710033,2.201945821067852
training,121,199,0.9,16,26,0.0,6.580143940262964,7,0,1,1,0.34265238605439663,0.25,0.09265238605439663,0.46930085503530156,0.3611575592573076,0.46930085503530156,36.89277648925781,-2.521350860595703,55.88768005371094,18.994903564453125,18.99653434753418,-3.4514052867889404,3.1983180046081543,66.22009775577459,0.3543721595490865
training,121,200,0.9999,16,25,54.976166847722155,0.0,3,1,1,1,0.20666568726301193,0.10714285714285714,0.0995228301201548,0.7851569689024697,0.6223492297650508,0.7851569689024697,-31.28635025024414,-3.350759029388428,-12.28981590270996,18.99653434753418,9.426068305969238,-3.442760944366455,3.2055413722991943,-12.289815656425455,3.466069625276589
training,122,1,0.99,13,26,11.470845453830492,12.798309300209823,7,0,1,1,0.34215547889471054,0.25,0.09215547889471054,0.4968740209988,0.3726228785988094,0.4968740209988,323.0150451660156,1.054096817970276,342.14208984375,19.12705612182617,19.126697540283203,-3.5980396270751958,3.199833869934082,99.23524753523478,1.4049303651737204
training,122,3,0.9999,5,26,0.0,10.725333653371322,7,0,1,1,0.34184483252465725,0.25,0.09184483252465725,0.5937924804532134,0.44871879958907296,0.5937924804532134,287.390869140625,0.6711671352386475,306.5185241699219,19.12764358520508,19.12801551818848,-4.025115966796875,3.2011733055114746,121.75951421149315,1.3001762543598474
training,122,4,0.9,23,26,0.25607914168855217,0.0,7,1,1,1,0.34167579002678394,0.25,0.09167579002678394,0.658970814844821,0.533137349379835,0.658970814844821,202.9011688232422,-0.237025573849678,222.02919006347656,19.12801551818848,19.12726783752441,-3.110311985015869,3.2031986713409424,43.49281235064614,3.4627016278091
training,122,5,0.999,5,26,0.0,12.858973435666258,7,0,1,1,0.3428655695170164,0.25,0.09286556951701641,0.4375499366530912,0.32676160123280207,0.4375499366530912,250.54074096679688,0.2750594615936279,269.6679992675781,19.12726783752441,19.12802124023437,-4.028565406799316,3.1988368034362797,124.51501372095149,0.0483011572994929
training,122,55,0.99,23,26,13.84428860163112,0.0,7,1,1,1,0.34511585533618927,0.25,0.09511585533618927,0.5035584248687389,0.39555351728181304,0.5035584248687389,178.253662109375,-0.5019654035568237,197.3823089599609,19.12864112854004,19.12899398803711,-3.0845837593078613,3.199280977249145,42.74662288979567,1.6519343318925053
training,122,69,0.999,10,26,3.675206837269201,0.0,7,1,1,1,0.3420054726302624,0.25,0.09200547263026237,0.5988111800153699,0.44141479464782035,0.5988111800153699,337.79412841796875,1.2129595279693604,356.9224853515625,19.12834930419922,19.12938117980957,-3.5426716804504395,3.198699474334717,80.75352963962253,0.1409562456738342
training,122,74,0.9,20,26,0.0,9.033433582017253,7,0,1,1,0.3413905557245016,0.25,0.09139055572450161,0.6261058291509543,0.48727607201382767,0.6261058291509543,255.80645751953125,0.3316614627838135,274.9332580566406,19.126813888549805,19.12837791442871,-2.7461907863616943,3.2014193534851074,89.25822824370225,1.1674057641296829
training,122,80,0.9999,22,26,5.1828856321856875,0.0,6,1,1,1,0.3125179633498192,0.21428571428571427,0.09823224906410491,0.6125389468874493,0.46604911726316967,0.6125389468874493,282.383544921875,0.6173426508903503,301.5116577148437,19.128114700317383,19.128665924072266,-3.097212791442871,3.202195882797241,71.84597268777792,2.3036621212206683
training,122,122,0.99,27,26,0.0,1.1010499089861838,7,0,1,1,0.34312201105058193,0.25,0.09312201105058193,0.6364109517837768,0.5102067106968313,0.6364109517837768,220.7957763671875,-0.0446737073361873,239.92318725585935,19.127403259277344,19.128093719482425,-2.5528361797332764,3.198221445083618,68.74109106715886,0.5464045768766255
training,122,126,0.9999,12,26,62.75687830809072,0.0,3,1,1,1,0.20854119583964348,0.10714285714285714,0.10139833869678634,0.6577218949064121,0.4913717616152507,0.6577218949064121,140.205078125,-0.9109554290771484,159.33425903320312,19.12917709350586,19.12656021118164,-3.500221014022827,3.2023634910583496,-13.15574218538364,6.359169684979349
training,122,137,0.999,8,26,67.58801462744611,3.6025559933002427,6,0,1,1,0.31409897841513157,0.21428571428571427,0.0998132641294173,0.5803426582278378,0.4454882707210225,0.5803426582278378,201.601806640625,-0.2509926259517669,220.73077392578125,19.12897491455078,19.127595901489254,-3.562847137451172,3.1991755962371826,-17.00169955314005,2.073869437752478
training,122,145,0.9,21,27,9.977023532238746,0.0,7,1,1,1,0.34414577297866344,0.25,0.09414577297866344,0.39354427784265933,0.30383096254979847,0.39354427784265933,304.65557861328125,0.856748104095459,323.7831420898437,19.12757682800293,19.129478454589844,-2.990636348724365,3.206803321838379,42.16085696876414,1.0708399553322463
training,122,195,0.99,27,26,0.0,0.0,7,1,1,1,0.34415290877223015,0.25,0.09415290877223015,0.5910127088337744,0.45861277366007314,0.5910127088337744,157.96258544921875,-0.7200772762298584,177.090576171875,19.12799453735352,19.129364013671875,-2.531013011932373,3.2005209922790527,66.4623334043853,1.3380809440217831
training,122,197,0.999,26,26,16.280495347454043,16.280495347454043,7,0,1,1,0.3427589926868677,0.25,0.09275899268686771,0.5152014991058027,0.38607780580214035,0.5152014991058027,93.32884979248048,-1.4148353338241575,112.45779418945312,19.128944396972656,19.129669189453125,-2.4799838066101074,3.201956987380981,44.44300292964629,0.1897401568084546
training,122,199,0.9,27,26,0.0,3.7805284674667234,7,0,1,1,0.3413899280130863,0.25,0.09138992801308632,0.6347398508162921,0.5044740510260805,0.6347398508162921,41.56230926513672,-1.9712817668914795,60.68966293334961,19.12735366821289,19.12895393371582,-2.56339693069458,3.2018086910247803,66.22009775577459,4.18494752677077
training,122,200,0.9999,21,26,57.353491277825455,0.0,3,1,1,1,0.2074999175965786,0.10714285714285714,0.10035706045372146,0.639101957831626,0.4807475073100561,0.639101957831626,-29.18324089050293,-2.731736421585083,-10.05428695678711,19.12895393371582,9.513677597045898,-3.0137970447540283,3.202617645263672,-10.054286732631468,2.419649449117628
training,123,1,0.99,26,26,14.057327830073987,14.057327830073987,7,0,1,1,0.3416758030653,0.25,0.09167580306529999,0.4768208093889829,0.3611575592573076,0.4768208093889829,408.2539978027344,2.187239170074463,427.5141906738281,19.260202407836918,19.25985145568848,-2.5154032707214355,3.200432300567627,96.64876515899124,0.0747680783251374
training,123,3,0.9999,15,26,11.437014227157107,10.725333653371422,7,0,1,1,0.3413773477077484,0.25,0.09137734770774841,0.7104678512124171,0.5834482328466172,0.7104678512124171,293.24462890625,0.8570263385772705,312.5054016113281,19.26078414916992,19.26207160949707,-3.4752357006073,3.201751232147217,110.32249998433612,0.6644123601563161
training,123,4,0.9,27,26,0.0,0.0,7,1,1,1,0.3435546923428774,0.25,0.09355469234287739,0.6564641633935939,0.533137349379835,0.6564641633935939,207.98040771484372,-0.1291503608226776,227.2424774169922,19.26207160949707,19.261531829833984,-2.5592925548553467,3.199760913848877,43.74889149233469,1.2825623179545145
training,123,5,0.999,10,27,0.48291791352423274,47.72986242368573,7,0,0,1,0.2683560261502862,0.25,0.018356026150286198,0.13786582981749212,0.10892053374426737,0.13786582981749212,200.8223419189453,-0.2119414508342743,220.08387756347656,19.261531829833984,19.26112174987793,-3.5021238327026367,3.201903820037842,111.65604028528529,3.787628591185397
training,123,55,0.99,3,26,16.07811703818318,2.233828436552791,7,0,1,1,0.3423387110233307,0.25,0.09233871102333069,0.6308406152254943,0.4930087316845786,0.6308406152254943,207.50164794921875,-0.1346877664327621,226.76321411132807,19.26156616210937,19.261199951171875,-4.010176181793213,3.202781915664673,42.74662288979607,4.183528715901502
training,123,69,0.999,11,26,0.0,3.5800030211144787,7,0,1,1,0.3425195701420307,0.25,0.09251957014203072,0.6252702786672117,0.5044740510260805,0.6252702786672117,268.9693603515625,0.5762555599212646,288.23004150390625,19.26066780090332,19.262107849121094,-3.500657081604004,3.1990535259246826,88.00873949800621,1.0183892759826847
training,123,74,0.9,20,26,2.170581107326896,0.0,7,1,1,1,0.34237765707075596,0.25,0.09237765707075596,0.4389425207926618,0.3382269205743039,0.4389425207926618,294.1595153808594,0.8676080703735352,313.4201965332031,19.26068687438965,19.262117385864254,-2.756231546401977,3.2047719955444336,78.0542135543581,0.0577272109447335
training,123,80,0.9999,27,26,0.0,85.52408314987854,2,0,1,1,0.12607457116246223,0.07142857142857142,0.05464599973389081,0.5735416891023382,0.4340975038677778,0.5735416891023382,241.3096923828125,0.2563403248786926,260.5722351074219,19.26255226135254,19.26204490661621,-2.5896873474121094,3.200049638748169,77.0288583199636,1.579638157756733
training,123,122,0.99,24,26,1.1010499089860986,1.1010499089860986,7,0,1,1,0.3426350075751543,0.25,0.0926350075751543,0.6364109517837768,0.5102067106968313,0.6364109517837768,265.705322265625,0.5385032892227173,284.96588134765625,19.26054573059082,19.261064529418945,-2.9989705085754395,3.1988327503204346,67.64004115817178,1.126425363443019
training,123,126,0.9999,8,26,60.53953988500252,60.11074567496705,1,0,1,1,0.07825622707605362,0.03571428571428571,0.04254194136176791,0.7095101207169663,0.5440174088356285,0.7095101207169663,141.4642791748047,-0.8984842896461487,160.72689819335938,19.262624740600582,19.260543823242188,-3.606414794921875,3.202014923095703,-18.78647310449892,1.694848516316938
training,123,137,0.999,1,26,72.40337876209924,3.6025559933002427,7,0,1,1,0.33834158442914486,0.25,0.08834158442914486,0.6799757238731495,0.5213540217511153,0.6799757238731495,171.4051055908203,-0.5521849393844604,190.66796875,19.26286125183105,19.26124763488769,-4.068217754364014,3.20484471321106,-21.81706368779292,2.525633107509549
training,123,145,0.9,9,26,12.640231458103642,0.0,7,1,1,1,0.34382233023643494,0.25,0.09382233023643494,0.6361324349558627,0.4930087316845786,0.6361324349558627,155.9644012451172,-0.7307740449905396,175.22496032714844,19.260560989379883,19.262374877929688,-3.9111576080322266,3.2055063247680664,41.44873831956821,0.8350990439587918
training,123,195,0.99,18,26,12.843811824738815,0.0,7,1,1,1,0.343278955668211,0.25,0.09327895566821098,0.6545145455981951,0.527404689709084,0.6545145455981951,72.2477035522461,-1.699051856994629,91.50794982910156,19.260242462158203,19.262353897094727,-3.4022810459136963,3.199317216873169,53.61852157964649,0.1868256299828203
training,123,197,0.999,4,26,69.872234897957,0.0,6,1,1,1,0.3245517686009407,0.21428571428571427,0.11026605431522643,0.8034447785112232,0.6491479298479436,0.8034447785112232,-22.67064476013184,-2.796889305114746,-3.4081478118896484,19.262496948242188,19.262331008911133,-4.057408332824707,3.198079824447632,-10.274688481076558,8.473463928201227
training,123,199,0.9,24,26,18.69713783443546,6.580143940262964,7,0,1,1,0.3409102149307728,0.25,0.09091021493077278,0.48350521325892193,0.3668902189280585,0.48350521325892193,17.68300437927246,-2.3301541805267334,36.943504333496094,19.260498046875,19.26237678527832,-2.99761176109314,3.2024085521698,47.52295992133913,3.1847648310554746
training,123,200,0.9999,8,26,63.29974011712177,64.6237866084459,1,0,1,1,0.07637639343738556,0.03571428571428571,0.04066210772309985,0.6692250733066172,0.4960158727618967,0.6692250733066172,-35.85257339477539,-2.9493532180786133,-16.59019660949707,19.26237678527832,9.601569175720217,-3.569885730743408,3.202946901321411,-16.590196514963985,3.136909156554566
training,124,1,0.99,25,26,0.0,12.798309300209823,7,0,1,1,0.3414072822779417,0.25,0.0914072822779417,0.48350521325892193,0.3668902189280585,0.48350521325892193,263.7093811035156,0.5305339694023132,283.10272216796875,19.393333435058597,19.393043518066406,-2.5775396823883057,3.2010064125061035,110.70609298906528,0.7500921864573105
training,124,3,0.9999,1,26,128.30030341992008,10.725333653371322,7,0,1,1,0.34112543798983097,0.25,0.09112543798983097,0.6288131452040673,0.5106995210630227,0.6288131452040673,183.44970703125,-0.4062357246875763,202.84361267089844,19.39390563964844,19.39426612854004,-4.127098083496094,3.2022945880889893,-6.540789208426926,3.632490229590237
training,124,4,0.9,15,26,4.0738238128150215,0.0,7,1,1,1,0.3421767968684435,0.25,0.09217679686844349,0.658970814844821,0.533137349379835,0.658970814844821,302.7574768066406,0.9862929582595824,322.1517333984375,19.39426612854004,19.39448928833008,-3.4728286266326904,3.2043776512146,39.67506767951967,1.012359791387622
training,124,5,0.999,23,27,0.0,0.0,7,1,1,1,0.3442688826471567,0.25,0.09426888264715672,0.45704611460708,0.35542489958655665,0.45704611460708,310.3973388671875,1.0754634141921997,329.7918395996094,19.39448928833008,19.394399642944336,-3.0910439491271973,3.2009663581848145,124.51501372095149,2.503368128196339
training,124,55,0.99,22,26,5.5972941695690395,5.5972941695690395,7,0,1,1,0.34133511409163475,0.25,0.09133511409163475,0.5024443575570825,0.38408819794031124,0.5024443575570825,306.4346618652344,1.0292121171951294,325.8290100097656,19.394336700439453,19.39431571960449,-3.110443115234375,3.201909065246582,53.22744575841021,0.2179574545722715
training,124,69,0.999,23,26,0.0,3.5800030211144787,7,0,1,1,0.3432872053235769,0.25,0.09328720532357693,0.6491333575103518,0.5335240806636048,0.6491333575103518,188.5079803466797,-0.3471969068050384,207.90213012695312,19.394155502319336,19.395103454589844,-3.1390910148620605,3.199068069458008,88.00873949800621,2.0447259004038187
training,124,74,0.9,25,26,0.0,9.033433582017253,7,0,1,1,0.34211817756295204,0.25,0.09211817756295204,0.6071666848527937,0.464345433330824,0.6071666848527937,237.0608367919922,0.219499185681343,256.4546203613281,19.393796920776367,19.395132064819336,-2.5689849853515625,3.2008368968963623,89.25822824370225,0.6561988579824742
training,124,80,0.9999,3,26,92.84257419212925,0.30448250082238815,7,0,1,1,0.3414059802889824,0.25,0.09140598028898239,0.7353764049632409,0.6099876263851332,0.7353764049632409,153.1514129638672,-0.759869396686554,172.545654296875,19.39424705505371,19.39525985717773,-4.009628772735596,3.2019100189208984,-15.50923337134326,1.6644590044101335
training,124,122,0.99,23,26,0.0,5.512655150274362,7,0,1,1,0.34324232302606106,0.25,0.09324232302606106,0.5027228743849966,0.38408819794031124,0.5027228743849966,224.11883544921875,0.0684435740113258,243.51312255859372,19.39429473876953,19.393770217895508,-3.110748529434204,3.20389175415039,68.74109106715886,1.9518696357650924
training,124,126,0.9999,15,26,63.28936939586866,0.0,3,1,1,1,0.20643315836787224,0.10714285714285714,0.0992903012250151,0.8973140415623888,0.7457399974517772,0.8973140415623888,231.0552673339844,0.149403765797615,250.4501953125,19.39492416381836,19.393882751464844,-3.4760637283325195,3.203924655914306,-13.688233273161584,1.029964239188928
training,124,137,0.999,23,26,1.650615738852288,0.0,6,1,1,1,0.3232478890568018,0.21428571428571427,0.10896217477108752,0.8124610767118824,0.6770349927834636,0.8124610767118824,229.4696350097656,0.1308966875076294,248.86459350585935,19.39495658874512,19.39360618591309,-3.1333439350128174,3.198915243148804,50.58631507430606,2.0387922856579053
training,124,145,0.9,2,26,11.928112808907713,0.0,7,1,1,1,0.34374150447547436,0.25,0.09374150447547436,0.6545145455981951,0.527404689709084,0.6545145455981951,407.5321350097656,2.209195137023926,426.9258728027344,19.39373016357422,19.39507293701172,-4.151045799255371,3.1992249488830566,42.16085696876414,0.0490103272370561
training,124,195,0.99,24,27,0.0,0.0,7,1,1,1,0.3453880101442337,0.25,0.0953880101442337,0.5932408434570874,0.45861277366007314,0.5932408434570874,72.30187225341797,-1.7035237550735474,91.69581604003906,19.39394760131836,19.395458221435547,-2.982215881347656,3.2054803371429443,66.4623334043853,4.0972059252574695
