source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret
evaluation,10,64,0.99,27,27,53.12917793693432,53.12917793693432,7,0,1,1,0.4466179620940238,0.25,0.19661796209402382,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,10,68,0.99,27,27,25.970181402436552,25.970181402436552,7,0,1,1,0.44097451982088387,0.25,0.19097451982088387,0.3001135682993536,0.24002743327436515,0.3001135682993536
evaluation,10,73,0.9999,27,27,0.0,0.0,3,1,1,1,0.29850848764181137,0.10714285714285714,0.19136563049895422,0.8374642521464082,0.6649030232532595,0.8374642521464082
evaluation,10,74,0.9,27,27,19.49693955920104,19.49693955920104,7,0,1,1,0.4372819261625409,0.25,0.1872819261625409,0.2300548998570677,0.1719797901225274,0.2300548998570677
evaluation,10,75,0.999,27,27,0.0,0.0,7,1,1,1,0.5415070736780763,0.25,0.29150707367807627,0.7787952849081019,0.6415330278717847,0.7787952849081019
evaluation,10,87,0.9999,27,27,29.610767263935024,29.610767263935024,1,0,0,1,0.08447813242673874,0.03571428571428571,0.04876384671245303,0.8571428571428572,0.693121693121693,0.8571428571428572
evaluation,10,93,0.999,27,27,7.772211424349596,7.772211424349596,2,0,1,1,0.32905712723731995,0.07142857142857142,0.25762855580874855,0.8372871416773043,0.6720701992815657,0.8372871416773043
evaluation,10,96,0.9,27,27,22.60729781600837,22.60729781600837,7,0,1,1,0.4410655729006976,0.25,0.1910655729006976,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,10,98,0.9999,27,27,92.71677353440822,92.71677353440822,6,0,0,1,0.23986424040049314,0.21428571428571427,0.02557852611477887,0.6066629686911125,0.45428179256891427,0.6066629686911125
evaluation,10,103,0.99,27,27,29.5586352159164,29.5586352159164,5,0,1,1,0.43136566039174795,0.17857142857142858,0.25279423182031935,0.6116291878657076,0.49916874422979135,0.6116291878657076
evaluation,10,106,0.9,27,27,62.122130998739884,62.122130998739884,7,0,1,1,0.44524631137028337,0.25,0.19524631137028337,0.348424551720571,0.2980983028790475,0.348424551720571
evaluation,10,110,0.9999,27,27,48.72042399373494,48.72042399373494,2,0,0,1,0.13277173787355423,0.07142857142857142,0.061343166444982805,0.8376677017943515,0.6684373647831918,0.8376677017943515
evaluation,10,119,0.9999,27,27,29.069477569638867,29.069477569638867,1,0,0,1,0.0815260037779808,0.03571428571428571,0.04581171806369509,0.675424192665572,0.5608465608465608,0.675424192665572
evaluation,10,122,0.99,27,27,45.50321595516104,45.50321595516104,7,0,1,1,0.4492266899906099,0.25,0.19922668999060988,0.38513992901840155,0.32810304425836656,0.38513992901840155
evaluation,10,124,0.9,27,27,51.5098974575713,51.5098974575713,7,0,1,1,0.4482695716433227,0.25,0.1982695716433227,0.34396828247394506,0.2980983028790475,0.34396828247394506
evaluation,10,125,0.999,27,27,0.0,0.0,5,1,1,1,0.4781760722398758,0.17857142857142858,0.2996046436684472,0.8512225820041269,0.6957186129869758,0.8512225820041269
evaluation,10,135,0.999,27,27,0.0,0.0,5,1,1,1,0.4701341176405549,0.17857142857142858,0.2915626890691263,0.8532243045991467,0.6993950522797822,0.8532243045991467
evaluation,10,142,0.99,27,27,0.0,0.0,7,1,1,1,0.5289033283479512,0.25,0.2789033283479512,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,10,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,10,146,0.999,27,27,0.0,0.0,5,1,1,1,0.5284132836386561,0.17857142857142858,0.34984185506722754,0.8808972233393256,0.7336176813987176,0.8808972233393256
evaluation,10,154,0.9999,27,27,23.981713341391284,23.981713341391284,2,0,0,1,0.1353227235376835,0.07142857142857142,0.06389415210911206,0.857533879660453,0.6913913349341153,0.857533879660453
evaluation,10,155,0.999,27,27,32.175294622209414,32.175294622209414,5,0,1,1,0.43485181126743555,0.17857142857142858,0.25628038269600695,0.752484468300641,0.6179393464658651,0.752484468300641
evaluation,10,156,0.99,27,27,19.121435638155518,19.121435638155518,6,0,1,1,0.44379291497170925,0.21428571428571427,0.22950720068599498,0.5100285481949617,0.42560716502337775,0.5100285481949617
evaluation,10,163,0.9,27,27,3.271111074912035,3.271111074912035,7,0,1,1,0.4386714342981577,0.25,0.1886714342981577,0.5208264681994148,0.41275149629406577,0.5208264681994148
evaluation,10,167,0.9999,27,27,0.0,0.0,1,1,1,1,0.20266708731651306,0.03571428571428571,0.16695280160222736,0.8730158730158729,0.7037037037037037,0.8730158730158729
evaluation,10,170,0.999,27,27,16.658018365409774,16.658018365409774,5,0,1,1,0.4330612486228347,0.17857142857142858,0.2544898200514061,0.7133376462006403,0.5628004070945398,0.7133376462006403
evaluation,10,178,0.9,27,27,0.0,0.0,7,1,1,1,0.5355142212938517,0.25,0.28551422129385173,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,10,179,0.99,27,27,0.0,0.0,7,1,1,1,0.4833840394858271,0.25,0.2333840394858271,0.6899255229639689,0.566021985137658,0.6899255229639689
evaluation,10,186,0.9,27,27,16.087371105519484,16.087371105519484,7,0,1,1,0.4401205596514046,0.25,0.19012055965140462,0.3361698112923495,0.28663298353754574,0.3361698112923495
evaluation,10,187,0.9999,27,27,71.20208247740798,71.20208247740798,4,0,1,1,0.4242689050734043,0.14285714285714285,0.28141176221626146,0.7930844473267235,0.6379869829806912,0.7930844473267235
evaluation,10,195,0.99,27,27,14.63946705010035,14.63946705010035,7,0,1,1,0.4455133657902479,0.25,0.19551336579024792,0.3919850687991557,0.3086066999241838,0.3919850687991557
evaluation,10,197,0.999,27,27,22.88073840202526,22.88073840202526,4,0,1,1,0.42957495898008347,0.14285714285714285,0.2867178161229406,0.8077502736213483,0.6686478498357316,0.8077502736213483
evaluation,10,199,0.9,27,27,0.0,0.0,7,1,1,1,0.5328043100889772,0.25,0.2828043100889772,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,10,200,0.9999,27,27,0.0,0.0,1,1,1,1,0.20360852777957916,0.03571428571428571,0.16789424206529346,0.8724685276409413,0.7142857142857143,0.8724685276409413
evaluation,11,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,11,3,0.9999,27,27,24.17639033026164,24.17639033026164,5,0,1,1,0.2626890102401376,0.17857142857142858,0.084117581668709,0.0603246690538236,0.04763082139784518,0.0603246690538236
evaluation,11,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,11,5,0.999,27,27,7.7288789841165055,7.7288789841165055,7,0,0,1,0.23405704484321177,0.25,-0.01594295515678823,0.4330936674064652,0.2980983028790475,0.4330936674064652
evaluation,11,15,0.999,27,27,93.2537559117634,93.2537559117634,7,0,1,1,0.44780603842809796,0.25,0.19780603842809796,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,11,17,0.99,27,27,14.235319637594998,14.235319637594998,7,0,1,1,0.4448361301328987,0.25,0.1948361301328987,0.4177752418711883,0.30956362222054934,0.4177752418711883
evaluation,11,18,0.9,27,27,0.0,0.0,7,1,1,1,0.48249012092128396,0.25,0.23249012092128396,0.5222190523389854,0.4242168156355676,0.5222190523389854
evaluation,11,24,0.9,27,27,25.486675908552275,25.486675908552275,7,0,1,1,0.44528455450199544,0.25,0.19528455450199544,0.2849227149561504,0.23503904650078747,0.2849227149561504
evaluation,11,25,0.9999,27,27,12.153495036571655,12.153495036571655,1,0,0,0,0.05037838593125343,0.03571428571428571,0.014664100216967721,0.10509031198686371,0.09523809523809523,0.10509031198686371
evaluation,11,33,0.99,27,27,16.77495513275081,16.77495513275081,7,0,1,1,0.44260638882406056,0.25,0.19260638882406056,0.31528104919879013,0.26943500452529295,0.31528104919879013
evaluation,11,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48389921500347555,0.25,0.23389921500347555,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,11,46,0.9999,27,27,5.487087438489251,5.487087438489251,1,0,0,0,0.051110219210386276,0.03571428571428571,0.015395933496100564,0.27038861521620144,0.19047619047619047,0.27038861521620144
evaluation,11,47,0.9,27,27,13.70263316014767,13.70263316014767,7,0,1,1,0.45013606338761747,0.25,0.20013606338761747,0.28910046737486234,0.22930638683003657,0.28910046737486234
evaluation,11,48,0.999,27,27,38.50534311936585,38.50534311936585,5,0,1,1,0.27014857763424516,0.17857142857142858,0.09157714906281658,0.13788307593060764,0.12346308877860353,0.13788307593060764
evaluation,11,55,0.99,27,27,0.0,0.0,7,1,1,1,0.5406886141281575,0.25,0.2906886141281575,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,11,60,0.999,27,27,42.375049223223726,42.375049223223726,5,0,1,1,0.2701231366954744,0.17857142857142858,0.09155170812404581,0.16176219111709073,0.14893870251922517,0.16176219111709073
evaluation,11,64,0.99,27,27,68.11596415877594,68.11596415877594,7,0,1,1,0.4463241994380951,0.25,0.1963241994380951,0.32670023914326923,0.28090032386679475,0.32670023914326923
evaluation,11,68,0.99,27,27,17.384534937340455,17.384534937340455,7,0,1,1,0.44521858682855964,0.25,0.19521858682855964,0.3205728689291585,0.25796968518379115,0.3205728689291585
evaluation,11,73,0.9999,27,27,78.06373468723369,78.06373468723369,3,0,0,0,0.08135087881237268,0.10714285714285714,-0.025791978330484452,0.09200439495776622,0.10358647947564745,0.09200439495776622
evaluation,11,74,0.9,27,27,44.58666438112853,44.58666438112853,7,0,1,1,0.4384171024430543,0.25,0.18841710244305432,0.2303334166849818,0.17771244979327833,0.2303334166849818
evaluation,11,75,0.999,27,27,30.09573312794065,30.09573312794065,5,0,1,1,0.27031811513006687,0.17857142857142858,0.0917466865586383,0.14286680156665374,0.12907504735944916,0.14286680156665374
evaluation,11,87,0.9999,27,27,5.514214975087595,5.514214975087595,1,0,0,0,0.052775412797927856,0.03571428571428571,0.017061127083642144,0.19376026272577995,0.15343915343915343,0.19376026272577995
evaluation,11,93,0.999,27,27,10.508150924820828,10.508150924820828,5,0,0,1,0.17331048636697233,0.17857142857142858,-0.005260942204456248,0.16286838227047246,0.12688159969579743,0.16286838227047246
evaluation,11,96,0.9,27,27,22.352599198088345,22.352599198088345,7,0,1,1,0.4407820603810251,0.25,0.19078206038102508,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,11,98,0.9999,27,27,49.22218990370999,49.22218990370999,7,0,0,1,0.2382170509081334,0.25,-0.011782949091866612,0.20010716941145162,0.12799492126228448,0.20010716941145162
evaluation,11,103,0.99,27,27,9.351320690822565,9.351320690822565,6,0,1,1,0.4414526582695544,0.21428571428571427,0.2271669439838401,0.4187589193102514,0.3237591338807235,0.4187589193102514
evaluation,11,106,0.9,27,27,0.0,0.0,7,1,1,1,0.539318566210568,0.25,0.28931856621056795,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,11,110,0.9999,27,27,73.89997470668155,73.89997470668155,3,0,0,0,0.11096793785691261,0.10714285714285714,0.003825080714055476,0.1861993707478602,0.1513956238490232,0.1861993707478602
evaluation,11,119,0.9999,27,27,8.05447537798155,8.05447537798155,1,0,0,0,0.04989393800497055,0.03571428571428571,0.014179652290684838,0.1954022988505747,0.14814814814814814,0.1954022988505747
evaluation,11,122,0.99,27,27,40.676097208973076,40.676097208973076,7,0,1,1,0.4469827623106539,0.25,0.19698276231065392,0.32976392425032464,0.28663298353754574,0.32976392425032464
evaluation,11,124,0.9,27,27,15.617588659254245,15.617588659254245,7,0,1,1,0.44720672769472003,0.25,0.19720672769472003,0.392708727358917,0.30956362222054934,0.392708727358917
evaluation,11,125,0.999,27,27,0.0,0.0,5,1,1,1,0.36269658524543047,0.17857142857142858,0.1841251566740019,0.518123153395792,0.4138026889735754,0.518123153395792
evaluation,11,135,0.999,27,27,19.55742812584909,19.55742812584909,2,0,1,1,0.2144123837351799,0.07142857142857142,0.14298381230660848,0.3489659547015788,0.2772763053487402,0.3489659547015788
evaluation,11,142,0.99,27,27,85.5199877233533,85.5199877233533,7,0,0,1,0.24608410010114312,0.25,-0.003915899898856878,0.2016461834098269,0.131851172427271,0.2016461834098269
evaluation,11,145,0.9,27,27,25.134637642255676,25.134637642255676,7,0,1,1,0.44673031149432063,0.25,0.19673031149432063,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,11,146,0.999,27,27,22.77901356743897,22.77901356743897,2,0,1,1,0.21697254106402397,0.07142857142857142,0.14554396963545255,0.35144089055052613,0.2827130956496959,0.35144089055052613
evaluation,11,154,0.9999,27,27,70.98885851875966,70.98885851875966,1,0,0,1,0.05467084422707558,0.03571428571428571,0.018956558512789864,0.061850027367268745,0.07936507936507936,0.061850027367268745
evaluation,11,155,0.999,27,27,0.0,0.0,7,1,1,1,0.4863146236166358,0.25,0.2363146236166358,0.46144724257371045,0.37375183839730086,0.46144724257371045
evaluation,11,156,0.99,27,27,0.0,0.0,7,1,1,1,0.48421669634990394,0.25,0.23421669634990394,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,11,163,0.9,27,27,0.0,0.0,7,1,1,1,0.5362010076642036,0.25,0.28620100766420364,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,11,167,0.9999,27,27,13.616424049720244,13.616424049720244,1,0,0,0,0.0498758889734745,0.03571428571428571,0.01416160325918879,0.16748768472906403,0.11111111111111109,0.16748768472906403
evaluation,11,170,0.999,27,27,60.02836993998474,60.02836993998474,5,0,1,1,0.2720717000775039,0.17857142857142858,0.09350027150607534,0.1678559722893099,0.15455903091617706,0.1678559722893099
evaluation,11,178,0.9,27,27,42.91764481290575,42.91764481290575,7,0,1,1,0.44298399705439806,0.25,0.19298399705439806,0.3364483281202637,0.2923656432082966,0.3364483281202637
evaluation,11,179,0.99,27,27,20.216300324279118,20.216300324279118,7,0,1,1,0.44695608224719763,0.25,0.19695608224719763,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,11,186,0.9,27,27,12.763067270478547,12.763067270478547,7,0,1,1,0.4436129506211728,0.25,0.19361295062117279,0.3361698112923495,0.28663298353754574,0.3361698112923495
evaluation,11,187,0.9999,27,27,0.0,0.0,7,1,1,1,0.4934364426881075,0.25,0.2434364426881075,0.44139841727291773,0.32915211411058437,0.44139841727291773
evaluation,11,195,0.99,27,27,29.627149939683147,29.627149939683147,7,0,1,1,0.45321467611938715,0.25,0.20321467611938715,0.3074825780171946,0.26943500452529295,0.3074825780171946
evaluation,11,197,0.999,27,27,33.71568959801956,33.71568959801956,5,0,1,1,0.27014714968390763,0.17857142857142858,0.09157572111247905,0.2035591574985399,0.17958267458705968,0.2035591574985399
evaluation,11,199,0.9,27,27,21.44452737401268,21.44452737401268,7,0,1,1,0.4400481875054538,0.25,0.19004818750545382,0.3030263087705686,0.2522370255130402,0.3030263087705686
evaluation,11,200,0.9999,27,27,10.588690460550252,10.588690460550252,1,0,0,0,0.05045488849282265,0.03571428571428571,0.014740602778536935,0.13245758073344277,0.10052910052910052,0.13245758073344277
evaluation,12,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,12,3,0.9999,27,27,0.0,0.0,6,1,1,1,0.5374303988646716,0.21428571428571427,0.3231446845789573,0.6151158077114843,0.49156426810954934,0.6151158077114843
evaluation,12,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,12,5,0.999,27,27,65.6760920499093,65.6760920499093,7,0,0,1,0.23712520557455719,0.25,-0.012874794425442815,0.19496177953988789,0.1261185127565201,0.19496177953988789
evaluation,12,15,0.999,27,27,78.53569998330663,78.53569998330663,7,0,1,1,0.44675190187990665,0.25,0.19675190187990665,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,12,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,12,18,0.9,27,27,22.501010491222605,22.501010491222605,7,0,1,1,0.4370721741579473,0.25,0.1870721741579473,0.28325161398866566,0.2465043658422893,0.28325161398866566
evaluation,12,24,0.9,27,27,0.0,0.0,7,1,1,1,0.48619948071427643,0.25,0.23619948071427643,0.5272323552414397,0.41848415596481675,0.5272323552414397
evaluation,12,25,0.9999,27,27,1.12909836636328,1.12909836636328,1,0,0,0,0.0532800555229187,0.03571428571428571,0.01756576980863299,0.4920634920634921,0.37037037037037035,0.4920634920634921
evaluation,12,33,0.99,27,27,6.230956888724201,6.230956888724201,7,0,1,1,0.44281889614649117,0.25,0.19281889614649117,0.4375499366530912,0.3382269205743039,0.4375499366530912
evaluation,12,42,0.99,27,27,29.41968135880859,29.41968135880859,7,0,1,1,0.44761994597502053,0.25,0.19761994597502053,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,12,46,0.9999,27,27,1.1245185937532707,1.1245185937532707,1,0,0,0,0.051110219210386276,0.03571428571428571,0.015395933496100564,0.5528188286808976,0.43386243386243384,0.5528188286808976
evaluation,12,47,0.9,27,27,0.0,0.0,7,1,1,1,0.482579093426466,0.25,0.232579093426466,0.64337387248163,0.5102067106968313,0.64337387248163
evaluation,12,48,0.999,27,27,0.0,0.0,6,1,1,1,0.532422372372821,0.21428571428571427,0.31813665808710667,0.6330774103625384,0.5137818621483989,0.6330774103625384
evaluation,12,55,0.99,27,27,16.11503067128998,16.11503067128998,7,0,1,1,0.439497274113819,0.25,0.189497274113819,0.2999626236635132,0.2522370255130402,0.2999626236635132
evaluation,12,60,0.999,27,27,23.805289893163625,23.805289893163625,6,0,1,1,0.4372712653130293,0.21428571428571427,0.22298555102731502,0.4075902140046897,0.31382351579875184,0.4075902140046897
evaluation,12,64,0.99,27,27,51.622068336898664,51.622068336898664,7,0,1,1,0.4450482300017029,0.25,0.1950482300017029,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,12,68,0.99,27,27,0.0,0.0,7,1,1,1,0.5423198014032096,0.25,0.29231980140320957,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,12,73,0.9999,27,27,1.1332726746470572,1.1332726746470572,1,0,0,0,0.05106896907091141,0.03571428571428571,0.015354683356625695,0.5117679255610289,0.3968253968253968,0.5117679255610289
evaluation,12,74,0.9,27,27,3.5075268954496863,3.5075268954496863,7,0,1,1,0.4365102373994887,0.25,0.1865102373994887,0.46930085503530156,0.3439595802450548,0.46930085503530156
evaluation,12,75,0.999,27,27,0.0,0.0,6,1,1,1,0.5334638506174088,0.21428571428571427,0.31917813633169445,0.6330774103625384,0.5137818621483989,0.6330774103625384
evaluation,12,87,0.9999,27,27,1.1295153309580694,1.1295153309580694,1,0,0,0,0.05157272517681122,0.03571428571428571,0.015858439462525506,0.5292829775588396,0.4126984126984127,0.5292829775588396
evaluation,12,93,0.999,27,27,0.0,0.0,2,1,1,1,0.2867882251739502,0.07142857142857142,0.21535965374537877,0.5574333563352502,0.4430013117251648,0.5574333563352502
evaluation,12,96,0.9,27,27,17.059193322579958,17.059193322579958,7,0,1,1,0.4401625799946487,0.25,0.1901625799946487,0.32670023914326923,0.28090032386679475,0.32670023914326923
evaluation,12,98,0.9999,27,27,83.46998919242151,83.46998919242151,6,0,0,1,0.23142804857343435,0.21428571428571427,0.01714233428772008,0.36531136468759307,0.25272513219191517,0.36531136468759307
evaluation,12,103,0.99,27,27,2.810881670327042,2.810881670327042,6,0,1,1,0.4361116294749081,0.21428571428571427,0.22182591518919384,0.5039806269991909,0.3804824752832688,0.5039806269991909
evaluation,12,106,0.9,27,27,0.0,0.0,7,1,1,1,0.5374660186935216,0.25,0.2874660186935216,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,12,110,0.9999,27,27,5.761207580646637,5.761207580646637,1,0,0,0,0.05107493698596954,0.03571428571428571,0.015360651271683831,0.4329501915708812,0.31746031746031744,0.4329501915708812
evaluation,12,119,0.9999,27,27,5.8571743442894935,5.8571743442894935,1,0,1,1,0.162126362323761,0.03571428571428571,0.1264120766094753,0.47947454844006565,0.35978835978835977,0.47947454844006565
evaluation,12,122,0.99,27,27,0.0,0.0,7,1,1,1,0.5445294361561537,0.25,0.2945294361561537,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,12,124,0.9,27,27,6.277375609713943,6.277375609713943,7,0,1,1,0.4427796355448663,0.25,0.19277963554486632,0.5208264681994148,0.41275149629406577,0.5208264681994148
evaluation,12,125,0.999,27,27,0.0,0.0,5,1,1,1,0.519307897426188,0.17857142857142858,0.3407364688547594,0.6082777577357891,0.509912563593821,0.6082777577357891
evaluation,12,135,0.999,27,27,0.0,0.0,6,1,1,1,0.476935702143237,0.21428571428571427,0.2626499878575227,0.5769967887884977,0.46396716487305967,0.5769967887884977
evaluation,12,142,0.99,27,27,0.0,0.0,7,1,1,1,0.5357975729275495,0.25,0.2857975729275495,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,12,145,0.9,27,27,13.156476844739146,13.156476844739146,7,0,1,1,0.4431312314700335,0.25,0.19313123147003353,0.33895497957149073,0.28090032386679475,0.33895497957149073
evaluation,12,146,0.999,27,27,20.490366685562762,20.490366685562762,5,0,1,1,0.4256934707518667,0.17857142857142858,0.24712204218043812,0.4540910509793927,0.34444748191358604,0.4540910509793927
evaluation,12,154,0.9999,27,27,0.9951941218926699,0.9951941218926699,1,0,0,0,0.05166444182395935,0.03571428571428571,0.01595015610967364,0.5424192665571976,0.43386243386243384,0.5424192665571976
evaluation,12,155,0.999,27,27,11.88420447147999,11.88420447147999,6,0,1,1,0.43790583359077573,0.21428571428571427,0.22362011930506145,0.4465530751400532,0.3304867113278891,0.4465530751400532
evaluation,12,156,0.99,27,27,0.0,0.0,7,1,1,1,0.48421669634990394,0.25,0.23421669634990394,0.614672172234643,0.4840712765616925,0.614672172234643
evaluation,12,163,0.9,27,27,4.690139472003125,4.690139472003125,7,0,1,1,0.4387730550952256,0.25,0.18877305509522557,0.5208264681994148,0.41275149629406577,0.5208264681994148
evaluation,12,167,0.9999,27,27,4.336252411709381,4.336252411709381,1,0,0,0,0.05055173113942146,0.03571428571428571,0.01483744542513575,0.4937055281882868,0.3439153439153439,0.4937055281882868
evaluation,12,170,0.999,27,27,43.52793666249025,43.52793666249025,6,0,1,1,0.43974086665548384,0.21428571428571427,0.22545515236976957,0.42610448135269935,0.32493231281817664,0.42610448135269935
evaluation,12,178,0.9,27,27,14.23908656100248,14.23908656100248,7,0,1,1,0.44109635055065155,0.25,0.19109635055065155,0.37655475133989774,0.2980983028790475,0.37655475133989774
evaluation,12,179,0.99,27,27,9.495294755714774,9.495294755714774,6,0,1,1,0.43533800449222326,0.21428571428571427,0.221052290206509,0.4245868922660207,0.31192822603083004,0.4245868922660207
evaluation,12,186,0.9,27,27,0.0,0.0,7,1,1,1,0.5340349527541548,0.25,0.2840349527541548,0.6403101873745746,0.5159393703675823,0.6403101873745746
evaluation,12,187,0.9999,27,27,64.5016067055314,64.5016067055314,5,0,1,1,0.42617787374183536,0.17857142857142858,0.24760644517040678,0.4279305598677842,0.3225778005222472,0.4279305598677842
evaluation,12,195,0.99,27,27,0.0,0.0,7,1,1,1,0.48431806010194123,0.25,0.23431806010194123,0.48406224691475014,0.38982085761106217,0.48406224691475014
evaluation,12,197,0.999,27,27,35.18966770047072,35.18966770047072,6,0,1,1,0.43710457417182624,0.21428571428571427,0.22281885988611197,0.42499915195878835,0.31937791430846424,0.42499915195878835
evaluation,12,199,0.9,27,27,46.99279547081706,46.99279547081706,7,0,1,1,0.4400011603720486,0.25,0.19000116037204862,0.3091536789846793,0.2522370255130402,0.3091536789846793
evaluation,12,200,0.9999,27,27,14.707798656619433,14.707798656619433,1,0,0,0,0.04866490885615349,0.03571428571428571,0.012950623141867776,0.38149972632731255,0.2751322751322751,0.38149972632731255
evaluation,13,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,13,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5502560143359005,0.25,0.30025601433590055,0.6909850431530571,0.5714938887484886,0.6909850431530571
evaluation,13,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47769453725777566,0.25,0.22769453725777566,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,13,5,0.999,27,27,58.842071963903635,58.842071963903635,7,0,0,1,0.2363812776748091,0.25,-0.013618722325190902,0.17936483717669685,0.12038585308576918,0.17936483717669685
evaluation,13,15,0.999,27,27,0.0,0.0,7,1,1,1,0.5497153946198523,0.25,0.2997153946198523,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,13,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,13,18,0.9,27,27,0.0,0.0,7,1,1,1,0.4749754024669528,0.25,0.2249754024669528,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,13,24,0.9,27,27,0.0,0.0,7,1,1,1,0.48256827937439084,0.25,0.23256827937439084,0.5882275405546331,0.45861277366007314,0.5882275405546331
evaluation,13,25,0.9999,27,27,58.75432998439453,58.75432998439453,2,0,1,1,0.21236062794923782,0.07142857142857142,0.1409320565206664,0.7301848665032021,0.5285566516834318,0.7301848665032021
evaluation,13,33,0.99,27,27,23.63683181523649,23.63683181523649,7,0,1,1,0.44914377527311444,0.25,0.19914377527311444,0.3074825780171946,0.26943500452529295,0.3074825780171946
evaluation,13,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48389921500347555,0.25,0.23389921500347555,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,13,46,0.9999,27,27,48.9664554576151,48.9664554576151,2,0,0,1,0.05989452823996544,0.07142857142857142,-0.011534043188605986,0.6804434168004743,0.47947061924549755,0.6804434168004743
evaluation,13,47,0.9,27,27,9.07422900974894,9.07422900974894,7,0,1,1,0.4432252992410213,0.25,0.19322529924102128,0.3695918306420446,0.2751676641960439,0.3695918306420446
evaluation,13,48,0.999,27,27,34.62365743823417,34.62365743823417,7,0,1,1,0.4438807205297053,0.25,0.19388072052970529,0.348963490599043,0.288160064957348,0.348963490599043
evaluation,13,55,0.99,27,27,0.0,0.0,7,1,1,1,0.4784659577999264,0.25,0.2284659577999264,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,13,60,0.999,27,27,17.49684536247127,17.49684536247127,7,0,1,1,0.4480590531602502,0.25,0.1980590531602502,0.35467967162650876,0.29717682214921404,0.35467967162650876
evaluation,13,64,0.99,27,27,0.0,0.0,7,1,1,1,0.5450346430297941,0.25,0.2950346430297941,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,13,68,0.99,27,27,0.0,0.0,7,1,1,1,0.5423198014032096,0.25,0.29231980140320957,0.6884935986037184,0.5732659670750915,0.6884935986037184
evaluation,13,73,0.9999,27,27,0.0,0.0,2,1,1,1,0.2477169670164585,0.07142857142857142,0.1762883955878871,0.731744773795522,0.5499631308702322,0.731744773795522
evaluation,13,74,0.9,27,27,0.0,0.0,7,1,1,1,0.472934513585642,0.25,0.22293451358564198,0.6408672210304028,0.5044740510260805,0.6408672210304028
